beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
0.7233086997593843,0.20000708525368593,0.7347703059995372,0.16358631276880228,0.1875703562542732,0.040011539045820485,0.4387042867253628,0.014072371226148924,0.047474281562773786,0.461824383604448,0.81,1.2202957636971357e-05,0.0,0.03333333333333333,0.1,0.023333569473374085,0.031061741106578635,0.99644215371105,0.9937922860026478,2021-06-03
