beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.5230644242283709,0.2906068513449667,0.8821774487793325,0.07678296408653157,0.05378377173191338,0.2,0.4475843465887265,0.020104614816193123,0.06841311341814722,0.20796910152789938,0.8200000000000001,0.0,0.0016288524351736019,0.03333333333333333,0.7206311022435404,2021-03-22,0.07142857142857142,0.4979116211005126,2021-08-02,0.030351215271477036,0.03008905553118607,0.9929078652903088,0.9918260483542386
