beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
0.48741687126351674,0.3,0.5861161989737463,0.041849591472007515,0.10433935649856206,0.04051803827812235,0.47989162111360656,0.02528290570364702,0.19429632740931124,0.48770778186002267,0.03475215779563296,0.5756967527781367,0.8400000000000001,0.0009879781656087787,0.003512005545292448,0.014677368014301764,0.9996617993919429,0.9833070350625709,2021-03-15
