series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29
S,22639.812607358024,22637.329265001783,22634.233699970162,22630.375252987797,22625.56634093165,22619.573491243864,22612.10624582248,22602.803453944725,22591.216379988666,22576.787948134708,22558.82733745988,22536.47903618541,22508.685380100964,22474.141565807346,22431.242190387504,22378.018597080907,22312.066809256547,22230.466768563703,22129.695173829023,22005.536727148865,21853.002368613637,21666.268459781528,21438.658074356004,21162.694417343944,20830.26597097863,20432.950894529935,19962.55000602915,19411.866331724115,18775.735858064305,18052.251086546356,17244.026294366337,16359.248032333997,15412.177367265176,14422.781400859089,13415.321240530346,12416.007301504564,11450.157941947167,10539.508146125876,9700.284927960316,8942.396336954593,8269.710413192135,7681.10936777804,7171.895735602071,6735.186408566347,6363.072247145124,6047.4617335084995,5780.623154489045,5555.485759149036,5365.770322411862,5206.010672785888,5071.512504304719,4958.28096741374,4862.936761632546,4782.63211856149,4714.972615111825,4657.947419525013,4609.868655224004,4569.3195480719105,4535.1105426492,4506.242401061806,4481.875290789002,4461.302941726116,4443.9310589942825,4429.259291498627,4416.866163754414,4406.3964745880285,4397.550749305278,4390.07640213838,4383.760324465487,4378.422662979377,4373.91159220795,4370.0989189693055,4366.876383705433,4364.152546217946,4361.8501619875915,4359.903970703812,4358.258831439098,4356.868149545716,4355.692549212577,4354.698753009433,4353.8586359186465,4353.148426519668,4352.548032318546,4352.040469844733,4351.6113831856555,4351.248637191721,4350.941973739884,4350.682721258441,4350.463549244272,4350.278260791998,4350.121617240838,4349.989189961237,4349.8772350765585,4349.782587567759,4349.702571759953,4349.634925655056,4349.5777369676725,4349.529389053317,4349.488515198513,4349.453959979256,4349.424746594522,4349.400049250709,4349.379169815894,4349.361518083594,4349.346595087913,4349.333978998226,4349.323313194578,4349.3142961866115
I,5.0,6.233342356241321,7.770571798800381,9.68637583146392,12.073693929744199,15.048120135094244,18.753335522704404,23.36779351978437,29.11291909589611,36.263121175880016,45.157951556740265,56.21676494202455,69.95622979096572,87.01098663684309,108.15761539747558,134.34180485470338,166.7081414653888,206.63114679188502,255.74495482859584,315.96716280160507,389.50973063643113,478.86620680943224,586.760040532598,716.0336874115088,869.4537119239442,1049.405360391653,1257.4549087945263,1493.7748559009267,1756.4616155855042,2040.8309832070781,2338.848029585329,2638.914284221337,2926.256378234823,3184.0882500822045,3395.5263478903953,3545.958699943579,3625.318384515081,3629.638584207603,3561.452156321262,3428.97770824667,3244.4192049474595,3021.9154491246895,2775.6502190194865,2518.4469913003386,2260.9494048964775,2011.3225673089823,1775.3305045011914,1556.635273715903,1357.1918920241008,1177.653568644049,1017.7383449642057,876.5352956141336,752.7456774917941,644.863901189902,551.3074293420914,470.50576759338026,400.95808999604435,341.26767464912706,290.1597614095555,246.48796264456053,209.23308225622458,177.49716075505467,150.49475329812455,127.54283246924855,108.05025209614983,91.50737823849795,77.47625896162339,65.58154138811562,55.50223371397927,46.96433677159486,39.734323350122985,33.613415751236566,28.432597077299647,24.04828529546132,20.33859820195075,17.20013993524312,14.545244216146392,12.29961505549209,10.400311624757853,8.794029921713177,7.435639532071386,6.286939048032501,5.3155984871466595,4.494261339172594,3.799782663456441,3.2125829915262987,2.7161006954817792,2.2963280030538966,1.9414180164598585,1.6413519646192416,1.3876575246246226,1.173170423069363,0.9918327019800368,0.8385220352842087,0.7089073342697616,0.5993266055991571,0.506683641582693,0.4283606455430967,0.3621443389611657,0.306163473477409,0.2588359898423802,0.2188243361940335,0.18499768696085098,0.15639999752018588,0.1322229938215705,0.11178333505284888,0.09450330493690853,0.07989448666911679
R,0.0,1.25,2.8083355890603303,4.7509785387604255,7.1725724966264055,10.190995979062455,13.953026012836016,18.641359893512117,24.48330827345821,31.76153804743224,40.82731834140225,52.116806230587315,66.17099746609345,83.66005491383488,105.41280157304566,132.45220542241455,166.0376566360904,207.71469200243757,259.3724787004088,323.30871740755777,402.30050810795905,499.67794076706684,619.3944924694249,766.0845026025744,945.0929244554516,1162.4563524364376,1424.8076925343507,1739.1714197329823,2112.6151337082138,2551.7305376045897,3061.938283406359,3646.6502908026914,4306.378861858026,5037.942956416731,5833.965018937282,6682.846605909881,7569.336280895775,8475.665877024545,9383.075523076446,10273.438562156762,11130.682989218429,11941.787790455293,12697.266652736465,13391.179207491337,14020.790955316423,14586.028306540542,15088.858948367788,15532.691574493087,15921.850392922062,16261.148365928088,16555.5617580891,16809.996344330153,17029.130168233685,17217.316587606634,17378.53256290411,17516.359420239634,17633.98586213798,17734.22538463699,17819.542303299273,17892.08224365166,17953.7042343128,18006.012504876857,18050.38679506562,18088.010483390153,18119.896191507465,18146.9087545315,18169.785599091127,18189.154663831534,18205.550049178564,18219.42560760706,18231.166691799957,18241.100272637486,18249.503626575297,18256.611775844623,18262.62384716849,18267.708496718977,18272.008531702788,18275.644842756825,18278.7197465207,18281.31982442689,18283.51833190732,18285.377241790335,18286.948976552343,18288.27787617413,18289.401441508922,18290.351387174785,18291.15453292267,18291.83355809654,18292.407640097303,18292.892994601418,18293.30333259257,18293.650246973728,18293.943539579494,18294.19149775499,18294.40112826381,18294.578355097376,18294.728186748776,18294.85485765917,18294.961947820557,18295.052483905296,18295.129024773665,18295.193733771124,18295.24843985517,18295.29468927691,18295.33378927629,18295.366845024746,18295.39479085851,18295.418416684744
G,5.0,7.483342356241321,10.57890738786071,14.437354370224345,19.246266426370603,25.2391161141567,32.706361535540424,42.00915341329649,53.596227369354324,68.02465922331226,85.9852698981425,108.33357117261185,136.12722725705916,170.67104155067796,213.57041697052122,266.79401027711793,332.7457981014792,414.3458387943226,515.1174335290048,639.275880209163,791.8102387443903,978.5441475764992,1206.154533002023,1482.1181900140834,1814.546636379396,2211.8617128280907,2682.2626013288773,3232.9462756339094,3869.0767492937184,4592.561520811669,5400.78631299169,6285.564575024029,7232.635240092849,8222.031206498936,9229.491366827679,10228.80530585346,11194.654665410857,12105.304461232148,12944.527679397708,13702.416270403432,14375.10219416589,14963.703239579983,15472.916871755953,15909.626198791677,16281.7403602129,16597.350873849526,16864.18945286898,17089.32684820899,17279.042284946165,17438.801934572137,17573.300103053305,17686.531639944285,17781.87584572548,17862.180488796537,17929.8399922462,17986.865187833013,18034.94395213402,18075.493059286116,18109.70206470883,18138.570206296223,18162.937316569027,18183.509665631915,18200.881548363748,18215.553315859404,18227.946443603618,18238.416132770002,18247.261858052752,18254.73620521965,18261.052282892542,18266.389944378654,18270.90101515008,18274.713688388725,18277.936223652596,18280.660061140083,18282.96244537044,18284.908636654218,18286.553775918932,18287.944457812315,18289.120058145454,18290.113854348598,18290.953971439383,18291.66418083836,18292.264575039484,18292.772137513297,18293.201224172375,18293.56397016631,18293.870633618146,18294.12988609959,18294.34905811376,18294.534346566033,18294.690990117193,18294.823417396794,18294.93537228147,18295.03001979027,18295.110035598074,18295.17768170297,18295.234870390355,18295.28321830471,18295.324092159513,18295.35864737877,18295.387860763505,18295.412558107317,18295.43343754213,18295.45108927443,18295.46601227011,18295.478628359797,18295.489294163443,18295.49831117141
