series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22
S,6795547.286013429,6794762.730779268,6794094.0709768,6793492.091754514,6792928.233567604,6792385.796642071,6791854.961113882,6791329.9289385015,6790807.2687433325,6790284.950983765,6789761.782382986,6789237.072643441,6788710.436902513,6788181.677863493,6787650.714904888,6787117.541032414,6786582.196433754,6786044.752006926,6785505.298933686,6784963.941956234,6784420.794951538,6783875.97795222,6783329.615093472,6782781.833163738,6782232.760556861,6781682.526496719,6781131.260450658,6780579.0916764615,6780026.14886565,6779472.559857636,6778918.451406926,6778363.948990768,6777809.176648149,6777254.256843517,6776699.31035031,6776144.456150651,6775589.811348414,6775035.491093577,6774481.608516214,6773928.274668877,6773375.598476352,6772823.68669202,6772272.643860155,6771722.572283654,8171151.329939853,9570437.010657579,10969578.065818027,12368570.724051852,13767408.149219427,15166079.96536049,16564571.938203286,17962865.687753476,19360938.358029798,20758762.20042642,22156304.044434883,23553524.63878153,24950377.850856505,26346809.714885835,27742757.321152244,29138147.540784057,30532895.584029984,31926903.395198513,33320057.89513717,34712229.09271268,36103268.10049472,37493005.106703624,38881247.374954164,40267777.36427525,41652351.082392335,43034696.802578874,44414514.28506286,45791474.64422695,46868132.81443502,46838552.386865705,46806291.485704094,46771176.62623989,46733114.65699068,46692066.911720894,46647975.815280065,46600938.0523202,46551018.30240041,46498305.14305285,46442907.03047537,46384948.531783015,46324566.79799491,46261968.558789805,46197246.316695794,46130556.75818726,46062058.1287428,45991908.33332131,45920263.35826558,45847275.988496654,45773094.789468154,45697863.321790494,45621719.55686376,45544795.46357946,45467216.73863008,45389102.6558129,45310566.01266077,45231713.15560242,45152644.06754085,45073452.50418381,44994226.16764052,44915046.90771267,44835990.94296644,44757129.09509607,44678527.03130062,44600245.51041936,44522340.62943038,44444864.06763497,44367863.32644605
E,0.0,784.5552341613486,1296.198374616966,1638.763430473572,1874.6483243936766,2041.9032238233976,2164.0832305182694,2256.0074354504345,2327.1624445405464,2383.7344374737813,2429.8352574279547,2468.25084616088,2500.904147105755,2529.1456902344607,2553.9390425049814,2575.9813005606284,2595.7828659097,2613.7212807115084,2630.0782441329657,2645.065517141691,2658.8433452383,2671.533747594751,2683.2302205535684,2694.0048953531973,2703.9138618717407,2713.001154427092,2721.3017510773293,2728.8438391251093,2735.6505308777187,2741.741165180169,2747.132295409662,2751.8384392985754,2755.872647338625,2759.246932708046,2761.9725953385987,2764.060464973089,2765.521082193489,2766.364831944623,2766.602040687001,2766.2430457238406,2765.2982432679537,2763.7781202979468,2761.693274089945,2759.0544224179794,2755.87240672936,2896.4041610101613,3153.4362036213693,3507.4241632193166,3945.7999440314306,4462.050581964035,5054.824894000314,5727.1878382021905,6486.066955344657,7341.895970041748,8308.442360049641,9402.799019425163,10645.519298599202,12060.87627518782,13677.229086993513,15527.480381008394,17649.608725158963,20087.25780140828,22890.360141075544,26115.767028195056,29827.848133850566,34099.01487894051,39010.11125787179,44650.606168979066,51118.51399027023,58519.967481664775,66968.37160919234,76583.0809246611,87487.56826019466,99558.70478454133,111894.46260523991,124615.36655055246,137737.48703039816,151219.19296251147,164985.84913496292,178943.9873535848,192990.6058731182,207019.41919019131,220925.53454435535,234608.9409304758,247977.0591036585,260946.50433649065,273444.31749214884,285408.20200180676,296786.76999242103,307539.2586029844,317634.9816482148,327052.5957325376,335779.2484801144,343809.66456365073,351145.2136417795,357792.9937656219,363764.9546195599,369077.07723767,373748.6205602975,377801.4402512623,381259.3814251691,384147.7441589764,386492.8187069311,388321.4860408446,389660.8785549949,390538.0953842486,390979.9666836332,391012.86132516863,390662.5327179064,389953.99779903045,388911.4446389222
I,2784.884693472292,1698.5889249499526,1079.9253160937317,731.2135883861488,537.692689997216,432.85792355991225,378.2752028492684,351.82047204425953,340.82882412146176,338.1063879475313,339.6115631927491,343.1093423882418,347.3924207325583,351.83202970932643,356.12023700440216,360.123144604637,363.7980922641632,367.1476213762786,370.1944086495846,372.96804874112524,375.4984421571026,377.81279323070703,379.93452273233413,381.883147628008,383.6746082746874,385.32176589485925,386.8349290407292,388.2223425371935,389.4906124774301,390.64506145218695,391.69001804694994,392.6290487019187,393.46514108956114,394.20084776931645,394.83839786513613,395.3797833153874,395.8268250804822,396.18122365502984,396.4445973485541,396.61851107062034,396.7044977672167,396.70407418522143,396.6187522702686,396.4500472116282,396.1994829198288,395.868595545321,403.5307006841349,422.58714662951047,454.0188522914282,497.7208212371313,553.264558170663,620.3131003498337,698.8324335478744,789.1894651024853,892.1918372759428,1009.1025617422588,1141.6484791062078,1292.0329752489642,1462.958245792354,1657.6593752840108,1879.9507212533615,2134.2839981866764,2425.8166750419573,2760.4885962419135,3145.1039635785896,3587.414894102543,4096.201671224207,4681.34356223467,5353.87277463414,6126.002921347326,7011.122482873194,8023.743469050378,9179.396094611226,10494.462061668597,11972.043001440914,13563.55471247991,15246.10852885067,17006.64320546067,18834.862671092334,20720.310564873966,22651.378897788123,24615.22378482468,26598.063775410057,28585.62350377418,30563.599524632307,32518.08713508991,34435.939347741536,36305.05472848318,38114.566218726206,39854.97007691779,41518.18864956537,43097.577973272295,44587.891344415155,45985.20943550787,47286.84652665889,48491.2411565049,49597.838135721904,50606.96752135646,51519.7248977496,52337.85619465615,53063.649316327654,53699.834060703164,54249.49116788464,54715.970837335175,55102.820675847484,55413.7227643488,55652.439342636804,55822.76649026452,55928.495114086385,55973.378525678585,55961.10589432881
A,7175.236135849999,6888.226690210822,6725.811875385548,6643.660456443498,6614.184848740318,6619.8972712175555,6649.495385551776,6695.525033834814,6752.966785844048,6818.369732091544,6889.312899826566,6964.0649854506,7041.36560422048,7120.2820296084155,7200.113558531452,7280.326439526883,7360.508775989461,7440.338734967544,7519.561789450609,7597.974207845758,7675.410938731803,7751.736636344132,7826.838961018696,7900.623546632611,7973.010201321348,8043.930027724779,8113.323233081209,8181.137459345612,8247.32650673513,8311.849355704642,8374.669415693515,8435.753946367846,8495.073610119693,8552.602124416748,8608.315990043311,8662.194276934408,8714.218453619662,8764.372249589384,8812.641542416954,8859.014263403455,8903.48031699182,8946.031510334526,8986.661490271486,9025.365685644842,9062.141253391803,9096.987027251611,9150.700315327542,9239.32299492367,9375.437433549385,9569.31068275238,9829.86009710108,10165.451528443631,10584.558088797392,11096.312752738417,11710.987471432449,12440.428261688694,13298.471689476668,14301.364163677421,15468.201838785053,16821.405738028523,18387.2438248629,20196.408952744274,22284.658644581745,24693.519208847676,27471.05250816488,30672.678510196325,34362.0403929944,38611.891393641425,43504.97391242838,49134.852001773106,55606.64897821646,63037.63353146161,71557.5916985761,81308.91992842159,92410.56655538577,104846.67095694169,118619.38375652231,133733.08652449967,150185.98335397072,167965.58954729876,187046.44389847395,207389.25324154305,228940.97228898728,251635.5545170753,275395.1760486198,300131.77823064115,325748.80265670124,352143.0342798816,379206.404967763,406827.7604009934,434894.5153954468,463294.1639544076,491915.6231097137,520650.4002042301,549393.5817100595,578044.6481127064,606508.1240488444,634694.0760306921,662518.4719959818,689903.4178472622,716777.2863192295,743074.7531370488,768736.7546677914,793710.3802548333,817948.7112662623,841410.617663045,864060.5216600925,885868.1368555917,906808.1900696063,926860.1320800425,946007.8424825631
IH,0.0,529.3191357647656,584.7852632576761,494.6444928335583,383.7586258165327,292.1038233274755,226.82208087247898,184.14254606774045,157.99410099635924,142.9652143066774,135.01062726686578,131.3603372895239,130.21878674357305,130.4679621109388,131.4350983447724,132.72874524225284,134.12974144471247,135.52152522690716,136.8468983382044,138.08186600124833,139.22017926729836,140.2644289528355,141.22106782893025,142.09774064225127,142.90194000532134,143.64040344506265,144.31890958284464,144.9422773372337,145.51445846217527,146.03866411840184,146.51749502600975,146.9530608955871,147.34708359874634,147.70098307701448,148.0159471586266,148.29298733419094,148.5329827510201,148.7367145679887,148.90489255702096,149.03817554296378,149.13718698953267,149.2025267864965,149.23478007896895,149.2345238030142,149.20233144891094,149.138776459407,149.0444345801542,150.45407451779275,154.77367555587801,162.88543711139252,175.20596448986456,191.85997389881518,212.8451358870953,238.15383267494227,267.85203212111503,302.1258862623388,341.30757244486335,385.8896888569679,436.5347952251536,494.08436586214174,559.5696975209987,634.2261233667222,719.511086787715,817.1260855529499,929.0420942585738,1057.5277269685023,1205.1790554021097,1374.9496178630966,1570.1787295303473,1794.6157473840544,2052.437488197933,2348.255605300207,2687.1104812229605,3074.4481865719135,3516.0773902164383,4015.462070529152,4565.082067436215,5156.865566577959,5784.335648188346,6442.330208670197,7126.3073232984625,7831.813078343842,8554.202207840412,9288.55655221168,10029.729031022309,10772.453943901946,11511.482679080726,12241.719099110729,12958.341246256618,13656.897458333826,14333.378439959073,14984.264858254612,15606.552340784721,16197.756921678549,16755.904453992775,17279.507547898196,17767.53337457494,18219.365308244327,18634.760941311946,19013.808553064686,19356.883675477708,19664.60700162722,19937.804534189265,20177.47057764916,20384.73393744574,20560.827498580256,20707.061209778833,20824.798390912147,20915.43520476635,20980.383083479588,21021.053869641262
IN,556.9766327575737,1047.4375788501134,1262.0672907854407,1327.3326763649059,1315.061582241356,1265.551777626308,1200.9876287481275,1133.2173705715302,1068.249480408459,1008.8419066143038,955.984462303907,909.7404347562359,869.7185520604938,835.3328082496693,805.9414261724293,780.9176850470716,759.6829292293905,741.7190756847366,726.5704205626785,713.8402167635144,703.1850167493154,694.3083685329572,686.9546641054351,680.9035050231302,675.9647168238912,671.974024274334,668.7893425859074,666.2876168369525,664.3621366282435,662.9202564288469,661.8814592103869,661.1757092268547,660.742047881967,660.5273939574117,660.4855158520721,660.5761488947752,660.7642353199593,661.0192682490632,661.3147241178933,661.6275705412206,661.9378387065675,662.2282511211831,662.4838969673933,662.6919485074833,662.8414129652665,662.9229151341655,662.9285066505679,664.4658505986826,669.6308877852555,680.4654396556105,698.7464884278993,725.9531051874299,763.3203337570436,811.9289227760851,872.8039363258993,947.0095508699279,1035.7354581774161,1140.3746416743863,1262.5944077958561,1404.4033874683425,1568.2173519236974,1756.9264454129134,1973.9660055923227,2223.3926058392863,2509.966340574852,2839.2396802180074,3217.65242640472,3652.631377604115,4152.692255888084,4727.54025258452,5388.16425953111,6146.918539403392,7017.584375105573,8015.403291943316,9157.072968828648,10457.91732767751,11921.71343040628,13547.209541100583,15330.691162019913,17266.828177883028,19348.83573946033,21568.41766641422,23915.699755568327,26379.23071974034,28946.0717444815,31601.968516788307,34331.58807400474,37118.79916215529,39946.9766806429,42799.30753374299,45659.08574475777,48509.98488102184,51336.299465568016,54123.15027268527,56856.651129795,59524.037045688645,62113.75516753633,64615.52127827364,67020.34534179412,69320.53005366228,71509.64652854102,73582.49121692205,75535.02795082834,77364.31872028396,79068.44642009737,80646.4324120388,82098.15134533771,83424.2452865048,84626.03884018956,85705.456604053,86664.94399689473
D,7153.0,7153.0,7155.722809900615,7158.730936750651,7161.275380794652,7163.249429558844,7164.75200735818,7165.918776828144,7166.866003394653,7167.678722741763,7168.414133715325,7169.108626409377,7169.78434206512,7170.454185601532,7171.125310892394,7171.801411117912,7172.484165844169,7173.174127274422,7173.871248020116,7174.5751864657295,7175.2854775669575,7176.001624134995,7176.723142308158,7177.449581417722,7178.180530119428,7178.915615610908,7179.654499747533,7180.396874109817,7181.142455066722,7181.890979314973,7182.642200069461,7183.395883923142,7184.151808321291,7184.90975956647,7185.669531265394,7186.430923134952,7187.193740095125,7187.9577915882155,7188.722891074795,7189.488855666494,7190.255505863925,7191.02266537479,7191.790160992617,7192.557822520908,7193.32548273092,7194.092977343933,7194.860145031008,7195.626827424835,7196.400760985905,7197.196914511603,7198.0347948202225,7198.936051741664,7199.922976644179,7201.017848913351,7202.242908749021,7203.620735688728,7205.17486683337,7206.930547999261,7208.915558920597,7211.161087529126,7213.70265028817,7216.581068636476,7219.843518548544,7223.544673066372,7227.747957711617,7232.526936670466,7237.966843846701,7244.166267299099,7251.238988044318,7259.315964487507,7268.547441671338,7279.105150122942,7291.184542646791,7305.006999701456,7320.821916253136,7338.9085669758215,7359.564045197642,7383.046760653184,7409.573601781899,7439.328139842599,7472.467392308612,7509.125013058843,7549.411745105047,7593.414436278722,7641.194635470362,7692.787415063906,7748.200760757522,7807.415659467121,7870.3868836520405,7937.044401691479,8007.295282679401,8081.025971952897,8158.104811452155,8238.384688669452,8321.705713612913,8407.897841307635,8496.783375667163,8588.179307748685,8681.899456695392,8777.75639470935,8875.563148099987,8975.134674907726,9076.289126009104,9178.848901226356,9282.641515069461,9387.500288607083,9493.26488485032,9599.781705167374,9706.904163823947,9814.492856926714,9922.415640968642
R,0.0,353.5251323042106,1018.80156866907,1730.94613974301,2402.5284559219695,3016.0233843258693,3578.006825729728,4100.822902211858,4596.047092872233,5072.7360905703545,5537.432148791393,5994.676259613974,6447.562720069435,6898.19090650334,7347.993897172372,7797.963716996846,8248.800471075161,8701.00910334363,9154.96153267092,9610.93647631773,10069.14512426262,10529.747924501102,10992.865803491444,11458.587895075963,11926.977060233743,12398.073987415206,12871.900359736988,13348.461389757422,13827.74790961318,14309.738135675565,14794.399185128932,15281.68839632909,15771.554489011362,16263.938590498477,16758.775147676817,17255.99274027266,17755.51480803667,18257.26030233909,18761.144271093453,19267.07838468484,19774.97140957167,20284.72963539115,20796.257260685503,21309.45674175201,21824.22910858573,22340.474251416596,22858.091180932344,23377.810138802648,23901.962417456863,24434.335896474677,24979.81407701566,25544.057669128357,26133.30100977007,26754.263687995724,27414.155868940128,28120.75399568534,28882.52851486457,29708.811500643977,30609.997536484916,31597.775446120955,32685.39150748425,33887.94686332304,35222.73318590987,36709.61142739666,38371.43878807251,40234.54889332447,42329.28956525352,44690.62144740792,47358.77901026466,50379.99304839514,53807.27061708605,57701.224435789845,62130.9391776121,67174.85694643292,72921.65892352788,79469.68263994387,86920.1932154984,95371.23278328631,104916.83334758817,115647.27302200325,127649.11294418566,141004.81457650158,155792.0499457828,172082.86743053392,189942.8469249977,209430.33664001274,230595.8273015653,253481.49188962957,278120.9002755321,304538.90321181697,332751.67158158676,362766.8731396904,394583.96598758857,428194.5871308771,463583.01496813114,500726.68595860206,539596.747655805,580158.6325109076,622372.6391531893,666194.5101107553,711575.9970541006,758465.4065738029,806808.1212136386,856547.0919629504,907623.2996716363,959976.18390086,1013544.0385808451,1068264.3745348267,1124074.2494670353,1180910.5664236133,1238710.3420384233
G,887836.0,887836.0,887879.9024090321,887952.4355191961,888044.1380014418,888149.0402109298,888263.3017270511,888384.4002336047,888510.6426661295,888640.8668148901,888774.2566385011,888910.2261874981,889048.3454090947,889188.2918552281,889329.8186512517,889472.732842127,889616.8804811866,889762.1361829849,889908.395688709,890055.5705029637,890203.5839801466,890352.3684417271,890501.8630371654,890652.0121478216,890802.7641914004,890954.0707243028,891105.8857670174,891258.1652973468,891410.8668704082,891563.9493346452,891717.372620671,891871.0975853987,892025.0858981292,892179.2999584472,892333.7028381753,892488.2582414614,892642.9304784676,892797.6844491898,892952.4856347479,893107.3000941137,893262.094464717,893416.8359657426,893571.4924032093,893726.0321761417,893880.4242833134,894034.6383301674,894196.716300796,894373.1773580165,894569.4469940572,894790.2474113621,895039.9363577123,895322.795970929,895643.2798988007,896006.2294428024,896417.069758325,896881.9964059693,897408.1614363238,898003.8670313616,898678.7736542008,899444.1286982528,900313.0207344566,901300.6635513917,902424.713165659,903705.6197354553,905167.0147224942,906836.1316084699,908744.2558980322,910927.1969916075,913425.7708207105,916286.2780388063,919560.9583124914,923308.3972620799,927593.8593905508,932489.5185356811,938060.658450168,944322.0869026493,951295.3560311564,959002.917247193,967464.8923559809,976697.2267001299,986710.6352972031,997510.0693580175,1009094.532532989,1021457.1588477151,1034585.4858779019,1048461.8706183349,1063064.00399282,1078365.4942529332,1094336.4636376323,1110944.1588057715,1128153.5453941438,1145927.8718915337,1164229.1924457261,1183018.8420068808,1202257.860326596,1221907.3638002945,1241928.866018561,1262284.5492564894,1282937.4900613222,1303851.8426786456,1324992.9843607266,1346327.6266928772,1367823.8970107338,1389451.393808935,1411181.219796697,1432985.9959669956,1454839.8597354274,1476718.4498885425,1498598.8807712134,1520459.7078463484,1542280.8864831484
H,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,40302266.805589475,38902289.04764636,37502311.28970324,36102333.53176013,34702355.77381701,33302378.015873894,31902400.257930778,30502422.49998766,29102444.742044546,27702466.98410143,26302489.226158313,24902511.468215197,23502533.71027208,22102555.952328965,20702578.19438585,19302600.436442733,17902622.678499617,16502644.920556502,15102667.162613388,13702689.404670274,12302711.64672716,10902733.888784045,9502756.130840931,8102778.372897817,6702800.614954703,5302822.857011588,3902845.099068474,2502867.3411253598,1102889.5831822453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
