series,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
G_high,13.0,18.85285229866261,26.787410423950835,37.4631810968131,51.6844483693465,70.41234315571728,94.71264119400462,125.66889744792877,164.21568761422543,211.12258731154537,267.08652583674694,332.15937730957745,405.8197598899429,486.93878017978875,574.9450902029389,668.7614812090688,766.6786349561321,868.1577906931801,971.3480900091993,1075.968081287646,1180.2669327286094,1284.066845307026,1386.9429029707273,1489.1983535629738,1588.9041201186674,1686.3555151408652,1781.6468818967826,1874.4412312693514,1967.0776466163288,2059.427933121011,2145.517302465003,2228.945838265734,2309.707356619438,2387.812428611776,2465.4156552787513,2541.234548353826,2613.95420276596,2683.4803976689523,2750.0735007686994,2813.66638285639,2874.932191102755,2937.845491693627,2993.606339766484,3046.673889673281,3098.4768996439057,3149.041860467621,3197.722755248504,3245.558053420749,3291.7013642223974,3335.834145508118,3378.0059920899357,3419.4849568501145,3461.712404097285,3499.5428520070914,3535.752137246325,3568.78135044388,3599.8864470444996,3629.6819058399924,3658.0874676636804,3685.557554733091,3712.413463356052,3740.791812071533,3768.010742320724,3790.6936876660193,3811.789054158075,3833.108468908038,3855.951523835202,3879.0644705207405,3897.226367582404,3915.213908237475,3933.7285601833664,3951.757390802647,3970.64526616865,3988.638130237763,4006.2908561132585,4021.314896763765,4037.086840086835,4052.215341931812,4066.726445364547,4079.7799971734707,4091.6057973896304,4104.255433089857,4116.387039955028,4128.021736726752,4139.179793501002,4149.88066425785,4160.143018347518,4169.984770938557,4178.786737424074,4186.925491149077,4194.717020109091,4203.192773996899,4211.646865921124,4219.762327301868,4227.552669652885,4235.030870612243,4242.209394489324,4248.727233178743,4255.095726183444,4261.533681795077,4268.045983991066,4274.63776243202,4281.314404672791,4288.081569519283,4294.945201584733,4301.911547104566,4308.987171074533,4316.178975782595,4323.494220811077,4330.940544591752,4341.23021626722,4352.888217784649,4361.173213207762,4369.850566659829,4378.589596750715,4387.511399967593,4396.909101325054,4408.996107989853,4421.284253941716,4434.970435976019,4450.4855848261395,4464.372442921567,4480.928794596253,4497.768261946697,4514.888214609045,4530.694013329749,4546.934225665029,4563.9177491011715,4581.073889016042,4598.677376281974,4617.9013982913675,4637.9211527282205,4657.664920065503,4677.914209067025,4698.893995864709,4719.942027500021,4741.178465561538,4763.034323907419,4785.258471282359,4810.835280703175,4834.020815628961,4858.385350146572,4882.495944906494,4910.061699898545,4937.995093538018,4964.281463682294,4997.590193250145,5027.488224234221,5060.6880401282215,5089.516648447797,5120.944766722202,5153.06070263248,5183.1906912901095,5215.487414168732,5253.273343421359,5295.186752323013,5328.812129552368,5367.596859860878,5410.31254914641,5464.453035347202,5507.028327534037,5559.203779406283,5625.071496147365,5695.788852711707
G_low,13.0,17.862238057276194,24.115246705956004,32.12868416293374,42.348541553246406,55.18146220655404,71.42654885251713,91.69605839659323,116.72996171258647,147.28105739392757,184.06009784723938,227.66984495710432,278.8594334749239,338.08599915739194,404.77008699574816,478.19929870427245,560.4350167475685,649.1992762411093,742.5153493091306,840.1143112838433,941.0609647127272,1044.375802297418,1149.1466921317012,1254.2487950790533,1358.8720193252414,1462.4365353178698,1565.0435712652823,1666.0771457337762,1765.2046723612805,1859.2605203337728,1950.2827028028348,2039.2370516751037,2126.5315231234977,2209.1505419750874,2287.9238490251464,2366.2801650610218,2440.160869899955,2512.700489613787,2581.8306294216973,2648.553180915328,2713.925998859005,2774.9657311085066,2835.0368312129117,2893.097293421887,2949.0319295141107,3001.2097491083905,3050.940923828335,3097.846382537696,3142.671991327934,3188.020596724203,3230.943057035166,3271.423207350562,3309.6689005402473,3344.892206887931,3378.662871001546,3411.547927598111,3443.209684278614,3473.633987208198,3502.8601745519427,3530.9335923145018,3558.1087810042022,3584.6138418524456,3610.0759907431125,3634.535010310752,3658.0293097020326,3680.5959541961474,3702.270696704243,3723.08801068539,3741.586602670694,3758.7852688601906,3775.2575414239736,3792.440972587563,3809.0115141719857,3824.9201795418994,3840.1931060338366,3854.855431635452,3867.631068044515,3879.456388502728,3891.314165109068,3903.4187598069716,3914.9793557507032,3926.56394004435,3935.1854486765264,3943.191186876389,3950.831071479265,3958.121977700061,3965.3840408532224,3972.994384820624,3980.7072798814206,3987.2456603641235,3993.9143183180076,4000.295808934662,4006.463871468761,4013.150012553016,4019.565700207613,4025.7218534831095,4031.6289527496456,4037.297057088447,4043.059833135918,4049.1409209230087,4055.562126887425,4062.3478694642367,4069.3275553305325,4075.8262792203163,4082.8009069738305,4090.294788878578,4098.357406761485,4107.045203448964,4116.716584414792,4128.2888727892405,4138.311638577366,4149.478908354126,4161.841846245607,4173.37365668298,4184.544224668537,4196.610906880834,4210.651392448221,4223.203061537399,4234.549576928061,4248.449562548151,4260.150727510086,4273.147702309463,4287.819562069015,4304.524128753052,4323.396971431942,4340.50737042429,4351.838542444901,4363.059917604378,4375.834965544747,4390.187571612711,4404.395819915899,4420.012115697789,4434.691706764527,4450.003285593368,4465.984124646457,4482.673734531612,4500.113979990868,4518.349197527884,4536.584631899706,4553.464164686923,4576.2507270193255,4600.219644298371,4623.654199482194,4650.446658575648,4678.961924016755,4702.4078056542385,4726.928523334534,4754.88673287486,4784.577277092149,4811.067942197393,4843.52471568144,4873.020235498768,4895.820969228419,4918.086909535768,4939.166319816384,4956.831049539439,4974.5994810608045,5010.100394282233,5033.129493937765,5053.568616568077,5074.110925787941,5094.751020174398,5115.483453161492,5136.30273964889
D_high,0.01,0.01,0.016769966889341337,0.031895668758815526,0.057373586531891244,0.09607715813365718,0.15186740440750549,0.23196749440088638,0.3375309060831797,0.4833788762349244,0.6726549232965069,0.9270451017746126,1.2599643903198854,1.6829834354345938,2.2132907308177043,2.8669053235089006,3.6623757207762795,4.615209852054191,5.740206977061787,7.050466250478028,8.557405853676325,10.270110407880976,12.194947914476474,14.336239352679307,16.696047758431742,19.27428640340554,22.06886518030714,25.069896750371885,28.283599197334837,31.697102095276907,35.30215875566584,39.08946682967245,43.04885198155963,47.16944144544747,51.4469159402107,55.85522362867901,60.38932992271048,65.03702459456036,69.82826106423084,74.82865245778532,79.83676882949233,84.93624944791252,89.99492036083566,95.19300308081928,100.33586411211579,105.59137271371233,110.92997517473786,116.27065285243073,121.60330816078297,126.90252119729391,132.12798289865842,137.3440600432951,142.51486799291126,147.6304206619313,152.73458669702285,157.7921011033503,162.7114956858832,167.48385821788298,172.26988767685154,177.0215533031074,181.7246060270914,186.40593727758568,190.87712642336123,195.37307779537636,199.69960968497418,203.9364419969599,208.1040727925281,212.17702108277123,216.12329076953566,219.94493371619274,223.82180354998718,227.57332660187578,231.30762347172345,234.80120654166498,238.2200299074907,241.7349760763259,245.1838164453202,248.34815192458112,251.5415902161075,254.79320354093883,257.95600564642797,261.03102424008057,263.81658589174316,266.5748972711962,269.3957943318971,272.1368748542337,274.79941309658227,277.4266736706911,280.04865495226784,282.55487712249464,284.93684948180754,287.2365107016494,289.4349480150335,291.5629877368879,293.629895002572,295.81048047024757,297.9248748402746,299.9745311292885,301.300077376344,303.365710080536,305.36168661346386,307.2006118756301,309.1366364914177,310.9512931797781,312.7581234820854,314.5090571194015,316.1331089318078,317.7380976713105,319.12081410482034,320.3264034564154,321.4725179653276,322.7533355072554,323.80341320337186,324.8775609473184,325.841449351791,326.81398839129116,327.68216688748623,328.38379444261267,329.0710670426289,329.8415491825747,330.569925231444,331.2599505106507,331.9151088521151,332.53863309061506,333.1226125874453,333.6578040745445,334.1709629915609,334.6644166213448,335.14031008051256,335.6006209299129,336.0471725806085,336.48335665350976,336.9682384762406,337.4673810787169,337.8290069243201,338.21675670354955,338.8201513709814,339.2526409754989,339.6678168471115,340.04989602659066,340.5314793428427,340.94070301950774,341.3502509117104,341.7608759883672,342.38276891272204,342.8181515744431,343.52235037494114,344.32279059248344,344.99030167102654,345.6690295185666,346.4495338336939,347.134637910388,347.83790292131926,348.69895196811984,349.2859238964565,350.344308501703,351.45989100856207,352.33000087124725,353.46054464100234,354.4468327438336,355.44731641999186,356.6695768830773,358.0082624611382,359.4027684375454
D_low,0.01,0.01,0.015200000000000002,0.0271355466321588,0.04768845326027112,0.0788003192877174,0.12423901371141344,0.1877501837687655,0.2738766887747498,0.38978634180134675,0.5415728249620396,0.7390439060111945,0.986314948897241,1.292995223787835,1.67904600769502,2.1635482937985357,2.7501787390480548,3.4542062295465508,4.295332121775329,5.302624560034723,6.481124583718759,7.841677793924588,9.395240953437785,11.150793644796376,13.115196621721681,15.293131130115075,17.68710804943821,20.297534246883135,23.122823526845664,26.15954044625806,29.412127149052832,32.90565144895935,36.54164465600884,40.35502152047447,44.342612000334455,48.51433894465366,52.92523089317602,57.485411970244094,62.181920921487595,67.00154214696933,71.91258970503382,76.84010309263545,81.88861665890292,87.04225254310057,92.25462921806724,97.4940049091393,102.66089601521801,107.86353139134407,113.0850809189459,118.31652469710201,123.55708828205447,128.77645941361732,133.9863930900079,139.09110243172844,144.16365498341207,149.28835241530902,154.26790646890612,159.1688531069835,163.99485928221864,168.81279288470606,173.5475702770581,178.18871857649594,182.79580223695618,187.29580469229577,191.65153550067114,195.95357086104687,200.2036087033164,204.23594969204592,208.14699881736874,211.94539479084082,215.77318859464998,219.49672372454194,223.09266401750534,226.6007703987618,230.02794306869916,233.37295773556448,236.60133583757073,239.76209187310204,242.8376990076668,245.82906812340926,248.73720866979696,251.5632186457973,254.30827514039123,257.03069550618585,259.67358114384643,262.1879273478521,264.6256982133032,266.98839015428445,269.2775328216661,271.4653068157183,273.5151693454298,275.6135071609357,277.6055975511606,279.5525619278638,281.4061735823232,283.034017620559,284.6447800288329,286.35890066145,289.6134416859631,292.50458175392123,295.213201428083,297.6457472987696,299.9479522866019,301.26971526339344,303.2013263517527,304.68913563549154,306.1836645201233,307.5654620292576,308.71928859653474,309.56657259128644,310.52930382732944,311.4680370156674,312.3837671837745,313.1074536016124,313.79632768208285,314.47868275829785,315.1557317991036,315.8286311540155,316.4984829544666,317.16633733677634,317.833194497147,318.47272565406513,319.1411228716083,319.8370743153252,320.5090090940707,321.2892985270514,322.09171544073376,322.68498721439227,323.42622243042376,324.1728064668218,324.9251529840795,325.37444445979213,326.06080318534003,326.7363350325196,327.20908879551126,327.73190643920975,328.1528640967754,328.6956479763927,329.1418432148726,329.57584934925495,330.00938082733654,330.5375098065054,331.024105527674,331.5152924215624,331.9230790692799,332.23943218355816,332.60008899066463,332.91547116844174,333.29598799359496,333.91564220581853,334.2023997501139,334.5524990058272,334.8491148949069,335.149443697435,335.48892459292017,335.8787276609284,336.27459777539246,336.6766574036732,337.0241953729206,337.39909597370456,337.88031438576223,338.23050699214554,338.5659078216647,338.90495405810105
G_high_100,13.0,18.926407398533456,26.990339999774868,37.88088165279982,52.44549056114303,71.68082571433195,96.69007905927249,128.59687794958592,168.41726338350276,216.9104625647496,274.44741936844736,340.93930281183765,415.8491911901225,498.27835455405693,587.0939421453979,681.0599548883829,778.9448292923188,879.5951910552104,981.977505670133,1085.198968104783,1193.5610184926072,1301.514952716742,1408.4109289677883,1513.7236238122216,1617.0364977775955,1718.0261479264936,1816.4477569051026,1912.1220940727442,2004.9241970455332,2094.773682627683,2181.6265479535878,2265.468288000779,2346.3081506576414,2424.1743608226516,2502.557314779371,2580.33635822879,2654.7830466423984,2725.9815616067362,2794.025673055647,2859.0159397627444,2921.057431855146,2980.257888875059,3036.7262398472285,3090.5714232418018,3141.901454649008,3190.822698495279,3237.4393073662354,3281.8527986121107,3324.161743046089,3365.4891469280083,3406.860025429449,3446.3474381794913,3484.031729277456,3519.9906607639296,3554.299355229365,3587.030268198017,3618.253184732927,3649.1499414362006,3681.9099001713626,3713.2630684562605,3743.2681630276775,3771.981742760257,3799.4582407602084,3825.7500043629702,3850.9073413141346,3874.978570691406,3898.010077361365,3920.046368964715,3941.1301345930187,3961.302304463287,3980.602110018099,3999.0671439815314,4016.7334199878615,4033.6354314732284,4049.806209582141,4065.2773798927174,4080.3407817807783,4094.891545743019,4108.833105531008,4122.1908939516015,4134.989296200782,4147.251690808206,4159.000489303716,4170.257174597647,4181.042338075643,4191.375715415992,4201.276221143499,4210.7619819387855,4219.850368725855,4228.558027563848,4236.9009093713585,4244.894298513536,4252.552840283514,4259.890567310691,4266.920924928942,4273.6567955381515,4280.110521992503,4286.293930048823,4292.394786960491,4298.608658931304,4304.941727432218,4311.400587173432,4317.992268385381,4324.724261236423,4331.60454251888,4338.641604746273,4345.844487816335,4353.22281340671,4360.786822283043,4368.547414712496,4376.516194189425,4384.705514693958,4393.128531718452,4401.799257310994,4410.732619399248,4419.944525671526,4431.713563644093,4444.6677813987835,4457.796691234163,4471.097769657282,4484.568302348441,4499.08322148058,4515.5227721722285,4532.3188087969575,4549.472291683217,4566.9838329500635,4584.853686378872,4603.081738060623,4621.667497881209,4640.610091904186,4659.908255706835,4679.5603287212625,4699.564249627688,4719.91755284191,4740.617366133424,4761.660409404695,4783.042994655788,4804.761027151962,4827.575607971738,4852.666931133854,4878.138250229627,4903.982143393643,4930.190679560235,4957.501952888964,4987.152175305727,5017.245093152294,5047.769527735498,5078.713655095775,5110.065032541641,5141.810627438862,5173.936848080776,5206.4295764529,5239.27420269374,5272.455661044661,5305.958467074826,5339.766755962654,5373.864321612835,5410.0257058669185,5458.02592917431,5533.634587474458,5613.714567320248,5698.463968981561,5788.076524344812,5882.739560881592
G_low_100,13.0,17.689007189790395,23.661517211249407,31.24613618317538,40.84200831605026,52.92612098028555,68.056794668918,86.870552014998,110.06908954865472,138.39325623326323,172.58225975478825,213.3190943197622,261.16718367495383,316.5073758160743,379.48691597809244,449.9911859576721,527.6444409742403,611.8389840852872,701.7858715129286,796.5766594962993,895.2456285209191,996.8244836021946,1098.5127741452823,1200.7778985951156,1303.4074027869585,1405.8084364460658,1507.4726632034224,1607.971389381915,1706.9488349308508,1801.816483576926,1893.5802198985932,1983.134572298842,2070.366981965768,2155.196840063688,2237.570539078176,2317.4571638927137,2394.8447656112617,2469.737156042034,2542.151161146863,2612.1142752174565,2679.662662529647,2744.839458804503,2807.693330411089,2868.1849821183805,2923.4535030821085,2972.2549415175226,3019.2127837411977,3064.387224180645,3107.837753588134,3149.6229645458147,3189.8003953314064,3228.4264061717604,3265.5560828320645,3301.243163261609,3335.539983667526,3368.4974409361744,3400.164968784698,3430.5905254166964,3459.8205907874726,3487.9001718655427,3514.8728145160253,3540.780620834766,3565.6642709352086,3589.5630483376904,3612.5148682369436,3634.556308031356,3655.722639589776,3676.047862810601,3695.5647400955722,3714.3048314187113,3732.2985297206365,3749.575096401205,3766.162696720128,3782.088434946684,3797.378389126712,3812.05764535827,3826.150331487263,3839.679650151438,3852.6679111157678,3865.136562854787,3877.1062233481634,3888.596710064919,3899.627069119521,3910.2156035896733,3920.3799009912623,3930.1368599106377,3939.5027157983995,3948.4930659321926,3957.1228935587837,3965.406591227979,3973.3579833328054,3980.9903478718893,3988.316437451157,3995.348499542917,4002.098296021073,4006.854236944649,4011.0798842299273,4015.1110345588995,4019.324046977445,4023.878031480864,4028.7958401766737,4034.104111851748,4039.8337515782455,4046.0204845004596,4052.7054976732893,4059.9361858677426,4067.7670196815843,4076.2605571300974,4085.4886231745027,4095.5336853950243,4106.490458233606,4118.4677728869765,4130.933988801749,4143.902848458636,4157.387941644326,4171.402651797623,4185.960099473293,4199.438795590998,4212.7518949876885,4226.45677936412,4240.5589824278895,4255.063726039176,4269.975894956323,4281.182251055559,4291.671825420882,4302.605575096168,4314.011605753303,4325.919951701432,4338.362707121365,4351.374164520548,4364.990960375222,4379.252227820748,4394.199756122181,4409.87815650181,4426.335033715222,4443.621162548867,4461.790668156765,4480.9012088584695,4501.014159681765,4522.194794549458,4544.5124645786,4568.040769482348,4584.525144568965,4598.7802348170535,4614.162597741504,4630.806705857402,4648.864361858239,4668.507043378053,4689.928534037852,4713.34786022016,4739.012547644368,4767.202203116634,4798.232413719922,4832.4589369119,4870.282129063947,4910.996456754869,4935.60492849522,4961.2359484801345,4987.938809127828,5010.911712482187,5029.053688075038,5045.887829268233,5062.74903614527,5079.633439546154
D_high_100,0.01,0.01,0.017585270283967266,0.0342332174648443,0.061899441467713145,0.10313103501149834,0.1612007248946259,0.2402607294017831,0.34901732968995386,0.5010139893612797,0.7047212856471484,0.9721523165706868,1.3179308987696605,1.7581719579587516,2.31000644561353,2.9944189401382477,3.826206142398477,4.821800768404466,5.996225209815098,7.362672175061684,8.932204603730352,10.713570847019898,12.713122520069643,14.9348183415729,17.380296309507887,20.048997483523763,22.938326538724517,26.043836521650068,29.35942752087875,32.877551072714915,36.5894139727086,40.4851767334586,44.55414322855976,48.78493911783484,53.16567749221394,57.68411084032873,62.327768953346265,67.08408277661253,71.94049450939477,76.88455446687793,81.904005367786,86.98685480991051,92.12143675534843,97.29646287624716,102.50106461749428,107.72482682084008,112.95781373002096,118.19058816223827,123.41422459075567,128.62031683870066,133.80098103718436,138.94885445297004,144.05709074318543,149.1193521477769,154.1297990851315,159.08307757296018,163.97430485542492,168.79905357878093,173.55333482158957,178.23358025186818,182.84297243874195,187.47970072509224,192.03165362260026,196.49652503573157,200.87236608186012,205.15756435862892,209.35082347239884,213.4511429358415,217.4577985249157,221.37032316951934,225.18848843788814,228.91228666218558,232.5625745653123,236.34214214852256,240.03114125665252,243.62979351080978,247.13848114287677,250.5577340496051,253.88821741872897,257.1307199295924,260.3992891524399,263.5938177379612,266.7060658969964,269.7369369536224,272.6874134210654,275.5585491309962,278.3979189833559,281.1862939217641,283.89855987570735,286.53591137252374,289.099585590056,291.59085675543577,294.0110308878994,296.3614408730683,298.64344185594916,300.8584069398198,303.00772317816023,305.0927878468467,306.0582141523522,306.99865595962206,307.9145476214198,308.8064212555308,311.25049901285473,313.57623440682886,315.7216035573973,317.7018761563526,319.5310448816023,321.2219334646877,322.7862956564489,324.23490586077827,325.5776421414336,326.82356224740613,327.98097324789103,329.0574953180654,330.06012017125005,330.9952645912628,331.8688194805349,332.6861948045603,333.4523607812071,334.1718856340904,334.8489702023546,335.4874796746391,336.0909726924986,336.66272804795545,337.2057691810041,337.72288666562736,338.2166588570786,338.6894708587118,339.1435319533903,339.580891632365,340.0034543433931,340.4129930696779,340.8111618418672,341.1995072767802,341.5794792286676,341.9524406315884,342.3196766048467,342.68240288732056,343.0417736608823,343.3988888179095,343.7548007230736,344.11052051513167,344.467023990296,344.82525710488267,345.18614113131497,345.5505774981447,345.91945234153417,346.2936407925812,346.6740110219557,347.1560217407181,347.84959489369027,348.6623779148419,349.8501986454644,351.04890027548174,352.2547136635265,353.46725216319294,354.68611489496107,355.91088798370356,357.14114577897425,358.3764520572089,359.6163612048266,360.86041938110407,362.10816565960766,363.3591331469041
D_low_100,0.01,0.01,0.015200000000000002,0.026928872084568727,0.046936186437211896,0.077506068033323,0.12159387536455601,0.18298484854574304,0.26646994462632434,0.37802835414217506,0.5241781110174968,0.7089191553156816,0.9447234292987685,1.2427635630087848,1.6157487627514113,2.0777778721233573,2.6440744951507114,3.330613866158754,4.153667481592508,5.129303062166804,6.2728815343105,7.598589388216841,9.11903610603921,10.807777433000831,12.700869354192589,14.80543991324805,17.12560028086034,19.663372217904175,22.418748155288306,25.38979329105193,28.572779422597684,31.962341197054002,35.55164666958883,39.332575339070885,43.29589807519423,47.43145449864164,51.728324394940714,56.17499062273169,60.75949172024156,65.46956302910164,70.29276565514999,75.21660298576279,80.22862479675024,85.3165192222829,90.46819304078966,95.6718408589967,100.91600386455212,106.17224438299701,111.38168896666595,116.60647086934824,121.83797426280155,127.06798958708922,132.28872349952601,137.42742044567626,142.48236417861574,147.49166809683587,152.44933742394795,157.34987056279536,162.1882458002185,166.95990630916566,171.66074378254058,176.2870809977665,180.8356535780267,185.30359118552738,189.6883983538868,193.9879351408214,198.20039775859144,202.32429931808028,206.28668011452982,210.16229153727377,213.9531778380059,217.65890156771854,221.27922336825793,224.81408804074312,228.2636111049347,231.628065868796,234.90787102176984,238.10357876027064,241.2158634494978,244.24551082185803,247.193407708984,250.06053230150448,252.84794492831185,255.4283445641308,257.92988850355374,260.3565455461688,262.70973329279116,264.9909033929942,267.20153556077577,269.34313201250507,271.41721230842035,273.4253085789997,275.3689611176845,277.2497143216832,279.069112962909,280.82869877149164,282.53000731474754,284.17456515497327,287.3532093849221,290.31295808914814,293.0705749105611,295.6220556696243,297.5768586705359,299.3806257034268,300.8755981136637,301.92757184089754,302.9646868989509,303.98636876428446,304.99256711497543,305.9837001494021,306.96061288858033,307.9245484956426,308.8771320414767,309.82036654411036,310.7561135333697,311.6861018045302,312.61193551344854,313.42618513979306,314.1358029645689,314.8366305456406,315.5306233334859,316.21959283623215,316.866919491405,317.4816464124736,318.0985683850283,318.7181709468053,319.34090335281945,319.9671798073431,320.5973806289683,321.23185335527575,321.8709137932754,322.5148470214324,323.1639083487424,323.8183242359766,324.4782931838759,325.14398659273644,325.8155495974964,326.4931018821053,327.166712221488,327.7331294291829,328.0737971792679,328.36311158495374,328.65362456669243,328.9461520478379,329.2414927107149,329.5404322177043,329.8437471993367,330.15220902930355,330.4665874036368,330.7876537387328,331.1161844003797,331.45296377348785,331.79878717979847,332.15446364846196,332.5208185420223,332.8986960380247,333.2889614641844,333.6925034828275,334.1102361181521,334.5431006177899,334.9920671381878,335.458136241523,335.9423401902367,336.44574402386905
