beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
7.788887792243519,0.2,0.1,0.04,0.06588619193316761,0.04,0.5,0.026824500467736687,0.11268487304758934,5.0,0.05,0.8,0.48255664621721517,2.3185222470771256,0.4405725782567596,0.8197060148405011,0.4220055166605634,0.515568583736632
