beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
3.170235825859019,0.2002282495067102,0.2011957149734067,0.04006854976410269,0.1999999999999707,0.14018715796244127,0.42112392318417013,0.05015438441904838,0.15091011154225797,0.16649268006483356,0.9000000000000001,7.503657776587426e-06,0.0,0.03333333333333333,0.1,0.039831630532451784,0.027337636459967757,0.9913965776684807,0.9962994748376438,2021-06-01
