series,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,6475.727402909812,6472.7162020977585,6469.17547235528,6465.013055431495,6460.121122519705,6454.3736509676155,6447.62354925734,6439.69940291576,6430.401821496835,6419.499379621552,6406.724165352649,6391.766979570892,6374.2722737753675,6353.832974714952,6329.985426774506,6302.20479144008,6269.901381094816,6232.418573471619,6189.033150838953,6138.9591248465595,6081.35632320845,6015.345191447576,5940.029344570914,5854.5273092032385,5758.014524671976,5649.775910752544,5529.268066275971,5396.188404181805,5250.546344428515,5092.72935061605,4923.554603897143,4744.296140759967,4556.678066623265,4362.827508458339,4165.186272621559,3966.386956300633,3769.1060184280486,3575.911197875676,3389.12213640101,3210.700550348527,3042.180487383144,2884.641797531309,2738.7229602440775,2604.6644311589657,2482.3714057616044,2371.4851394708476,2271.4539276250534,2181.597585511142,2101.161991421181,2029.3624852877401,1965.4164708025273,1908.5664787596286,1858.0953492762478,1813.3352436953714,1773.6720481624957,1738.5464883063983,1707.4530088055433,1679.9372230459878,1655.5925252900738
I,8.0,9.411200812052959,11.06969039212041,13.018169237482173,15.306468301775908,17.992646193509948,21.144218665083613,24.839521273646163,29.169198437842695,34.237800625557,40.165454769349026,47.089549597236726,55.166345473313804,64.5723754390667,75.50544829169951,88.18499396778536,102.85140551949222,119.7639320387911,139.19656826369933,161.43128060335243,186.7478261207914,215.40939265750615,247.64336100266723,283.6167241698093,323.4061638671105,366.96354501312004,414.07868048706916,464.342606483822,517.1161449403471,571.5099097647425,626.3826745307014,680.3646027617376,731.9097563460919,779.3783632417994,821.1439264302205,855.714457465102,881.8525038446659,898.6768236281055,905.7305203771506,903.0060023542034,890.9248648487459,870.2785817308314,842.1417026718966,807.7718912226293,768.5105383754649,725.6946969911286,680.586969438697,634.3259176648693,587.8963282218562,542.1165687109258,497.6392694539533,454.96140760606147,414.44025556823,376.31231003546037,340.71304356124404,307.69599470509263,277.2502752649292,249.3160059714989,223.79750253311306
R,0.0,1.6,3.482240162410592,5.696178240834675,8.299812088331109,11.36110574868629,14.95963498738828,19.188478720405005,24.15638297513424,29.990222662702777,36.83778278781418,44.87087374168398,54.288783661131326,65.32205275579409,78.23652784360743,93.33761750194734,110.9746162955044,131.54489739940286,155.49768380716108,183.33699745990094,215.62325358057143,252.9728188047297,296.05469733623096,345.5833695367644,402.30671437072624,466.98794714414834,540.3806561467724,623.1963922441862,716.0649135409506,819.48814252902,933.7901244819685,1059.0666593881087,1195.1395799404563,1341.5215312096748,1497.3972038580346,1661.6259891440786,1832.768880637099,2009.1393814060323,2188.8747461316534,2370.0208502070836,2550.6220506779246,2728.8070236476738,2902.86273999384,3071.2910805282195,3232.8454587727456,3386.5475664478386,3531.6865058460644,3667.803899733804,3794.6690832667778,3912.248348911149,4020.6716626533344,4120.199516544125,4211.191798065337,4294.079849178983,4369.342311186075,4437.484919898324,4499.024118839342,4554.474173892328,4604.337375086628
G,8.0,11.011200812052959,14.551930554531001,18.714347478316846,23.606280390107017,29.353751942196237,36.10385365247189,44.027999994051164,53.32558141297693,64.22802328825978,77.0032375571632,91.9604233389207,109.45512913444513,129.89442819486078,153.7419761353069,181.52261146973268,213.8260218149966,251.30882943819392,294.6942520708604,344.7682780632534,402.3710797013628,468.38221146223583,543.6980583388981,629.2000937065736,725.7128782378367,833.9514921572683,954.4593366338414,1087.538998728008,1233.1810584812974,1390.9980522937622,1560.1727990126694,1739.431262149846,1927.0493362865477,2120.8998944514738,2318.541130288255,2517.3404466091806,2714.621384481765,2907.8162050341375,3094.6052665088037,3273.0268525612864,3441.5469155266696,3599.0856053785046,3745.004442665736,3879.0629717508477,4001.355997148209,4112.242263438966,4212.27347528476,4302.129817398672,4382.565411488632,4454.364917622072,4518.310932107285,4575.160924150184,4625.632053633564,4670.392159214441,4710.055354747316,4745.180914603414,4776.274394104269,4803.790179863825,4828.134877619739
