series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10
S,260299.97533610067,260299.97533610067,260299.2285873069,260298.0134105467,260296.47423436953,260294.68420139982,260292.6781200793,260290.4698365018,260288.06141206986,260285.44798294152,260282.62033658044,260279.56627541807,260276.27133119636,260272.71912762104,260268.89154911682,260264.7687997787,260260.3293976506,260255.55012876785,260250.40597433248,260244.87001841876,260238.91334034078,260232.50489400144,260225.6113755111,260218.1970797673,260210.22374633135,260201.65039471956,260192.43314909737,260182.52505228537,260171.87586894468,260160.43187779485,260148.13565272518,260134.92583268587,260120.73688028942,260105.49882911574,260089.1370197912,260071.57182501222,260052.7183638015,260032.4862054237,260010.77906355122,259987.49448145786,259962.52350923215,259935.7503742453,259907.05214638138,259876.29839984255,259843.35087367913,259808.06313356617,259770.2802377527,259729.83841054933,259686.56472718887,259640.27681439437,259590.78257151408,259537.8799176254,259481.35657056584,259420.98986440795,259356.5466124417,259287.78302325367,259214.44467797398,259136.26657718627,259052.97326633285,258964.27904868036,258869.88829500682,258769.49585910534,258662.7876079391,258549.44107480493,258429.12624313042,258301.50646753144,258166.23953745674,258022.97888714843,257871.37495372945,257711.0766830094,257541.73318008773,257362.99549906314,257174.51856317208,256975.96320354028,256766.99830151114,256547.3030163021,256316.56907663707,256074.50311210848,255820.82899745664,255555.29018081803,255277.65196539753,254987.70371304682,254685.26093796187,254370.16725919183,254042.29618190776,253701.55267940374,253347.87455056282,252981.23353094794,252601.63613968066,252209.12424873223,251803.77536603785,251385.70262880827,250955.05450840108,250512.0142329824,250056.7989388131,249589.65856521198,249110.8745119747,248620.75808118147,248119.64872785387,247607.91214578744,247085.93821609658,246554.1388465647,246012.94572985228,245462.80804801272,244904.19014968365,244337.56922482318,243763.43300002985,243182.27747540062,242594.60472161794,242000.92075359254,241401.73349458177,240797.5508423171,240188.87884635807,239576.22000367867,238960.07167742515,238340.92464187767,237719.26175492158,237095.55675779647,236470.27320054214,235843.86349040162,235216.76805946536,234589.4146470356,233962.2176915513,234203.24441087272,234441.7348167879,234678.0866256399,234912.63168774228,235145.6598597322,235377.43295846664,235608.19301961787
E,16.4806972809146,13.183373430263408,11.2925001075357,10.248365304421016,9.737131916238086,9.579038738261517,9.668623908175094,9.942487863008745,10.36170019998299,10.902044638943153,11.548498590770166,12.292030095705162,13.127684924712543,14.053408086738367,15.069295017606432,16.177102388943407,17.379921462796762,18.68195703527918,20.088377474343726,21.605214230804496,23.23929679188641,24.99821366786727,26.89029291416866,28.92459758926719,31.110932825069753,33.45986206738269,35.98273066451233,38.69169542465786,41.599759080237256,44.720808824210714,48.06965824322735,51.662092081232394,55.51491333646891,59.645992232757266,64.07431661840685,68.82004333732836,73.90455008991091,79.35048725817379,85.1818291121557,91.42392374359005,98.1035409894831,105.24891751296214,112.88979810235729,121.05747213264567,129.7848040070162,139.1062562615452,149.0579038743163,159.67743817372096,171.00415859164684,183.07895035895086,195.94424609692146,209.64396912410078,224.22345617848595,239.7293571573863,256.20950940865566,273.71278407622964,292.28890201934973,311.98821689881436,332.8614631658855,354.9594669111985,378.3328178431209,403.0315010778022,429.1044879456616,456.59928565826914,485.561446439672,516.0340376075428,548.0570750878732,581.6669239523804,616.8956707641682,653.7704737811971,692.3128983682185,732.5382462680295,774.4548886373715,818.0636139107307,863.3570025615593,910.3188416275605,958.923592397688,1009.1359248698902,1060.9103324337634,1114.1908396750332,1168.9108152166796,1224.992900098756,1282.349060368489,1340.8807703370032,1400.4793304119798,1461.026320608317,1522.394187859193,1584.446962197921,1647.0410938641967,1710.0264005163526,1773.2471111099212,1836.5429907284934,1899.7505288074117,1962.7041718371966,2025.2375808130894,2087.184893427419,2148.381971277021,2208.667613150575,2267.884716722735,2325.8813726491658,2382.511877052933,2437.63765063424,2491.1280550354436,2542.861099565917,2592.7240338558354,2640.613824391711,2686.437515126797,2730.1124744058097,2771.566532257262,2810.738013662199,2847.5756746912793,2882.0385494094353,2914.095716184721,2943.7259925192275,2970.9175677646344,2995.667583117266,3017.981668134368,3037.8734427029513,3055.363992953645,3070.4813290722204,3083.259832347103,3093.7396981262273,3101.9663806627223,3107.9900451247368,3115.3448572065786,3123.366775377619,3131.5904801644638,3139.6857431052804,3147.416444942788,3154.6134884248645
I,0.0,1.2217427094512243,1.7133956560104335,1.8694385302690715,1.886049470135474,1.8581587971622167,1.829635188972372,1.8190910688959026,1.8330403393906427,1.87252159131359,1.9363653716649394,2.0227534446281474,2.129920784175444,2.2564367119709114,2.4012869167830746,2.5638673597956396,2.743944338026663,2.9416062080987033,3.1572179129413405,3.391382467567275,3.644910305166962,3.918795986392608,4.214201274777635,4.53244349589382,4.874988187132408,5.24344519340078,5.63956751874803,6.065252383143355,6.52254405031665,7.013638086408045,7.540886782531552,8.106805530399205,8.714079981982715,9.365573854529512,10.064337263342557,10.81361547836612,11.61685800818184,12.477727917573699,13.400111283167902,14.388126686391685,15.446134634567992,16.57874678970061,17.79083487065805,19.08753907823402,20.47427587412283,21.956744924370064,23.540934995530527,25.23312856781175,27.03990490418167,28.968141288128667,31.02501211592783,33.217985502447796,35.55481703341525,38.04354027247159,40.69245360929921,43.51010301672337,46.50526027134484,49.686896185434115,53.06414839918903,56.64628329383195,60.4426516093116,64.46263738754304,68.7155999151135,73.21080841004522,77.95736928716538,82.96414594718108,88.23967116649399,93.79205231829124,99.62886982987905,105.7570694750086,112.18284931040016,118.91154228892087,125.947495812765,133.29394972209224,140.95291444026117,148.92505120736232,157.20955651971298,165.80405304437667,174.70448938466063,183.90505112546018,193.39808557789738,203.17404256421096,213.2214334318428,223.52681025837921,234.07476690784927,244.84796322862212,255.8271732519611,266.9913577696202,278.3177611530148,289.78203174206453,301.3583645969076,313.0196648890887,324.7377297289854,336.4834458003273,348.22699981570815,359.9380985311111,371.58619487124344,383.14071662572593,394.57129417964154,405.84798383760113,416.94148348170415,427.8233375609465,438.4661287307453,448.8436538326322,458.931082311219,468.7050955934886,478.1440063900031,487.2278573055139,495.93849855595,504.2596449699416,512.1769127980085,519.6778371555056,526.7518711826203,533.3903682143485,539.5865484153468,545.3354514502878,550.6338768324689,555.4803136255176,559.8748611693695,563.8191424669475,567.3162118070213,570.3704581164596,572.9875054362338,575.1741118045265,576.9380677112259,578.5460606985813,580.1095411249038,581.661161915029,583.1961157610463,584.6940023714315
A,0.0,2.0755811411999687,3.6528722369397064,4.928933788134422,6.022453539392894,7.0078469595398865,7.9339136988301195,8.834219507843518,9.733002935216806,10.64863007124237,11.595682548689057,12.586266778306594,13.630867420020651,14.738925803999791,15.919246794959243,17.18029507624936,18.530417973592414,19.978018227957065,21.53169201753472,23.200342572481166,24.993276589396412,26.920288597201633,28.991737034976314,31.218614833580027,33.612616601930085,36.1862040162265,38.95267063889035,41.926207115452,45.12196748598137,48.556137184457754,52.246003171388075,56.21002654213888,60.467917868420066,65.04071545746076,69.95086664821413,75.22231220290448,80.88057379253937,86.95284451430783,93.46808231508712,100.45710612688536,107.95269444545453,115.98968600119366,124.60508208063564,133.8381499562164,143.73052677074244,154.32632310022362,165.67222528392816,177.81759546325824,190.814568111215,204.71814166201438,219.58626366642142,235.47990770363722,252.463140076712,270.6031741077202,289.970409634317,310.6384550946267,332.6841293774583,356.1874404153542,381.2315373157858,407.9026326688244,436.2898915468331,466.48528363315666,498.5833948933578,532.6811952458465,568.8777588108317,607.2739335294397,647.9719572602446,691.0750178889657,736.6867555376778,784.9107056391238,835.8496824529733,889.6051035435439,946.2762568072046,1005.9595128216398,1068.7474865715565,1134.7281539632813,1203.9839299446123,1276.5907164609343,1352.616929863284,1432.1225186938357,1515.1579839614944,1601.7634150363158,1691.96755508895,1785.7869105363447,1883.2249191896024,1984.2711917043712,2088.9008404889273,2197.0739094224223,2308.734916580818,2423.8125206793707,2542.2193201496657,2663.8517917199197,2788.5903731134445,2916.2996920841706,3046.828941537416,3180.0123980089315,3315.6700783651017,3453.608527308153,3593.621726182181,3735.4921117302374,3878.9916918908984,4023.8832444748946,4169.9215836466465,4316.854878558806,4464.426008245535,4612.373936958029,4760.435094500632,4908.344746767895,5055.838342556948,5202.6528237970815,5348.527887559116,5493.207189540654,5636.4394801302315,5777.979665597062,5917.589788399435,6055.039922024234,6190.108977136835,6322.58541711322,6452.2678822282405,6578.965722872434,6702.499443156526,6822.701057132545,6939.41436061176,7052.495122193512,7161.811197638809,7267.680821851286,7370.325870646413,7469.900742261954,7566.512069886291,7660.232484418177
IH,0.0,0.0,0.24414367797254513,0.565288139297688,0.8896664119507501,1.189134056726786,1.4569661382202481,1.695789359045085,1.9117211885337886,2.111648392406818,2.3020659381454784,2.4886698539324317,2.6762971110607015,2.869011019073241,3.0702353695631732,3.28289329582095,3.5095328298719073,3.7524335519016505,4.01369431103175,4.295304224886998,4.599199803817319,4.9273109780651945,5.281598465037561,5.664084502496224,6.07687858087993,6.5221994673795995,7.002394533093784,7.519957168695811,8.077542895626696,8.677984640255184,9.324307529772234,10.019743484030075,10.76774581153677,11.572003965920608,12.436458577861634,13.365316843981185,14.363068326314162,15.43450119205896,16.58471890196315,17.81915733589281,19.143602324995726,20.564207540712648,22.087512671151107,23.720461794547635,25.47042183732156,27.345200980249775,29.35306685031264,31.502764307580662,33.80353260599708,36.26512167399675,38.897807225597866,41.71240437500928,44.72027938811465,47.93335916274764,51.36413798691971,55.02568108072258,58.931624384297415,63.09617001203506,67.53407675325614,72.26064496345114,77.29169515941348,82.64353960818022,88.33294618574311,94.37709377934435,100.79351851933083,107.60005015561941,114.81473794246331,122.45576546598153,130.54135394419882,139.08965365119477,148.1186232669306,157.64589713329696,167.68864060493723,178.26339391944907,189.38590527345528,201.0709540752295,213.33216564610257,226.18181895533274,239.63064928864418,253.68764806005788,268.3598622697071,283.65219637600825,299.5672195774314,316.1049816758651,333.26284080952115,351.03530638900327,369.41390053787603,388.3870412234283,407.93995006169695,428.0545874936436,448.70961766041046,469.8804048618197,491.53904297392563,513.6544186414069,536.1923084642085,559.1155097820265,582.3840040428775,605.9551511411584,629.7839125437217,653.8231005056301,678.0236502245008,702.3349114051975,726.7049554137075,751.0808939957624,775.4092054244098,799.6360639204037,823.7076682562459,847.570565602673,871.1719668969798,894.4600502957978,917.3842496096953,939.8955249915231,961.9466135529267,983.492258002317,1004.4894118218914,1024.8974199210525,1044.678174109905,1063.796243121913,1082.2189772730578,1099.9165881711942,1116.8622041803128,1133.0319025979109,1148.404719718687,1162.9626401342978,1176.690566757915,1189.5762731654156,1201.6618897651783,1213.0081518189163,1223.6770340225048,1233.7241568752067
IN,0.0,0.0,0.24150974181049847,0.5449996250222662,0.835091784885488,1.0861769766551908,1.2951448403124288,1.4680102577805436,1.6135904797975906,1.7407049952006248,1.8570928645773703,1.9691337503039474,2.081917844874391,2.1994443722502623,2.324846725389074,2.460600995811397,2.6087028982867535,2.770811008354152,2.948359575147495,3.1426458990085426,3.354897357558596,3.5863226009411773,3.8381506796334164,4.111661122489689,4.40820732879191,4.729235097167126,5.076297681511722,5.451068425008435,5.855351761216311,6.291093170384153,6.760388526135506,7.265493151477199,7.808830814904708,8.393002830323029,9.020797373219809,9.695199085891264,10.41939901335833,11.196804886485202,12.031051747855143,12.926012897729398,13.88581112080359,14.914830138620205,16.01772621672521,17.199439839448363,18.465207348132736,19.82057242042622,21.27139724864184,22.823873254032602,24.48453115101495,26.260250150887934,28.158266068480838,30.186178067550333,32.35195375186013,34.66393227903675,37.130825143946325,39.76171424805266,42.566046841715895,45.55362689855126,48.73460245583768,52.11944843377019,55.71894443049346,59.544146980911606,63.60635576697888,67.91707327740298,72.4879574373976,77.33076676629818,82.4572976744658,87.87931358277906,93.6084656397555,99.6562049241917,106.03368615591329,112.75166309389387,119.82037597896121,127.2494315759665,135.04767658501763,143.2230654194105,151.78252358430692,160.73180812891536,170.07536687876907,179.81619837557173,189.95571465122023,200.49360913085573,211.4277320879974,222.75397615427414,234.46617440921963,246.5560135356669,259.0129644189804,271.82423239147136,284.97472907722135,298.44706748032536,312.22158158722397,326.2763713299945,340.58737329333775,355.1284570566724,369.8715465588581,384.7867653720788,399.84260428892173,415.006109177729,430.24308665964395,445.5183248183649,460.79582588003314,476.03904760280165,491.2111499974382,506.275243962831,521.194638461656,535.9330829772889,550.4550021765766,564.7257199457597,578.7116702587184,592.38059266699,605.7017105584872,618.6458907054015,631.1857830007629,643.295939657712,654.9529135069456,666.1353353685439,676.8239707883306,687.0017567113531,696.6538189126672,705.7674712164023,714.3321977072608,722.3396192744981,729.7834459282458,736.6594163937639,742.9652265234106,748.7004480717877,753.917433066763,758.6829326001373,763.0604212905783,767.1031699330986
D,0.01,0.01,0.01,0.010244143677972545,0.010809431817270234,0.011699098229220984,0.01288823228594777,0.014345198424168018,0.016040987783213105,0.017952708971746893,0.02006435736415371,0.022366423302299192,0.02485509315623162,0.027531390267292323,0.030400401286365564,0.03347063665592874,0.036753529951749686,0.040263062781621596,0.04401549633352325,0.048029190644555006,0.052324494869442,0.05692369467325932,0.061851005651324516,0.06713260411636209,0.07279668861885831,0.07887356719973825,0.08539576666711782,0.09239816120021162,0.09991811836890742,0.10799566126453412,0.1166736459047893,0.12599795343456155,0.1360176969185916,0.1467854427301284,0.15835744669604898,0.17079390527391064,0.18415922211789182,0.198522290444206,0.2139567916362649,0.23054151053822808,0.2483606678741209,0.26750427019911666,0.2880684777398293,0.3101559904109804,0.33387645220552803,0.35934687404284954,0.3866920750230993,0.416045141873412,0.4475479061809926,0.48135143878698977,0.5176165604609866,0.5565143676865844,0.5982267720615935,0.6429470514497082,0.6908804106124559,0.7422445485993756,0.7972702296800982,0.8562018540643956,0.9192980240764308,0.9868321008296869,1.0590927457931378,1.1363844409525514,1.2190279805607314,1.3073609267464747,1.401738020525819,1.50253153904515,1.6101315892007693,1.7249463271432328,1.847402092609214,1.977943446553413,2.117033100204608,2.2651517234715386,2.422797620604835,2.5904862612097723,2.768749655129221,2.9581355604026767,3.1592065144779062,3.3725386801240087,3.5987204990793416,3.8383511483679853,4.092038796428043,4.360398658697751,4.644050855073759,4.943618074651191,5.259723056327055,5.592985897136577,5.944021203525581,6.313435104063457,6.701822145286884,7.109762095348581,7.537816682842225,7.986526300502635,8.456406705364454,8.947945748338382,9.461600166979787,9.997792475443994,10.556907985226022,11.139291989268898,11.745247140410058,12.375031052953778,13.02885415345941,13.70687780368391,14.409212715089108,15.135917670502813,15.886998564498578,16.662407769922986,17.46204383384339,18.285751502099632,19.133322067702306,20.004494034599286,20.898954084895085,21.81633833450478,22.7562338594963,23.71818047304923,24.70167273105155,25.70616214287344,26.73105956279449,27.775737736904393,28.839533980026307,29.92175295729937,31.021669545470562,32.13853174965087,33.27156365224879,34.41996837196747,35.58293101210177,36.75962157885968,37.949197852025094,39.15085974179028,40.36386789360919,41.58754492763169
R,0.0,0.0,0.08302465442814233,0.2853533040624176,0.6105964576336942,1.0497773551458862,1.5907412954322877,2.2222536247291385,2.935525181013293,3.7245480419395607,4.585927129918488,5.518537617308726,6.523159007209159,7.602148376249642,8.759173039159394,9.999003849588648,11.327362698433774,12.750815519343215,14.27670226172716,15.913096377406333,17.668787698073558,19.553283854963524,21.57682649625113,23.750419466427964,26.085866837783232,28.595819253252177,31.293827480772276,34.19440241802044,37.31308104513422,40.666498019724855,44.27246275738162,48.150041952980864,52.3196475819,56.80313048208868,61.62387966264655,66.80692751561448,72.37906112764263,78.36893989882684,84.8072196784831,91.72668362267025,99.16237996621312,107.15176688286795,115.73486458091976,124.95441474751615,134.856047412883,145.488455254559,156.90357530115068,169.1567779239857,182.30706292252253,196.41726241450962,211.55425013372846,227.78915661580072,245.19758961512693,263.85985894283914,283.8612047461152,305.2920280629834,328.2481222837849,352.83090393107835,379.1476409347118,407.3116763293451,437.44264503978496,469.66668114770033,504.11661275503684,540.9321412790134,580.2600017361937,622.2541003049665,667.0756252040583,714.8931266975922,765.8825618438256,820.2272994548905,878.1180806391731,939.7529302672654,1005.3370147476584,1075.0824416301782,1149.2079967834666,1227.9388152262607,1311.5059821376565,1400.1460611335567,1494.1005475767897,1593.6152454852647,1698.939567510657,1810.3257584699406,1928.0280440099684,2052.301707153261,2183.402096689332,2321.583572614762,2467.0983950583645,2620.1955643247597,2781.119620818713,2950.1094146422947,3127.396855556788,3313.2056547435145,3507.750070358061,3711.2336692311137,3923.8481172122642,4145.772010572613,4377.169760576515,4618.190542807457,4868.967322099365,5129.615963000135,5400.234434601477,5680.90211733512,5971.679217990202,6272.606297782357,6583.703916834722,6904.972396947522,7236.391703067552,7577.921442451126,7929.500979170002,8291.049660362321,8662.467149498221,9043.633860927326,9434.411489112643,9834.643625239114,10244.156453317037,10662.759517479557,11090.246551895196,11526.396364573142,11970.97376632236,12423.730536223367,12884.40641517245,13352.73011934859,13828.420365820295,14311.18690293963,14800.731538650854,15296.749160359039,15798.946270834149,16307.049504474551,16820.80662784003,17339.98425798888
G,87.0,88.22174270945122,89.19904907579347,90.03618171907283,90.79591083617572,91.51774133441594,92.2278521108316,92.9446039914646,93.68165788265556,94.44978871238133,95.25797621371754,96.11408646912042,97.02531600618462,97.99849408690294,99.04029763321276,100.15741064187475,101.35664733476794,102.64505109439509,104.02997701209671,105.51916331930504,107.12079536937523,108.84356479741031,110.69672578795824,112.69014989877782,114.83438054789126,117.14068802477651,119.62112570549334,122.28858801647362,125.15687058945223,128.24073297129843,131.55596419061183,135.1194514328953,138.9492520341318,143.06466896574378,147.4863299498785,152.23627031085232,157.33801963482463,162.8166922740087,168.6990816927709,175.0137586097491,181.79117284163996,189.06375869964555,196.86604372784058,205.23476050311294,214.20896113805398,223.830134040535,234.14232238607357,245.19224365095957,257.02940943511055,269.7062446735763,283.27820519457066,297.80389243021074,313.3451639244939,329.9672381125357,347.73879166735054,366.7320475276225,387.0228515348042,408.690735423988,431.8189637345841,456.4945620389793,482.8083237359227,510.8547925270975,540.7322175976503,572.5424784624939,606.3909764286352,642.3864896685543,680.6409890097805,721.2694117299272,764.3893909125254,810.1209382737497,858.5860788185994,909.9084362300133,964.2127685356962,1021.6244543317391,1082.2689306622508,1146.271084548953,1213.754601118516,1284.8412722686119,1359.6502708225062,1438.2973961194093,1520.8942979438666,1607.5476865807348,1698.3585375608282,1793.4213003051655,1892.823120354351,1996.6430851594455,2104.951503492368,2217.809228394689,2335.2670332182256,2457.3650497217773,2584.132276386354,2715.5861641149295,2851.732285317865,2992.564091083413,3138.0627597306734,3288.1971385794614,3442.9237792886934,3602.1870656524165,3765.9194313389494,3934.041663748408,4106.463288977413,4283.083031841158,4463.789344030694,4648.460992788753,4836.967701976325,5029.170837073686,5224.9241255078305,5424.074403712581,5626.46238249366,5831.9234225714745,6040.288312590172,6251.384042392427,6465.034564945011,6681.06154094042,6899.285060775792,7119.524339304399,7341.5983794514295,7565.326601470929,7790.529435282815,8017.028873958491,8244.648987013072,8473.216392706285,8702.560689048812,8932.514843654048,9162.915542966412,9393.861467270608,9625.402070299513,9857.55231084537,10090.302667291086,10323.626114088984
H,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.997533610072,26029.997533610072,26029.997533610072,26029.997533610072,26029.997533610076,26029.997533610072,26029.997533610072,26029.997533610072,26029.997533610076,26029.997533610076,26029.99753361008,26029.99753361008,26029.997533610076,26029.997533610076,26029.997533610076,26029.997533610076,26029.99753361008,26029.997533610076,26029.997533610076,26029.997533610076,26029.997533610072,26029.997533610076,26029.997533610076,26029.997533610072,26029.997533610072,26029.997533610072,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.997533610065,26029.997533610065,26029.99753361006,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.997533610065,26029.99753361007,26029.99753361007,26029.99753361007,26029.997533610072,26029.99753361007,26029.997533610065,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.997533610065,26029.99753361007,26029.99753361007,26029.997533610065,26029.997533610065,26029.997533610065,26029.99753361007,26029.99753361007,26029.99753361006,26029.99753361007,26029.997533610065,26029.997533610065,26029.997533610065,26029.99753361007,26029.997533610072,26029.997533610072,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.997533610072,26029.99753361007,26029.997533610065,26029.99753361007,26029.99753361007,26029.99753361007,26029.99753361007,26029.997533610072,26029.997533610072,26029.997533610072,26029.997533610076,26029.997533610076,26029.997533610076,26029.99753361008,26029.99753361008,26029.997533610076,26029.997533610076,26029.997533610076,26029.99753361008,26029.99753361008,26029.997533610076,26029.997533610076,26029.997533610076,26029.997533610072,26029.997533610072,26029.99753361007,26029.997533610072,26029.997533610072,26029.997533610072,26029.997533610072,26029.99753361007,26029.99753361007,26029.99753361007,26029.997533610065,26029.99753361007,26029.997533610072,26029.997533610072,26029.99753361007,26029.997533610072,26029.99753361007,26029.997533610076,26029.99753361007,26029.99753361007,26029.997533610072,26029.997533610072,26029.997533610072,25162.330949156403,24294.664364702738,23426.99778024906,22559.331195795392,21691.66461134172,20823.998026888057,19956.331442434384
