beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
1.5996598987855395,0.252231191504981,0.8534007207839669,0.051609673044273795,0.1569282541505406,0.16501766246587654,0.4141202948660499,0.03708032010496038,0.01666316515078276,0.6516828079885083,0.03333333333333333,0.7140977549659095,0.0014686704432575197,0.8200000000000001,0.0009630453357798327,0.01025000305241478,0.018415523269579764,0.9992053580488738,0.9980539257428072,2021-03-28,2021-04-20
