series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22
S,271752.57159111294,271479.7464952037,271254.93811842677,271049.1442356411,270847.4508885448,270642.02195331856,270428.5968375988,270204.7259085766,269968.8778914256,269719.98787962826,269457.22890208167,269179.89724489104,268887.355814693,268579.00722038624,268254.2821514098,267912.6356944962,267553.54782187304,267176.5261088775,266781.1096650345,266366.8737309392,265933.43462846184,265480.4548684433,265007.64827674313,264514.7850262744,264001.69647498336,263468.27971564647,262914.50174707005,262340.4031800116,261746.10139605624,261131.7930843531,260497.75608976439,259844.35051660484,259172.01904457906,258481.28642747647,257772.758160273,257047.1183160723,256305.12657030678,255547.61444530898,254775.4808232629,253989.68678919307,253191.24987764412,252381.237806709,251560.76179083966,250730.96952925823,249893.03796972503,249048.16594794276,248197.56680109812,247342.46105015484,246484.06923976072,245623.60501730887,244762.26852411832,243901.24016220088,243041.6747899907,242184.69639004182,241331.3932413363,263108.01793829986,284786.0366063168,306366.3734855257,327844.4169529312,349210.8727006974,370452.37412686046,391551.8131851139,412488.41637032287,433237.6117642522,453770.73490500706,474054.61618263286,494051.0872153639,513716.4413467589,533000.8851026259,551848.0231258244,570194.4280773292,587969.3580449822,605094.6953755022,621485.1901505742,637049.0957557221,651689.2797266929,665304.8769845316,677793.5222741965,688854.7273061979,698596.4226490852,706931.1604012287,713784.1873150519,719096.9978696288,722830.6646427935,724968.6143709506,703092.8126063383,680670.107263936,657798.7938960388,634664.7299145848,611481.345581055,588461.3569225206,565802.1958625999,543678.2363881267,522236.94073651073,501597.55650044204,481851.5729224195,463064.38635396375,445277.75002527446,428512.66992356064,412772.4817564671,398045.90966982424,384309.9655894756,371532.597621737,359675.03619636403,348693.81768043747,338542.48780174134,329173.0025752166,320536.8538764174,312585.95169409615,305273.29663975775,298553.4755320055
E,0.0,272.8250959092578,428.8184736725158,526.4509619044201,595.356955610656,650.6182965524424,699.937184117871,747.2621232113399,794.6273246582158,843.0875395545986,893.193542456302,945.2339281886109,999.357878428703,1055.6372443194762,1114.097673364231,1174.7339466721933,1237.517276224878,1302.398532130198,1369.309442399655,1438.162824299504,1508.852404025612,1581.2525243716095,1655.2179077792862,1730.5835731685033,1807.1649678003112,1884.758354062851,1963.1414772949943,2042.0745304424813,2121.3014224423505,2200.5513488216675,2279.540654729195,2357.974972462358,2435.5516076450294,2511.9621407794557,2586.8952041987345,2660.0393887458677,2731.086230037832,2799.7332211303283,2865.6867969146474,2928.6652357185744,2988.4014253430196,3044.6454440687003,3097.166911870367,3145.757072980936,3190.230577810931,3230.4269397763333,3266.211650531398,3297.4769451536868,3324.1422167115043,3346.1540871101993,3363.4861479496794,3376.13839115928,3384.136354281625,3387.5300093747464,3386.3924275567974,3380.8182532367064,3475.2560884936356,3643.5555448485875,3871.698040600892,4153.883602455983,4489.84748542198,4883.133165794499,5340.05580344925,5869.136091062379,6480.838080503528,7187.4916114310345,8003.315325166198,8944.479752864025,10029.163531089489,11277.561960195511,12711.808437748916,14355.76820120896,16234.662671878197,18374.483906946392,20801.16465220976,23539.482455870253,26611.69781032632,30035.956593541872,33824.52447072636,37977.0070472652,42489.06158656373,47344.74607159983,52515.89183264935,57961.85711835575,63629.897136161104,69456.25413078007,74359.925736303,78475.34643551055,81815.48028176956,84362.44854027631,86103.59628521925,87044.74466125527,87213.30447557318,86656.68442422865,85438.54989610302,83634.2662333737,81326.28217914082,78599.8934531151,75539.62877698515,72226.36637181578,68735.19601042024,65133.97970273215,61482.52636258934,57832.27690678998,54226.3913110709,50700.13389836028,47281.46394223958,43991.752654787866,40846.56264859957,37856.440537198854,35027.686542116
I,134.19448379733913,106.20984430526393,94.14929278081375,90.37197689802821,90.99252245520839,94.03159151587826,98.48029309261909,103.82493177357378,109.80494063720474,116.28930968006864,123.21335089055299,130.5462321025613,138.2742221711381,146.39196969341532,154.8978960702935,163.79170026590091,173.07295104330345,182.74024260282974,192.79064563571717,203.21931721794692,214.01920061066153,225.18078099571426,236.69188134009227,248.5374920686851,260.69963318136837,273.15724999979557,285.88614495708555,298.8589483060028,312.0451306055965,325.41105950484047,338.9201027606191,352.5327786617124,366.20695412281924,379.8980897019463,393.5595297197328,407.14283456101685,420.598151158934,433.8746166418502,446.9207892036361,459.6850994749243,472.11631505857827,484.1640104713875,495.7790345227494,506.9139671678088,517.523558096179,527.5651397481565,536.9990080703834,545.7887651073785,553.9016184439187,561.3086335317505,567.9849360162892,573.9098622882391,579.0670575861268,583.444522035974,587.0346060049845,589.8339570431522,591.8434214713194,596.9258557699568,607.1716037520317,623.716729418555,647.2459192430422,678.2912871490752,717.4050079327353,765.2576221065364,822.6949059480526,890.7731876163898,970.7844301680093,1064.276934794402,1173.0740594551585,1299.2911126444505,1445.3490406288502,1613.982355227736,1808.2377815922168,2031.4592973731867,2287.254640035682,2579.4381097818487,2911.9447777474306,3288.7122277335084,3713.527886489267,4189.842905049431,4720.374155070995,5307.111356443155,5951.039810451195,6651.8977553029745,7407.975210050376,8215.968450134449,9070.905138033308,9928.877729050226,10760.106038735437,11541.499551221677,12254.121898575184,12882.517723715895,13414.669945640422,13842.081067483063,14159.778669889367,14366.181420940402,14462.82453393823,14453.971771810091,14346.151713425701,14147.657092357627,13868.04191948011,13517.644419879876,13107.156234105994,12647.250939025358,12148.278392104823,11620.026035564337,11071.54422443658,10511.029819042567,9945.760564846702,9382.071978698405,8825.368363083879
A,781.1884874898942,652.2785893390583,603.3678710087868,596.1065274010872,611.0592447628114,638.3768097646356,673.0817342369239,712.675834861333,755.9231052739019,802.2293745795168,851.3255602637204,903.1055397604049,957.5428238727682,1014.6474065839495,1074.4430989594296,1136.9553035531949,1202.204107660574,1270.2000870741645,1340.941496974412,1414.4121846300354,1490.579896339075,1569.3948249388163,1650.7883340765457,1734.6718419937501,1820.9358716029196,1909.4492857025573,2000.0587316525402,2092.588321439753,2186.8395721849047,2282.5916294919493,2379.6017920190075,2477.606350511363,2576.3217484910233,2675.4460650469864,2774.6608129341103,2873.6330377048193,2972.0176961221127,3069.4602848985396,3165.5996841357983,3260.0711739507806,3352.5095778870523,3442.5524830091426,3529.8434841971416,3614.0353991843094,3694.7934013375416,3771.7980190395106,3844.747953708211,3913.362672852141,3977.3847399349347,4036.5818490085953,4090.748538846275,4139.707568431343,4183.3109429081815,4221.44058625167,4254.00866376575,4280.957563901563,4302.259554647536,4340.374488967653,4408.426964330094,4514.358228088542,4663.550612442089,4860.441282218939,5109.497940120327,5415.810404187279,5785.462698157826,6225.78730635208,6745.560774433581,7355.17198642516,8066.776253043821,8894.436073382214,9854.240510653957,10964.387957041137,12245.210843108778,13719.115408156878,15410.405367824094,17344.9560299464,19549.706292859188,22051.941327142937,24878.34974621656,28053.856307839294,31599.18784937836,35530.716121306665,39858.67965869764,44585.56403076193,49704.69633293715,55199.15126539438,61041.07237197019,66974.5096171437,72814.68683984717,78410.10977717326,83630.43492115775,88364.10371788623,92519.21977154493,96024.95150832932,98832.36073993819,100914.28919099405,102264.282893754,102894.70034403093,102834.22093633466,102124.98662771207,100819.59459126076,98978.12593255135,96665.35490168554,93948.24097814893,90893.76702218306,87567.15290853659,84030.44687714479,80341.47646575051,76553.12689187453,72712.90629704212,68862.75334402325
IH,0.0,6.92573343312577,9.282293587652033,9.953131230329376,10.126340478389494,10.253423760521367,10.480012348182944,10.833960059593345,11.304041400811641,11.870648054039698,12.516257603085206,13.2279152295884,13.99692009918879,14.817788539438425,15.687234930117821,16.6033746538877,17.565157897548325,18.57198626826412,19.623458815553505,20.719204317371286,21.858769105562153,23.041540011336274,24.26668947138524,25.533134866781893,26.839507417660787,28.184127996545783,29.564988474245066,30.97973796217791,32.42567375043081,33.899736978999634,35.39851319275504,36.91823796273177,38.45480773442142,40.00379600487659,41.56047484596307,43.1198416892709,44.6766511756322,46.22545175468028,47.760626602751294,49.27643831567759,50.76707673128813,52.22670914889104,53.64953214323197,55.02982412122355,56.3619977430873,57.64065132646465,58.860618372593194,60.017014396917034,61.105280310733846,62.12122168313951,63.061043310458246,63.921378629939426,64.69931363189619,65.39240504571202,65.99869269640259,66.51670604609436,66.94546504565798,67.28447552307595,67.732827037023,68.50766177560287,69.78677912976029,71.70309174094024,74.35700421064863,77.83211608313508,82.20891311348623,87.57521607175147,94.03373769344554,101.70752445558284,110.74401150734579,121.31821407607445,133.6353507906758,147.93298975376595,164.482635454897,183.59052987987224,205.59732003540057,230.8761469402759,259.8286449424669,292.87831845986693,330.46080386913127,373.010646002069,420.944435571673,474.63101416296354,534.3754906039037,600.3961595088304,672.7993113873385,751.5550268480845,836.4763820031824,927.204172424143,1021.2752129155369,1115.800763374249,1208.0037910338488,1295.3829622622052,1375.7679007745687,1447.3473077790559,1508.688590577643,1558.748918241536,1596.8743737750128,1622.7853197895338,1636.54834286885,1638.536923510086,1629.3840128487063,1609.9300534560894,1581.169832115143,1544.2010792736069,1500.1770885384412,1450.264939491823,1395.6102513836418,1337.3088252178861,1276.385073192816,1213.7767941567695,1150.3256254941612
IN,21.058906058949436,41.76690408834378,57.73826070810861,71.55084268001164,84.54049573049748,97.41108117786088,110.54411773626144,124.1564433092328,138.38066927036317,153.30630695593555,169.00081698893695,185.52038450812552,202.9154199920161,221.23333911638937,240.51992767548037,260.8199608004726,282.1774202861101,304.6354873779684,328.2364031757084,353.0212452172613,379.0296465671484,406.2994724758826,434.8664640952537,464.7638560958052,496.0219739268587,528.6678161497367,562.7246273703606,598.2114675840194,635.1427840995024,673.5279925558381,713.3710738315773,754.6701938372762,797.4173532492139,841.5980741662033,887.1911304378431,934.1683280142731,982.4943411035034,1032.126609198303,1083.0152991625548,1135.1033355650932,1188.326501340985,1242.6136096742175,1297.8867467634045,1354.0615838871695,1411.0477559626959,1468.7493026232573,1527.0651667599132,1585.8897445072425,1645.113479826866,1704.623496174295,1764.3042572374013,1824.0382484156682,1883.706670569644,1943.1901376053925,2002.3693696599034,2061.125874006704,2119.3426062890658,2176.9046052913573,2234.3050167391843,2292.356802994627,2352.037660433946,2414.4164405701467,2480.6276881759886,2551.8736947440466,2629.4419445371614,2714.7311944499143,2809.282661393566,2914.8146262343275,3033.2597100434423,3166.8044666893584,3317.9309668012843,3489.4598367266226,3684.5938244158897,3906.9604271604067,4160.651461239718,4450.256716264757,4780.888072895694,5158.189755524314,5588.329856050691,6077.968040708376,6634.194587719309,7264.407982754337,7976.1956725641685,8777.173294631742,9674.78850799385,10676.096525789942,11787.516551250528,13014.58052311619,14355.83786618538,15805.188824076715,17353.011727314282,18986.873582729888,20692.123187969955,22452.467656543547,24250.552095670322,26068.53048692631,27888.60602738255,29693.51938351969,31466.96792181549,33193.94518070658,34860.99611797863,36456.389189254485,37970.21069443227,39394.38994751756,40722.66573147277,41950.505346016864,43074.98754622233,44094.66002076305,45009.380977396075,45820.15307047591,46528.956468560275
D,768.0,768.0,768.2568084126619,768.6009988302003,768.9700641222676,769.3455520686981,769.7257523039101,770.1143545164847,770.5160812234988,770.9352386971206,771.3754061268177,771.8395129652562,772.3300082962905,772.849018574052,773.398466916342,773.9801546091126,774.5958130561013,775.2471347336366,775.9357899294488,776.663434063896,777.4317087923042,778.2422389478389,779.0966266271705,779.9964432406572,780.9432200548006,781.9384375813069,782.9835140692979,784.0797933058224,785.2285319062277,786.4308862685126,787.6878993671679,789.000487567595,790.3694276489641,791.7953442293311,793.2786977906055,794.819773501608,796.4186710343214,798.0752955611315,799.7893501091914,801.5603294320349,803.3875155384126,805.2699749944019,807.2065580876714,809.1958999130238,811.2364234067585,813.3263443248272,815.4636781270709,817.6462486979026,819.8716988034843,822.1375021575096,824.4409769428316,826.7793006149362,829.1495257960847,831.5485970561267,833.973368367655,836.4206210193465,838.8870817718632,841.3694410453317,843.8643709358217,846.3759258439685,848.9162118722502,851.5039279814758,854.1627015757452,856.919883093922,859.805922872731,862.85425568646,866.1015727316616,869.5883738260004,873.3597213898965,877.4661447862964,881.9646629987993,886.9199045834563,892.4053071976098,898.5043759719848,905.3119715881697,912.9355860278043,921.4965474609496,931.1310767878543,941.9910985881487,954.2446909777586,968.0760451340734,983.6847995514729,1001.2842694883776,1021.0990837362156,1043.3619655205919,1068.3095793532314,1096.1774803252504,1127.1942923301674,1161.5753198463094,1199.444531656479,1240.8187811357554,1285.6119483952962,1333.6451632944907,1384.659077445341,1438.3271789208409,1494.2698347981614,1552.0687436498183,1611.281356596804,1671.4547557162305,1732.13849213705,1792.895965764601,1853.3140465349359,1913.0107682636835,1971.6410517788195,2028.90052210471,2084.5275687618428,2138.3038569552004,2190.05353181827,2239.641371136538,2286.970138227721,2331.9773702910265
R,0.0,129.26080618039106,240.46234986181256,344.83479387394493,448.51695675452254,554.9547603005566,666.167537024617,783.4199121509888,907.5794145695644,1039.3071713096206,1179.159632048048,1327.6427108135329,1485.2403809060145,1652.4294812461333,1829.687019133451,2017.493333408133,2216.3329204175407,2426.6938893945144,2649.0665664940757,2883.941527773891,3131.807214556883,3393.1472182745815,3668.4372883262326,3958.142100750552,4262.711819491862,4582.578481319861,4918.1522375705135,5269.817489407233,5637.928957413827,6022.8077304841945,6424.73734279439,6843.959930851228,7280.672524988569,7735.0235310538455,8207.10945825914,8696.971948169974,9204.59515752001,9729.9035439653,10272.760099067653,10832.965066808949,11410.255178915655,12004.303430383385,12614.719410034886,13241.050191946415,13882.781784376892,14539.341123677812,15210.098591791431,15894.371027589006,16591.42519466697,17300.481661484766,18020.71904403787,18751.278556718844,19491.268813694853,20239.77082104769,20995.84309907134,21758.52687445527,22526.85128352237,23299.838530136127,24080.214970331086,24872.96341493221,25684.48059035289,26522.14132473703,27394.125509068,28309.410768875616,29277.86929381483,30310.43202926375,31419.29958610339,32618.189077244926,33922.611552997805,35350.177164104076,36920.925534300266,38657.6776112776,40586.40278120118,42736.59144383752,45141.61869079497,47839.07940747511,50871.06936778522,54284.38124471156,58130.5796787272,62465.916588704764,67351.04784373204,72850.34027229535,79031.13835784905,85962.72890560848,93715.02618446521,102357.01143482773,111954.97809564476,122570.6523538524,134223.46754558198,146901.32145063247,160565.8146925096,175155.72856062162,190590.19218654203,206772.02724114657,223591.34534792486,240929.3000117726,258661.8339138621,276663.25736532966,294809.51664875954,312981.04657476,331065.140731889,348957.8100855818,366565.1326045373,383804.121920568,400603.16127155407,416902.0605209932,432651.7997458676,447814.02382566873,462360.34979832394,476271.5435639088,489536.61577389226
G,53409.0,53409.0,53419.08822925465,53434.944611735235,53454.411142031226,53476.425603114934,53500.48345787723,53526.36497274925,53553.996417676084,53583.379281435184,53614.554054241264,53647.58159225072,53682.533422965054,53719.486590163375,53758.52079445808,53799.71668482703,53843.154717269594,53888.91428329318,53937.072957733544,53987.705790939195,54040.88460951049,54096.67731037078,54155.14714402812,54216.351989075214,54280.3436236141,54347.16700155662,54416.8595432271,54489.45045065909,54564.960058562036,54643.399232189004,54724.76882328019,54809.059194895635,54896.24982528709,54986.30900000331,55079.19360019281,55174.848993589614,55273.20903297911,55374.19616508668,55477.7216508654,55583.68589613749,55691.978889527985,55802.480742677966,55915.06232589536,56029.58599074643,56145.906369654076,56263.87124138592,56383.32245041147,56504.09686749714,56626.02737859539,56748.94388906337,56872.67433050117,56997.04565800784,57121.884826383975,57247.019734729634,57372.280129957195,57497.49846092326,57622.51067614232,57751.014910778475,57885.74233941181,58028.90577277633,58182.50355651049,58348.52424680077,58529.0874266408,58726.546194128074,58943.56871625372,59183.2100883222,59448.98132502006,59744.91920246669,60075.65843307073,60446.5059190648,60863.51532250272,61333.558730107354,61864.39069136003,62464.69836598959,63144.13001970693,63913.29283105286,64783.710175759654,65767.72855380294,66878.36544367048,68129.09187025926,69533.36427497173,71104.47851822636,72855.14097389912,74797.01642547622,76940.26685002634,79293.10388512489,81861.38160351278,84610.98194979595,87512.75784046805,90538.04156266859,93657.50430315374,96841.3493086159,100059.9950736946,103284.87366000368,106489.17015628549,109648.4238006926,112740.960608918,115748.15529647964,118654.53655112088,121447.75867159294,124118.46658341869,126660.08179995764,129068.53516206205,131341.96905946048,133480.42800807697,135485.55244641157,137360.28677869018,139108.60925670588,140735.28837365605,142245.6680800768,143645.4823076926
H,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,678756.1295864859,656130.9252669364,633505.7209473869,610880.5166278374,588255.312308288,565630.1079887385,543004.903669189,520379.6993496394,497754.49503008986,475129.2907105403,452504.08639099076,429878.8820714412,407253.67775189166,384628.4734323421,362003.26911279256,339378.064793243,316752.86047369346,294127.6561541439,271502.45183459437,248877.24751504484,226252.04319549532,203626.8388759458,181001.63455639628,158376.43023684676,135751.22591729724,113126.0215977477,90500.81727819817,67875.61295864863,45250.4086390991,22625.204319549568,3.637978807091713e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
