series,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,4749.253680338043,4747.531625992222,4745.879053251748,4744.046188654466,4741.927000727185,4739.450792250417,4736.550155265663,4733.150652840937,4729.166553317922,4724.498101097605,4719.029004973825,4712.6237410210115,4705.124530331116,4696.347929851318,4686.08100204726,4674.077045914841,4660.050890910401,4643.673782318989,4624.567925512083,4602.30081163396,4576.379523223821,4546.24532038391,4511.268941763019,4470.747224623393,4423.901857306136,4369.881323807708,4307.767374312282,4236.587634953603,4155.33621328466,4063.004295292534,3958.622665451984,3841.3176791901765,3710.3813165500037,3565.354384268562,3406.119596871373,3232.998171134869,3046.839963639649,2849.0936608232523,2641.841078459757,2427.7795283180503,2210.139743981256,1992.534757610234,1778.746917067392,1572.4738073942,1377.0655707345395,1195.2919003483084,1029.1739170167798,879.9041173475207,747.8598192211718,632.6974267471879,533.5017239272809,448.95933210763263,377.52828305917006,317.58370752110557,267.52937103973113,225.8732966346717,191.27148201721448,162.54656326663562,138.68883077306322,118.84616365227008
E,0.0,1.7220543458203859,2.513599913383935,3.0896645539734693,3.6640202042678576,4.308218578901911,5.054746274204915,5.926875561828162,6.947537303929199,8.142220872281705,9.540206559921392,11.175367232774569,13.086894306282932,15.32004763293912,17.926951620528236,20.967431942683373,24.509870975781663,28.632044079303533,33.42187884655784,38.97805330140205,45.410315060840134,52.83936037033011,61.39605880605653,71.21974654265455,82.45524058858399,95.24815379271968,109.73802639178595,126.04875255457216,144.27579794622932,164.46981696523994,186.6165383231701,210.61325542339256,236.2429903518692,263.148427457376,290.8090011258775,318.5259262994425,345.42117064494164,370.4568881388675,392.4810264329295,410.30206335817104,422.79081601587984,429.0003943789617,428.2880377323229,420.41712853935337,405.6168009293372,384.58207085089964,358.4090187569785,328.4743090477483,296.28145265022306,263.3031187990955,230.84726221945482,199.96602292937564,171.4140605131504,145.65160579463966,122.88013937869425,103.09614409440657,86.1498866646605,71.79986208290912,59.75766353502695,49.72149888830661
I,6.0,5.76,6.390627172910193,7.391802042685753,8.640962237965057,10.127333850580385,11.876349786008126,13.92866893167026,16.33495995531753,19.155330209069426,22.4602274368475,26.331921619334295,30.86632837094821,36.17512238925175,42.38814131015124,49.65609146800931,58.15356378063062,68.08235671729622,79.67508448825615,93.19902053200482,108.96008636142565,127.3068404373887,148.6342470050582,173.38690652788415,202.06130353809607,235.20647169086422,273.42228971958946,317.3544113266988,367.68461115091696,425.11512567799497,490.34542913349514,564.0398811297404,646.7849135962471,739.0350122283318,841.0478254678865,952.8104130121097,1073.9609596413466,1203.7131065781634,1340.7930263844705,1483.4018185455566,1629.21677748282,1775.443514391447,1918.92597100527,2056.3129510312206,2184.2689972596486,2299.7066378339314,2400.009407746024,2483.2135408146723,2548.1221537059596,2594.337993882833,2622.2160335270673,2632.751023295712,2627.4239938285714,2608.0340643320037,2576.538504656043,2534.9170341591484,2485.0684248399857,2428.7406311787167,2367.4909369730226,2302.670131261615
R,0.0,0.24,0.4704,0.7260250869164078,1.0216971686238379,1.3673356581424403,1.7724290121656556,2.2474830036059807,2.8046297608727913,3.4580281590854924,4.224241367448269,5.122650464922169,6.175927329695542,7.41058046453347,8.85758536010354,10.55311101250959,12.539354671229962,14.865497222455186,17.588791491147035,20.77579487067728,24.503755691957473,28.8621591464145,33.95443276391005,39.89980264411238,46.835278905227746,54.91773104675159,64.32598991438616,75.26288150316974,87.95705795623769,102.66444240227437,119.66904742939417,139.28286459473398,161.8444598399236,187.71585638377348,217.27725687290675,250.9191698916222,289.0315864121066,331.9900247977605,380.13854906088704,433.77027011626586,493.1063428580881,558.2750139574009,629.2927545330588,706.0497933732696,788.3023114145184,875.6730713049043,967.6613368182616,1063.6617131281025,1162.9902547606894,1264.9151409089277,1368.688660664241,1473.5773020053239,1578.8873429371524,1683.9843026902952,1788.3056652635753,1891.367205449817,1992.763886816183,2092.1666238097823,2189.316249056931,2284.015886535852
G,6.0,6.0,6.861027172910193,8.11782712960216,9.662659406588896,11.494669508722824,13.64877879817378,16.176151935276238,19.13958971619032,22.61335836815492,26.684468804295772,31.45457208425647,37.04225570064375,43.585702853785214,51.245726670254776,60.2092024805189,70.69291845186058,82.94785393975141,97.26387597940318,113.9748154026821,133.46384205338313,156.1689995838032,182.58867976896826,213.28670917199653,248.8965824433238,290.1242027376158,337.74827963397564,392.61729282986863,455.6416691071547,527.7795680802694,610.0144765628894,703.3227457244744,808.6293734361707,926.7508686121053,1058.3250823407932,1203.7295829037319,1362.9925460534532,1535.703131375924,1720.9315754453578,1917.1720886618225,2122.323120340908,2333.718528348848,2548.2187255383287,2762.36274440449,2972.5713086741666,3175.379709138835,3367.670744564285,3546.875253942774,3711.1124084666485,3859.25313479176,3990.904694191308,4106.328325301035,4206.311336765722,4292.018367022298,4364.844169919617,4426.2842396089645,4477.832311656168,4520.907254988498,4556.807186029952,4586.686017797466
