series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22
S,131870.29502644227,131828.8452738332,131794.78525782627,131765.3674343438,131738.9269784842,131714.44587487265,131691.29435514804,131669.07691700128,131647.54032521805,131626.51847166853,131605.89920901498,131585.60431198997,131565.57729800668,131545.7759645945,131526.16776648862,131506.7269094129,131487.4324876324,131468.26726115405,131449.2168291707,131430.26905255523,131411.41363589172,131392.64181418694,131373.9461102827,131355.3201416188,131336.75846267602,131318.25643413604,131299.81011270947,131281.41615741444,131263.07174925978,131244.77452205456,131226.5225025832,131208.3140587456,131190.1478545226,131172.02281082002,131153.93807139597,131135.89297319402,131117.88702050256,131099.9198624412,131081.99127334167,131064.10113564975,131046.24942502243,131028.43619733825,131010.66157737453,130992.92574893747,130975.22894625856,130957.57144649484,162412.08070989943,193862.2290827935,225308.03139217242,256749.29869047963,288185.6257137753,319616.3903752523,351040.7493804278,382457.6221280108,413865.65929808124,445263.19413494645,476648.1744236704,508018.0722283164,539369.7669913266,570699.3957420142,602002.1619320387,633272.091721945,660477.054548718,660186.7219840038,659851.6480222029,659462.7139916293,659010.8307921565,658486.1908885717,657877.9106556355,657173.8357366081,656360.4243385744,655422.6811720228,654344.1389085614,653106.8945835116,651691.7130077229,650078.2107296943,648245.1331732637,646170.7342888692,643142.0240359434,639832.2947325977,636222.421419375,632295.70053909,628038.4702257557,623440.7678735541,618496.9285586819,613897.2953762929,608947.7131482137,603656.4949919631,598036.4517741761,592104.896805534,585883.3201446262,579396.8527537877,572673.5981076314,565743.8909280325,558639.5326529482,551393.0448110133,544036.9728751457,536603.2643567075,529122.7363817623,521624.6403069046,514136.3244711722,506682.9911288013,499287.53997478675,491970.48834449146,484749.9569480785,477641.7096668116,470659.236267618,463813.86768088944,457114.91456094023,450569.82106968795,444184.3270862374
E,0.0,41.44975260907058,64.48529060358555,76.75182551050695,82.77843666674305,85.2427851111127,85.72210172179136,85.13985190603441,84.0316179367027,82.70340505692609,81.32586885858827,79.99035323608325,78.74216447513743,77.60027853704993,76.56896710092697,75.64461470970134,74.81967897579636,74.08495783460005,73.43085752793608,72.848074289793,72.32793518512423,71.86254361502962,71.44481542058705,71.06845603360743,70.72790802443075,70.41828588378976,70.13530748268832,69.87522731147655,69.63477407086927,69.4110937357058,69.2016983966216,69.00442074316533,68.81737382816894,68.63891565471195,68.46761809903107,68.30223969298716,68.14170181943045,67.98506791218756,67.83152529334092,67.68036932066576,67.53098955583948,67.38285769857922,67.23551706296412,67.08857339991047,66.94168689429117,66.79456518679467,66.64695728959057,70.89949948623392,78.36704759229413,88.38344727045028,100.67603903894371,115.26150609991566,132.3733020649079,152.42009520482367,175.97057805869306,203.75962258575848,236.71210454551428,275.9826295443264,323.0113319244409,379.59772359252304,447.996274136451,531.0391182337869,632.2931415876901,754.4533675528995,888.8637779828522,1041.384837197427,1216.288717917082,1417.4297491710872,1648.7132060043152,1914.276400732568,2218.543672175114,2566.2161050324216,2962.216465485037,3411.593837509553,3919.3866140539794,4490.441378430884,5129.186782641976,5839.365054186792,6623.72886371216,7480.492829030951,8409.525487657898,9408.308940190405,10471.9532870351,11593.169945325028,12762.311209916434,13967.525596894804,15202.135620359662,16450.009743435912,17694.809218975155,18920.038506777862,20109.41267231033,21247.337215633954,22319.392826529693,23312.764081828667,24216.5773873745,25022.13113107593,25723.01414265547,26315.118405855363,26796.558907452894,27167.517764632576,27430.03167404428,27587.741712641087,27645.623091710913,27609.71011474725,27486.82875403243,27284.34629252182,27009.944635740925,26671.421353156737,26276.520354337557,25832.7923773085,25347.484157209867
I,293.3124324747803,227.8344491792685,185.1820111963399,156.61297779310675,136.85078730451852,122.69371229323578,112.18503647027822,104.11719983671131,97.73509166371184,92.55823313503578,88.27400535441109,84.67337301266681,81.6120543157551,78.98694861311054,76.72172895792897,74.75795328886463,73.04950994898877,71.55908742403913,70.25588115773367,69.11406339367028,68.11172960137922,67.23014759618142,66.4532030978047,65.76697621025063,65.15940792179092,64.62003066692436,64.13974612124355,63.71063902724327,63.325819359998974,62.97928736806228,62.66581746678648,62.38085791976137,62.120443901079135,61.881121997214606,61.6598845498227,61.45411250127012,61.26152560910785,61.080139060341125,60.90822565184856,60.74428281665891,60.58700387180499,60.435252945528276,60.28804311218424,60.14451732417903,60.00393178312324,59.86564143830126,59.7290873404957,59.593785613989105,60.330838346424926,62.38218654180656,65.95919236578823,71.17203828266196,78.10961388076346,86.88719724186831,97.67526262443188,110.71884900408915,126.35382378542214,145.02423391276525,167.30365071219776,193.9227998967472,225.80564816951778,264.116362150569,310.3200846706741,366.2612520296234,433.90626307242536,513.0683545357101,604.7630298026997,710.6251327580114,832.687841023682,973.3038324782646,1135.1199125927278,1321.0681956330125,1534.3572186201172,1778.454134324014,2057.0519941252924,2374.0172020514483,2733.3128312414337,3138.894279059173,3594.57504485051,4103.8624403045615,4669.127250487572,5292.184981058724,5973.947219875676,6714.153686317046,7511.158812751941,8361.77380321687,9261.17471370829,10204.292106859997,11183.993626418465,12191.503480840962,13216.738267276685,14248.640585076404,15275.533197352497,16285.49012907534,17266.70981947731,18207.871897471552,19098.45989009689,19929.03534984312,20691.453304261184,21379.013736735964,21986.548383088477,22510.446059599188,22948.622788823166,23300.445076374104,23566.61584727629,23749.032886392706,23850.62930053656,23875.204703159125,23827.25468406506,23711.80481571084,23534.25408720038
A,100.62353876580566,96.59690306731294,95.54739626471235,96.1048659926807,97.47338618000614,99.19657586572572,101.01823080862081,102.79955249166392,104.47003467568574,105.99837871895295,107.37532770649372,108.60358908284911,109.69196763186403,110.65199379696901,111.4960257905176,112.2362174958196,112.88399081083816,113.44979815379207,113.94304850423522,114.37212254746018,114.74443352494595,115.06650880552479,115.34407807759823,115.58216046498627,115.78514660435374,115.95687387468197,116.10069418553316,116.21953439619305,116.31594978145547,116.3921711179603,116.45014601817519,116.49157513474923,116.51794382377635,116.53054980748392,116.53052732407232,116.51886819985214,116.49644022904793,116.46400320087123,116.42222287213836,116.37168314681703,116.31289669120144,116.24631418460322,116.17233238013362,116.09130112796556,116.00352949404811,115.90929109027314,115.80882871726755,115.7023584080407,115.88905610787742,116.57560986534936,117.9151798169791,120.03627329117715,123.06338857589988,127.13190220369609,132.39953729782022,139.05634099307153,147.33468075792092,157.52045926605365,169.9665793754999,185.1096611230997,203.49110686805585,225.78381695642742,252.82617275300223,285.66533181728005,325.4896411270042,372.85182489182137,428.68063478088214,494.15789781393676,570.6800017993319,659.8527704387668,763.4988464148718,883.6685148660838,1022.6493952997522,1182.972004723665,1367.4086193812216,1578.9628739890752,1820.8474724214566,2096.447428184134,2409.2665351120136,2762.855386063307,3160.5011958662444,3605.350704168303,4100.253668071671,4647.613598494523,5249.242656806979,5906.225045722844,6618.796420516778,7386.72935408617,8208.709582746475,9082.365420629545,10004.299422234602,10970.143738121942,11974.645853860726,13011.783831062912,14074.906061492593,15156.888387615367,16250.300571720643,17347.57415134434,18441.16444128502,19523.700607548322,20588.119146198547,21627.777580613336,22636.546611009562,23608.880216581005,24539.86426667496,25425.245018604946,26261.439466347845,27045.529874478932,27775.24501407482,28448.9306460451,29065.5117075449
IH,0.0,13.104146637570354,20.935911538717804,25.459385082768218,27.89630543469688,29.01384956741135,29.298745056789897,29.063123505203546,28.50926173078713,27.769471472438607,26.930900279204803,26.051120166959393,25.16805258258276,24.306380937165024,23.481761472801967,22.70363625581203,21.977145219229115,21.30444758847866,20.685648909420042,20.119459586779175,19.60366711095833,19.135476635236927,18.711757006164156,18.32921795743324,17.984536645515615,17.674446622138934,17.39579883353761,17.14560176690799,16.921046088708476,16.71951781856646,16.53860311414178,16.376087011752325,16.22994791069054,16.098349161378334,15.979628787167666,15.872288113723076,15.774979881518863,15.686496263247156,15.605757089088108,15.531798491287955,15.463762109438964,15.400884944639884,15.342489910697235,15.287977100830235,15.236815766688101,15.188536991074194,15.14272702516921,15.099021254126777,15.057098750789171,15.055613783146715,15.146041659478794,15.380080939719653,15.805093103378042,16.46392806705748,17.39691118565647,18.644761389187785,20.251851974150807,22.269613964604364,24.760105088619465,27.799893132608776,31.484478164400244,35.93353491966961,41.29731419012538,47.764612937051425,55.57281582592182,65.00464161756456,76.2838279044772,89.6394080815696,105.33243273485965,123.66803122069547,145.00179091994917,169.7438603557431,198.3619234168183,231.38324387666097,269.3955481693182,313.046288368499,363.03968960813717,420.1309003891152,485.1165288591999,558.8208775550746,642.0773037439898,735.675821717075,840.3460579822319,956.7276834101881,1085.334170151998,1226.5135052169303,1380.4088843203983,1546.9223391445287,1725.7469640384365,1916.3121746025479,2117.7575119322764,2328.926142147219,2548.3744248622565,2774.3955905340013,3005.0557563305742,3238.2401623727733,3471.707066129105,3703.1464013362115,3930.2401776489505,4150.72168773144,4362.430877488162,4563.363676791749,4751.713626236732,4925.904713527861,5084.614900883226,5226.7903425315535,5351.65073136521,5458.686560383478,5547.649332571678,5618.535905590497,5671.568224457503
IN,52.373836657941446,95.99079115599292,120.62326857728303,133.52119196906943,139.16130475767625,140.32965857454718,138.7747783496484,135.60344537165923,131.52176580618354,126.98295269126457,122.27864780068265,117.59590933677615,113.05319413126551,108.72339014461672,104.64878886160466,100.85098171810787,97.33751466330314,94.10643827448327,91.1494667315423,88.45419914152112,86.00569623381112,83.78760530657063,81.78296300552346,79.9747648775056,78.34636407120288,76.88174382557771,75.56569628752408,74.38393175436536,73.32313640781143,72.37099221194414,71.51616938598522,70.74829940361867,70.05793459394206,69.4364989735283,68.8762338184085,68.37014061265204,67.91192333042284,67.49593147875166,67.11710491658009,66.77092114697558,66.45334553428012,66.16078471094924,65.89004329775128,65.6382839561009,65.40299071483348,65.18193545948128,64.97314743513613,64.77488559032001,64.58561357578999,64.55959581506994,64.90421672732316,65.82992695496112,67.53166405579881,70.18764423022947,73.96687005131118,79.04052680257392,85.59493179774746,93.84522262663732,104.0498549448823,116.52648757243195,131.67014522141656,149.97478804401328,172.05965974249165,198.70208249552712,230.87875290873242,269.7541843183483,316.26483552112785,371.37191799593614,436.167846640197,511.9254290464204,600.1247538556632,702.4710528500738,820.9080018279869,957.6272108882907,1115.0729483263651,1295.9402327279902,1503.1638614626265,1739.895581003822,2009.4664425500746,2315.331485059717,2660.9943317173743,3049.79612860041,3484.84356014719,3968.8866475724544,4504.169134088811,5092.265777662515,5733.9186463621945,6428.884371879202,7176.055078782289,7973.234575146926,8817.026866958255,9702.803277550458,10624.734634653905,11575.881314832755,12548.3344957692,13533.400421282171,14521.817563097698,15503.995096053526,16470.26044850169,17411.103933053466,18317.40952356338,19180.662544696297,19993.127158460567,20747.988840740614,21439.459336127482,22062.843697155648,22614.57083774723,23092.190491065587,23494.340532370315,23820.689315606884,24071.858011475153
D,1082.0,1082.0,1082.200769241505,1082.5215293181507,1082.9115937438337,1083.3389943398295,1083.7835168815786,1084.2324043204014,1084.6776817904486,1085.1144735184307,1085.5399308853782,1085.9525404639828,1086.3516708904754,1086.7372717973421,1087.1096709927613,1087.469436154926,1087.8172796243675,1088.153992490771,1088.4803989254149,1088.7973247166506,1089.1055758948803,1089.4059245925434,1089.6991001221027,1089.9857838234725,1090.266606626244,1090.5421485505678,1090.812939571188,1091.0794614160495,1091.34214997999,1091.6013981159165,1091.8575586278218,1092.110947337107,1092.3618461296116,1092.6105059181364,1092.8571494760881,1093.1019741136522,1093.3451541797547,1093.5868433818953,1093.8271769223954,1094.0662734542445,1094.3042368629692,1094.5411578831158,1094.7771155592895,1095.012178562426,1095.2464063722614,1095.4798503369113,1095.7125546201894,1095.9445570468445,1096.175889855344,1096.4065803672154,1096.6372481278283,1096.86930133815,1097.1049402751946,1097.347090843411,1097.5993354528187,1097.8658743400788,1098.1515315984777,1098.4618111666462,1098.8030049603315,1099.182355684626,1099.608279143247,1100.090654300903,1100.6411936645063,1101.2739117403535,1102.0057156017856,1102.85714930367,1103.8530884481877,1105.0218365316045,1106.3952060815063,1108.0090091936765,1109.9037328649915,1112.125312063166,1114.7259656605572,1117.7650779361838,1121.3101114019173,1125.4375331537228,1130.2337299309688,1135.7958779391295,1142.2327230490635,1149.6652160021963,1158.2269367175445,1168.0642330196642,1179.3355565788938,1192.210537707312,1206.8686071442269,1223.4970625597095,1242.2885331490222,1263.4378420156577,1287.138311285944,1313.578560970425,1342.9384691294604,1375.3847306924201,1411.0663166828656,1450.11008004272,1492.6167242181684,1538.657323546378,1588.270552029823,1641.460737829151,1698.196816472101,1758.4122094482773,1822.0056099185247,1888.8426167541966,1958.7581243748018,2031.559350351087,2107.029366095955,2184.9309880198234,2265.0108865129205,2347.0037768439042,2430.636568100923,2515.6323621377787,2601.7142126643466
R,0.0,12.7835178583827,34.844929092386444,62.26562433072422,92.60604176910914,124.34338371628745,156.52806990404258,188.5723399078296,220.11905551919767,250.95944807919741,280.9809444410341,310.13363705150005,338.4084323070341,365.82260592004565,392.4101246756514,418.21508530470214,443.2872274658943,467.67885142063,491.4427034138588,514.6305381097548,537.2921608980516,559.4748136028546,581.2228073283914,602.5773333548182,623.5764017713116,644.2548707811392,664.6445391496712,684.7742812541911,704.6702093922611,724.3558519181485,743.8523387481503,763.1785880451221,782.3514896310197,801.386082008404,820.2957208903082,839.0922379127292,857.7860887890245,876.3864906023764,894.9015482537908,913.3383703144544,931.7031746928892,950.0013846351841,968.2377156432965,986.4162539319652,1004.5405270570385,1022.6135673431718,1040.6379687217307,1058.6159375640984,1076.5493380643463,1094.4516970507686,1112.376936369983,1130.4282124308793,1148.7574789141481,1167.5620222041553,1187.0813619621943,1207.5961913611225,1229.430100000823,1252.9543960411706,1278.5962232142092,1306.8502252387752,1338.2941712214058,1373.60918512111,1413.6055093450084,1459.2550820949898,1511.732635949846,1572.4626411776023,1643.1326981405052,1725.660793747689,1822.2104347520722,1935.2264149529617,2067.4805772737445,2222.123411848169,2402.73974579985,2613.4075319015333,2858.7587814906215,3144.041386255605,3475.1800841012614,3858.834215040254,4302.449230867761,4814.298218603307,5403.509039923727,6080.063397917392,6854.75695058804,7739.138333926451,8745.416937037531,9886.333919013181,11174.994119949732,12624.65933719517,14248.525530156909,16059.500562077441,18069.93673211192,20291.341643569638,22734.084725006345,25407.11413117091,28317.69718896924,31471.195952202346,34870.887425704386,38517.83558761063,42410.81960919564,46546.3198405251,50918.56040110624,55519.6047666826,60339.49871117724,65366.453429766356,70587.06066741089,75986.53119454165,81548.94796071108,87257.52564660257,93094.8690401192,99043.22359449224,105084.71259979028
G,217141.0,217141.0,217149.2084823389,217161.9787966525,217177.17830845955,217193.5712973835,217210.45231239707,217227.4282486511,217244.28887933565,217260.93004142528,217277.30817149952,217293.4135018381,217309.25435396607,217324.84802161754,217340.21555642222,217355.37885594982,217370.35910178468,217385.17598185793,217399.8473617742,217414.3892072427,217428.81564150567,217443.13907026473,217457.37033542222,217471.51887597246,217485.5928843678,217499.5994524977,217513.544704752,217527.43391751125,217541.27162541563,217555.06171527517,217568.8075087043,217582.5118346256,217596.17709275917,217609.80530914458,217623.3981846492,217636.95713732266,217650.48333936094,217663.97774935665,217677.44114042993,217690.8741247626,217704.27717499304,217717.65064287174,217730.9947755275,217744.3097296495,217757.59558385206,217770.85234945428,217784.07997987806,217797.2783788411,217811.31892800573,217826.83830956105,217844.341284134,217864.27861635876,217887.10437471973,217913.31885957782,217943.50330172354,217978.35155270793,218018.70299410616,218065.58016483122,218120.23425557633,218184.20165336455,218259.37511071627,218348.0938429805,218453.25792597033,218578.47380203797,218727.8816212231,218903.907343067,219110.13750141696,219351.00466784352,219631.70470416074,219958.2068514966,220337.29968168522,220776.64793842603,221284.84734252468,221871.46849248104,222547.0818797749,223323.25577167294,224212.5182262976,225228.27432779566,226384.6702505836,227696.39729291972,229177.79318573745,230843.16962585846,232706.3396790759,234780.14804220782,237075.9960209789,239603.37434234557,242369.42673019966,245379.974535641,248637.64450842194,252141.827762158,255888.64872388932,259871.00684127506,264078.713312485,268498.7238143452,273115.45612735825,277911.1746849023,282866.42070068175,287960.4657552986,293171.7679002799,298478.4118894422,303858.5185420934,309290.6120138083,314753.9375191302,320228.72553623904,325696.40154377994,331139.7427986211,336542.98553405923,341891.8872659527,347173.7496981764,352377.40809610835,357493.19303199404
H,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,531001.4927903303,499529.3656436222,468057.23849691404,436585.1113502059,405112.98420349776,373640.8570567896,342168.7299100815,310696.60276337335,279224.4756166652,247752.34846995707,216280.22132324893,184808.0941765408,153335.96702983265,121863.8398831245,90391.71273641635,58919.58558970819,27447.458443000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
