beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2,reopen
5.751653595966545,0.04,0.04,0.38583627201918497,0.041056046368905204,0.15003802430161817,0.003751440795757056,1.1693916174541141,0.12478719933705523,2.0,0.049536057735985545,0.93,0.18883704001557905,3.630056899104061,0.9967563305325271,0.9829333279233015,2020-06-10
