series,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,19816.528152455587,19804.201655702098,19793.06159644941,19777.41812329908,19754.879393094045,19723.30211140876,19680.690734906388,19625.4459279261,19556.557834062085,19473.6475955032,19376.886611136313,19266.863543735068,19144.45133317587,19010.697017498824,18866.73852304553,18713.74499540326,18552.87548904228,18385.251277397892,18211.93803221604,18033.93506605738,17852.169586652468,17667.494475896703,17480.688517157632,17292.45829148678,17103.441177953337,16914.20904906241,16725.27236581783,16537.084460260106,16350.045854603368,16164.508511339136,15980.779942112413,15799.127127870961,15619.780220975066,15442.936013274744,15268.76116383128,15097.395186888358,14928.953205567132,14763.528480083554,14601.19472145516,14442.00820297392,14286.009682396962,14133.226148019088,13983.672401670434,13837.35249132803,13694.261005516488,13554.384241056596,13417.701255043654,13284.184811230893,13153.802230280295,13026.516152639948,12902.285222125174,12781.064697627944,12662.806999760503,12547.462198657457,12434.97844861728,12325.302374759265,12218.37941640482,12114.154131461419,12012.570465691828,11913.571990388515,11817.102111641518,11723.10425408532
E,0.0,12.326496753488405,20.478818463051248,31.158567046338085,46.144979474800365,66.53748657564944,93.02128436342133,125.71928107310023,164.1351147752533,207.2617348116923,253.7859261356116,302.2955112721438,351.4363239469446,400.00832707630923,447.01146428020803,491.6568569457928,533.356928615982,571.7043026170929,606.4459452865777,637.4565132932623,664.7131492722461,688.2728619383972,708.2529405713032,724.8144477983901,738.1486093306626,748.4658075152953,755.9868430232275,760.9361270830145,763.5364872048542,764.0053009437706,762.5517080018969,759.3746867975584,754.661815281494,748.5885661431345,741.3180132028303,733.0008487200986,723.775630782723,713.7691962105803,703.0971878890074,691.8646565192706,680.1667057968752,668.0891573275932,655.7092174537938,643.0961328392558,630.3118253620273,617.4114997719049,604.4442198321334,591.4534504088658,578.4775642997547,565.5503135892081,552.7012660512055,539.9562076470461,527.3375125301473,514.8644822093652,502.55365566536364,490.41909228449606,478.47262948987634,466.7241169243115,455.18162898592703,443.8516574435015,432.73928577159336,421.84834675074217
I,6.0,5.76,8.517337543123634,13.140368608442135,20.16707164068064,30.54516335948784,45.4509355397089,66.17970838872894,94.0047802150392,130.02820752888195,175.0638722706958,229.57479964458236,293.66320554319293,367.09898986914794,449.37038752377634,539.7437069995116,637.3233934103243,741.1072953171868,850.0346060168685,963.0256199281699,1079.0134385569727,1196.968299104309,1315.9154472463024,1434.9475478002162,1553.232597889377,1670.0182246800948,1784.6331434295396,1896.486439190295,2005.0652271575814,2109.931147596594,2210.7160638613273,2307.1172567526637,2398.892344894517,2485.854107937417,2567.86534600369,2644.833873589196,2716.7077179042294,2783.4705692437797,2845.1375134239947,2901.751062738011,2953.377491527846,3000.1034747138883,3042.0330219477864,3079.2846960268157,3111.9891014745144,3140.286627465549,3164.3254283196397,3184.2596244228826,3200.2477065056764,3212.451126596343,3221.0330595852665,3226.1573201032447,3227.987420283455,3226.685754895945,3222.4129012842855,3215.327022471796,3205.58336272199,3193.333825722076,3178.7266264011687,3161.9060081908615,3143.0120182821315,3122.180334127895
R,0.0,0.24,0.4704,0.8110935017249454,1.336708246062631,2.1433911116898567,3.3651976460693707,5.183235067657726,7.8304234032068845,11.590614611808453,16.79174291296373,23.794297803791565,32.97728978957486,44.723818011302576,59.40777760606849,77.38259310701955,98.972341387,124.46527712341297,154.10956893610046,188.11095317677518,226.631977973902,269.7925155161809,317.67124748035326,370.3078653702054,427.705767282214,489.8350711977891,556.6358001849928,628.0211259221744,703.8805834897862,784.0831925760895,868.4804384799532,956.9090810344063,1049.193771304513,1145.1494651002936,1244.5836294177902,1347.2982432579379,1453.0915982015058,1561.759906917675,1673.0987296874262,1786.9042302243859,1902.9742727339062,2021.10937239502,2141.1135113835758,2262.794832261487,2385.96622010256,2510.4457841615404,2636.0572492601623,2762.6302663929478,2890.000651369863,3018.01055963009,3146.5086046939437,3275.3499270773546,3404.3962198814843,3533.5157166928225,3662.5831468886604,3791.4796629400316,3920.0927438389035,4048.3160783477833,4176.049431376667,4303.198496432713,4429.6747367603475,4555.395217491633
G,6.0,6.0,8.987737543123634,13.951462110167078,21.50377988674327,32.688554471177696,48.81613318577827,71.36294345638666,101.83520361824607,141.61882214069038,191.8556151836595,253.36909744837388,326.6404953327677,411.82280788045045,508.77816512984475,617.1263001065311,736.2957347973243,865.5725724405996,1004.1441749529688,1151.136573104945,1305.6454165308746,1466.7608146204898,1633.5866947266557,1805.2554131704214,1980.938365171591,2159.8532958778837,2341.2689436145324,2524.5075651124694,2708.9458106473676,2894.0143401726837,3079.196502341281,3264.02633778707,3448.0861161990297,3631.0035730377103,3812.44897542148,3992.1321168471336,4169.799316105735,4345.230476161454,4518.236243111421,4688.655292962397,4856.351764261752,5021.212847108908,5183.146533331362,5342.079528288303,5497.955321577074,5650.732411627089,5800.382677579802,5946.88989081583,6090.248357875539,6230.461686226433,6367.541664279211,6501.5072471806,6632.38364016494,6760.201471588768,6884.996048172946,7006.806685411828,7125.6761065608935,7241.649904069859,7354.7760577778345,7465.104504623574,7572.686755042479,7677.575551619528
