beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
100.0,0.3,0.4148917135676034,0.04,0.1964424756016357,0.2,0.12394768412587935,0.0200297613376642,0.16024327846974348,4.556681152969707,0.05,0.8600000000000001,1.095204459021401,4.587558519421698,0.6301756109606144,0.3268734005127538,-0.7789834224972789,0.9112309651179649
