series,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,5648.975675347871,5647.471142106214,5645.650005314321,5643.445886469806,5640.778604491046,5637.551358807764,5633.647362359721,5628.925828748416,5623.217206764547,5616.317546217593,5607.981873500336,5597.9164568124115,5585.769854177772,5571.122669182413,5553.475999415636,5532.238664203206,5506.713458978142,5476.082925866212,5439.395480351557,5395.553220861471,5343.303397030229,5281.236334491171,5207.793587975578,5121.291137613885,5019.963372056912,4902.034086142316,4765.820247271386,4609.872164131082,4433.149162428615,4235.2223699066935,4016.4858437626717,3778.345437268415,3523.3446945514684,3255.1835509715283,2978.5939062889915,2699.059067499328,2422.3989537113607,2154.2801983869654,1899.7358341995844,1662.781189244598,1446.188288263912,1251.4395124397306,1078.8387575442569,927.72951061456,796.7604676000942,684.1476361278769,587.8992317364218
I,6.0,7.264533241657969,8.795088703884282,10.647404000243126,12.88878981899363,15.600483909516212,18.880461001178553,22.84677617243624,27.64152710940852,33.43552657198589,40.43377822636312,48.881843785233876,59.07317266846446,71.35743075708481,86.1498032935791,103.94114637426526,125.30870574435926,150.9268906265147,181.5772605161082,218.1564295855493,261.67999623337016,313.2798589230926,374.1914110817618,445.72620500018337,529.22492235715,625.9852113774601,737.1596417932916,863.6213392618633,1005.7994873938558,1163.4943004200234,1335.6910545472444,1520.4038188596112,1714.5884088221735,1914.1660160492268,2114.189020089794,2309.156298075866,2493.4501599407986,2661.830908867562,2809.9020367002404,2934.460600187217,3033.6750771604143,3107.0768498981793,3155.394530797726,3180.2879964955137,3184.045519650159,3169.29653033637,3138.77307351437
R,0.0,0.24,0.5305813296663188,0.8823848778216901,1.3082810378314151,1.8238326305911603,2.4478519869718087,3.2030704270189507,4.1169414739164,5.222602558292741,6.560023621172177,8.1773747502267,10.132648501636055,12.495575408374634,15.349872638658027,18.79586477040119,22.953510625371802,27.965858855146173,34.00293448020676,41.26602490085109,49.992282084273064,60.45948193360787,72.99067629053157,87.95833273380204,105.78738093380937,126.95637782809538,151.99578628319378,181.48217195492543,216.02702552539998,256.2590050211542,302.7987770379552,356.22641921984496,417.0425719742294,485.62610832711636,562.1927489690854,646.7603097726771,739.1265616957118,838.8645680933437,945.3378044480462,1057.733885916056,1175.1123099235447,1296.4593130099613,1420.7423870058885,1546.9581682377975,1674.169688097618,1801.5315088836244,1928.303370097079
G,6.0,7.504533241657969,9.325670033550601,11.529788878064815,14.197070856825043,17.42431654010737,21.32831298815036,26.049846599455186,31.75846858332492,38.658129130278624,46.99380184753528,57.05921853546056,69.20582117010049,83.85300616545943,101.49967593223711,122.73701114466644,148.26221636973105,178.89274948166087,215.58019499631496,259.4224544864004,311.67227831764325,373.7393408567005,447.18208737229344,533.6845377339855,635.0123032909595,752.9415892055556,889.1554280764855,1045.103511216789,1221.826512919256,1419.7533054411779,1638.4898315852,1876.6302380794564,2131.630980796403,2399.792124376343,2676.38176905888,2955.916607848543,3232.5767216365107,3500.695476960906,3755.2398411482873,3992.194486103274,4208.78738708396,4403.536162908142,4576.136917803616,4727.246164733312,4858.215207747778,4970.828039219995,5067.07644361145
