series,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,11657.05652078866,11649.853292407948,11643.340863574067,11635.31001045847,11624.83062113062,11611.258342454275,11594.06213539951,11572.822945726368,11547.259016960044,11517.23790897101,11482.768425352091,11443.978252832403,11401.085751035533,11354.372260366736,11304.15825349833,11250.784377811613,11194.597191056719,11135.938884602385,11075.140181375664,11012.515664674807,10948.360920456647,10882.951005652578,10816.539868404172,10749.360438014826,10681.625174209084,10613.52692023891,10545.239945938514,10476.921098044826,10408.710998434985,10340.73524831049,10273.105609253547,10205.921141611027,10139.269287666662,10073.226892175595,10007.861156532652,9943.230525484816,9879.385507148238,9816.369428353577,9754.219128173218,9692.965592994726,9632.634536783586,9573.246930289532,9514.819482943658,9457.365081104223,9400.89318616487,9345.410195859895,9290.919771901821,9237.42313687781,9184.919343120577,9133.405516062297,9082.87707437972,9033.327929047979,8984.750663240766,8937.13669484623,8890.476423211712,8844.759361585855,8799.97425659351
E,0.0,7.203228380711149,11.767881688708345,16.61666272032987,22.602854379313502,30.0632504041218,39.130260344651,49.78850500363161,61.88946600176861,75.17546844964833,89.3172698330381,103.95577270896266,118.73830781381086,133.34458797629307,147.5018004128115,160.99072706234975,173.64551674568708,185.34953134356195,196.02914049134142,205.64676333451422,214.19397834081175,221.68517021211613,228.15194277166594,233.63837290804094,238.19708855988637,241.88610337890213,244.76631736133297,246.89958605088728,248.34726391821658,249.16913566848973,249.42265965455186,249.16245854592916,248.4400029342766,247.30344313057537,245.79755281114882,243.96375535778247,241.8402097708616,239.4619380229807,236.86097979388097,234.06656381831743,231.10528771166128,228.00130022649117,224.7764815356578,221.45061841754614,218.04157220827472,214.5654381420616,211.03669527312013,207.46834659940185,203.8720493219084,200.25823539850404,196.63622270838593,193.01431724862704,189.39990685011355,185.79954693664905,182.2190388657036,178.6635013882153,175.13743575261233
I,6.0,5.76,7.477375525883454,10.360352588823226,14.439136154135987,19.973453359508532,27.303712339363415,36.792508859951326,48.78377627373966,63.56753076394465,81.35251176891705,102.2500809419243,126.2700443962697,153.32645312673412,183.25018943355187,215.80513089338805,250.70532272920977,287.6314016764997,326.2452396883805,366.20232395852804,407.16176021204967,448.79401273633346,490.78661691573626,532.8481524920768,574.7107745462905,616.1315827155979,656.8930797249395,696.8029357400764,735.693240052986,773.4193888250886,809.8587283429645,844.9090479603888,878.4869955979891,910.5264710688375,940.9770381884542,969.8023851621176,996.9788536791322,1022.4940500745079,1046.3455464809874,1068.5396757758037,1089.0904210625686,1108.0183981992905,1125.3499283080264,1141.1161961332527,1155.3524894365453,1168.0975142302725,1179.3927804880764,1189.2820529662833,1197.8108618823585,1205.0260683887477,1210.9754800258947,1215.7075116163583,1219.270887357431,1221.7143801711356,1223.086584669752,1223.4357203863078,1222.809462198803
R,0.0,0.24,0.4704,0.7694950210353382,1.1839091245882671,1.7614745707537067,2.560412705134048,3.6525611987085846,5.124261553106638,7.075612604056224,9.61831383461401,12.872414305370693,16.962417543047664,22.01321931889845,28.146277443967815,35.47628502130989,44.10849025704542,54.136703166213806,65.6419592332738,78.69176882080902,93.33986177915014,109.62633218763213,127.57809269708547,147.20955737371492,168.523483473398,191.5119144552496,216.15717776387353,242.4329009528711,270.30501838247415,299.7327479845936,330.6695235375971,363.0638726713157,396.86023458973125,431.9997144136508,468.4207732564043,506.05985478394246,544.8519501904271,584.7311043375925,625.6308663405728,667.4846881998122,710.2262752308444,753.7898920733471,798.1106280013188,843.1246251336398,888.76927297897,934.9833725564317,981.7072731256426,1028.8829843451656,1076.454266463817,1124.3667009391113,1172.5677436746612,1221.006762875697,1269.6350633403513,1318.4058988346485,1367.274474041494,1416.197937428284,1465.1353662437361
G,6.0,6.0,7.947775525883455,11.129847609858565,15.623045278724256,21.734927930262238,29.864125044497463,40.445070058659915,53.9080378268463,70.64314336800088,90.97082560353107,115.12249524729499,143.23246193931737,175.3396724456326,211.39646687751969,251.28141591469796,294.8138129862552,341.7681048427135,391.8871989216543,444.89409277933714,500.50162199119984,558.4203449239656,618.3647096128217,680.0577098657917,743.2342580196886,807.6434971708477,873.0502574888133,939.2358366929477,1005.9982584354603,1073.1521368096824,1140.5282518805618,1207.9729206317047,1275.3472301877205,1342.5261854824885,1409.3978114448587,1475.8622399460603,1541.8308038695595,1607.2251544121004,1671.9764128215602,1736.024363975616,1799.316696293413,1861.8082902726376,1923.460556309345,1984.2408212668925,2044.1217624155151,2103.0808867867045,2161.1000536137194,2218.1650373114494,2274.265128346176,2329.3927693278597,2383.5432237005566,2436.714274492056,2488.9059506977833,2540.120279005785,2590.361058711247,2639.633657814593,2687.9448284425403
