series,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,4281.134099068882,4279.288277048953,4277.131138104353,4274.610702542187,4271.666504982773,4268.228279913328,4264.214469782092,4259.530541600352,4254.0671010857095,4247.697798687518,4240.277030236714,4231.637447539585,4221.587312325772,4209.907752161851,4196.350011070761,4180.63283258081,4162.440170570756,4141.419494852284,4117.181044015831,4089.2984755491952,4057.31146694097,4020.730920398123,3979.047499634461,3931.7442525401834,3878.3140111802327,3818.282064914827,3751.2342251707714,3676.8498019975177,3594.938180926756,3505.4766637474618,3408.6461357921407,3304.8601545697147,3194.782510507899,3079.328509195552,2959.6464150303314,2837.07773218051,2713.098032626868,2589.2433030311004,2467.0294931704475,2347.87435819761,2233.0303521496853,2123.5353052338187
I,5.0,5.8458220199293,6.833796560543727,7.987472810601636,9.334175807895381,10.905565715761595,12.738262703844882,14.874538344816104,17.363071190495027,20.259759350587665,23.62857593127431,27.542443442149125,32.08408996753247,37.3468321379464,43.43520680144727,50.46534393110883,58.564937154941084,67.87262544242552,78.53655119039324,90.71180941894977,104.55645614338499,120.22571145755511,137.86398992970612,157.59443903804234,179.50579259038443,203.63658033771299,229.95710401422608,258.35010638463467,288.5917061784695,320.3348821220699,353.09843365297695,386.26472814480775,419.0894265776616,450.7255425744762,480.26252822480194,506.7787054296632,529.4026638973725,547.3768607136656,560.1152984315855,567.2473737181059,568.6419050224096,564.4085709337944
R,0.0,1.0,2.16916440398586,3.5359237160946058,5.133418278214933,7.000253439794009,9.181366582946328,11.729019123715304,14.703926792678525,18.17654103077753,22.228492900895063,26.954208087149926,32.46269677557975,38.87951476908624,46.34888119667552,55.03592255696498,65.12899134318674,76.84197877417496,90.41650386266006,106.12381410073871,124.26617598452867,145.17746721320566,169.22260950471667,196.7954074906579,228.3142952982664,264.21545381634326,304.94276988388583,350.93419068673103,402.604211963658,460.3225531993519,524.3895296237658,595.0092163543612,672.2621619833228,756.0800472988551,846.2251558137503,942.2776614587108,1043.6334025446433,1149.513935324118,1258.989307466851,1371.012367153168,1484.4618418967893,1598.1902229012712
G,5.0,6.8458220199293,9.002960964529587,11.52339652669624,14.467594086110314,17.905819155555605,21.91962928679121,26.60355746853141,32.06699798317355,38.43630038136519,45.857068832169375,54.49665152929905,64.54678674311222,76.22634690703265,89.7840879981228,105.50126648807381,123.69392849812783,144.7146042166005,168.9530550530533,196.83562351968848,228.82263212791366,265.4031786707608,307.0865994344228,354.3898465287002,407.8200878886508,467.85203415405624,534.899873898112,609.2842970713658,691.1959181421275,780.6574353214219,877.4879632767429,981.273944499169,1091.3515885609845,1206.8055898733314,1326.4876840385525,1449.0563668883742,1573.0360664420161,1696.8907960377837,1819.1046058984368,1938.2597408712743,2053.1037469191992,2162.598793835066
