beta,betaEI,gamma,eta,theta,Geo,c1,RMSE,R2
34.14260928862359,0.4999999710608225,0.04800363082278811,0.04044965191388592,1.0,0.98,0.9700000000000001,147.83708834638873,0.9982561538303465
