beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
15.585269488659147,0.049006212001415916,0.04,0.273812845475214,0.02616144750527771,0.051869900081081874,0.03072970419287813,1.5094862351456904,0.2122623297403297,1.2754310086051783,0.022944057437162907,0.9700000000000001,0.24540680571573995,0.2415698981269459,0.26641358687290606,0.926566258589953,0.887309235076355,0.9347066768094104
18.82482886425267,0.04,0.04,0.21536609621630032,0.029153268215530187,0.15017022478719416,0.028914604921746512,1.746473932985057,0.21714448127879843,1.0308938334513704,0.021972713545269064,0.9800000000000001,0.2657338245958433,0.29610520543490887,0.32236890272203544,0.9203903681038293,0.897503445175778,0.9115880907422054
37.13834843258272,0.04,0.04,0.2169249312796446,0.028780111965747153,0.18681963407897872,0.022365204198876092,2.1863966969043616,0.21585866275491558,0.9358734187656232,0.009284043156518219,0.93,0.21058416137294098,0.23518121837287861,0.3851735161834301,0.9455254125248947,0.8604839148874626,0.9298824373073156
15.900886520361475,0.04361416777864977,0.04,0.24395908328806146,0.02965261719430276,0.12401129794748618,0.028220625145901332,1.5854257138429786,0.2164672940689906,1.005374540916991,0.021537024967876624,0.9700000000000001,0.22334952124466598,0.23079552456449784,0.38302963486167424,0.9401200612621313,0.828621621243246,0.9305765971797934
63.59656057936665,0.04,0.04,0.2002294213671552,0.032306849537008256,0.16881568707338485,0.011494252852117939,4.999991676024563,0.17021157941299858,1.0975462417600672,0.00577797511044719,0.9,0.2179821158177784,0.2237003415131304,1.1429368429547753,0.950251945748645,0.8126221913640558,0.9384362506903878
7.089199283911868,0.04,0.041939359093529686,0.19605854315979876,0.02820453911746957,0.030260052438095097,0.0402517567116634,1.5747895007595447,0.19256508412848805,0.9685932010513614,0.05,0.9900000000000001,0.2938950528015359,0.25052282709899554,0.29231032739127877,0.9090084628896173,0.8814123660987663,0.913359153678421
15.55897020239706,0.04880211024929042,0.04,0.28243333933809345,0.030515211669793485,0.04705513708660424,0.027020770720351528,1.5617684353955492,0.19765257156682933,0.9165135020579677,0.023029808272022414,0.9700000000000001,0.2911966848855506,0.23929853033428514,0.2677572623266398,0.9332149697051719,0.8807677548888485,0.9075511879340614
10.25134224008906,0.1815023960340392,0.04806801500773389,0.46572226031197267,0.03221267238895943,0.11571165493625635,0.011764698225611435,0.7394122199208499,0.1,0.9716599942971013,0.03595304007367795,0.92,0.28113695107806436,0.30356857511605595,0.41433030334059473,0.9468913022597899,0.8615313961105618,0.9007387323738221
21.531059588329676,0.04,0.04,0.2016251275129363,0.029528752027013525,0.11201840962020375,0.030963640895212006,1.91023677663973,0.1795759294690807,0.9857125817536083,0.019525144573557758,0.9800000000000001,0.24366213698804223,0.3394963871825775,0.35601690569279715,0.9388279095438551,0.8612127921570489,0.867805940730622
7.993534250298547,0.04,0.04749637186063403,0.2085060358416137,0.02851342304844258,0.012373523339222765,0.03445832586092225,1.581672939126144,0.23240141604812922,0.957920632684432,0.05,0.9900000000000001,0.23631702403703111,0.27787665442515563,0.2520291008331208,0.9318579696298664,0.8891387579298385,0.8870419871441987
74.68482540151396,0.04,0.04,0.13042003916430409,0.027245398285545414,0.13354824404238616,0.017211104063545923,4.0580700128111875,0.12152947844818934,1.0515434230950984,0.004991171043632599,0.92,0.36939474571971764,0.3245318316135118,0.4011646739712901,0.8880034968663936,0.8328980014864613,0.8953841162486966
10.346694165263058,0.04,0.04219331853018447,0.20925781048732253,0.026634173804034662,0.15966353338424674,0.03435016330073513,1.6465294425789523,0.19578977892913862,1.2500503485255996,0.0416756826185471,0.9900000000000001,0.2515226666437035,0.2765486291245309,0.44904223456287884,0.9273699775167238,0.8421769437676528,0.9491978261496554
7.734935710128126,0.041103404943217174,0.040666152752481664,0.23016406308760112,0.027871842356869056,0.1225859906385593,0.03493398007533572,1.5367813066520741,0.1931809432946926,1.115610764779134,0.04998189269880287,0.9900000000000001,0.23122361853494972,0.24019585975479293,0.34965969915776424,0.9301196610123359,0.8584920516659509,0.9185143698500374
9.45631671181227,0.04005574219976393,0.04,0.22244766553953085,0.02913437949214873,0.16030295790162583,0.035084090384883526,1.5954126859308928,0.20895199889554686,0.9354951478591886,0.04344606227521249,0.9900000000000001,0.19529013628866143,0.26369640212937634,0.24873169986765364,0.9502928837498286,0.8586034547932997,0.9025843303308198
14.016683037029887,0.05268663993920986,0.04,0.2629692196124549,0.028434097060878846,0.08435017559471902,0.030942710854003047,1.4838770442327793,0.18439033121669396,0.9671068707929285,0.024218820924471578,0.9700000000000001,0.21970635567039987,0.22209955285798663,0.3436444149636211,0.9359808236989886,0.8667765161765939,0.9082284837509915
16.04769148046402,0.041209830160815385,0.04,0.24132855986136112,0.025553976961896832,0.09080830926203645,0.03184874468457611,1.5792748348655299,0.23377387826798024,1.2319341380701387,0.025284376780465474,0.9800000000000001,0.2301878694910876,0.21137775156346517,0.31426707940686044,0.935643964984301,0.8427175867138279,0.9206567095741178
32.65603218442981,0.04,0.04,0.24140011359076524,0.03150825025166204,0.0810645687425664,0.019886617925940823,2.270545524398247,0.21284590967312864,0.7614171588966095,0.010369107435059359,0.93,0.26148636473820264,0.26777766580208656,0.2418128546726755,0.9424105019179265,0.8832296676060788,0.8823425236935519
29.36774823471175,0.04,0.04,0.2416344697631032,0.027724133179124505,0.19560282008280888,0.026237341747424765,1.826628688101242,0.23691768290998258,1.0422976129589878,0.012612949248866882,0.9500000000000001,0.20727086926101337,0.20793547951321753,0.27237799371204635,0.94505445285564,0.8847283697782121,0.9174127600931693
25.043228243968144,0.04,0.04,0.2485194104004426,0.031023273788413436,0.08452011327137457,0.02458479605747797,1.7895385949797205,0.24407001309015455,1.0295307677815777,0.013645207998780452,0.9500000000000001,0.24411786764012583,0.21405193979789316,0.35155775787505095,0.936651930869792,0.8465570984614885,0.9192035557048254
26.5473485152243,0.04046641603167043,0.04,0.2644778054393946,0.029975880557798016,0.02148558142367535,0.026155003587521045,1.8107433620160962,0.2515113229788684,1.0206217200647936,0.01350381994741057,0.9500000000000001,0.26359320086188154,0.24537109734928703,0.2741692038065881,0.9381844279069137,0.8932664608649525,0.9146244298115567
14.860948026533556,0.05316725685198502,0.04,0.2956983365252892,0.02912554684158611,0.16865387573524532,0.03074147573445517,1.4264878645301104,0.2034099421187875,1.0559658312674167,0.024059815250158552,0.9700000000000001,0.2313892563633012,0.24599294114566703,0.2946532703655681,0.952943045135153,0.8531427671043794,0.9344118327333283
21.472567613006802,0.04258987546131483,0.04,0.24703960068471864,0.030280970941841106,0.06385876321103322,0.028269509661983917,1.7972998127048752,0.197817651681267,1.037192624737819,0.015857087278296655,0.9600000000000001,0.26561953507763114,0.22451219015338425,0.30189794370704687,0.9342091199698866,0.8723682154695586,0.9313565789302871
