beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
3.149359237408245,0.2186413012285673,0.8790869617895202,0.04075417885627782,0.18840705622724443,0.04168914778696919,0.1392853066295848,0.010386199163785373,0.09717204853957984,0.20728617512140587,0.03333333333333333,0.730327775185218,0.000828061503530006,0.8400000000000001,0.0006151128556630156,0.006807406967138665,0.011360328437371942,0.9996692875220494,0.9985882724206149,2021-03-26,2021-04-20
