beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0156832097824446,0.28274410678589734,0.8020121669907804,0.17610572448418826,0.17299425274250013,0.12713382217929753,0.46942969636540766,0.012537306288627576,0.05357332201931865,0.15434245869242783,0.9800000000000002,0.0,0.0001146828768804647,0.07142557980777252,2.5419678000352337,2021-03-18,0.05233579704487158,1.1546108494250478,2021-06-18,0.012971973443380703,0.018946662412211764,0.9975468366621328,0.9980934111102551
