series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22
S,1739356.3957755927,1738954.030698774,1738645.3536173748,1738373.5279495425,1738110.2924402955,1737841.1878970966,1737558.4358637652,1737257.4799751162,1736935.299732227,1736589.5868593208,1736218.3428621884,1735819.68283199,1735391.7406172124,1734932.6241644341,1734440.3960458015,1733913.067006985,1733348.5966356227,1732744.8983115836,1732099.8470910967,1731411.2898957985,1730677.0577157976,1729894.9796840856,1729062.8989317666,1728178.690135742,1727240.2786457518,1726245.661037964,1725192.926894356,1724080.2815552787,1722906.0695402117,1721668.7982817756,1720367.1617734241,1719000.0636946475,1717566.6395515315,1716066.2773573992,1714498.6363797802,1712863.6634972529,1711161.6067431949,1709393.0256627141,1707558.7981727202,1705660.1236911495,1703698.5223869353,1701675.8304940844,1699594.1917274555,1697456.0449307403,1695264.108175022,1693021.3596057978,1690731.015404673,1688396.505286938,1686021.4459965085,1683609.6132846451,1681164.9128685729,1678691.3508613997,1676193.0041469273,1712587.1228449768,1748884.4785205636,1785088.1021693118,1821196.9694473194,1857207.6701631676,1893115.3511971892,1928914.24555196,1964597.9674930999,2000159.6766272122,2035592.1693908987,2070887.9310712705,2106039.1670748647,2141037.8240186134,2175875.6066307523,2210543.9938737364,2245034.256254147,2279337.475466868,2313444.5670508617,2347346.306453611,2381033.3587225014,2414496.311915255,2447725.714221328,2480712.114697874,2513446.107440334,2545918.378926056,2578119.7581889494,2610041.2694048234,2641674.1863924135,2673010.088466183,2704040.9170160927,2695845.9004378044,2687511.153920527,2679035.6540945945,2670429.624852557,2661709.1113661393,2652893.137465865,2644002.1604066375,2635057.186477457,2626079.230634979,2617088.961737371,2608106.4537375076,2599151.002447198,2590240.987024638,2581393.7650238047,2572625.594606084,2563951.579825248,2555385.636002232,2546940.472732241,2538627.5923270737,2530457.301644698,2522438.7353699827,2514579.888918094,2506887.6592479767,2499367.89200029,2492025.4335102774,2484864.186387846,2477887.167500674,2471096.5673379456
E,0.0,402.36507681871683,630.5691428541458,776.2809821157041,884.2602949395739,976.5127791504722,1063.9622566519113,1152.1256939704915,1243.8807980655524,1340.8175113587686,1443.898006219383,1553.7784351738499,1670.964962916855,1795.8884231117147,1928.938857122005,2070.480124514064,2220.8544709736434,2380.3819008179244,2549.356741141272,2728.042588211082,2916.6662505697564,3115.411032167778,3324.4095780532957,3543.736458467244,3773.400656764024,4013.338133198874,4263.404650167026,4523.369059210931,4792.907262435667,5071.597068384648,5358.914163059158,5654.229409223945,5956.807670495243,6265.808330528419,6580.287642041612,6899.202996160682,7221.41915098651,7545.716401270005,7870.800611009826,8195.3149703786,8517.853280517127,8836.974517264649,9151.21838044053,9459.121501067557,9759.233956572181,10050.13573448193,10330.4527887103,10598.872348703324,10854.1571693922,11095.158447377113,11320.827173974008,11530.223746352507,11722.525711554405,11897.033572342874,12133.402883436489,12416.230359149751,12737.248710460994,13092.229953669386,13479.234630062692,13897.625050428056,14347.509800351458,14829.430407317646,15344.183263316445,15892.716631430083,16476.069002698878,17095.329959559505,17751.613056657934,18446.03490349149,19179.697243531606,19953.670283253017,20768.976343757702,21626.573373406263,22527.338130983237,23472.049013182106,24461.368605621938,25495.826109100766,26575.799845970072,27701.500092202958,28872.95251201799,30089.982494889624,31352.20070947058,32658.99019495622,34009.49530720397,35402.61282405221,36656.83677651893,37800.96924714778,38846.80463975556,39797.95719822229,40654.339658852245,41414.448786309345,42076.53295822768,42639.182209060324,43101.6146648562,43463.79973174834,43726.49107570789,43891.20828312672,43960.188627334486,43936.3213195884,43823.071836506504,43624.401292221315,43344.684303768096,42988.62784818161,42561.19296092099,42067.520643451775,41512.8629666502,40902.52004343737,40241.78328243664,39535.88511596193,38789.955215201364,38008.98305933307,37197.786610194824
I,843.1267241788008,639.5865774735122,557.6089945289897,536.4984416319244,546.7123415178519,573.8967689443095,611.1240211045972,655.1051074632434,704.3380902700687,758.2016034662445,816.5104752902364,879.2974275249079,946.7053900064141,1018.9338973675301,1096.211864426003,1178.7831508679392,1266.8982406672476,1360.8087524105551,1460.7631619427634,1567.0029391596672,1679.7587077729536,1799.2462419088974,1925.662220136509,2059.1797167445243,2199.9434466112834,2348.0648058415036,2503.6167711300955,2666.628739019197,2837.0814026771254,3014.901778534513,3199.958507603291,3392.057565892924,3590.9385242547723,3796.271499477371,4007.654934874912,4224.614339490554,4446.6021001521285,4672.998460041805,4903.113731569675,5136.191780902694,5371.414787536383,5607.90924611608,5844.753140823372,6080.984186656755,6315.608998475881,6547.613019272825,6775.9710151140425,6999.657926618158,7217.659856412992,7428.984969090016,7632.674084701944,7827.8107584208665,8013.530656859905,8189.030064770099,8353.57338317913,8520.940594718277,8698.812449883035,8891.527368748366,9101.615391577086,9330.646676270577,9579.697543131748,9849.60402220482,10141.097791551849,10454.877244590045,10791.642862171006,11152.112949683344,11537.028530463016,11947.152176426422,12383.263355877223,12846.151678646313,13336.608771155205,13855.419170221581,14403.350447474882,14981.142690817302,15589.49743412412,16229.066118620205,16900.438176533884,17604.12884263638,18340.56681798316,19110.0819299973,19912.892952207523,20749.095764142658,21618.652046004536,22521.378712873815,23456.938298573128,24392.403730588154,25307.981271932207,26190.778606049145,27031.666328553387,27823.703267114346,28561.35334306206,29240.101656520972,29856.2694607452,30406.925361962167,30889.840130487224,31303.45835729235,31646.87365189852,31919.801145745165,32122.544798729483,32255.958977247945,32321.40479471256,32320.70220772086,32256.079071019427,32130.118396880964,31945.705010017773,31705.972679203784,31414.252666983826,31074.02448571231,30688.86949266849,30262.42780655888,29798.35888729488
A,93.68074713097786,81.8630931991807,79.5835161095575,82.15558479738611,87.31742853660562,93.98770143942811,101.66158136924903,110.11640501148395,119.26793694964259,129.10012204926696,139.6307293500122,150.89452980725062,162.935031134822,175.80037592238818,189.54125033374618,204.20974739363496,219.8586658788707,236.5409890114087,254.3094163635569,273.2158860954008,293.31105638901545,314.6437311608372,337.2602238820247,361.2036585655032,386.51321061410937,413.2232931927605,441.3626975140246,470.95369807986833,502.0111365356565,534.5415003225928,568.5420146739746,603.9997685748402,640.890896966312,679.1798425951158,718.818721363181,759.7468147176917,801.8902114620998,845.1616193233654,889.4603636831426,934.6725871209801,980.6716589240365,1027.3187986337837,1074.4639122080453,1121.9466336883656,1169.5975596074234,1217.2396579822232,1264.689828839338,1311.7605890084596,1358.2618505652742,1404.0027599260907,1448.7935632677434,1492.4474636891402,1534.782436318055,1575.6229693259077,1614.8017014337158,1653.7654947743638,1693.470626770358,1734.5873964259233,1777.6169860848504,1822.958565685904,1870.9481968300595,1921.8817192772096,1976.0284836954067,2033.6397905011754,2094.9542042873886,2160.2009649831566,2229.602185970936,2303.374232531466,2381.7285080532565,2464.871782645645,2553.0061468785093,2646.328644390108,2745.030621093392,2849.2968201420504,2959.304247614626,3075.220832310825,3197.2039031371214,3325.398508694865,3459.9356054906116,3600.9301433928713,3748.479079345173,3902.6593527240184,4063.5258579289957,4231.109451649308,4405.415033616339,4582.816766089734,4760.722245741497,4937.101984231261,5110.254794317302,5278.6923451253215,5441.083991276414,5596.231913411284,5743.061195568571,5880.616882979191,6008.063874784274,6124.687489881611,6229.893594603273,6323.207749617268,6404.273149465782,6472.8473085755495,6528.797552764988,6572.095436797183,6602.810243290228,6621.101735696568,6627.212343632305,6621.458956080927,6604.2244893219695,6575.949383623119,6537.123167168727,6488.276208486905,6429.9717606750755
IH,0.0,36.82110817979295,52.66865565353763,59.734970498352,63.5602077899422,66.57608027770951,69.7893566155816,73.57384083940869,78.03701893581723,83.18550766750371,88.99661584687989,95.44701260274147,102.52245318880436,110.2196099710722,118.54496152628604,127.5128573779499,137.1435874575712,147.46172178363798,158.49475530554568,170.27201070316806,182.82373256875752,196.18031116353083,210.3715860972471,225.4261931068159,241.37092831411815,258.2301134653196,276.02495291026827,294.77287886316026,314.4868861655254,335.17486163548796,356.8389163246426,379.4747317242518,403.0709332087888,427.6085057723157,453.0602683657366,479.39042382806235,506.5542014667583,534.4976087338341,563.1573071370074,592.4606255171335,622.3257211447072,652.661895805609,683.3700702608974,714.3434163113126,745.4681413347729,776.6244157732316,807.687429810533,838.5285615890067,869.0166359289092,899.0192497865476,928.4041387263051,957.0405575623577,984.800648079208,1011.5607673555361,1037.2027516428652,1061.6150929038433,1085.3246802557899,1109.0209144148153,1133.356405493062,1158.8800717937656,1186.0292509663072,1215.1447533977462,1246.4920480858625,1280.281432104569,1316.6846841928534,1355.847797476879,1397.9002206371333,1442.9612798679095,1491.1444421073343,1542.5599759217848,1597.3164441000881,1655.5213515514452,1717.28118287935,1782.7009963364676,1851.8836916752493,1924.9290348238203,2001.9324987434095,2082.983964299844,2168.166315208114,2257.5539553601393,2351.2112738494975,2449.191081831215,2551.5330453155766,2658.2621385852863,2769.387143764432,2884.899222865941,3003.354444341441,3122.9183351418237,3241.7954543058295,3358.380917036876,3471.293419624152,3579.363224427821,3681.6073217772737,3777.2046631745425,3865.475644770094,3945.8663507845076,4017.9367303575546,4081.351571546961,4135.873236788351,4181.355354755595,4217.736904559382,4245.036334786549,4263.345520586071,4272.823479138304,4273.689844388072,4266.218153652039,4250.729028661307,4227.583347615999,4197.175507556689,4159.9268713994725,4116.279484080743
IN,166.71903852549565,327.1938300467317,441.41041895326003,535.1390069439398,621.1827316095271,706.0234857029242,793.0620601485822,884.2019965723323,980.6251801864269,1083.1722385391886,1192.5294462506133,1309.3207587284473,1434.153232306478,1567.6394496082676,1710.4085055431774,1863.1111984684644,2026.4221724979557,2201.040334269999,2387.6881685830253,2587.110233863289,2800.070950076155,3027.351710124072,3269.7473078048342,3528.0616599618247,3803.102797305217,4095.6771025708285,4406.5827838217765,4736.602583604497,5086.4957406937765,5456.9892398396405,5848.768405815702,6262.466920642815,6698.656366486752,7157.835420638529,7640.41885229547,8146.7264925894315,8676.97236841976,9231.25420610062,9809.543521637102,10411.676519728695,11037.34602266615,11686.094642674101,12357.309396768953,13050.217941966359,13763.88658111679,14497.220156507643,15248.963910656807,16017.707352671972,16801.890125560847,17599.809826437606,18409.631689179732,19229.39999918105,20057.05107372144,20890.427610238028,21727.294179306093,22565.353620024805,23405.11964873625,24248.605525149625,25098.606979786717,25958.315320322166,26831.112809568433,27720.46786254211,28629.88430498765,29562.879412657094,30522.976825884874,31513.706723977743,32538.609104912175,33601.23790981302,34705.164761725646,35853.98164443716,37051.302145266505,38300.761044690626,39606.01212069079,40970.72408254613,42398.574576996194,43893.242229865056,45458.39670412014,47097.68677396728,48814.72643548115,50613.07909808466,52496.239928033305,54467.616444688734,56530.50750228323,58688.08082339104,60943.349284585005,63299.14618879805,65751.6877547311,68293.41792391009,70914.51432647312,73603.71723745047,76348.81610987692,79136.9630284264,81954.89850810118,84789.13224913106,87626.09956267601,90452.30300220035,93254.44308562412,96019.53921710054,98735.04064266759,101388.92678542614,103969.79622527325,106466.9437128314,108870.42482646434,111171.10813382702,113360.71497089342,115431.84718270798,117378.00337100237,119193.58435954951,120873.88871736794,122415.09927354308,123814.26161783066
D,5615.0,5615.0,5616.553853557421,5618.776474819991,5621.297295104868,5623.979540693527,5626.789056329871,5629.734172471343,5632.838994134047,5636.132162250874,5639.6425969826,5643.398260920166,5647.426132089978,5651.75258738907,5656.403863288067,5661.406469654026,5666.787521904983,5672.574991695621,5678.797887537268,5685.486378230201,5692.671869994011,5700.387045372377,5708.665869380303,5717.5435662665905,5727.056568710309,5737.242440188903,5748.139770559351,5759.788044503801,5772.2274823451635,5785.498852789647,5799.643257367781,5814.7018866966355,5830.715749151881,5847.7253730991315,5865.770484469305,5884.88966215099,5905.119974389864,5926.496600104986,5949.052439725794,5972.81772079255,5997.819604117089,6024.0817967418525,6051.624178237772,6080.46244702438,6110.607793363099,6142.06660545807,6174.840214696999,6208.924685483886,6244.310654370582,6280.983222306405,6318.921902822191,6358.100627879562,6398.487811983383,6440.04647401213,6482.734415103621,6526.504449876532,6571.304687301902,6617.105471111479,6663.906237799511,6711.733964056462,6760.638790966825,6810.689315297056,6861.968516037793,6914.57057499151,6968.598548513146,7024.1627420334535,7081.379621904181,7140.371117221207,7201.26419265486,7264.190601188863,7329.286749148799,7396.693624218174,7466.556750795814,7539.026146938889,7614.256264170796,7692.405896392291,7773.638047633859,7858.119750892191,7946.021832143333,8037.518615062387,8132.787563174336,8232.008857228797,8335.36490661013,8443.03979461134,8555.218658442058,8672.08700591821,8793.829971892006,8920.571757194813,9052.359147756213,9189.163161761073,9330.887091134138,9477.375936678814,9628.425336181399,9783.789444345546,9943.187767566034,10106.311132903656,10272.826992131308,10442.384226842212,10614.617572660209,10789.151736885902,10965.605249938832,11143.59406715238,11322.734922391697,11502.648426660184,11682.96190149831,11863.311937015676,12043.346666617386,12222.72775396991,12401.132091827129,12578.253216527944,12753.802445958272
R,0.0,18.061900936056723,51.17408639625223,92.80887507825375,140.29954563419298,192.7580321230041,250.09808944311612,312.5850939835676,380.6345346594743,454.7262807755098,535.3715532999996,623.1030286807048,718.4744665724913,822.0637776240309,934.4769373874215,1056.3517301670877,1188.3609904252871,1331.2152838554218,1485.6650634580694,1652.5023533667568,1832.5620022598068,2026.7225294449372,2235.906568307289,2461.0808965736073,2703.256031357278,2963.485359005804,3242.863764969379,3542.525726867776,3863.6428343632388,4207.42070214574,4575.09524715916,4967.928308024917,5387.202593332667,5834.215955917758,6310.2750022373,6816.688059237498,7354.757535355754,7925.771727139056,8530.996137944945,9171.66438983758,9848.968823586987,10564.050894107351,11317.991479232667,12111.80122797264,12946.411079935358,13822.663090153768,14741.301692926429,15702.965534414725,16708.179996688268,17757.350525858645,18850.75686418282,19988.54827094256,21170.739799984047,22397.20968355522,23667.69785306007,24981.805608114973,26339.198839295408,27739.83399848473,29184.02466432759,30672.43899295248,32206.072009703596,33786.21288851832,35414.415498342234,37092.47484051969,38822.40949660083,40606.4492440353,42447.02675021433,44346.77230957334,46308.510745713334,48335.259771998215,50430.22925493948,52596.82094516819,54838.62833198714,57159.436344337184,59563.220669173454,62054.146492866625,64636.56649653056,67315.01795540244,70094.21880802722,72979.06257483983,75974.61201910528,79086.0914569938,82318.877638458,85678.48913693047,89170.57420387074,92800.8970638954,96574.8681389468,100497.01614900902,104570.80614377477,108798.60719846298,113181.71992923926,117720.4247163932,122414.03509529695,127260.9512490493,132258.71281670785,137404.05167907057,142692.94561414362,148120.67348337316,153681.87225783156,159370.59586255316,165180.37555663954,171104.2813853538,177134.98413052672,183264.81713425965,189485.83736472315,195789.88511982266,202168.64181458368,208613.68536318702,215116.54274026127,221668.73938337422,228261.8451759175
G,173276.0,173276.0,173348.42571382737,173461.9281595411,173601.65873632193,173760.82558941105,173936.59788965812,174128.11109585548,174335.49372077017,174559.39226442197,174800.73941646656,175060.64105758604,175340.32117591734,175641.09486924237,175964.35478540248,176311.56377968445,176684.250202097,177084.00400687224,177512.47274901948,177971.3569624249,178462.4046283029,178987.40455340545,179548.17853919565,180146.57226324524,180784.44482576934,181463.65694398686,182186.05780796267,182953.47064499275,183767.67707565072,184630.40038288914,185543.28785519837,186507.89240454903,187525.65369820932,188597.87907889846,189725.72457839357,190910.17635396105,192152.03289326996,193451.88834044753,194810.11729267612,196226.8614026579,197702.01809732604,199235.23168781912,200825.88710092675,202473.10640940603,204175.7482795982,205932.4103917812,207741.43482398795,209600.9163259558,211508.7133487224,213462.461639213,215459.59015974088,217497.33905105622,219572.77932539966,221682.83395347945,223824.29999650115,226008.31251551973,228243.2339801667,230535.93874804967,232892.54013971015,235318.80237312143,237820.3748821985,240402.92664626177,243072.22411957895,245834.17710697593,248694.86610063334,251660.55852111915,254737.71791383985,257933.00826403828,261253.29454666673,264705.64005050244,268297.300701488,272035.7164433644,275928.49965057755,279983.42051415454,284208.3893365273,288611.43568553927,293200.6843851774,297984.328357452,302970.59837404854,308167.72982621175,313583.9266752919,319227.3228029966,325105.94103808876,331227.6501933855,337600.1205017149,344198.35112148826,351002.52558597486,357994.95042113087,365158.58271681087,372476.36385540426,379930.9646369399,387504.7405694209,395179.79336705175,402938.08400672587,410761.5679584406,418632.336352068,426532.75384303083,434445.58779595105,442354.12563347694,450242.2785640481,458094.67079664796,465896.71397132624,473634.66698399896,481295.68171696475,488867.8354327861,496340.1507667831,503702.60437460185,510946.12536544044,518062.5846863136,525044.7766250499,531886.3935757298
H,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1167393.9510344653,1128480.8193333165,1089567.6876321677,1050654.555931019,1011741.4242298701,972828.2925287213,933915.1608275725,895002.0291264236,856088.8974252748,817175.765724126,778262.6340229772,739349.5023218284,700436.3706206796,661523.2389195308,622610.107218382,583696.9755172331,544783.8438160843,505870.7121149355,466957.5804137867,428044.4487126379,389131.31701148907,350218.18531034025,311305.05360919144,272391.9219080426,233478.79020689378,194565.65850574494,155652.5268045961,116739.39510344726,77826.26340229841,38913.13170114957,7.275957614183426e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
