beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
7.760313313983963,0.29997129355084096,0.8776301952121667,0.04031398531429873,0.07558306139120215,0.19969201745184634,0.4891558328214202,0.01275581453444176,0.14290964409390114,0.042214265805974795,0.8,0.001409945955635096,0.00010652568729261686,0.03333333333333333,1.4043218502634436,2021-03-20,0.07142857142857142,0.26599974024898093,2021-06-29,0.01063154104516355,0.12384973209592537,0.9989558626080314,0.8746895751246843
