beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0,0.22985073607325068,0.9,0.2,0.2,0.2,0.369238405546089,0.009800513206055543,0.2,0.3697326962446229,0.9900000000000002,0.0,0.005142593583268936,0.03333333333333333,3.3034301698281654,2021-03-20,0.954428908325144,0.03343187711828085,2.9548657965149245,2021-08-01,0.022534922770900426,0.04461511456372311,0.9980384554745243,0.9752957950162081
