beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
7.232512682616033,0.3,0.5811903698174338,0.11059501471355786,0.2,0.2,0.49871297915537915,0.019182843460475753,0.01,0.04291903588340794,0.8200000000000001,0.001383428627066434,0.0,0.03333333333333333,1.1810917969322046,2021-03-22,0.40424944934628537,0.033989878249819756,1.410912262057783,2021-07-28,0.019684750497300875,0.01961678740852202,0.994975803668471,0.9948363889936618
