beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
21.407883526729407,0.22092679161887505,0.7955556931938466,0.2,0.19998986413257777,0.1953453720021302,0.47323248322217576,0.01810344695580135,0.11089321207181538,0.016469667649954018,0.8400000000000001,0.0003087030672215714,0.0006201768703375279,0.03333333333333333,2.253372604625772,2021-03-18,0.03353840075965496,1.1120180184989825,2021-06-21,0.00652988426067102,0.026863446616822252,0.9997345451696052,0.9961099774604267
