series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10
S,6084024.434436201,6084023.035041662,6084021.6143105645,6084020.084048195,6084018.379695061,6084016.447700862,6084014.238076222,6084011.699805233,6084008.777807166,6084005.410700469,6084001.528938593,6083997.0530638145,6083991.891922698,6083985.940739789,6083979.078973477,6083971.167890877,6083962.047802678,6083951.5348979,6083939.417613945,6083925.452470296,6083909.35928514,6083890.815683245,6083869.450790593,6083844.83799645,6083816.486646566,6083783.832511853,6083746.22685478,6083702.923890636,6083653.066412442,6083595.669316027,6083529.6007254915,6083453.560378308,6083366.054883322,6083265.369413385,6083149.535336926,6083016.29322902,6082863.050632075,6082686.833859142,6082484.233048928,6082251.3395913625,6081983.674946685,6081676.109781077,6081322.772239801,6080916.944078182,6080450.94327606,6079915.991679167,6079302.066150175,6078597.731684474,6077789.954966811,6076863.896934129,6075802.683092594,6074587.150643393,6073195.571939971,6071603.354472962,6069782.718508462,6067702.354746061,6065327.0659723915,6062617.398718397,6059529.273427397,6056013.624627421,6052016.0660582455,6047476.599556644,6042329.390597469,6036502.637463946,6029918.564693613,6022493.574196067,6014138.588617217,6004759.620392885,5994258.595738798,5982534.4549144525,5969484.538088107,5955006.250071566,5938998.9777407665,5921366.2124620555,5902017.808327943,5880872.287984391,5857859.093964486,5832920.677076316,5806014.316074526,5777113.574947855,5746209.324712211,5713310.283420337,5678443.058147373,5641651.702645269,5602996.831105131,5562554.349682904,5520413.881782229,5476676.970232259,5431455.140011298,5384867.900226606,5337040.755157195,5288103.2828360405,5238187.327274946,5187425.338135338,5135948.880228322,5083887.325194633,5031366.729323845,4978508.89477961,4925430.606425118,4872243.032826584,4819051.277645663,4765954.066294546,4713043.5522075305,4660405.227187274,4608117.9208448725,4556253.875030192,4504878.88022882,4454052.462094856,4403828.10752609,4354253.520919205,4305370.902431233,4257217.241195163,4209824.617476851,4163220.508709109,4117428.095193394,4072466.562021089,4028351.3944376707,3985094.6644595796,3942705.307061128,3901189.3846842446,3860550.3391940524,3820789.2307150485,3802185.044490819,3784144.9094971903,3766679.198851143,3749793.4001558996,3733489.4617655007,3717766.7425865284,3702622.6869289037,3688053.3080554605
E,1.7883958350515694,2.8293458902860213,3.6829970349810384,4.475083914948789,5.282505222644925,6.155737809317561,7.131580632907422,8.240483645290235,9.510858593186391,10.971723545375767,12.654445530782194,14.594015927779063,16.83010857179492,19.408067579952366,22.379914990350066,25.805437450333553,29.7533951179054,34.302888362541864,39.544915248611666,45.584153206812736,52.541000681796035,60.55391832350123,69.78211418695821,80.40862330585442,92.64383889067456,106.72956031231055,122.94363204253612,141.60525793290378,163.08108673800734,187.79217775142504,216.22196995029125,248.92539426160943,286.5392865830878,329.7942791039348,379.5283693296474,436.7023900143304,502.4176288542414,577.9358740852088,664.702190673275,764.3707609799917,878.8341526974453,1010.256404146223,1161.1103408329175,1334.219554891406,1532.80548720536,1760.5400460169835,2021.6041696495272,2320.752686868581,2663.385736579174,3055.626866798321,3504.4077262395404,4017.558972562781,4603.906628622545,5273.372598555525,6037.077384280513,6907.442194992129,7898.286595535671,9024.916579604676,10304.196479812721,11754.596460710396,13396.205538163742,15250.698231080003,17341.24124123433,19692.325207831796,22329.50590753419,25279.03965340526,28567.399523600892,32220.66286197894,36263.76660432795,40719.63558412251,45608.199949050875,50945.33064491856,56741.735572505386,63001.87197974682,69722.94103141392,76894.03630359173,84495.51743726125,92498.6722749987,100865.715431231,109550.1495330843,118497.48955293537,127646.32374787674,136929.65998140268,146276.48653575877,155613.46398596276,164866.66021167266,173963.24390703856,182833.06176891306,191410.03902665494,199633.3600104813,207448.4030379553,214807.42038366752,221669.9683213806,228003.10352774485,233781.370292,238986.60810928507,243607.61169838498,247639.67575537786,251084.05535115142,253947.3703023026,256240.97853381434,257980.33977469482,259184.38717028746,259874.9207663536,260076.03346207255,259813.57702782843,259114.67318133573,258007.2725219337,256519.76232437187,254680.62276165604,252518.1300241844,250060.1039879657,247333.69751583794,244365.2241114727,241180.02044869543,237802.34023420385,234255.27590025563,230560.7047396426,226739.25626667452,222810.2977970951,218791.93547236154,214701.0281980183,210553.21221302182,206672.68318876845,202995.49623476507,199475.40831661518,196078.9840449789,192782.07886400775,189567.3020579772,186422.17954348392
I,0.7896178145206704,0.6779697408502323,0.6385832017003018,0.645921287006609,0.6860708059856935,0.7518179252853124,0.8398852920969987,0.9493892291498433,1.080987504206623,1.2364200196969406,1.4182752880812324,1.6298890790194545,1.8753230878038962,2.1593949150724594,2.4877439620652546,2.8669254773675545,3.304529442020986,3.8093236599928244,4.39142212641307,5.062480928045975,5.835924846951998,6.727208638599226,7.7541177286761815,8.937113873896985,10.299732198231546,11.86903697458962,13.676144595548536,15.756823385651261,18.15218127195484,20.9094538689525,24.082907269379273,27.734871784987508,31.936925072711297,36.77124553304391,42.33215959907433,48.7279095640832,56.082671936049834,64.53885996493095,74.25974795849692,85.43245926469267,98.27136431088192,113.02193978066734,129.96514476398474,149.42237436776853,171.76105558230884,197.40095382802434,226.8212611033647,260.56853740823186,299.2655753283365,343.6212522984754,394.44142479715623,452.6409019076255,519.2565102763103,595.4612260569555,682.5792990659133,782.1022268104805,895.7053477065656,1025.264709993982,1172.8737321561696,1340.8589994191311,1531.7943380922713,1748.5120767431908,1994.110146149123,2271.9534000248796,2585.667274551225,2939.1216746705595,3336.4028170384686,3781.770721367783,4279.600179280881,4834.303400925792,5450.233196980145,6131.566532257161,6882.169590429392,7705.447075335713,8604.180244812898,9580.359971176436,10635.022742025012,11768.098723092602,12978.281577396088,14262.929498843534,15618.005791319643,17038.065341060737,18516.290648968177,20044.577972621646,21613.670901264857,23213.335688477426,24832.57019291381,26459.83654097786,28083.306734650232,29691.110383194187,31271.574447182364,32813.446189968134,34306.0922440556,35739.66862163681,37105.2584518868,38394.976067606774,39602.03768579637,40720.80026655086,41746.771164406295,42676.59190732234,43507.999873767905,44239.7718245426,44871.65322689729,45404.27713001557,45839.07605691462,46178.190007882964,46424.373258506916,46580.90220868344,46651.486119113586,46640.18217424754,46551.315946141134,46389.408008632105,46159.10716873819,45865.13054271651,45512.21050639871,45105.048390510216,44648.27466814134,44146.41528935824,43603.86375296204,43024.85846351712,42413.46489907909,41773.56210796161,41108.833058157994,40422.75837782931,39732.13353674483,39046.92759066851,38372.695958586664,37712.19988167655,37066.483287585754,36435.58019112822
A,2.8360882850138784,3.0030259419491068,3.32648425888854,3.770838035559227,4.321599520158114,4.976916502523532,5.742924525865219,6.631282982165969,7.6579587728922105,8.842734462506389,10.209150709813883,11.784724209548225,13.601356869397641,15.695894508035177,18.110818074476136,20.89506519440654,24.1049892235488,27.80546946812152,32.071191265194834,36.98811903907268,42.655189762424854,49.18625876454295,56.71233475471926,65.38414642512622,75.37508919917296,86.88460772434736,100.14207770039155,115.41125971847197,132.9954081091568,153.24312951304955,176.55509916753564,203.39175792914193,234.2821300184995,269.8339205887849,310.74507368970944,357.8169952384221,411.9696724176542,474.2589506794238,545.896262378592,628.2711370681986,722.9768626325109,831.8397085449884,956.9521672449389,1100.7107162767888,1265.858651399344,1455.5345878147139,1673.3272707916765,1923.3373752143243,2210.247001830546,2539.3975906922537,2916.876962263461,3349.616154666322,3845.4966398562105,4413.46835769507,5063.678787378405,5807.61295969779,6658.243877339729,7630.192227493285,8739.893513895597,10005.769777513327,11448.401894254937,13090.697021920896,14958.044120990025,17078.448624008506,19482.635340997622,22204.106674472572,25279.141344397256,28746.717319393483,32648.341804213636,37027.77127918148,41930.606075498225,47403.74711998173,53494.7075172259,60250.778610069654,67718.05888459235,75940.36408949221,84958.0474533149,94806.76889563879,105516.26050029568,117109.14114556024,129599.83518383381,142993.64793366697,157286.04448421308,172462.16842129058,188496.62450561827,205353.53529272674,222986.8674999372,241341.0108239061,260351.5808740182,279946.40956081403,300046.6809561049,320568.1682883659,341422.52806261776,362518.60983665317,383763.74439796153,405064.97840828646,426330.2294971955,447469.3418500879,468395.0281999812,489023.68954173464,509276.10867607204,529078.0177688054,548360.5434490773,567060.5355862275,585120.7878271561,602490.1593141869,619123.6078174914,634982.1448896597,650032.7236646467,664248.0696554172,677606.4644229652,690091.4913541621,701691.7520484027,712400.5610158435,722215.6255676456,731138.7169582273,739175.3380418401,746334.3919460234,752627.8555532758,758070.4609263923,762679.387216047,766473.9650526681,769475.3949478824,771706.480811847,773239.9411791473,774135.5606815345,774443.4826679466,774206.6028144837,773462.3156308475,772243.7933614498
IH,0.0,0.03191849071049847,0.0558090139126583,0.07547661275451381,0.0932750496574309,0.11073648291883481,0.1289327475645932,0.1486851691479675,0.17068890858952676,0.1955891647534919,0.22403041906127147,0.25669081761181667,0.294308670202249,0.33770516900842157,0.3878058173557081,0.44566216242784634,0.5124749364036383,0.5896194549601764,0.6786740030085352,0.7814519005050539,0.9000379560174175,1.036830065974044,1.1945867945915851,1.3764818693016134,1.5861666477111482,1.8278417550091062,2.106339256623601,2.4272169219560955,2.7968663538727974,3.222637008530736,3.7129784147228935,4.277603225341947,4.927674100291457,5.676017835098161,6.537370617804916,7.528658823897482,8.669320350598598,9.981672153328557,11.491330383603401,13.227690343488904,15.224474370023769,17.520356744803962,20.159675787181495,23.193244427916895,26.67927176118192,30.68440931574064,35.284937038915814,40.56810520266546,46.633649553403764,53.595497944707944,61.58368729155784,70.74650980328187,81.25290687805399,93.29512750380115,107.09166516864515,122.89048271939511,140.97252781354985,161.65553199409214,185.29807329910423,212.30386495791183,243.12621035519032,278.2725363393851,318.3088825324145,363.86418327785395,415.6341314502969,474.3843604847112,540.9526246425718,616.2496010038957,701.257884829266,797.0287093532687,904.6758999595288,1025.3665804736713,1160.308195796523,1310.7315091498313,1477.8693800083781,1662.9313318855457,1867.0741725554924,2091.369220271704,2336.7669973087236,2604.0605491726897,2893.8488025944744,3206.5015565699787,3542.1277817482373,3900.5488672004776,4281.278295336543,4683.508954473165,5106.108935958051,5547.626240063355,6006.302368523739,6480.094348403781,6966.704344693457,7463.615703080678,7968.134036012123,8477.43183117718,8988.5950200119,9498.66998581456,10004.709602812518,10503.817062527698,10993.186444784125,11470.139211187678,11932.156024262658,12376.903513563248,12802.255811715957,13206.31086201221,13587.401650943344,13944.102642245845,14275.231783682182,14579.848525359619,14857.248331278392,15106.954186993065,15328.70560906059,15522.445649696752,15688.306366020275,15826.593190449561,15937.768599936406,16022.435439125287,16081.320208198305,16115.256581724936,16125.169381562524,16112.059185718672,16076.987716788615,16021.064118582615,15945.432198127795,15851.258682472511,15739.722515619773,15612.551735162158,15471.687064197204,15319.08007934165,15156.579067311786,14985.870980697124
IN,0.15779276348745344,0.3086104196296485,0.430450177324102,0.5390333190619487,0.644283028324778,0.7529035084755641,0.8698610370350587,0.9992474333871455,1.1447970521234896,1.3102106181667084,1.4993729610227617,1.716514458014659,1.966345087265341,2.2541782921920106,2.5860553616426216,2.968877480040253,3.4105507341225847,3.9201484670993945,4.50809505046087,5.186375178052323,5.968773056109427,6.871146303278242,7.911739955438031,9.11154667973563,10.494720140539055,12.089049434345474,13.926503633497235,16.04385676627907,18.483405033353673,21.293789740395976,24.530941340064224,28.259162151939,32.55236779857977,37.49551019410769,43.18620808616265,49.73661472251172,57.27555623157664,65.95097881406322,75.9327478824176,87.41584789493469,100.62403784518489,115.81402420831878,133.28022062159542,153.36017167201973,176.44072683120544,202.96505972253303,233.44063737170063,268.4482536381404,308.65225029976455,354.8120577710097,407.7951944929827,468.5918687299099,538.3313276332377,618.3000944354629,709.9622235307664,814.9816825211952,935.2469370413501,1072.897764724751,1230.354254868252,1410.3478555128313,1615.9542047952446,1850.6273235518806,2118.234546834509,2423.0913301195087,2769.994780862301,3164.2544407712508,3611.7184873032656,4118.793150196997,4692.452775023502,5340.237645434333,6070.2364438121895,6891.050139673588,7811.73420436723,8841.716415423707,9990.688179524976,11268.468293053951,12684.839364753403,14249.358696522215,15971.14716181872,17858.661401925205,19919.456315216037,22159.946171064574,24585.173580241266,27198.59587829104,30001.898165801893,32994.84130595482,36175.151678715316,39538.45756189284,43078.274818420956,46786.042297200984,50651.20517438342,54661.34251970415,58802.33377721196,63058.55766714269,67413.11626943495,71848.07672644987,76344.72306149545,80883.81099031366,85445.81923416485,90011.19165248144,94560.56543071828,99074.98152310018,103536.07450862847,107926.23993118094,112228.77803100602,116428.01351565267,120509.39165244505,124459.55148830805,128266.37741803387,131919.0306350984,135407.96221887734,138724.9097492983,141862.8794061312,144816.1155169055,147580.0594760765,150151.29987899278,152527.51560688714,154707.4134718413,156690.6618906048,158477.82190929048,160070.27675222603,161470.16092154375,162680.2897324585,163704.0900348673,164545.53274648133,165211.76956545943,165711.62821445055,166054.65635698376,166250.5314003279,166308.7115820353
D,1906.0,1906.0,1906.0000581087797,1906.000159711131,1906.0002971190652,1906.0004669297048,1906.0006685295225,1906.0009032563053,1906.0011739430943,1906.0014846884956,1906.0018407657242,1906.0022486212968,1906.0027159363196,1906.0032517360187,1906.0038665406316,1906.0045725553073,1906.005383899575,1906.006316878942,1906.007390302727,1906.0086258535737,1906.0100485153425,1906.011687067363,1906.013574654423,1906.015749443378,1906.0182553789698,1906.0211430533702,1906.0244707061438,1906.0283053738056,1906.0327242109943,1906.0378160084945,1906.0436829370453,1906.050442550062,1906.0582300831989,1906.0672010941419,1906.077534492227,1906.0894360145592,1906.1031422133294,1906.1189250281323,1906.1370970273947,1906.1580174146854,1906.1820989087955,1906.2098156212635,1906.2417120715736,1906.27841349874,1906.320637648579,1906.3692082386885,1906.4250703282157,1906.48930784674,1906.5631635661532,1906.6480618309208,1906.7456343953336,1906.8577497506428,1906.9865463594904,1907.1344702485133,1907.3043174406632,1907.4992817342786,1907.7230083531313,1907.9796539964786,1908.2739538054755,1908.6112957257094,1908.997802677471,1909.4404228364415,1909.9470281674405,1910.5265211311248,1911.1889491861289,1911.9456263254106,1912.8092604056026,1913.794084445614,1914.915989385288,1916.1926550150806,1917.6436749340041,1919.290670500922,1921.1573878663144,1923.2697713782673,1925.6560060343315,1928.346521297827,1931.3739486138716,1934.7730254384492,1938.5804396016101,1942.8346093939747,1947.5753968745141,1952.8437544702206,1958.6813078406851,1965.1298810305511,1972.230972916733,1980.025196653076,1988.5516960170842,1997.8475541051578,2007.9472105950806,2018.8819037542228,2030.6791525429985,2043.3622926291364,2056.9500780191356,2071.4563574884005,2086.8898322227487,2103.253898239589,2120.546574389086,2138.7605141711365,2157.883097339845,2177.8965953689994,2198.7784033552684,2220.5013298492922,2243.0339354154667,2266.3409103988743,2290.3834823807847,2315.119844083402,2340.505592988018,2366.4941746065906,2393.037322145592,2420.0854861779403,2447.588248854304,2475.4947181057178,2503.753898187691,2532.31503377055,2561.127925575508,2590.1432162799874,2619.3126460621356,2648.589277720256,2677.9276917876987,2707.2841524698347,2736.6167455608943,2765.88548975993,2795.0524230028705,2824.0816655681747,2852.9394618035694,2881.594202367463,2910.017423873908,2938.184196094343,2966.0731417168236,2993.666248302976
R,0.0,0.12041875350841624,0.2576385393534567,0.41576982363273784,0.5986050925881458,0.8100508786301102,1.0544019110627025,1.3365339503127556,1.6620589574273086,2.0374679296661506,2.470276629760859,2.9691839703432765,3.54424997606964,4.207098908368913,4.971152673880099,5.851899700534616,6.867204866330805,8.037666706355273,9.387028956040751,10.942654495328254,12.73607093952304,14.803598489760754,17.187072228579392,19.93467284971718,23.101881876914113,26.75257979040041,30.960308183525367,35.80972016302309,41.39824673845799,47.83801098011299,55.25802632826746,63.80672068707912,73.65483391878449,84.99874316401342,98.06427815728028,113.11109749943236,130.43770681804503,150.38721103000447,173.35390566499254,199.790826569434,230.2183934479612,265.2343007746737,305.5248297748642,351.8777775801546,405.19722440940916,466.5203867929539,537.036834439345,618.1103802447603,711.3039869298112,818.4080694335086,941.4726088231708,1082.8435300844508,1245.203831301184,1431.6199834407676,1645.5941455705342,1891.1227563611558,2172.7620647162985,2495.7011446935253,2865.842895662725,3289.89344963754,3775.4602843148396,4331.159161782446,4966.7297675221735,5693.159600559127,6522.815252704443,7469.57970470172,8548.99365629389,9778.398199625804,11177.075355039893,12766.382142414013,14569.873002556638,16613.404571527553,18925.216121941503,21535.97850773962,24478.80427656897,27789.21183600926,31505.037247886932,35666.28841861945,40314.93814872043,45494.65464506156,51250.47057591234,57628.39440585147,64674.97039911033,72436.79612943508,80960.0083988651,90289.74999803482,100469.63063808695,111541.19560877979,123543.41528673722,136512.20760044275,150480.00406084082,165475.3681174408,181522.672536655,198641.8403537167,216848.15183905853,236152.1179405828,256559.41888697853,278070.9051122575,300682.65641395096,324386.0942939167,349168.1417432437,375011.42430179496,401894.50602134474,429792.15395743423,458675.6249755514,488512.96894882637,519269.34281562886,550907.3304274904,583387.263625218,616667.5405121039,650704.9374295813,685454.9116678756,720871.8924507297,756909.5582106316,793521.098613176,830659.46019247,868277.5748218427,906328.5705650076,944765.9647329034,983543.8392121703,1022616.998334783,1061941.109727316,1101472.8287155484,1141169.9069685966,1180991.286149555,1220899.1198756741,1260858.4564319672,1300836.9502405063,1340804.604953073,1380733.5479533062
G,335072.0,335072.07806318055,335072.2015636577,335072.36232586525,335072.5576625333,335072.78824300703,335073.0569399378,335073.36823224544,335073.7279279849,335074.1430753794,335074.62198928604,335075.17435372714,335075.8113800932,335076.546011531,335077.3931704505,335078.37005001475,335079.4964530643,335080.79518380883,335082.2924991762,335084.01862814475,335086.0083688448,335088.3017747793,335090.94494323514,335093.99092090444,335097.50074392796,335101.5446320753,335106.20335961814,335111.5698286933,335117.75087463233,335124.86933692417,335133.0664342256,335142.50448722456,335153.3700392512,335165.8774314171,335180.2728968068,335196.8392469569,335215.9012335934,335237.83167946717,335263.05848417553,335292.07262416097,335325.4372806508,335363.798245137,335407.8957690242,335458.5780421386,335516.8165036332,335583.7232080195,335660.57048799214,335748.8131735081,335850.1136420084,335966.36998609855,336099.7475902354,336252.7144041888,336428.0801846319,336629.03994266654,336859.2217788583,337122.7392018308,337424.2479039216,337769.0067991735,338162.9429057061,338612.719366951,339125.80554594786,339710.54768793524,340376.23812729435,341133.18042108277,341992.7471386832,342967.4263548758,344070.8522281355,345317.81446239294,346724.2410332971,348307.14840959373,350084.55372519384,352075.3440616381,354299.0992646094,356775.86657787766,359525.88780334336,362569.28257421503,365925.6944601124,369613.9097322534,373651.46138096345,378054.23307077674,382836.07886364096,388008.474559117,393580.2153444094,399557.17221111513,405942.1165011705,412734.61830281874,419931.0205795557,427524.48722049966,435505.11993476294,443860.13627871755,452574.099214872,461629.187478388,471005.49562416057,480681.3528451662,490633.6503638006,500838.1682649216,511269.8939303727,521903.32563333743,532712.7562612665,543672.5334852453,554757.2939302531,565942.1699928029,577202.9688840063,588516.3242436175,599859.82127976,611212.0968515961,622552.9162437626,633863.22859936,645125.2031004974,656322.2480291023,667439.0148219133,678461.3891666735,689376.4710840826,700172.5458127847,710839.0471714787,721366.514920459,731746.5474902802,741971.7512923216,752035.6876781512,761932.818474203,771658.4508870197,781208.6824532045,790580.3465977822,799770.9592650047,808792.1874862197,817652.9071089479,826359.9754799554,834918.7904968298,843333.6961513135,851608.2773333025
H,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.44344362,608402.4434436201,608402.44344362,608402.44344362,608402.4434436201,608402.44344362,608402.44344362,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436202,608402.4434436202,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436203,608402.4434436201,608402.4434436202,608402.4434436201,608402.4434436201,608402.4434436202,608402.4434436202,608402.4434436202,608402.4434436205,608402.4434436203,608402.4434436203,608402.4434436203,608402.4434436202,608402.4434436203,608402.4434436203,608402.4434436203,608402.4434436202,608402.4434436203,608402.4434436201,608402.4434436202,608402.4434436202,608402.4434436203,608402.4434436202,608402.4434436202,608402.4434436203,608402.4434436202,608402.4434436202,608402.4434436202,608402.4434436202,608402.4434436203,608402.4434436202,608402.4434436202,608402.4434436202,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436202,608402.4434436201,608402.4434436202,608402.4434436202,608402.4434436201,608402.4434436201,608402.4434436201,608402.44344362,608402.44344362,608402.4434436201,608402.4434436201,608402.44344362,608402.4434436201,608402.44344362,608402.4434436201,608402.44344362,608402.44344362,608402.44344362,608402.44344362,608402.44344362,608402.44344362,608402.4434436199,608402.4434436199,608402.4434436199,608402.4434436199,608402.44344362,608402.4434436199,608402.4434436199,608402.4434436199,608402.4434436199,608402.44344362,608402.44344362,608402.4434436199,608402.4434436199,608402.44344362,608402.44344362,608402.44344362,608402.4434436201,608402.44344362,608402.44344362,608402.4434436199,608402.44344362,608402.44344362,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436202,608402.4434436202,608402.4434436202,608402.4434436202,608402.4434436202,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436201,608402.4434436202,608402.4434436201,608402.4434436201,588122.3619954995,567842.2805473788,547562.1990992582,527282.1176511375,507002.03620301676,486721.9547548962,466441.87330677547,446161.7918586548
