beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
26.686316865809843,0.29998630056836967,0.8999279205804135,0.1382796444614448,0.11399046819516807,0.2,0.31594409299731285,0.001579286679373294,0.03779290368670451,0.22980995448450336,0.04054393504258054,0.7293573158513549,0.9700000000000002,0.00025398180644160053,0.1637997458625788,0.5139319861183085,0.9964885376456103,0.8688155388580214,2021-03-26
