series,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15
S,5899387.290721306,5898852.8958493965,5898413.392348304,5897881.09162763,5897179.332852305,5896241.710165301,5894987.472932377,5893311.53191496,5891076.336435818,5888102.991319965,5884161.29042286,5878959.21752396,5872133.256280603,5863241.817975387,5851765.129257053,5837115.605521133,5818662.363981383,5795771.36606554,5767858.561680925,5734448.4311470045,5695226.796821456,5650076.947627092,5599092.365321629,5542565.653882558,5480958.71045872,5414861.86512684,5344949.607950116,5271938.7162078675,5196552.311709238,5119491.392380457,5041413.981463145,4962921.206805337,4884549.226627383,4806783.864786817,4730039.557124327,4654663.091771223,4580938.172883823,4509090.750634402,4439294.829348762,4371678.451462592,4306329.607768746,4243301.8904932495,4182619.766402377,4124283.39691385,4068272.9705370134,4014552.5411514696,3963073.385407282,3913776.905643942,3866597.1127355546,3821462.727479372,3778298.9406071394,3737028.8710422325,3697574.760287777,3659858.938291899,3623804.593150146,3589336.3738265038,3556380.8518814943,3524866.8651082837,3494725.76307188,3465891.571866595,3438301.0929745245,3411893.94892812,3386612.5865475293,3362402.2468257505,3339210.909055043,3316989.215507497,3295690.3818815947,3275270.0977853504,3255686.420726648,3236899.6664051116,3218872.2975312457,3201568.812923112,3184955.6382353944,3169001.0193488514,3153674.919179605,3138948.9184486,3124796.1207741816,3111191.0623082975,3098109.626023723,3085528.9606708256,3073427.404353739,3061784.4126236266,3050580.490948148,3039797.1313886447,3029416.75329786,3019422.6478393874,3009798.92612409,3000530.470757119,2991602.8905910007,2983002.478484641,2974716.171874346,2966731.515970633,2959036.629403104,2951620.1721447906,2944471.3155567716,2937579.714403332,2930935.480697342,2924529.159244693,2918351.704765531,2912394.4604785168,2906649.1380424714,2901107.798757427,2895762.8359343368,2890606.958349471,2885633.174705871,2880834.7790301275,2876205.3369382415,2871738.6727094087,2867428.8571112803,2863270.195924612,2859257.2191192065,2855384.6706367806,2851647.498739784,2848040.8468883364,2844560.045110333,2841200.601832423,2837958.196142016,2834828.67045267,2831808.0235473327,2828892.4039757466,2826078.103784092,2823361.5525565343,2820739.311749803,2818208.0693032867,2815764.6345083676,2813405.93312186,2811129.002709469,2808930.9882061523,2806809.137681176,2804760.798296443,2802783.412447489,2800874.514077169,2799031.7251527896,2797252.752297962,2795535.3835710636,2793877.485382676,2792276.9995448673,2790731.9404455954,2789240.392341961,2787800.506766382,2786410.5000401298,2785068.6508890027,2783773.2981562023,2782522.8386077816,2781315.724826278,2780150.4631884084,2779025.611922937,2777939.779245017,2776891.6215635487,2775879.8417582414,2774903.1875232905,2773960.44977469,2773050.4611184257,2772172.09437686,2771324.2611708357,2770505.9105550842,2769716.027704698,2768953.6326505067,3215591.94019342,3662081.19028394,4108417.9488936383,4554597.253409522,5000612.051227204,5446452.841793469,5892107.421465418,6337560.653158946,6782794.203485651,7227786.206339457,7672510.822889546,8116937.673885016,8561031.121772304,9004749.37817211,9116599.812489908,9112295.316170113,9107822.234628752,9103161.118610244,9098302.495015359,9093242.007589972,9087977.882114276,9082509.612474967,9076837.287920449,9070961.256715067,9064881.965839108,9058599.892333712,9052115.52186382,9045429.351125091,9038541.901813827,9031453.73972568,9024165.49562959,9016677.886185408,9008991.734025607,9001107.98656739,8993027.7333532,8984752.22183663,8976282.871590707,8967621.286944855,8958769.26807053
E,0.0,534.3948719088721,826.0659367508752,1129.8477356448507,1519.0508482343473,2036.4505887104458,2727.333890566569,3648.798331383576,4874.607727182774,6499.4647231929885,8643.184848288716,11454.248513658977,15111.561343264975,19822.609741404893,25815.666701739556,33323.66812418256,42558.40981942938,53676.25320616315,66740.31614999218,81687.72548053067,98311.65892171419,116265.04195558949,135086.62026057148,154243.61648023914,173181.345061343,191370.13307583725,208342.67378953568,223718.6467474823,237216.59699285444,248655.05380211017,257945.7223275691,265081.6285786419,270122.6974437566,273162.61084021576,274340.52298554184,273824.7408508034,271800.09574820165,268458.0421255901,263989.01723639714,258576.73857504924,252394.15255163377,245600.7610770306,238341.0676776645,230743.90646550286,222922.44440960314,214974.67714080052,206984.26847780583,199021.6121920554,191145.02012480795,183401.96308587125,175830.3098532435,168459.52517603082,161311.8002366118,154403.09891002174,147744.1107539926,141341.1073497974,135196.70274198824,129310.52160571306,123679.78067234867,118299.79009406033,113164.3820122568,108266.27376483318,103597.37304273144,99149.03198163582,94912.25672171079,90877.8784415688,87036.69131223929,83379.56225162568,79897.5168098218,76581.80499399314,73423.95035650661,70415.78522602387,67549.47456003832,64817.53053857674,62212.81970093574,59728.56414796856,57358.33808866768,55096.06079844803,52935.986874407594,50872.69451677214,48901.072432708446,47016.30584590715,45213.862000205634,43489.47546569968,41839.13348917157,40259.06157536954,38745.709440051796,37295.7374383057,35906.0035412045,34573.550909269645,33295.59609152148,32069.517863310004,30892.84670392489,29763.25490559945,28678.547298442503,27636.65257063375,26635.61515954395,25673.58768699409,24748.823910397947,23859.672160834085,23004.569238995682,22182.034740329254,21390.665781381827,20629.13210033746,19896.171505862538,19190.585649635377,18511.236099261514,17857.04068963346,17226.97013215512,16620.044862592455,16035.332109618908,15471.943167382757,14929.030856627094,14405.787160035343,13901.441018553262,13415.256276451171,12946.529763837309,12494.589506216438,12058.793051508523,11638.525905703253,11233.200069029928,10842.252665172253,10465.144656656385,10101.359640092222,9750.40271545481,9411.799424058605,9085.094750304823,8769.852182674289,8465.652829797791,8172.094587765491,7888.79135513896,7615.372292406044,7351.4811228722365,7096.775472214511,6850.926244136239,6613.617029756941,6384.543548549265,6163.41311879959,5949.944155718955,5743.865695469014,5544.916943494449,5352.8468456695755,5167.413680873899,4988.384673709719,4815.535626165368,4648.650567111022,4487.521418590791,4331.947677945592,4181.736114866547,4036.700482539006,3896.6612420929273,3761.4452996268305,3630.8857551201877,3504.821662593172,3383.0978009135347,3265.564454688265,3152.0772047127634,3042.496727482905,2936.6886033056585,3009.2081839030866,3214.1577760995883,3519.8651891574505,3905.509866786166,4358.47890043424,4872.351645806201,5445.41707608292,6079.633798995581,6779.951320095363,7553.922662182842,8411.551836111028,9365.333693777891,10430.457396869846,11625.157495789505,12713.725960105667,13669.743283038706,14549.327032664305,15383.094525621866,16188.076405701819,16974.010006700366,17746.670866560227,18509.64144437428,19265.254148980595,20015.09744687215,20760.290317935876,21501.63356901779,22239.695444884735,22974.86199314406,23707.36836770145,24437.319697316612,25164.706137526013,25889.414594572547,26611.238475681028,27329.886213669117,28044.988987954825,28756.107887283408,29462.74066230491,30164.328161487563
I,367.36242278015675,288.8894182047014,343.05085436185146,448.88515817001456,597.9803313793202,799.6170514411921,1070.3684098074386,1433.0867540430236,1918.1232397394863,2565.339699445113,3426.617168836636,4568.7336127928775,6076.397106869015,8055.012783547869,10632.458801455787,13958.792948977622,18202.52585797222,23542.095496622747,30151.72685399899,38182.11408747999,47738.12862943625,58857.39529988348,71494.2464004265,85512.75663518338,100690.51502955082,116732.34899863186,133291.2905296202,149993.16302945194,166461.25444707027,182338.2956668592,197303.98662742352,211087.30241068912,223473.60010553728,234307.0804745178,243485.53770439088,250958.77086932145,256723.79619298116,260818.34383770436,263313.5970005266,264306.82538907137,263914.35580045945,262265.16582859034,259495.2663614361,255742.94711852548,251144.892300487,245833.1264748132,239932.72036117586,233560.16872102412,226822.3449694993,219815.93671156652,212627.27091572701,205332.44508229257,197997.6901528955,190679.9010138235,183427.28053563027,176280.05267292954,169271.2089160575,162427.2601762201,155768.97293624064,149312.07421995414,143067.9146814916,137044.0829763259,131244.9676487495,125672.26515989883,120325.43448906566,115202.10006511344,110298.40571184714,105609.32289867822,101128.9169430816,96850.57497135045,92767.19945687421,88871.37105999838,85155.4843224245,81611.85954755795,78232.83394619632,75010.83485985233,71938.43760338871,69008.41020297824,66213.74705066066,63547.693256953295,61003.7612605446,58575.74105034091,56257.70517045043,54044.009512825134,51929.290754541296,49908.46116607286,47976.701402200226,46129.4517870963,44362.402518304596,42671.4831394417,41052.851567237376,39502.88290375608,38018.15821819305,36595.45344346599,35231.728499984594,33924.1167316201,32669.914716255134,31466.572494691092,30311.68424653169,29202.979429420837,28138.314388236708,27115.664433134563,26133.116379346433,25188.861537094286,24281.189136601544,23408.480170783845,22569.201636581525,21761.90115491114,20985.201948732956,20237.798158648857,19518.450475670867,18825.982071261642,18159.274805383746,17517.265694055106,16898.943618754016,16303.34626091589,15729.55724569048,15176.703480062284,14643.952671362767,14130.511013109151,13635.621025982102,13158.559542597324,12698.635825529645,12255.189808810104,11827.590453835062,11415.23421130153,11017.54358141482,10633.965765204084,10263.971400330134,9907.05337527927,9562.725716309038,9230.522541948423,8909.997080258549,8600.720744432025,8302.282262652243,8014.286858449739,7736.355478083521,7468.124061742565,7209.242855608505,6959.375762046468,6718.199725398491,6485.404151044715,6260.690355572713,6043.7710460562685,5834.369826592843,5632.220730384882,5437.067775775091,5248.664544760734,5066.773782617708,4891.167017362459,4721.624197869371,4557.933349543781,4399.890246526843,4247.298099478568,4099.9672580501065,3957.71492721606,3820.3648966928295,3687.7472827199826,3559.6982815288516,3436.0599338662323,3354.556476846087,3334.90190339016,3385.731650182196,3509.3220458182036,3704.7283385766927,3969.8154127644725,4302.533240725834,4701.694385838373,5167.43825257763,5701.512172338567,6307.459373394247,6990.775439461583,7759.075464529047,8622.301625089725,9537.16427420593,10463.892467207732,11383.378657893718,12287.235585993154,13172.560327452838,14039.18138224392,14888.216182028887,15721.320238464796,16540.30115722746,17346.9248415227,18142.82260248049,18929.45092086791,19708.078367018436,20479.786235335858,21245.475830720647,22005.878723411883,22761.568076947668,23512.970098411864,24260.375156902075,25003.948375332693,25743.739633831356,26479.69298936872,27211.655547389284
A,101.32921193099328,97.27604345375354,125.34576899560106,169.73679324144058,230.52057574565816,312.15023276156853,421.45903617170336,567.7154206801688,763.2319412021106,1024.2402724260182,1371.9867409339242,1834.0336753756542,2445.7211384374223,3251.6754703175793,4307.147179756917,5678.829169138968,7444.677915038643,9692.1985915057,12514.747735369303,16005.72253735227,20251.024019766475,25320.74766166314,31261.427498784535,38090.149784232985,45791.453293100756,54317.320949323315,63589.97799977897,73506.81228120584,83946.57013970913,94776.01497867181,105856.38637338804,117049.1936309633,128221.06858998163,139247.5617671906,150014.8045304667,160421.80544476892,170381.67873461574,179822.06833556519,188684.9628182887,196926.0607674142,204513.8204896605,211428.3054344158,217659.9159075039,223208.07858256443,228079.94829941913,232289.16192635885,235854.6717207276,238799.67556495575,241150.65349454537,242936.51382313,244187.84763745652,244936.28721391398,245213.96174783946,245053.04246365334,244485.36849464153,243542.14472340202,242253.70292419186,240649.31793950315,238757.0711709252,236603.7543039267,234214.8068689575,231614.2819316703,228824.83487801396,225867.73089854344,222762.86736992068,219528.80787437822,216182.82508750106,212740.9502011651,209218.02693368722,205627.76851614582,201982.8163360645,198294.79917118076,194574.3921609448,190831.3748457162,187074.68775720394,183312.48717211874,179552.19774758499,175800.5628445958,172063.69241738383,168347.10840440897,164655.78760285093,160994.2020448728,157366.35692210376,153775.82612615178,150225.78548869264,146719.04381580293,143258.07181857267,139845.0290463826,136481.78893116256,133169.9620509879,129910.91771993275,126705.8040085451,123555.56629592278,120460.96445038947,117422.588731389,114440.874500586,111516.11582540629,108648.47805346435,105838.0094315864,103084.65183849867,100388.25069575629,97748.56411716767,95165.27135284316,92637.98058007844,90166.23608957829,87749.52491203869,85387.28292683164,83078.90049147399,80823.72762770159,78621.07879730717,76470.23729842292,74370.45931062888,72320.9776151365,70321.00501432101,68369.73747304866,66466.35700255456,64610.03430606515,62799.93120391547,61035.20285458051,59314.99978680843,57638.46975690908,56004.759444203024,54413.01599666965,52862.38843793996,51352.028945956125,49881.094012859445,48448.745494965675,47054.151561038525,45696.48754647261,44374.93672044351,43088.69097257088,41836.95142516681,40618.928976704294,39433.844781735,38280.93067211083,37159.42952401609,36068.59557499563,35007.69469486556,33976.0046141174,32972.81511316919,31997.42817557987,31049.158108122032,30127.331630403103,29231.287936534754,28360.378731173118,27513.968242088155,26691.433211267515,25892.162866418043,25115.558874595776,24361.035279572356,23628.018424431015,22915.946860778844,22224.271245862627,21552.454228783172,20899.970326916835,20266.305793572752,19650.95847783944,19053.437677504917,18473.26398586929,17909.969133208437,17373.543282139635,16870.83196713063,16406.51266992465,15983.830549679571,15605.146613933804,15272.34342788958,14987.125922077521,14751.247969040916,14566.689303474224,14435.80219733175,14361.443145557405,14347.101667889148,14397.036127527508,14516.425114174875,14696.142989743134,14925.849059686698,15198.9725030216,15511.036473673053,15858.761757916143,16239.582675181624,16651.38159202468,17092.33983789834,17560.85098438331,18055.46786224627,18574.86811229971,19117.830163898096,19683.21529446318,20269.95341882309,20877.031319156264,21503.48259383168,22148.378908511793,22810.822298389125,23489.93836147197,24184.8702339735,24894.773268458714,25618.810353249475,26356.147822907584
IH,0.0,18.26910374772413,24.257751434791587,30.193561856588513,38.67048113423449,50.67457516419836,67.20124612023898,89.61360609841952,119.78612077625053,160.2430289682218,214.3333360719431,286.4503081219325,382.29341957315825,509.16101699296985,676.24637277145,894.8862924870423,1178.6811236503236,1543.3743952941734,2006.3636757489435,2585.7325397972427,3298.765776468249,4160.036915707879,5179.3073688854765,6359.591023918998,7695.760013569059,9173.977438290964,10772.07273879564,12460.787585948568,14205.67313821513,15969.344249022837,17713.7929216532,19402.512427884925,21002.259322863083,22484.36085205867,23825.545219390784,25008.130008582724,26020.045198429878,26854.60752715825,27510.074922460106,27989.044175600884,28297.75849314905,28445.38301948846,28443.294006730437,28304.414600411015,28042.618783011145,27672.215490145674,27207.5174213818,26662.49349606399,26050.500019765503,25384.083146435234,24674.843857609172,23933.356166086956,23169.12935332493,22390.605571894415,21605.18492959624,20819.27109873766,20038.33147241217,19266.966855332896,18508.98658701533,17767.48582363062,17044.922437929854,16343.191629669343,15663.696873688841,15007.41627511184,14374.963759442438,13766.644809268155,13182.506678851621,12622.383182875703,12085.934275141068,11572.680715394696,11082.034175026636,10613.323161460941,10165.815152082903,9738.735326000284,9331.282269540756,8942.641012143795,8571.99372560353,8218.52839332854,7881.445728839094,7559.964595194421,7253.326150212556,6960.796916757725,6681.670953383738,6415.271278450656,6160.950680579782,5918.092030000036,5686.1081889282295,5464.441604536254,5252.563655181142,5049.973809284226,4856.198646409235,4670.790781569986,4493.327726462212,4323.410715032153,4160.66351544544,4004.731245990539,3855.279208638291,3711.991750788764,3574.571163084195,3442.7366189769823,3316.223159947238,3194.780728806803,3078.173252354,2966.177773710951,2858.5836339440675,2755.19170200479,2655.8136516029554,2560.2712833147853,2468.3958900104208,2380.027663544543,2295.0151405729357,2213.21468532543,2134.4900071710103,2058.711710845393,1985.7568772678799,1915.5086729469647,1847.8559860581965,1782.6930873694066,1719.919314284404,1659.4387763743016,1601.1600808637777,1544.9960766363386,1490.86361541697,1438.6833288815683,1388.3794205297247,1339.8794712403562,1293.1142575081517,1248.0175814327185,1204.5261116016366,1162.579234073473,1122.118912727222,1083.0895583008494,1045.4379054937474,1009.1128975562166,974.0655778337357,940.2489877750174,907.6180709508983,876.1295826661443,845.7420047785395,816.4154653693158,788.1116629362964,760.7937948062296,734.4264894858786,708.975742692625,684.4088568248408,660.694383650187,637.8020700064471,615.7028063246336,594.3685777980012,573.7724180333938,553.888365033102,534.6914193662406,516.1575043986093,498.2634284591833,480.98684882983105,464.3062374526552,448.2008482565455,432.6506860111688,417.63647662275395,403.1396387916972,389.1422569572485,377.51067520229367,370.2357441617366,368.8247823053904,374.2070756742811,386.83876970192233,406.8606475699867,434.24698242264,468.92479360843515,510.86150103787065,560.1263609988563,616.9330761941217,681.6706461646088,754.9283828245066,837.5197768829757,927.7324492839804,1022.6614666802628,1119.7838306548338,1217.3164524626638,1314.1495793210702,1409.6738468775213,1503.614907199547,1595.9065538673472,1686.6028348743264,1775.8208317409453,1863.7050598886765,1950.406193439122,2036.0688960466523,2120.8252638962786,2204.791638008961,2288.0673883574527,2370.734818914453,2452.8596856704385,2534.492030022292,2615.667156716761,2696.4066607961854,2776.7194520437433
IN,60.20390082773118,118.22515647684382,161.28262420359627,211.65513402873682,277.5457113302913,365.481416440456,483.2736074804488,641.1664708164278,852.7778746219608,1136.2059745163529,1515.425408159821,2022.0439729133805,2697.4672225624763,3595.481670581341,4785.197792661703,6354.177381473799,8411.399439398338,11089.507793859706,14545.580054323416,18959.551355412976,24529.529407539467,31463.62616802563,39968.57467002583,50236.128912404514,62428.815363404574,76666.81918003203,93017.59497803403,111489.29022444469,132028.43638907495,154521.7672695067,178801.5732459819,204653.73362842365,231827.4745372241,260045.93770311656,289016.76952510804,318441.4658117284,348024.1174042411,377479.0541125337,406537.1457702333,434950.68492226355,462496.8852574545,488980.10121622874,514232.9172553649,538116.2770176127,560518.82864997,581355.657283794,600566.5629550647,618114.0249779781,633980.9742847098,648168.4752074961,660693.3988007071,671586.1518640115,680888.5097940736,688651.587478665,694933.9706940919,699800.0207935148,703318.3577213169,705560.5203542071,706599.7986306628,706510.2286620816,705365.7398068266,703239.4413344896,700203.0356356258,696326.3447880623,691676.9375435658,686319.8443385542,680317.3486698717,673728.8440391655,666610.7466002109,659016.4545987924,650996.3466416097,642597.8117452828,633865.3049823943,624840.4233479268,615561.9972103408,606066.1933842575,596386.6264662677,586554.4756136878,576598.6044213144,566545.6819675033,556420.3034627563,546245.1092463136,536040.9011438183,525826.7554267527,515620.13180651603,505436.97805702616,495291.82999348256,485197.90664504166,475167.2005488679,465210.5631652587,455337.78547088127,445557.6738319002,435878.12129291525,426306.17444291717,416848.0960374288,407509.42356791685,398295.0239765654,389209.1447175477,380255.4613658087,371437.12197177927,362756.788355931,354216.6745311294,345818.582433755,337563.9351368305,329453.8077102088,321488.9558844311,313669.84266632906,305996.66304596124,298469.3669261276,291087.6803975919,283851.1254752996,276759.03840336716,269810.5866294465,263004.7845422676,256340.50805972586,249816.50814882226,243431.42335306993,237183.7913976434,231072.0599375603,225094.59650952552,219249.69774373126,213535.5978878667,207950.47669183763,202492.46669821086,197159.65998016315,191950.11436571495,186861.8591842493,181892.90056873966,177041.22634472547,172304.8105348638,167681.61750584043,163169.605782529,158766.73155253252,154470.9518826181,150280.22766704982,146192.5263264322,142205.82427438535,138318.10916817372,134527.3819583047,130831.65875107974,127228.97249712858,123717.37451806995,120294.93588261933,116959.74864269978,113709.92693940204,110543.60798797969,107458.95295045064,104454.14770380555,101527.40351129204,98676.95760374745,95901.07367749295,93198.04231487085,90566.18133310691,88003.83606680557,85509.37958903646,83081.21287564686,80717.76491712886,78417.49278208784,76178.8816360923,74000.44471943888,71880.72328713285,69824.49378398206,67839.59024704933,65934.97788475303,64119.669927035546,62402.1980089422,60790.43455184616,59291.63060707713,57912.57974590753,56659.852089827655,55540.06592099985,54560.18025048552,53727.80242030339,53051.51194719854,52541.206642956415,52199.331110167564,52021.72360264479,52001.24188192135,52129.628129079785,52398.448170430915,52799.54550095375,53325.242449680525,53968.41100129459,54722.47779419033,55581.39717767535,56539.610023075584,57591.99743380116,58733.83399003602,59960.742792488105,61268.65333010341,62653.76255583186,64112.49923000372,65641.49143289239,67237.53707719485,68897.57722535946,70618.67201364454,72397.97899273431
D,51718.0,51718.0,51718.8835402134,51720.05670662458,51721.51694388933,51723.38714647974,51725.83789751672,51729.08792029603,51733.42186167317,51739.21502242008,51746.96478190282,51757.330485886225,51771.1839496281,51789.67262943277,51814.29694816342,51847.001938663125,51890.2809104588,51947.28492039261,52021.92642231848,52118.959260639516,52244.01184732071,52403.54853058305,52604.738471534685,52855.22291790627,53162.788876695624,53534.97535822939,53978.652185262385,54499.616956046455,55102.2522617962,55789.27466033889,56561.592668952166,57418.27664175063,58356.63137483965,59372.353926979245,60459.75466976597,61612.01849168787,62821.475114714354,64079.87052396283,65378.62748505315,66709.084512568,68062.70570850483,69431.25711217226,70806.948012517,72182.53788290409,73551.41119280795,74907.62339269972,76245.92194948453,77561.74652853563,78851.21236761069,80111.08064929525,81338.71932001453,82532.05737909723,83689.53521196164,84810.05309700618,85892.91959654882,86937.80116089786,87944.67393820311,88913.77849361736,89845.57789888342,90740.719455069,91600.00015284786,92424.33585185662,93214.73406840104,93972.2701943913,94698.06692538319,95393.27664792766,96059.06652248878,96696.60599486661,97307.0564737176,97891.56292220118,98451.24712620208,98987.20241854069,99500.48965695252,99992.13427252074,100463.12422402414,100914.40871184281,101346.89752231257,101761.46088952215,102158.92977637738,102540.09649026192,102905.71556079481,103256.50481806175,103593.14661933303,103916.28918075924,104226.54797794123,104524.50718569526,104810.72113287593,105085.71575286487,105349.99001437423,105604.01732063209,105848.24686788945,106083.10495658364,106308.99625047896,106526.30498073321,106735.39609316603,106936.61633807092,107130.29530276128,107316.7463877046,107496.26772760769,107669.14305919736,107835.6425377161,107996.02350433996,108150.53120684499,108299.39947590808,108442.85135944585,108581.09971737435,108714.34777912681,108842.78966619926,108966.61088191137,109085.98877047801,109201.09294738658,109312.08570297284,109419.12238098225,109522.35173379953,109621.91625592612,109717.95249718477,109810.59135703417,109899.95836128319,109986.17392240682,110069.35358458142,110149.60825447894,110227.04441878478,110301.76434933522,110373.86629670499,110443.44467301527,110510.59022467615,110575.39019572528,110637.92848237594,110698.28577934291,110756.53971847332,110812.76500017014,110867.03351806234,110919.4144773411,110969.97450715254,111018.77776740878,111065.88605035392,111111.35887719736,111155.25359010526,111197.62543982058,111238.5276691636,111278.01159264741,111316.12667242729,111352.92059078785,111388.43931935851,111422.72718523534,111455.82693417542,111487.7797910195,111518.62551748862,111548.40246749128,111577.14764006875,111604.89673009916,111631.68417687253,111657.54321064301,111682.50589725754,111706.60318095506,111729.864925424,111752.31995320124,111773.99608349103,111794.92016847755,111815.11812820083,111834.61498406228,111853.43489102113,111871.69226517224,111889.59780519879,111907.43510752977,111925.53271122513,111944.24121569544,111963.91802898308,111984.9193149145,112007.59770778658,112032.30426624048,112059.39339832711,112089.22984730234,112122.19716942693,112158.70742158112,112199.21200311997,112244.07949840241,112293.53800183974,112347.69358923788,112406.5661017066,112470.1217098953,112538.297114047,112611.01574624259,112688.19783665254,112769.7662293454,112855.64943074911,112945.78293642413,113040.10952891374,113138.57898706265,113241.14747822215,113347.77679629064,113458.43354095047,113573.088292313,113691.71481061607,113814.2892762265,113940.78957693824,114071.19464493627
