state,state full,beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
tn,Tamil Nadu,2.5075754400759798,0.2485304413127543,0.6974907354047949,0.19998522000349836,0.040017299386522986,0.1999878880749396,0.10985457432253536,0.0019644459225484487,0.2,0.09965708570531433,0.81,0.0022024223994776605,3.928245548847628e-05,0.03333333333333333,1.209633055348664,2021-03-20,0.3927714618722263,0.03353465276678688,1.0792301511874651,2021-07-20,0.012538282249694204,0.06518219816956043,0.9990695770116412,0.9378692800536196
up,Uttar Pradesh,50.0,0.3,0.37958942357568426,0.040105840212306135,0.2,0.2,0.09999315929464143,0.007555418281565938,0.01,0.006620197872394995,0.8500000000000001,3.265310365605229e-08,0.00027171557552919316,0.07142857142857142,1.7080813745782315,2021-03-20,0.42125317858811795,0.03333333333333333,1.7661698427760952,2021-08-08,0.012976431570202977,0.03340071823602512,0.9979519810406802,0.9874298095164548
ap,Andhra Pradesh,8.241542532617464,0.3,0.10267596623565936,0.09561252054057456,0.12382815774355342,0.1992783781977964,0.21876410897096815,0.0027597758423852452,0.15939789237982355,0.03155721980915276,0.8300000000000001,0.0,0.0008451451997782271,0.03885957265955864,1.142043632113772,2021-03-16,0.3934149174412513,0.03333333333333333,0.9021962319474476,2021-06-23,0.00929893058756777,0.047826933571192304,0.9981380057304792,0.9561532863206282
ut,Uttarakhand,16.697511088618125,0.3,0.13216487615347713,0.17201474087747987,0.17804201596655048,0.2,0.2160585258977855,0.0104739450635486,0.01,0.01968249082271596,0.8200000000000001,0.004350511353066984,0.0003706925797295162,0.03962712099818348,2.0977845328479545,2021-03-20,0.40030109229763866,0.03333333333333333,1.9050385043800444,2021-07-28,0.01712945981405435,0.022151580531638237,0.9990350132809076,0.9968520672696076
or,Odisha,14.30753347835284,0.2,0.17565151922147218,0.04,0.1998892873677968,0.060234390355148215,0.03072567243070832,0.001,0.2,0.012658354031712482,0.8600000000000001,0.001486065537869234,0.0,0.07015296833100433,2.3117562362065502,2021-03-15,0.3919024368641456,0.03333333333333333,1.3715336709651569,2021-07-28,0.010826455825208248,0.3439117459076331,0.998511072513848,0.5630895593516634
wb,West Bengal,1.7759680370281117,0.3,0.8858095412629146,0.08881770488121155,0.10804310505711202,0.2,0.1781408058079782,0.003254584228095331,0.1126895952875355,0.15944399957880115,0.8500000000000001,0.00016542673842447642,9.487085235686467e-06,0.07046553018544294,0.846810060817667,2021-03-16,0.3986803238914161,0.03490003458063508,1.0685627452136541,2021-07-20,0.008570686151419094,0.025475259170878086,0.9993335860191612,0.9886404106175056
py,Puducherry,3.7821105218497415,0.3,0.1,0.2,0.1999979760302381,0.2,0.3982853780950851,0.012491748974149971,0.19992197978901105,0.10930825988929724,0.8,0.0012854335485211882,0.0,0.03333333333333333,0.9866874213128732,2021-03-18,0.4000278491757485,0.034199199681941184,0.9354302557520886,2021-07-03,0.028615473288542463,0.0242020081876977,0.9912353242831962,0.9937486519473164
ch,Chandigarh,10.034289359383367,0.3,0.10005790081865612,0.2,0.1999317898598114,0.2,0.11906263290254558,0.002953341207881941,0.01695711166061226,0.05751954681288901,0.8400000000000001,0.0013911737944047365,0.00011798625757234417,0.03333333333333333,0.9620505237632384,2021-03-22,0.3905186740327843,0.07142857142857142,0.7554757663911823,2021-06-18,0.014657529013599803,0.06422690229740373,0.99859536838624,0.9587921294291216
ct,Chhattisgarh,8.072853680012045,0.3,0.10756052768603347,0.08000111913850963,0.1998023100943975,0.2,0.4997145117139105,0.02611521000906896,0.034229379716332387,0.05070378715002391,0.8200000000000001,0.00038550808284376766,2.8053109329864464e-06,0.07059162656461711,0.6673405108113251,2021-03-15,0.40345203386940415,0.03333333333333333,1.024637799507308,2021-08-02,0.005727007696690802,0.010526568398104268,0.9997067309843284,0.999687250804052
gj,Gujarat,40.66576817226333,0.3,0.1,0.2,0.2,0.2,0.5,0.010235984155860649,0.011093244421858548,0.012552373970344012,0.8,0.0010710650953579118,3.01650703908082e-06,0.03333333333333333,0.987343700305626,2021-03-18,0.3999544551305005,0.03377883721335385,1.4445882373208372,2021-08-12,0.004459301094975467,0.011246301330732098,0.9997820450855808,0.9977427961286758
hp,Himachal Pradesh,19.558547489322734,0.3,0.1,0.2,0.2,0.2,0.23740156351606234,0.008581483052284797,0.026260963918386115,0.017697232270530296,0.8600000000000001,0.0015708857827929196,0.010991612997223014,0.03333333333333333,2.3748820893126807,2021-03-18,0.3999688036356175,0.034756257305539516,1.866739303589255,2021-06-27,0.04860456686328799,0.04242315316459508,0.9867364914576588,0.9959269639517996
mp,Madhya Pradesh,45.05036977922707,0.3,0.1,0.2,0.1986962980382669,0.2,0.08344842974162593,0.0015035883917081565,0.029931946201554063,0.01260938574014933,0.8600000000000001,0.0003718472740297098,6.35816899096996e-08,0.03333333333333333,0.8986170605786111,2021-03-19,0.3993102038267714,0.033404818223194875,1.2441367978449724,2021-08-10,0.008043959486473668,0.1664354439619365,0.999323724759728,0.7711297919857611
br,Bihar,50.0,0.3,0.4747350921073998,0.09803518359496187,0.2,0.2,0.01,0.0012366235388665688,0.01,0.006952970856780945,0.81,8.940552314387681e-05,2.0780503516798468e-07,0.07142857142857142,1.3953876295755103,2021-03-15,0.4179607812280545,0.035309515629598234,2.5592468368893195,2021-09-14,0.006078840022317461,0.27770482120006484,0.9997173753139076,0.07515486974581864
mn,Manipur,3.8173170069897617,0.2,0.7066351846473186,0.2,0.2,0.06124683851977905,0.5,0.020558118924390068,0.2,0.010132227376345886,0.8,0.0,0.06992544158406531,0.03333333333333333,9.129589077968273,2021-03-16,0.3867350578810503,0.03333333333333333,6.913599844956216,2021-06-20,0.03380645655680303,0.06784966249221014,0.9900761496571068,0.9666732567783004
mz,Mizoram,1.3075588566431104,0.2,0.8661821721848287,0.04,0.04,0.07048769453793535,0.35980452214463177,0.005291015989656604,0.2,0.07681573760889293,0.8,0.0,0.003366208490435175,0.033373398498308914,1.7830979879596485,2021-03-17,0.3507687942294102,0.03379083797933944,6.836438026817158,2021-08-09,0.5511421036682125,0.1940600515072006,0.7045243371661944,0.9092363277023612
ga,Goa,5.454861798751008,0.2975428339100267,0.1,0.2,0.2,0.1244332526756217,0.2204597495435259,0.009337556371975078,0.018394929369143977,0.07520427631569031,0.8500000000000001,0.002734042962533969,1.3689277106618915e-05,0.03333333333333333,1.6894471293910174,2021-03-22,0.4015439048420866,0.03333333333333333,1.3940987793123027,2021-07-05,0.029509582397236264,0.046898614004303577,0.9896233793929458,0.9841232647127364
an,Andaman and Nicobar,46.87180657421843,0.3,0.2047524308416767,0.12088081832634365,0.1598133879729048,0.04,0.05007714522065509,0.005407272946176147,0.10138009611502427,0.0018463452634247452,0.9400000000000002,0.02102152540766508,0.0008408067687740067,0.051130176632710286,9.490865110781476,2021-03-17,0.3996010357817574,0.07142857142857142,10.0,2021-11-14,0.008707385633594309,0.20128485179470304,0.9960651281242329,0.16124153328229307
as,Assam,4.898273689769455,0.2749641835587908,0.7608526794793751,0.2,0.2,0.10940429482516002,0.5,0.01320327281648258,0.15179497994333524,0.03594922847494659,0.8600000000000001,3.1366046389758785e-05,0.00035463527896421583,0.07142857142857142,1.6704955810042104,2021-03-19,0.4001677112849423,0.03333333333333333,1.297974401224964,2021-07-16,0.06835362289134916,0.07256328862675497,0.9422312585579236,0.9638919673429209
jh,Jharkhand,50.0,0.3,0.10392980481303356,0.19853686282028826,0.19999946911001285,0.2,0.5,0.019349771652500253,0.019935729906852363,0.007695575007467801,0.8400000000000001,0.0021408996844734574,0.0,0.07142857142857142,1.6667668173014631,2021-03-18,0.4012566132200507,0.03383054893881855,1.5103501683540248,2021-07-16,0.006627200367246707,0.03316521946999248,0.9998365682489158,0.9923583879559402
ar,Arunachal Pradesh,1.4690792272924134,0.20311539896168326,0.9,0.2,0.2,0.10268625036515748,0.5,0.0058910506390340844,0.12701110242698055,0.048380058894100436,0.81,0.0,0.017803134267169125,0.07142857142857142,4.885730890216006,2021-03-19,0.39557574388623656,0.07142857142857142,3.616194527787819,2021-06-18,0.01119853489331307,0.04254157200232635,0.998407346360175,0.9960765305699704
tr,Tripura,6.447071658578586,0.20016586761200786,0.8062480076787648,0.04165814073850607,0.1702169940318698,0.0555116213596306,0.08154540556450854,0.006116801318134316,0.14822897624761872,0.027686034104121883,0.8200000000000001,1.5832010139451246e-05,1.8012288292652284e-08,0.07142414245376627,1.5428148169171338,2021-03-15,0.3988038127554696,0.0687271168918564,0.8948045259409039,2021-06-20,0.012031828678717344,0.1501406860542506,0.9977830888162889,0.255353612834524
nl,Nagaland,49.99995338981049,0.29998466643965865,0.16754396086685314,0.16397531825389652,0.1999967495205588,0.04004746538038092,0.1962830764910296,0.017273381696602422,0.027610760963404708,0.0012977718527225847,0.8,0.02237935044116935,0.017182682948834842,0.07140412607344486,9.999572840230183,2021-03-22,0.39994108974326187,0.03333333333333333,4.76486422771697,2021-06-27,0.007840112059697618,0.09601056823123234,0.9991245906918972,0.9223593509113628
ml,Meghalaya,29.239529136544533,0.3,0.17721274498666165,0.2,0.2,0.2,0.5,0.02347701781992429,0.07537292149312569,0.007115985367585916,0.8,0.004718052363707928,0.016382862862219152,0.058433009818450586,3.3992842276283084,2021-03-20,0.4012565261473769,0.033393603971848485,3.0414962015568694,2021-06-18,0.14366247779503466,0.06977310188939563,0.8793993709110243,0.985302883051741
sk,Sikkim,3.9071887005645953,0.2,0.4962960143079458,0.2,0.2,0.04,0.5,0.013153100808164208,0.2,0.019702383394393185,0.8,0.0,0.013820617689701449,0.07142857142857142,4.000477015229175,2021-03-21,0.3970453279411846,0.0606188844925512,1.638433296171906,2021-06-28,0.016255298560967794,0.1011204710061095,0.998664958803988,0.8106636109596151
dn_dd,Daman and Diu,21.848736314525453,0.3,0.7468728683483388,0.04,0.2,0.16222618754274712,0.5,0.001,0.11800535576854952,0.022167362580233267,0.9900000000000002,0.0010168019958296608,0.0,0.03333333333333333,6.653492167752585,2021-03-20,0.40117614700076254,0.03333333333333333,4.213847641387395,2021-07-26,0.008042696025348036,0.11899357456201425,0.9995668697890251,0.6843685412603069
ld,Ladakh,4.635075761631273,0.2995411170813765,0.16172458432526945,0.15182567932214164,0.1133015087504461,0.2,0.13594670018462088,0.001379178887589395,0.2,0.0608654368107661,0.8,0.005791338780031502,0.0,0.03333333333333333,1.180297922055469,2021-03-22,0.3804712701288404,0.03333333333333333,1.310947281905475,2021-08-25,0.08959374117154206,0.41382817988528986,0.9971583661161776,0.9057224609359916
