beta,gamma,sigma,a1,a2,a3,eta,c1,metric1,metric2
6.365995576676449,0.04,0.05764368854628445,0.5,0.4747110274651756,0.3006114845654862,0.04522945788923673,0.9900000000000001,0.392634178863464,0.6147343695314118
16.900035058633637,0.04,0.05656557023948879,0.4868202853250473,0.5,0.1446970519237337,0.015186270347487334,0.9600000000000001,0.38427623887284923,0.45883964174005604
27.629890759276677,0.04,0.1248199922355391,0.5,0.16719612217391805,0.06765509042929288,0.011016212401238278,0.9600000000000001,0.333035427731925,0.40094989408847204
7.864268290294184,0.04,0.05985078325921803,0.5,0.5,0.3811783829204727,0.039210425031391716,0.9900000000000001,0.4271926252006108,0.3978286404858557
19.0378281147854,0.04,0.05389528175069931,0.5,0.499933259376213,0.45757539144092596,0.01824687841521039,0.9800000000000001,0.38272402359101015,0.5997710951553707
7.878069499039889,0.04,0.06125510389999641,0.5,0.4999975039327483,0.4381298531372787,0.03918330484179731,0.9900000000000001,0.31594708490660806,0.5398178993381958
9.976825708196115,0.04,0.05335031723699677,0.4766971564516567,0.5,0.41951146147914403,0.026634266974405216,0.9800000000000001,0.3412776735711865,0.634179653600025
18.625935900915053,0.04,0.03564032526772359,0.09415754879274539,0.5,0.01248009529198046,0.014120035964056653,0.9600000000000001,0.4581708019964914,0.4813662555000954
15.10016881146586,0.04,0.06135900902686969,0.47528592666457103,0.39537356744975616,0.2166891347920001,0.02037983469166593,0.9800000000000001,0.33064239015049607,0.647645577621574
5.2536477625363585,0.04,0.061340217449330915,0.5,0.5,0.22389092449280998,0.05,0.9900000000000001,0.40421391987229643,0.4787916528839686
13.384713280209008,0.04,0.1997838685624092,0.5,0.08879280337902211,0.4234668771392502,0.0189595883864582,0.9700000000000001,0.3911924333620921,0.554822449837791
18.859579062836062,0.04,0.05654120087581629,0.5,0.5,0.4901259553608958,0.015545862115654265,0.9700000000000001,0.3780504354138502,0.4350498303678867
13.208281731905611,0.04,0.0548238212150777,0.4999998958118144,0.5,0.12113098961517846,0.019014088109663766,0.9700000000000001,0.37470889196381135,0.4528189506414567
7.648135289129282,0.04,0.05818724148104428,0.5,0.5,0.2958555544348797,0.03144965883890973,0.9800000000000001,0.413866217927565,0.48671429354711393
5.943233033992923,0.04,0.05850466151143317,0.5,0.5,0.1330762040389305,0.047908841196700525,0.9900000000000001,0.47704629356017664,0.45869854606312943
5.984328426265508,0.04,0.0573272755712731,0.5,0.4999986337267662,0.28671151527074173,0.03566714743649567,0.9800000000000001,0.42051527207790407,0.5351993413838675
15.457862688514949,0.04,0.053799707341245125,0.5,0.5,0.14663743119868472,0.025898798126296172,0.9900000000000001,0.40324421882967815,0.989199087670923
22.186987556537517,0.04,0.06301151225931567,0.5,0.5,0.012149840534633513,0.01611313316333598,0.9800000000000001,0.3201301887264124,0.48064683458155033
6.412251625620437,0.04,0.05667460704536091,0.5,0.5,0.40555944496372726,0.04402230765274272,0.9900000000000001,0.37851994311901965,0.48910107960676924
5.967431084905158,0.04,0.058653767604567274,0.5,0.5,0.3588727224114887,0.04702685308877748,0.9900000000000001,0.37838318817618505,0.5992066710218131
8.010403873652091,0.04,0.19887579925221893,0.45502001565102873,0.07979982586647652,0.04873112752617497,0.0370300285453419,0.9900000000000001,0.2826274861750205,0.3938262880575879
5.490020008786502,0.04,0.05876771674425566,0.5,0.5,0.10543544000068612,0.04803826933585902,0.9900000000000001,0.3888664235350689,0.5139322259155583
8.492117095796106,0.04,0.05427118726788132,0.4999974153169668,0.5,0.4746030410336609,0.02492358913969757,0.9700000000000001,0.3936073224563639,0.6621210234422784
14.738743831032876,0.04,0.2,0.4999986850627587,0.08999624326780657,0.21282462688341713,0.02044997549993351,0.9800000000000001,1.5277400631692213,0.5106495179601274
13.603457531642446,0.04,0.19933600328375833,0.4966152126100978,0.09220132319084481,0.10128281639978426,0.018955194912160103,0.9700000000000001,0.36083968854188697,0.4043575996284332
11.618844569906479,0.04000215976472599,0.052574116947806164,0.5,0.48647240789634927,0.15465974288847045,0.023749056772776805,0.9800000000000001,0.4373481998296219,0.49261370269606
23.81411856815208,0.04,0.06328506482993014,0.5,0.5,0.07553553560089174,0.01334872817380207,0.9700000000000001,0.4505218931821521,0.5606562682575512
6.539223826668038,0.04,0.05543418509059656,0.5,0.5,0.10056929430086341,0.034239682338426,0.9800000000000001,0.4003152307806252,0.44832773964460365
11.372874493844925,0.04,0.05334229853316444,0.5,0.5,0.31282336886759615,0.024463275754061015,0.9800000000000001,0.36422816593664087,0.5755224173571818
9.558984990298045,0.04,0.06011511961121743,0.5,0.5,0.4999122951878499,0.026092961152178414,0.9800000000000001,0.38627501889306165,0.5202223777480353
11.195877447395086,0.04,0.061491712810124326,0.5,0.5,0.2314908897086178,0.031351159502232266,0.9900000000000001,0.4158057506982474,0.4661470401913437
26.629271571744397,0.04,0.06605431859243396,0.5,0.4591305007360874,0.24778256097297977,0.014469343984766384,0.9800000000000001,0.5118417917126784,0.420942731857211
8.819322420791758,0.04,0.2,0.48213502799078284,0.08447498818035128,0.3205793310874773,0.03619001152166195,0.9900000000000001,0.30780429256628566,0.5130322771765485
29.059897479762615,0.04,0.05845529807707258,0.5,0.5,0.41357911618480103,0.014344482566488334,0.9800000000000001,0.3872610531202172,0.43943448085526765
11.375549615687712,0.04,0.05545545133386094,0.5,0.5,0.44933625699969193,0.024664555669573998,0.9800000000000001,0.3169006894560633,0.41349271839932145
11.075884403455932,0.04,0.06709408783068753,0.5,0.5,0.18940911467783603,0.032941182602713934,0.9900000000000001,0.39637746764162796,0.4593063663702424
9.641559253429216,0.04,0.059284623721855646,0.5,0.5,0.4249287001527771,0.03550730891000662,0.9900000000000001,0.5664396001101574,0.5207050556102273
5.1854264001491455,0.04,0.05397078102178015,0.5,0.5,0.08709565209346744,0.05,0.9900000000000001,0.4041519484392592,0.6250431941665706
5.531416211098331,0.04,0.06279734086365862,0.5,0.5,0.27511029670145726,0.04904660513123025,0.9900000000000001,0.3490831282130288,0.3799372470058594
25.31533710295193,0.04431045114458405,0.06893956849703925,0.33285247139421253,0.29187716224632515,0.09951506271469537,0.014732399228147638,0.9800000000000001,0.29867535063502243,0.3833986470360988
16.329992061396332,0.04002236989126068,0.1999991203666825,0.49350944345297876,0.08284520546328648,0.17805972060031813,0.02513379992725789,0.9900000000000001,0.27735579038713015,0.7612905332020719
17.904979963768987,0.04,0.055811590964214765,0.5,0.5,0.3605396130684255,0.01604217770428568,0.9700000000000001,0.29262089966978533,0.7067717112866897
12.112077551622614,0.04,0.05217693978506799,0.5,0.5,0.08104466390037027,0.029555603288741173,0.9900000000000001,0.31608672783142205,0.5539672383599692
7.973279770710277,0.04,0.19054153650277583,0.5,0.09536234535357094,0.1425167301326495,0.030145931814867997,0.9800000000000001,0.4572385762426157,0.493981932551931
14.35024780415319,0.04260521322434845,0.07766695683102993,0.30781923431042946,0.19910492340027044,0.19089372592999718,0.02125365144718896,0.9800000000000001,0.28442299478952615,0.6027464351963023
31.954704660726684,0.04,0.19999999194690354,0.5,0.08345343577398431,0.31501572057179794,0.009851646041548472,0.9600000000000001,0.37291422535217494,0.7058893399612838
18.266641991846626,0.04,0.19999749233040848,0.5,0.0789841038769248,0.2663261956219493,0.014016855513399712,0.9600000000000001,0.32108710341752555,0.5960146327356387
15.336560379981973,0.04,0.05884802147936246,0.5,0.5,0.1961469497423959,0.020087265442107434,0.9800000000000001,0.35887649859467935,0.4242242384199169
5.456951505043375,0.04,0.195485387419586,0.5,0.09063828600937732,0.17299984736653784,0.05,0.9900000000000001,0.4285556872566667,0.45281473675998796
25.900099388966307,0.04,0.03003676305524067,0.010028190106722795,0.49971795113052814,0.1393174755936749,0.0124468839519895,0.9700000000000001,0.3576206682703206,0.5819875824430076
5.4440175415973915,0.04,0.07998645460763283,0.49107630030522226,0.3025811663365027,0.19131522357480485,0.04982942045734302,0.9900000000000001,0.5413790943352766,0.5883137805402544
18.436228393455185,0.04,0.06472089930431422,0.5,0.5,0.2552776859531806,0.01811934957472601,0.9800000000000001,0.3478439957841242,0.4298535872816253
6.346684982245829,0.040445868715213336,0.05223954388837284,0.33201941482235015,0.49999998802757517,0.3494977188969674,0.035029450125557526,0.9800000000000001,0.3445216847090778,0.510774418969917
25.588007889918657,0.04,0.048449781220619256,0.28663088468198733,0.4755235124713928,0.012620433565153829,0.014895211156382055,0.9800000000000001,0.33625140664229397,0.3729756776206817
5.69355038684484,0.04,0.1985364297963345,0.5,0.08650592766011117,0.348905599855236,0.039149738891755256,0.9800000000000001,0.45691278899972476,1.2208619983663362
11.381075320824502,0.04,0.06352176079455488,0.5,0.5,0.41907406173924955,0.021368124729593513,0.9700000000000001,0.549604064135738,0.42084508669777476
12.483001102170265,0.04,0.19997877955604942,0.5,0.09764510943577488,0.10179626613695592,0.02214881317837049,0.9800000000000001,0.37291796340265887,0.3894842876794481
17.32486604279026,0.04,0.06157657930169113,0.3907035914558491,0.34490171186830043,0.13803217429866296,0.024161804842293366,0.9900000000000001,0.40304362805361615,0.9588319242938773
10.182183989012572,0.04,0.05743843373332254,0.5,0.5,0.4544042946131553,0.034270510149344555,0.9900000000000001,0.38202195306311565,0.472703559198493
22.21576563694667,0.04,0.06255131394021396,0.4995924830833389,0.4693968947295365,0.3873458395427454,0.02145741739701482,0.9900000000000001,0.3713518574247423,0.683268469109642
11.67765063938086,0.04,0.13437686570229723,0.5,0.14650723927907597,0.35042109686136763,0.03240965822316216,0.9900000000000001,0.44086626493971476,0.48056561711620194
8.42328908355929,0.04,0.057143888174793336,0.5,0.5,0.26885141316868383,0.03731546525573371,0.9900000000000001,0.39074080047463655,1.0053157846054201
9.709339602202505,0.04,0.16098848836918286,0.5,0.11323273849113845,0.4492226357001734,0.03545888959373223,0.9900000000000001,0.3521910781151812,0.824049179910913
16.49061314452036,0.04,0.03677165405485598,0.1332512944240066,0.5,0.44122863804418755,0.01963020159786774,0.9800000000000001,0.31404983786408486,0.4571308475811045
15.150116422453747,0.04,0.056168064744319304,0.5,0.5,0.3038571107083065,0.020758681051084804,0.9800000000000001,0.4377123534357635,0.45798497419160483
14.993741160021026,0.04,0.1997495376404845,0.5,0.07827287626844191,0.2613165750250658,0.027317914023544176,0.9900000000000001,0.37653818014872936,0.4455861430773594
8.067104671804032,0.04,0.05304409016633612,0.5,0.5,0.3272091957075777,0.039202688957700196,0.9900000000000001,0.3099898302297324,0.5267999642998596
16.280597254710244,0.04,0.04602248060729264,0.2559381552763461,0.5,0.41487688672763656,0.019759004010035486,0.9800000000000001,0.4476615456484962,0.5248312473219887
9.473922822819778,0.04,0.06164326469098937,0.5,0.4538927871968246,0.04265514511455763,0.027498574908696633,0.9800000000000001,0.37062097503796304,0.7025132192086613
5.8422330316653355,0.04,0.05932914665868992,0.5,0.5,0.38967841913680834,0.04691020225480094,0.9900000000000001,0.3733494556630752,0.4315345696175531
9.900912461934741,0.04,0.05674766365364295,0.5,0.5,0.49059130439473303,0.02568447861394378,0.9800000000000001,0.3749608788003463,0.6153988762146921
5.487669049288785,0.04,0.05450899508943078,0.2738782274177844,0.3270543405442121,0.44196427460748344,0.04846929908910146,0.9900000000000001,0.3106411125007955,0.6708483941208886
7.6113912598358375,0.04,0.05805061888878867,0.5,0.5,0.14911850128566687,0.040775110321683454,0.9900000000000001,0.3608710922673983,0.546357429604771
7.14245649196014,0.04,0.06197381274571101,0.5,0.5,0.027993283547581904,0.04126621575148803,0.9900000000000001,0.39427642692724685,0.4528517701639865
5.810046677234709,0.04118804767178955,0.10360208627097095,0.5,0.21429858680743175,0.39057030934720627,0.036451261654022724,0.9800000000000001,0.32788545100744815,0.46712469701131015
14.567332066478551,0.04,0.06234940101705958,0.5,0.5,0.336933042189766,0.020172510889572188,0.9800000000000001,0.3426893248810367,0.45806006928611465
6.621079569124963,0.04,0.0565904930172524,0.5,0.5,0.03270195488952099,0.043487383681733736,0.9900000000000001,0.423053073113671,0.41774274336657685
5.672491782152062,0.04,0.05455298066286438,0.49993085527240294,0.5,0.07553957958852497,0.047116563607316544,0.9900000000000001,0.39282019937570833,0.6241687391323008
12.107858780606591,0.04,0.05084583006278666,0.378686841033198,0.4876912116873791,0.32300279997471504,0.030602781012264234,0.9900000000000001,0.3957995857396631,0.790603460669675
5.51622914288901,0.04,0.05758327765179266,0.49760510257392,0.5,0.4027804564284781,0.05,0.9900000000000001,0.3595702943402926,0.44002299693820723
22.370806960702268,0.04,0.06104624940224169,0.3437124467084235,0.269213970113019,0.45968896275629084,0.021900192498321827,0.9900000000000001,0.3826389671102835,0.4014352800714333
19.734715259071592,0.04,0.0527669706140966,0.5,0.49168475068387285,0.08694527316888397,0.017964574504446995,0.9800000000000001,0.3021807587657488,0.42340082130569445
11.092832261513301,0.04,0.06611332074378379,0.5,0.5,0.28921466977834576,0.02343121675757409,0.9800000000000001,0.38865921173606144,0.43620573703990223
5.276738248324201,0.04,0.2,0.5,0.08209993740466842,0.02482157210312469,0.04957827491982572,0.9900000000000001,0.3532442247132517,0.535258270774533
5.3766175487842585,0.04,0.05730261773914774,0.5,0.5,0.13594685579856067,0.04984357095793767,0.9900000000000001,0.4212981416264316,0.7691774233768072
20.2409819270918,0.04,0.05744573829462679,0.5,0.5,0.1401240502011576,0.01739674075926422,0.9800000000000001,0.42210040041790187,0.4460050612727952
19.012901641564977,0.04,0.0616399401650547,0.5,0.5,0.22637052044481892,0.023471269197583057,0.9900000000000001,0.3037335401777427,0.47882514314936014
11.559040500408242,0.04,0.060031060741783056,0.5,0.4999996482717689,0.4098016045072504,0.03185005311896007,0.9900000000000001,0.3108731615677114,0.5041682424906836
6.924499832360787,0.04,0.05991326147518252,0.5,0.5,0.16938545995238505,0.04336391527385405,0.9900000000000001,0.3990874965676769,0.3584036283295793
21.631858041387336,0.04,0.0787254793695212,0.3100322360212534,0.2144476545599966,0.1853598731669443,0.014254563628562665,0.9700000000000001,0.3226866066636602,0.6008459795306225
13.952639572121555,0.04,0.1999215539870505,0.5,0.08569020281504634,0.34294053676414743,0.02850288623421304,0.9900000000000001,0.37534850510354933,0.5240380803730269
15.891894473788746,0.04,0.055002102644206304,0.5,0.5,0.43285670475351706,0.020133626143870195,0.9800000000000001,0.3913347226535549,0.695995877513223
7.490781157746161,0.04,0.05323391456202375,0.5,0.5,0.34360853140317266,0.039598277344832955,0.9900000000000001,0.4599618092281641,0.660612028980256
12.7529890999599,0.04,0.05429845057323196,0.4999883049038694,0.5,0.3256965991378245,0.019770293854996648,0.9700000000000001,0.5190417875929741,0.5704292631828223
9.062959904067851,0.04,0.0592857846566429,0.5,0.5,0.1820004696269056,0.02342007538663163,0.9700000000000001,0.36819641976157313,0.47637245161656366
11.718297775915735,0.04,0.1999413754847604,0.5,0.08802547787279402,0.07484906389813846,0.030916044960725378,0.9900000000000001,0.31971461537693474,0.4378066924738703
16.352078884555738,0.04,0.057532780497551665,0.5,0.5,0.391762048671152,0.019234499423075584,0.9800000000000001,0.553992269029689,0.45249704792886386
29.876674378592927,0.04048394910353263,0.0596366925980968,0.49999954187468226,0.499999697280662,0.11901344275887647,0.011629980402900092,0.9700000000000001,0.30625787519818376,0.433284269827115
7.903249710829154,0.04,0.060542391782151,0.5,0.5,0.44285964400702377,0.038786455022446854,0.9900000000000001,0.3532584308531364,0.41388438529804483
9.570936488832778,0.055914642688788124,0.19738114990884129,0.5,0.07735168111396376,0.47737461150906774,0.03796623502572499,0.9900000000000001,0.42550114742436057,0.5167338622316047
11.13349596322227,0.04,0.06147237672220385,0.5,0.5,0.0838049064602752,0.024409118880096673,0.9800000000000001,0.3373404410121967,0.43066499600143787
11.032969761260741,0.04,0.06625096044716879,0.4432072993925825,0.36713392852021853,0.42919486749747454,0.02527602600447894,0.9800000000000001,0.38366574336079307,0.4207949152860112
23.466734467827695,0.04,0.19402972949696298,0.46304071473776964,0.0764715854741466,0.048747451301206134,0.013479126648740293,0.9700000000000001,0.3190060094985627,0.475219030962749
5.637505326868774,0.04,0.18068338631639955,0.49977026254292606,0.08575983121901654,0.29706474194579036,0.04896435785703495,0.9900000000000001,0.44135033198497076,0.40116160601670037
11.15089625257953,0.04,0.0327215076803908,0.01001494010137825,0.5,0.37398034933603785,0.021708133445354598,0.9700000000000001,0.42875269212226197,0.5207625525026361
11.789442086620205,0.04,0.05706125150279337,0.4248464911196475,0.4820615742906221,0.1135667957482295,0.031095497915558264,0.9900000000000001,0.3419362224354392,0.5791043865466726
14.381497030788417,0.04,0.1999993881656712,0.5,0.0810170844520988,0.09347551512930306,0.02201275752836294,0.9800000000000001,0.30920838655488475,0.7585539769455112
12.416963532010298,0.04,0.05989587431580302,0.5,0.5,0.10766876378750863,0.029200239789977933,0.9900000000000001,0.3508341317592888,0.4620364567488367
32.57815867230968,0.04,0.10384709072502625,0.37703926944300026,0.16014114121894335,0.3328456423966431,0.013048418680912445,0.9800000000000001,0.28207856375637846,0.43820021633710793
9.644288200532237,0.04,0.055924847579184075,0.4999916811257712,0.5,0.23673557150243318,0.03439403467366871,0.9900000000000001,0.28082840019218974,0.5091642666077468
11.774578710359176,0.042523682414811956,0.054258594057893704,0.46223608757102563,0.4965357398297123,0.19399615108322416,0.020544161031333285,0.9700000000000001,0.42917126289045576,0.44725652197474997
18.154593501919432,0.04,0.19990419399814727,0.5,0.09023461224599552,0.3142784717399274,0.015763049534298957,0.9700000000000001,0.3325140964666813,0.45149877112900555
6.657266341960191,0.04,0.053869625114218896,0.5,0.5,0.07923733963969075,0.0434093860713467,0.9900000000000001,0.41746831669880713,0.8778032653077659
24.834844272615396,0.041071330433995516,0.06580621998571971,0.5,0.402353680133968,0.16000167879472893,0.014930208554159064,0.9800000000000001,0.3299518740690558,0.5114890361341479
7.144429574672445,0.04,0.05722755670997497,0.5,0.5,0.3447058557433514,0.03289028574873697,0.9800000000000001,0.40321083303461225,0.5773791427282204
35.848410424982504,0.04,0.0666577989591,0.5,0.4999999897045395,0.36896424452232396,0.012330053684834415,0.9800000000000001,0.32196739190243245,0.4109846796284405
5.312270488698511,0.04,0.05820893273576753,0.49981538271232706,0.5,0.025994629187699687,0.05,0.9900000000000001,0.35137167584214624,0.5611841801597736
19.287484317862575,0.04,0.05321553531224538,0.44076837354940424,0.49511405899401567,0.3693735478173108,0.017489137701379796,0.9800000000000001,0.4513861407570048,0.6148230923959841
8.588517974957018,0.04,0.060788811733953306,0.5,0.5,0.48341495373971405,0.037257606186001685,0.9900000000000001,1.2882955212402922,0.49757656314368914
8.627942298328447,0.04,0.062457302762853086,0.5,0.4346991682987679,0.10632725107224865,0.028810177008571018,0.9800000000000001,0.36121579226838874,0.7576185566290153
9.29353935999575,0.04,0.12050708847511929,0.5,0.15175257991785024,0.09457348474689059,0.035755267557517526,0.9900000000000001,0.3672612611239865,0.6363956347503275
