county,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27
FL-Miami-Dade,-0.0651465798045604,-0.02931596091205224,-0.11400651465798062,-0.00651465798045614,-0.009771986970684043,-0.016286644951140183,-0.013029315960912169,-0.022801302931596212,-0.016286644951140183,-0.016286644951140183,-0.013029315960912169,-0.009771986970684043,-0.00651465798045614,0.0,-0.00651465798045614,-0.009771986970684043,-0.0032573289902281255,-0.013029315960912169,-0.013029315960912169,-0.019543973941368087,-0.032573289902280256,-0.02931596091205224,-0.05863192182410426,-0.032573289902280256,-0.026058631921824116,-0.0423452768729643,-0.05537459283387636,-0.07491856677524444,-0.12377850162866455,-0.16286644951140072,-0.19218241042345285,-0.24104234527687307,-0.30618892508143336,-0.35179153094462545,-0.39739413680781766,-0.43973941368078184,-0.4983713355048861,-0.48534201954397405,-0.4983713355048861,-0.5211726384364821,-0.5342019543973942,-0.5439739413680782,-0.5602605863192183,-0.5895765472312704,-0.5439739413680782,-0.5439739413680782,-0.5439739413680782,-0.5570032573289903,-0.5667752442996743,-0.5798045602605864,-0.6123778501628665,-0.5798045602605864,-0.5765472312703583,-0.5765472312703583,-0.5798045602605864,-0.6058631921824105,-0.5993485342019544,-0.6416938110749186,-0.5700325732899023,-0.5667752442996743,-0.5537459283387622,-0.5602605863192183,-0.5602605863192183,-0.5537459283387622,-0.5765472312703583,-0.5472312703583062,-0.5472312703583062,-0.5407166123778502,-0.5472312703583062,-0.5407166123778502,-0.5309446254071661,-0.5830618892508144,-0.5211726384364821,-0.5179153094462541,-0.5179153094462541,-0.5374592833876222,-0.4983713355048861,-0.48859934853420206,-0.5146579804560261,-0.49185667752442996,-0.4820846905537459,-0.4951140065146581,-0.4951140065146581,-0.47557003257329,-0.4560260586319219,-0.5211726384364821,-0.48859934853420206,-0.4723127035830619,-0.4723127035830619,-0.501628664495114,-0.5211726384364821,-0.46254071661237783,-0.49185667752442996,-0.478827361563518,-0.45928338762214993,-0.44625407166123787,-0.4527687296416938,-0.43648208469055383,-0.4136807817589577,-0.5244299674267101,-0.6286644951140066,-0.4560260586319219,-0.42019543973941376,-0.4136807817589577,-0.4104234527687297,-0.3615635179153095,-0.4267100977198698,-0.40065146579804567,-0.4071661237785017,-0.4136807817589577,-0.42019543973941376,-0.39413680781758964,-0.3583061889250815,-0.3876221498371336,-0.3908794788273616,-0.37785016286644957,-0.37785016286644957,-0.3876221498371336,-0.37459283387622155,-0.3387622149837133,-0.37459283387622155,-0.3876221498371336,-0.3615635179153095,-0.3876221498371336,-0.39413680781758964,-0.37785016286644957,-0.32573289902280145,-0.37133550488599354,-0.39413680781758964,-0.37133550488599354,-0.37459283387622155,-0.3876221498371336,-0.3811074918566776,-0.3485342019543973
TX-Harris--Houston,-0.052795031055900554,-0.055900621118012306,-0.0993788819875776,-0.04658385093167683,-0.052795031055900554,-0.08385093167701863,-0.052795031055900554,-0.040372670807453326,-0.04658385093167683,-0.06521739130434767,-0.03105590062111785,-0.018633540372670843,-0.012422360248447117,-0.055900621118012306,0.0,-0.024844720496894346,-0.027950310559005986,-0.012422360248447117,-0.03726708074534146,-0.018633540372670843,-0.03726708074534146,-0.021739130434782483,-0.027950310559005986,-0.08385093167701863,-0.06832298136645953,-0.07142857142857129,-0.09627329192546574,-0.170807453416149,-0.13975155279503093,-0.17391304347826075,-0.22670807453416142,-0.28260869565217384,-0.3198757763975155,-0.3571428571428571,-0.4006211180124223,-0.3913043478260869,-0.43167701863354035,-0.4130434782608695,-0.39440993788819867,-0.5124223602484472,-0.515527950310559,-0.5186335403726708,-0.49689440993788814,-0.5093167701863355,-0.5031055900621118,-0.4782608695652173,-0.4782608695652173,-0.5093167701863355,-0.5124223602484472,-0.5403726708074534,-0.5279503105590062,-0.5186335403726708,-0.5062111801242235,-0.5124223602484472,-0.5217391304347826,-0.5590062111801242,-0.5031055900621118,-0.5714285714285714,-0.49689440993788814,-0.49068322981366463,-0.45962732919254645,-0.4844720496894409,-0.49689440993788814,-0.46894409937888193,-0.5279503105590062,-0.4782608695652173,-0.47515527950310554,-0.48136645962732916,-0.47515527950310554,-0.4782608695652173,-0.4409937888198757,-0.4627329192546583,-0.4627329192546583,-0.47515527950310554,-0.4627329192546583,-0.4409937888198757,-0.43788819875776397,-0.38198757763975155,-0.4223602484472049,-0.42546583850931674,-0.41614906832298126,-0.4068322981366459,-0.4223602484472049,-0.41614906832298126,-0.3354037267080744,-0.3571428571428571,-0.40993788819875776,-0.4006211180124223,-0.3975155279503104,-0.40993788819875776,-0.44409937888198747,-0.3633540372670807,-0.3726708074534161,-0.3850931677018634,-0.3788819875776397,-0.3726708074534161,-0.3788819875776397,-0.38198757763975155,-0.326086956521739,-0.3850931677018634,-0.5248447204968943,-0.3695652173913042,-0.37577639751552794,-0.36645962732919257,-0.3633540372670807,-0.28260869565217384,-0.3416149068322981,-0.3509316770186335,-0.3416149068322981,-0.35403726708074523,-0.3571428571428571,-0.3571428571428571,-0.2950310559006212,-0.31677018633540366,-0.36024844720496896,-0.3571428571428571,-0.33850931677018636,-0.34782608695652173,-0.35403726708074523,-0.2795031055900621,-0.30434782608695654,-0.3571428571428571,-0.34472049689440987,-0.34472049689440987,-0.35403726708074523,-0.3633540372670807,-0.2981366459627329,-0.326086956521739,-0.4223602484472049,-0.36645962732919257,-0.3850931677018634,-0.4130434782608695,-0.3975155279503104,-0.3354037267080744
