series,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29
S,16703.87791324684,16700.910897420894,16697.58582840573,16693.859796122815,16689.68482470059,16685.007294096235,16679.767300753305,16673.897952200397,16667.324590440086,16659.963939047208,16651.723169135166,16642.498879814084,16632.175989523315,16620.62653575712,16607.70838231709,16593.263835439582,16577.118173103805,16559.078095692483,16538.93011114167,16516.43887399077,16491.34550555608,16463.365932038494,16432.189288968137,16397.476454188225,16358.858787726378,16315.937175427141,16268.28149398709,16215.43063765858,16156.893270638024,16092.14949283661,16020.653628566024,15941.83836516783,15855.120478467448,15759.908379973625,15655.611701988724,15541.653095649199,15417.482347594327,15282.59281819093,15136.540064284387,14978.962331440629,14809.602388179774,14628.329937426804,14435.163595322774,14230.291199537034,14014.087030261038,13787.12443356415,13550.182364906479,13304.24454962458,13050.490301917422,12790.276547395133,12525.11122347104,12256.618927298834,11986.50036257866,11716.487715483941,11448.298484011335,11183.590434913422,10923.92024418233,10670.708007916368,10425.209245098275,10188.495333524905,9961.442616248909,9744.729773174864,9538.842535524258,9344.084466762775,9160.5923508086,8988.354701568127,8827.232005675307,8676.977493915805,8537.257467446076,8407.670449176163,8287.764663330174,8177.053550784689,8075.029195808207,7981.173669048878,7894.968384163899,7815.901626058532,7743.474443174773,7677.205110656077
I,8.0,8.967015825946602,10.050330884625147,11.263780446381993,12.622806757009434,14.144635672112438,15.848470097013076,17.755701125668686,19.89013760456243,22.278254596301448,24.94946085926782,27.936384965534852,31.27517901492031,35.00583802738437,39.172531960568804,43.823945847936784,49.013621721728285,54.800293702616955,61.24820482777267,68.42739077173262,76.41391151348863,85.29000715270492,95.14414843488464,106.07094610607535,118.1708760414036,131.54976933028973,146.31800843776972,162.58936265683735,180.47938901318352,200.10331956130176,221.57335394156217,244.99527885436555,270.4643458411571,298.06035787469045,327.8419463909182,359.8400661327139,394.0507976544075,430.4276276442026,468.87347463969434,509.2328388235296,551.2845723785017,594.735880036845,639.2182521316641,684.286084884489,729.4187329393628,774.0266464014117,817.4620534587285,859.0343553759446,898.030014239117,933.7362652016257,965.4675228253132,992.5929382911913,1014.5632684385677,1030.9350984236435,1041.3905552903384,1045.7509655656663,1043.983414905341,1036.199797444968,1022.6486109018197,1003.700369749734,979.8279945882965,951.5838390152669,919.5751169120555,884.4394064455236,846.8216707883173,807.3539023317112,766.6381226416028,725.2331037407038,683.644854275257,642.3206589763552,601.6462800782556,561.9458226041768,523.483721929614,486.46831820653983,451.0565235398841,417.3591507602798,385.446545953969,355.35424198417354
R,0.0,2.0,4.241753956486651,6.754336677642938,9.570281789238436,12.725983478490795,16.262142396518904,20.224259920772173,24.663185202189347,29.635719603329953,35.205283252405316,41.44264846722227,48.42674470860598,56.245539462336055,64.99699896918214,74.79013195932434,85.74611842130854,97.9995238517406,111.69959727739484,127.01164848433801,144.11849617727117,163.22197405564333,184.54447584381955,208.33051295254072,234.84824947905955,264.39096848941045,297.2784108219829,333.85791293142535,374.5052535956347,419.6251008489306,469.650930739256,525.0442692246465,586.2930889382379,653.9091753985272,728.4242648671998,810.3847514649293,900.3447679981077,998.8574674117096,1106.4643743227602,1223.6827429826837,1350.9909526885663,1488.8120957831916,1637.4960657924028,1797.3006288253189,1968.3721500464412,2150.726833281282,2344.2334948816347,2548.5990082463168,2763.357597090303,2987.8651006500822,3221.2991669504886,3462.6660476568168,3710.8142822296145,3964.4550993392563,4222.188873945167,4482.536512767751,4743.974254159168,5004.970107885503,5264.020057246746,5519.6822099722,5770.607302409634,6015.564301056708,6253.460260810525,6483.354040038539,6704.46389164992,6916.169309346999,7118.007784929927,7309.667315590327,7490.975591525503,7661.886805094317,7822.466969838406,7972.878539857969,8113.364995509013,8244.235925991417,8365.853005543053,8478.617136428024,8582.956924118094,8679.318560606587
G,8.0,10.967015825946602,14.292084841111798,18.01811712402493,22.193088546247868,26.870619150603233,32.11061249353198,37.97996104644086,44.55332280675178,51.913974199631404,60.15474411167314,69.37903343275713,79.7019237235263,91.25137748972044,104.16953092975096,118.61407780726114,134.75974014303682,152.79981755435756,172.9478021051675,195.43903925607063,220.53240769075978,248.51198120834823,279.6886242787042,314.40145905861607,353.01912552046315,395.9407378197002,443.5964192597526,496.4472755882627,554.9846426088181,619.7284204102323,691.2242846808181,770.039548079012,856.7574347793949,951.9695332732175,1056.266211258118,1170.224817597643,1294.3955656525152,1429.285095055912,1575.3378489624545,1732.9155818062134,1902.2755250670677,2083.5479758200363,2276.7143179240666,2481.5867137098076,2697.7908829858034,2924.753479682693,3161.695548340363,3407.633363622261,3661.3876113294195,3921.6013658517077,4186.766689775802,4455.258985948009,4725.377550668183,4995.390197762901,5263.579429235507,5528.287478333419,5787.957669064511,6041.169905330473,6286.668668148566,6523.382579721935,6750.435296997931,6967.148140071975,7173.03537772258,7367.793446484062,7551.285562438236,7723.523211678709,7884.645907571528,8034.90041933103,8174.62044580076,8304.207464070672,8424.113249916662,8534.824362462146,8636.848717438628,8730.704244197957,8816.909529082937,8895.976287188303,8968.403470072062,9034.67280259076
