beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
15.46805059484781,0.20390989851570765,0.17707832096186843,0.1835043432772385,0.06024811578967879,0.17301739809172675,0.24819539043933264,0.0024275800200817565,0.09807366030084963,0.04745749674560008,0.8900000000000001,5.0513513610477105e-08,0.0,0.07142857142857142,0.6688567446514527,0.013882520146369768,0.04071951336426725,0.9984677933157857,0.9930861478185273,2021-06-10
