series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22
S,17197.09202989076,17191.597746107902,17187.06545759065,17183.137406042337,17179.59078745026,17176.286581502845,17173.137969598956,17170.09073308603,17167.111042994646,17164.177835925395,17161.278045902116,17158.4036190268,17155.54964283024,17152.71317336993,17149.89249944124,17147.08668079425,17144.295258198166,17141.518071329356,17138.75514433837,17136.006613913756,17133.272684040236,17130.553597531656,17127.84961810973,17125.161019116003,17122.488076398648,17119.831063828875,17117.190250475494,17114.565898826542,17111.95826367349,17109.367591416038,17106.794119635037,17104.2380768374,17101.69968231244,17099.179146061302,17096.67666877522,17094.192441847204,17091.726647407355,17089.27945837547,17086.851038526864,17084.441542568697,17082.051116224997,17079.679896329137,17077.32801092285,19471.049527019826,21864.44427276937,24257.5175582025,26650.258977333386,29042.642682165253,31434.627861154335,33826.15884172396,36217.164513213575,38607.5569196885,40997.228936925545,43386.05095476927,45773.866456779346,48160.48633749427,50545.681731106044,52929.17504668743,55310.62881428078,57689.63184161522,60065.68206113766,62438.16531040961,64806.32913684873,66114.05899704264,66075.2019759905,66030.39192124341,65978.5739869399,65918.66249767634,65849.49726082612,65769.82551496061,65678.29839665124,65573.47749383158,65453.85000605397,65317.85219412106,65163.90104101078,64990.43376000909,64795.95418239152,64579.08428468557,64283.19603387981,63963.01398684423,63617.889637884065,63247.517995340924,62851.957413721546,62431.63994451479,61987.36876753854,61575.72412375221,61142.228913874475,60688.604775628984,60216.78308695893,59728.87065999291,59227.10550196551,58713.80915895781,58191.339682871905,57662.047778093074,57128.237699919446,56592.133774915,56055.85289662549,55521.38297124499,54990.56701904062,54465.09245815233,53946.48499027143,53436.10645698186,52935.156027298246,52444.674099165044,51965.548340421745,51498.52134999614,51044.19948168371,50603.06243621478,50175.473289141075,49761.68868020557,49361.8689429518
E,0.0,5.4942837828582896,8.926223925504285,11.066607348908247,12.396900048465676,13.218360408352686,13.719711638214243,14.019281121584505,14.191308957982796,14.282401501915352,14.321833760793256,14.328005714644908,14.312490923379821,14.282576566153969,14.24285767006746,14.196238054599744,14.144558967864501,14.088994001323332,14.030297235342342,13.968959191506642,13.905304857729137,13.839555306991286,13.77186642979316,13.702353276378226,13.631105349085837,13.55819620244268,13.483689462505767,13.407642593626267,13.330109248240916,13.251140725501877,13.170786869666305,13.089096616536832,13.0061183190672,12.921899934667474,12.836489126159796,12.74993330907968,12.662279665893106,12.573575140065198,12.483866418109177,12.393199904718134,12.30162169417735,12.20917754005643,12.11591282442683,12.021872527376523,12.27343616773761,12.79607910057625,13.545917859145499,14.503299594716346,15.667470910758272,17.05269032748802,18.685798873986045,20.605107360686898,22.86042232361745,25.514061402112784,28.642768074194752,32.340505308705865,36.7221783176599,41.928405194795516,48.13152126975901,55.543070332961705,64.42310526788053,75.09169266613479,87.94308905144942,103.46312519027917,121.59943247255774,142.05658825000282,165.424638608507,192.20628976997716,222.87808745754108,257.91370767646936,297.7880646347963,342.9705094045041,393.9107838024283,451.0194979333993,514.6443062312987,585.0430075521191,662.3551530024262,746.5742003294333,837.5226414064589,934.5504993205916,1037.0887459260268,1144.338799152617,1255.2986639825056,1368.7933194463528,1483.5119394407448,1598.0514434510706,1711.502516943391,1822.3615037906857,1929.2161470925416,2030.7615905504183,2125.823108268952,2213.3776996063584,2292.5707359579574,2362.726093976048,2423.3495076272548,2474.125627005066,2514.909690815391,2545.714916675244,2566.6967610167653,2578.1351489087265,2580.415660859162,2574.010516702386,2559.460036674382,2537.3551013450037,2508.32098485963,2473.0028056934525,2432.052728618659,2386.1189614649147,2335.8365196955633,2281.819679092583,2224.655999714063
I,13.99096484194885,11.737462024916049,10.32480906145277,9.438193106475318,8.880549213286121,8.528430315411459,8.304475616609496,8.160199465769066,8.065217596017563,8.000496940370907,7.954123784528832,7.91864961839274,7.8894260447451385,7.863560021246585,7.8392583074514235,7.815416163501752,7.791359356599853,7.766682399603291,7.741147193158717,7.714619576586758,7.687029662833206,7.65834708823308,7.62856560822979,7.5976935431078125,7.565747879853687,7.532750654118893,7.49872674993083,7.4637025773511665,7.427705290747194,7.3907623373550795,7.352901205424009,7.314149291066458,7.274533834082978,7.234081892444093,7.192820337173789,7.150775856838041,7.107974965424549,7.06444401018987,7.020209177726734,6.975296497492755,6.929731842607797,6.8835409280364095,6.836749306426892,6.789382361943165,6.741465302438574,6.7231466649031155,6.7532370058975175,6.843700199969451,7.002863754115109,7.237648347902878,7.555100135094106,7.963464934859681,8.472992621911883,9.09661421135355,9.85059820202811,10.755267743480104,11.835845276162496,13.123484924230299,14.656553542925748,16.482227676236874,18.658484866657194,21.25658317796699,24.364141993288708,28.088959613081244,32.56372801074299,37.89521175543813,44.147283750333415,51.424850004059735,59.859643848058994,69.60362951444894,80.82549397425458,93.70806112838632,108.44553092415006,125.23994145993811,144.29650290940637,165.81761084346508,189.99548411768095,217.00351907003477,246.9866143297391,280.05089063299994,316.22884233902676,355.4982370752681,397.7709643508489,442.8859539956208,490.60587821457034,540.6176222285109,592.5364670631253,645.9605694900475,700.4220255751081,755.405460692559,810.3650170420201,864.7405820047513,917.9732809003423,969.5199222528516,1018.8659977474814,1065.5368798597308,1109.1069600814114,1149.2065909565474,1185.5268132081212,1217.8219524322283,1245.9102519326145,1269.672767291725,1289.0507850084532,1304.0420444337374,1314.696042633492,1321.1086893380063,1323.416557346345,1321.7909458621282,1316.4319429990328,1307.5626413507769,1295.423628800012
A,18.223987199762608,14.931333669175203,12.856053268445597,11.544544643588665,10.712486883171923,10.181476269423012,9.839473135139366,9.61606190778895,9.466955206859193,9.364278279948282,9.290472896017935,9.234469859141463,9.189284519727401,9.150505402250674,9.115343673016419,9.082034962907198,9.049462667450737,9.016920528271763,8.98396285186537,8.9503099036593,8.91578806356895,8.880291899669869,8.843760075284983,8.80615999723986,8.767477995639705,8.727713010458125,8.6868725064415,8.644969808048288,8.602022342653122,8.558050467379466,8.513076673149804,8.467125034327287,8.420220819702577,8.372390210655388,8.323660091458198,8.274057888904856,8.22361144627354,8.172348921672386,8.120298704079744,8.06748934252028,8.013949485219918,7.959707826515259,7.9047930599215865,7.8492338361929255,7.793058725505892,7.775533687501599,7.820387071323204,7.942088349552512,8.150266155095114,8.452724094365365,8.857471240155183,9.374110525197828,10.014850220280168,10.795335600938019,11.735445386895616,12.860161210386853,14.200596494290352,15.795261199431794,17.691638543649198,19.948157098503664,22.636655280825316,25.845454268841586,29.683179111564257,34.28349552614367,39.81096039492372,46.394465949071574,54.10614710214897,63.071954047139144,73.45203403879361,85.43158895976292,99.21602340766448,115.0274348114882,133.1009671553465,153.6802321659848,177.0113460182842,203.33534437040572,232.87892024200613,265.8436186951478,302.39382905989316,342.64412879289404,386.6147556852153,434.25782383069685,485.44362503465777,539.9523668446177,597.4708459774802,657.593939658628,719.8307615247445,783.6760976042405,848.5456599399735,913.8007283710866,978.7701529660371,1042.7709562631796,1105.1276597187652,1165.1900042847426,1222.3486173155247,1276.0482285929354,1325.798165303274,1371.1800073611091,1411.852430995573,1447.553393961775,1478.0999126890965,1503.385748280479,1523.377356196007,1538.1084673952694,1547.6736613662824,1552.221268770833,1551.9459080827535,1547.0809207492073,1537.8909265479638,1524.6646777060732,1507.7083490524221
IH,0.0,0.6918010307636925,1.2087161298651714,1.6083644006081395,1.9275132487510531,2.1898132945094053,2.4106416994728064,2.60013988171772,2.765121556625398,2.910273031611544,3.0389096268769356,3.1534534609346987,3.255736171325524,3.3471915343313774,3.4289787563759253,3.502062041305744,3.567262521682184,3.6252926696196126,3.6767795526335516,3.722280944471037,3.7622968207790803,3.7972778389914956,3.8276318165523584,3.853728853210477,3.875905511025028,3.894468319300027,3.9096967791141743,3.9218459834503325,3.931148931596753,3.9378185925956677,3.942049757090735,3.9440207068519513,3.943894724571978,3.9418214619962524,3.937938181293312,3.932370882301745,3.9252353265971833,3.916637968011677,3.9066767981849266,3.895442114853454,3.883017219839409,3.8694790530525798,3.8548987682457874,3.8393422557507337,3.8228706169585185,3.8055405948892758,3.7888944602616443,3.775263123806146,3.7673552517533615,3.768042809665136,3.7802765206851574,3.8070848453694635,3.85162616984604,3.917275980868119,4.007739523656482,4.127186579415313,4.280409340993801,4.473007570986768,4.711607823332664,5.004125898820569,5.360084189262458,5.79099837465681,6.310851251935479,6.936675433569565,7.68927136145623,8.594092584769488,9.679536918916353,10.974555536299842,12.510631141139145,14.32287226416253,16.45068100962873,18.93818608467519,21.834508248451467,25.193864896321962,29.07549011487495,33.543331350205676,38.66547788179253,44.51327769321763,51.16010784929486,58.67977926387531,67.14457948087156,76.62177186260544,87.17135042312759,98.84344921527125,111.67563919678109,125.69030998268298,140.89231503985124,157.2670397102211,174.78134028332977,193.38197720309643,212.9951112027653,233.5266856285383,254.86357612451158,276.8754009165254,299.41687930396205,322.3306166074408,345.45018733541326,368.60338738435865,391.6155311737863,414.312680075197,436.5247030954351,458.0880880961309,478.84844048181003,498.6626250456413,517.4005245333668,534.9464047378748,551.1998900813945,566.0765654118824,579.5082290509702,591.4428290429717,601.84411923325
IN,1.5617017862691103,2.9030818129335394,3.803681769191118,4.419543505509578,4.849554709333893,5.156655375257775,5.381126620694885,5.548931604141742,5.676958580354534,5.776321685288381,5.854442582718111,5.916366068376749,5.965593809497722,6.004614600954454,6.035243195775782,6.058838159887615,6.076443082001803,6.088879064100642,6.096806107390874,6.1007645242658,6.1012034256231376,6.098500761750516,6.092977773208072,6.084909683550304,6.074533817072136,6.062055912956586,6.047655144781993,6.031488186286201,6.013692555938226,5.99438940240622,5.973685846666843,5.951676965581837,5.928447480773136,5.904073202071479,5.878622264477795,5.852156190045446,5.82473080045526,5.796397001725867,5.767201459094584,5.737187177364698,5.706393999772412,5.674859036563633,5.642617032905131,5.609700684427075,5.57614090756096,5.541967070865222,5.51056964461168,5.486960453366393,5.476779697104279,5.485801402046313,5.519757507597532,5.584357809571785,5.6854269934155255,5.829112122826924,6.022136433973001,6.2720905873927295,6.58776288239389,6.979517166032903,7.459732665371579,8.043324762362777,8.748370554729691,9.596868438276001,10.615667298546345,11.8376084993376,13.30293289031189,15.061015588021986,17.166183258842377,19.672227903619746,22.63706249128368,26.12513410477831,30.20876033827987,34.96888556956004,40.49544190535791,46.887351029509446,54.25213088281255,62.705036994223384,72.36765670536683,83.36587994408973,95.82719121405171,109.87726365921316,125.63588613446107,143.20957501372177,162.68733792870418,184.1357904089841,207.5941709975582,233.06969150008285,260.533595745569,289.9182412611918,321.12067382754515,354.0002353501092,388.3785842650542,424.04160924965413,460.7428843945308,498.2083662621626,536.1420407056686,574.2322241290196,612.1582256816902,649.597089592807,686.2301611953794,721.749254281105,755.8622382257377,788.2979075323627,818.8100409988873,847.1806000890704,873.2220543680463,896.7788547886983,917.7281025036214,935.9794815401249,951.4745383099972,964.1854000085993,974.1130281490448
D,134.0,134.0,134.00618266071825,134.01698501775923,134.03135905156094,134.04858533472185,134.06815580662663,134.08969983312895,134.11293741444752,134.13764944531923,134.16365870224683,134.19081759091696,134.2190001636116,134.24809684204993,134.27801086168202,134.30865581784425,134.33995392301148,134.37183472816167,134.404234151672,134.4370937160537,134.47035992867015,134.50398376519223,134.53792022883914,134.5721279675151,134.60656893672441,134.6412080998436,134.67601315971697,134.7109543171041,134.74600405254338,134.78113692889966,134.8163294123528,134.8515597099365,134.8868076219977,134.92205440814888,134.95728266544782,134.9924762176712,135.02762001466257,135.06270004083257,135.0977032319751,135.13261739964025,135.16743116237362,135.2021338831933,135.23671561273335,135.27116703753236,135.30547943299428,135.3396446205892,135.37365492890248,135.40751646987067,135.44125618689716,135.47492523087212,135.5086004195868,135.54238494159415,135.57640905095187,135.61083122837388,135.6458401214695,135.68165749181154,135.71854236651785,135.75679660077557,135.7967720951327,135.83887997198414,135.88360209763584,135.93150544048987,135.98325988516146,136.03966028122758,136.1016536995823,136.17037310571837,136.2471789447819,136.33368545462812,136.43176561120086,136.54357375296004,136.67157798507623,136.8185985513138,136.9878500759195,137.18298617784305,137.40814501963217,137.66799414185527,137.96777258663306,138.31332791341256,138.71114532217013,139.16836578741265,139.6927899355085,140.2928644302534,140.97763707150597,141.75669182865562,142.64006072165154,143.638111543988,144.76141218627845,146.02057391481472,147.42607738395208,148.98810704103303,150.71637152880112,152.61991958474715,154.70695935730112,156.98468799681635,159.45913742515182,162.13504118321464,165.0157261677206,168.10303192237018,171.39725899410175,174.8971467560067,178.59988008287706,182.50112338023473,186.59507973737064,190.87457241128564,195.33114545241494,199.95518004672712,204.73602305774216,209.66212428737683,214.72117911507473,219.90027339843869,225.1860278041171
R,0.0,3.512975290192086,6.67755931291562,9.6370396535557,12.479533113911605,15.258781218217916,18.007129603026684,20.74363681858217,23.479141411809405,26.219426908892345,28.96719646344478,31.723302379533187,34.48750925621669,37.25896538182645,40.03649181313577,42.81875772444944,45.60438500196837,48.392008998309365,51.18031228831025,53.96804194844519,56.75401691930551,59.53712952626093,62.316343677108755,65.09069128174048,67.8592678306981,70.62122769075171,73.37577944075915,76.12218142633795,78.85973762353939,81.58779384857075,84.30573431935969,87.01297855704803,89.70897860611191,92.39321654745906,95.06520227751425,97.72447152670165,100.37058409208771,103.00312226078135,105.62168940271297,108.2259087134601,110.81542208975962,113.3898891221941,115.94898619123929,118.49240565440444,121.0198551135899,123.5310567530343,126.0328360500338,128.53691165573,131.05851656090843,133.61564339336735,136.22874707769134,138.92078254129592,141.71749600020635,144.6479226487298,147.7450711016112,151.04679686640688,154.59688515650748,158.4463792555854,162.6552060370161,167.29416656057907,172.44737818071593,178.2152764580872,184.71831145208193,192.10150471751075,200.54007148371196,210.24635782734026,221.4650707803419,234.46396591169832,249.543540889624,267.0440050705685,287.3510283028256,310.9008569222617,338.1849381381408,369.7539585197137,406.22106411667824,448.26394104240444,496.62537937633965,552.1119179728659,615.5901776028758,687.9805407236028,770.2479320001656,863.3838170397769,968.391605593487,1086.2687962126122,1217.9867247401073,1364.4687847102548,1526.5680444499953,1705.0452254272457,1900.559015766049,2113.645267626222,2344.700179588291,2593.967415532391,2861.5292475021147,3147.3017730452084,3451.0341467829394,3772.3116345350245,4110.562174817038,4465.066031690006,4834.968051203076,5219.29199226006,5616.956389671079,6026.791418562246,6447.55626043227,6877.956516942379,7316.661273192451,7762.319473455694,8213.5753354532,8669.082591297014,9127.517401967752,9587.58984602242,10048.053931122724
G,6090.0,6090.0,6090.477881680627,6091.254266567133,6092.216817670744,6093.295074940275,6094.444781168919,6095.638093912584,6096.857462603454,6098.091793927276,6099.3340482961585,6100.57973240309,6101.825953334073,6103.070824819921,6104.313094415536,6105.551909341979,6106.786669388646,6108.01693449297,6109.242366668991,6110.4626935191345,6111.6776853104,6112.887140576578,6114.090877079938,6115.288726141791,6116.480529090284,6117.666135038298,6118.845399496337,6120.018183508971,6121.184353118901,6122.343779035409,6123.496336429676,6124.641904808234,6125.780367933951,6126.911613775338,6128.035534472145,6129.152026309735,6130.260989697583,6131.362329148995,6132.455953260327,6133.541774688632,6134.619710127151,6135.689680278311,6136.751609824093,6137.805427393717,6138.851065528682,6139.918584159812,6141.031561215184,6142.20975772778,6143.471225365581,6144.833950267665,6146.317158750334,6147.942411708259,6149.7346022328475,6151.722955487179,6153.942116896446,6156.433406878196,6159.246318558786,6162.440339287294,6166.087187089922,6170.273569370962,6175.1045931853405,6180.707984461329,6187.239307871385,6194.888419722254,6203.887432897218,6214.463905363868,6226.819699825915,6241.20800000111,6257.925713976691,6277.311198822161,6299.744010987033,6325.645013997207,6355.4758945846515,6389.737457114094,6428.966219985925,6473.728939879394,6524.614796296347,6582.225106611368,6647.160619167136,6720.006643008827,6801.291953505565,6891.495833110311,6991.028105224239,7100.211441750343,7219.266313646451,7348.299178869598,7487.294458274097,7636.157482376948,7794.662796729268,7962.462111635998,8139.093643642823,8323.993434015205,8516.508545493776,8715.911706953273,8921.416839428415,9132.194873694945,9347.389312032143,9566.131065674988,9787.552195500033,10010.798283669581,10235.03925966173,10459.478589966586,10683.360813799465,10905.97746633597,11126.671476347468,11344.840157684672,11559.93693529726,11771.471958106542,11979.01175483859,12182.178086578935,12380.646142877067
H,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,49261.94134258508,46865.88739492638,44469.83344726768,42073.77949960898,39677.72555195028,37281.67160429158,34885.61765663288,32489.563708974176,30093.509761315472,27697.45581365677,25301.401865998065,22905.34791833936,20509.293970680657,18113.240023021954,15717.18607536325,13321.132127704546,10925.078180045843,8529.024232387139,6132.970284728435,3736.916337069732,1340.8623894110287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
