beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
6.055346833664472,0.20027148543745582,0.5656996532593452,0.04944627040227263,0.11162216501228628,0.18067690097095196,0.08279253535868943,0.008937050457153086,0.14107799679926566,0.1088462771648389,0.048639048367901117,0.7412377045343399,0.005837520947709006,0.9100000000000001,0.00048473398433527854,0.00796386835276097,0.016755448504634608,0.9988714967440621,0.9872874493217338,2021-03-16,2021-04-20
