series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29
S,80584.95000000001,80583.19388467545,80581.05036539459,80578.4342693785,80575.24183983673,80571.34675028014,80566.59529780596,80560.80062277814,80553.73578223142,80545.12548601007,80534.63629117489,80521.86504633763,80506.32539042411,80487.43215018214,80464.4835617861,80436.6413831145,80402.9091885996,80362.10947589143,80312.8606916824,80253.55592551963,80182.34582925055,80097.12926161457,79995.55613345657,79875.04774668957,79732.840274131,79566.05651052242,79371.80919824161,79147.33577435036,78890.1593219804,78598.26443441995,78270.27088003335,77905.58413351917,77504.5016912276,77068.2584818022,76599.0030953887,76099.70705053039,75574.01920500421,75026.08427650439,74460.34699347384,73881.36179163582,73293.62343910804,72701.42816524224,72108.7692469421,71519.26650425832,70936.12613691954,70362.12572895971,69799.61876170977,69250.55324139628,68716.49973718834,68198.6849891838,67698.02811911011,67215.17726622726,66750.54513516076,66304.34247200948,65876.6088892913,65467.2407568637,65076.01608508829,64702.61646749417,64346.646239843976,64007.64906464193,63685.12217565372,63378.52852427493,63087.307064802495,62810.88140335245,62548.667018542095,62300.077243345375,62064.52817823965,61841.44268686698,61630.25360753409,61430.40629731121,61241.360610421565,61062.592399079724,60893.594612903515,60733.87806240782,60582.9719027812,60440.42388602833,60305.80042251015,60178.68648681083,60058.68539759354,59945.41849657306,59838.52474783867,59737.66027542097,59642.49785413851,59552.72636631703,59468.05023488959,59388.18884160965,59312.87593759703,59241.859052152286,59174.89890468462,59111.768823675164,59052.25417581609,58996.15180780677,58943.269502732895,58893.425452487674,58846.447747303435,58802.173883135365,58760.45028736761,58721.13186308708,58684.081551985146,58649.169915795945,58616.274736057196,58585.280631880596,58556.078695340875,58528.56614403133,58502.64599028752,58478.22672654633,58455.22202628366,58433.55045995857,58413.135225383056,58393.90389193433,58375.788158028314,58358.723621279496,58342.64956078129,58327.508730952955,58313.24716641279,58299.81399735255,58287.161274904516
I,5.0,6.104343999851373,7.452136005649901,9.096814310467844,11.103435309478975,13.551144717968961,16.536147683290856,20.175265334871327,24.610173998846328,30.01242907846534,36.58937578198356,44.59103943447587,54.318063179465156,66.13071222256977,80.45888023669013,97.812900716907,118.79476645693843,144.1090747045666,174.57262640887694,211.12110617699665,254.81066583644923,306.81157642773246,368.3905070645358,440.8776200712307,525.6148145356825,623.882445352403,736.8040200585868,865.2318975081821,1009.6216818733772,1169.908077222894,1345.3991241524377,1534.7073567830275,1735.7341496788015,1945.7170098866877,2161.3398856896724,2378.896058457329,2594.4846569079405,2804.2174450511175,3004.4130242922115,3191.760174763996,3363.4389758366738,3517.1956343272745,3651.3731010545994,3764.9037871184337,3857.2728887069757,3928.461324575554,3978.8766035041663,4009.278588869715,4020.7055296745793,4014.404163806871,3991.766329924143,3954.2734170462536,3903.449143450764,3840.820562765862,3767.886804247444,3686.0948219196353,3596.8213126741966,3501.35993192402,3400.912959348035,3296.5866255997726,3189.38938818761,3080.2325302527884,2969.9325423911723,2859.214830348075,2748.7183676348104,2639.0009804836795,2530.5450125950897,2423.7631689462164,2319.0043819956604,2216.5595806043348,2116.667272662348,2019.5188775477752,1925.2637649031037,1834.0139725038161,1745.8485888498478,1660.817796101752,1578.9465766051424,1500.23809192712,1424.6767474320457,1352.2309582598978,1282.8556343974033,1216.4944035654798,1153.0815910641043,1092.5439756633327,1034.8023402254764,979.7728350842187,927.3681713684916,877.4986605031384,830.0731150926182,784.9996253353853,742.1862240534839,701.5414523756274,662.9748370981619,626.3972897778682,591.7214366909409,558.8618879282566,527.7354530905699,498.26131029921595,470.3611345476555,443.9591907852271,418.9823965445634,395.3603583956147,373.02538602915064,351.91248733785767,331.95934747054105,313.1062944813125,295.29625387789935,278.4746940883741,262.58956461082204,247.59122838305348,233.43238970690868,220.0680188816388,207.45527454110726,195.5534245481256,184.32376617427514,173.72954618337783,163.73588133982884
IH,527.0,173.35829896235316,57.205138009193575,19.09418485119111,6.637718054211854,2.625116477386797,1.404589818704228,1.1229570719363102,1.1759846862302163,1.3708045081007239,1.6509073658571083,2.0060196445928833,2.4427667184469053,2.9753512363401162,3.6228504222997344,4.408728295844199,5.361107854664089,6.513309285729804,7.904464613481854,9.580103626902767,11.592613597967063,14.001453675491787,16.872971409003693,20.27963361773039,24.29845747993831,29.008424772385904,34.48670101934039,40.80358107811621,48.01625633876953,56.16174255038412,65.24959027446818,75.25525919743984,86.11518738441345,97.72454504276749,109.93838814969044,122.57644985389302,135.43123047784593,148.27851624960454,160.88910699833156,173.04043764987276,184.52693039692247,195.16824096947386,204.81496127014742,213.35171777193537,220.69789822114038,226.8064234050897,231.66106108655268,235.27277813174396,237.67557249869736,238.92214497973058,239.0796811805991,238.2259300654558,236.4456934538783,233.827783718007,230.4624644057903,226.43935890837693,221.84579326900615,216.76552839769835,211.27783213658338,205.45684099484052,199.3711634999781,193.08368090473667,186.6515056557548,180.12606302033862,173.5532662146582,166.97376005091547,160.4232123915761,153.93263650342715,147.5287307269638,141.2342247309765,135.06822403951043,129.04654653941165,123.18204634618172,117.48492176881216,111.96300521364914,106.62203374281472,101.46589969001396,96.49688126725613,91.71585349759758,87.122480105108,82.71538720398597,78.49231977106615,74.45028197405543,70.58566247348443,66.89434582926457,63.37181113083089,60.013218939570265,56.813487588764836,53.767359833767436,50.869460786839305,48.11434800958472,45.4965545731875,43.01062583419211,40.65115061249374,38.41278739931556,36.29028616681789,34.278506297971255,32.372431105647486,30.567179363638257,28.85801422950536,27.24034989974406,25.709756301590865,24.26196209278875,22.892856210570947,21.598488183860052,20.3750673980165,19.218961479221832,18.12669394556198,17.094941253904413,16.120529355566553,15.200429859387762,14.3317558879882,13.511757701580024,12.737818153555242,12.007448033085193,11.318281342014432,10.668070546311506
IN,0.4517713247140739,0.8818770162538825,1.391138285454846,1.997755627643535,2.723885073242028,3.5964982369336926,4.648424406469896,5.919611018223877,7.45864503348026,9.324584385083794,11.58915552227729,14.339379627181824,17.680695454664523,21.740649615123623,26.67322345390607,32.66385654761181,39.935206140213076,48.75364410098824,59.43643124880306,72.3594149496829,87.96496112266988,106.76964893145995,129.37102289155965,156.45241998554653,188.78459218931587,227.2225747709662,272.6960835299325,326.19176150915575,388.725949490796,461.30741330176886,544.8906415405165,640.3218268368784,748.281217434145,869.2268190981185,1003.3450699556577,1150.5138476902125,1310.2819687776314,1481.8674267804427,1664.1743993009516,1855.8269863189366,2055.2160891231724,2260.5549848209766,2469.938996704458,2681.405069336609,2892.9878284750375,3102.769638765437,3308.9231049721193,3509.745288553617,3703.6835758237485,3889.353622139199,4065.5501200677327,4231.251323759855,4385.618337128625,4527.990169538086,4657.875505340626,4774.942043674,4879.004158321972,4970.00951559515,5048.02517885895,5113.2236264123085,5165.869017656287,5206.3039621155385,5234.93697708101,5252.230761955216,5258.691369931707,5254.858319352914,5241.295656816604,5218.583960703714,5187.313256206671,5148.07680016886,5101.465685231656,5048.064207164942,4988.445936177323,4923.170431909771,4852.780542248114,4777.8002276624375,4698.7328551813225,4616.059909082398,4530.2400687247555,4441.708607503319,4350.8770705455545,4258.133192401671,4163.841019529529,4068.3412057929504,3971.9514524410383,3874.9670670927035,3777.6616191010376,3680.2876713102323,3583.07757064289,3486.2442821717596,3389.982253344183,3294.468296849116,3199.8624822563106,3106.3090280266797,3013.93718680419,2922.862118064942,2833.185743230455,2744.9975792611954,2658.375547544234,2573.386755586122,2490.088249628576,2408.5277368295624,2328.7442761044704,2250.7689371090573,2174.625427175057,2100.330686287245,2027.8954504233968,1957.3247837713564,1888.6185804952127,1821.7720368497953,1756.7760945432535,1693.617856324913,1632.2809748330594,1572.7460157775513,1514.9907965577227,1458.9907014290654,1404.71897433464
D,0.01,90.35170103764685,120.06988626962391,129.87635586325558,133.149602807058,134.28748276915627,134.7374969778642,134.97828072261163,135.17078518574442,135.37237998071265,135.6073720320445,135.89038110165953,136.2342657828881,136.65302043295003,137.16307411772314,137.78412624249643,138.53989856443073,139.4589338643105,140.5754868818762,141.93052061806944,143.57280308063363,145.56008283758334,147.96030132343483,150.85277369278774,154.32923782456385,158.4946343735744,163.46744355452307,169.37937378842054,176.3741838890364,184.60543678297213,194.23304087261178,205.41854177850354,218.31927826413113,233.08169290072243,249.83425766788326,268.6805973164224,289.6934341038162,312.9099193694522,338.32876829796766,365.90940511894917,395.5731005375229,427.20588379997724,460.66286838765774,495.77355529298006,532.3476674425448,570.1811086963044,609.0617122953187,648.7745288470177,689.1064889689809,729.8503514255822,770.8079092871233,811.7924730089328,852.6306812696325,893.1637100165952,933.2479599804429,972.755305444859,1011.5729845068267,1049.6032052505993,1086.762534589826,1122.9811280371985,1158.2018500586316,1192.3793264313883,1225.4789624381135,1257.4759539412992,1288.3543124507332,1318.1059202125393,1346.7296270657682,1374.2303972619327,1400.6185115445312,1425.908827456863,1450.1200990070142,1473.2743553938517,1495.3963374192867,1516.5129894196896,1536.6530039905992,1555.846416408603,1574.1242454340666,1591.5181770760232,1608.0602878891384,1623.7828044301111,1638.7178956090752,1652.8974948158982,1666.353148869995,1679.1158910261024,1691.2161354601135,1702.683590852934,1713.547190882148,1723.835039617908,1733.5743699986485,1742.7915137323978,1751.5118811296481,1759.7599495233924,1767.559259070819,1774.9324148593478,1781.9010943573937,1788.4860593578712,1794.7071716604391,1800.5834118274001,1806.1329004285542,1811.3729212627743,1816.319946109192,1820.9896606192556,1825.3969910130868,1829.5561312900763,1833.4805707050161,1837.1831212977513,1840.6759452967901,1843.970582245955,1847.0779757283665,1850.008499584185,1852.7719835379028,1855.377738167885,1857.8345791655645,1860.1508508444435,1862.334448870061,1864.39284219156,1866.3330941635909
R,0.0,263.5216656331743,350.24310736021454,378.91239129366704,388.5552902440077,392.00477884315006,393.489814632433,394.41503439894075,395.2604001890111,396.2060873623032,397.3386694476932,398.7199051792148,400.41058976516666,402.479887635629,405.0101813080317,408.10077640738393,411.8716037089054,416.4673334777323,422.0620704893027,428.86470043347447,437.12489843647535,447.13974783791036,459.26083517963053,473.9015772678724,491.5443951642419,512.7471815329862,538.1483249207552,568.4693830905067,604.5143777523532,647.1646670467625,697.3684944513433,756.1246532097158,824.4602473356297,903.4032225942326,993.9510744731203,1097.0377674764884,1213.5012760532873,1344.054187369727,1489.2594789614323,1649.512975837155,1825.0332363224063,2015.8588621648,2221.8525969657735,2442.711137546451,2677.9793515594956,2927.067546922633,3189.2705277567957,3463.787345526357,3749.740867170386,4046.196499789541,4352.1796117550175,4666.691361216968,4988.722780861053,5317.267073276686,5651.330148059107,5989.939484514137,6332.151437464418,6677.05712266307,7023.787026547338,7371.514485638657,7719.45817626848,8066.883747345322,8413.104718956156,8757.482758707327,9099.4274365507,9438.39554787928,9773.890084216018,10105.458921042431,10432.69328331679,10755.226041052467,11072.729879962619,11384.915385599008,11691.529073575299,11992.351393314799,12287.194728241295,12575.901411380775,12858.341771904017,13134.412225161079,13404.033416187636,13667.148424453215,13923.721035730025,14173.734085349626,14417.187875748508,14654.098670051804,14884.497262479219,15108.427625554365,15325.945633436419,15537.117860152372,15742.020451072161,15940.738065623162,16133.362888971722,16319.993710196617,16500.73506433233,16675.696435560643,16844.99151876943,17008.737536671455,17167.054609677663,17320.06517574417,17467.893457455484,17610.664973665138,17748.50609308544,17881.54362729809,18009.904460744343,18133.715215345823,18253.101947502717,18368.189875314056,18479.10313396374,18585.964557314896,18688.89548385335,18788.015585217785,18883.44271564895,18975.2927807828,19063.679624302116,19148.714931048085,19230.508145276788,19309.166402826155,19384.794476035837
G,5.0,6.756115324565448,8.899634605422683,11.515730621511002,14.708160163284449,18.603249719881664,23.354702194048112,29.14937722186979,36.214217768598196,44.82451398995159,55.313708825141525,68.08495366241073,83.62460957591718,102.51784981789834,125.4664382139366,153.30861688552918,187.04081140043755,227.8405241086133,277.08930831762655,336.39407448041203,407.604170749481,492.82073838546376,594.3938665434505,714.9022533104537,857.1097258690284,1023.8934894776016,1218.1408017584238,1442.614225649667,1699.790678019618,1991.6855655800675,2319.6791199666636,2684.3658664808513,3085.448308772407,3521.691518197815,3990.946904611311,4490.242949469633,5015.930794995808,5563.865723495631,6129.603006526181,6708.588208364195,7296.326560891984,7888.5218347577875,8481.18075305792,9070.683495741694,9653.823863080479,10227.824271040303,10790.331238290239,11339.396758603736,11873.450262811679,12391.26501081621,12891.921880889902,13374.772733772752,13839.404864839238,14285.60752799052,14713.341110708694,15122.709243136293,15513.933914911704,15887.333532505823,16243.303760156017,16582.30093535806,16904.82782434627,17211.42147572506,17502.64293519749,17779.06859664754,18041.282981457894,18289.87275665461,18525.421821760337,18748.507313133003,18959.6963924659,19159.543702688785,19348.58938957843,19527.35760092027,19696.355387096475,19856.07193759217,20006.978097218787,20149.526113971664,20284.149577489843,20411.26351318916,20531.264602406456,20644.531503426933,20751.425252161327,20852.289724579026,20947.452145861476,21037.223633682956,21121.899765110393,21201.76115839033,21277.074062402946,21348.090947847693,21415.051095315364,21478.181176324822,21537.6958241839,21593.79819219322,21646.680497267094,21696.524547512316,21743.502252696555,21787.776116864625,21829.49971263238,21868.81813691291,21905.868448014848,21940.78008420405,21973.6752639428,22004.669368119397,22033.871304659122,22061.38385596867,22087.304009712476,22111.723273453666,22134.727973716334,22156.399540041428,22176.81477461694,22196.04610806567,22214.161841971687,22231.226378720505,22247.30043921871,22262.441269047045,22276.702833587216,22290.136002647458,22302.788725095492
H,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041,40316.57697827041
beta,7.02446129826179,7.02446129826179,7.023083868520075,7.021403305847693,7.019353322907785,7.016853343861617,7.01380552528651,7.010091205237881,7.00556669505181,7.0000583284082145,6.9933566902410105,6.985209969269391,6.975316419251492,6.963315985072174,6.948781262864567,6.93120813365198,6.910006654236629,6.884493122724405,6.853884667472607,6.817298228287,6.77375636523504,6.7222028476718325,6.661531272998436,6.590629783337258,6.508443961244289,6.414057868940345,6.306789779982597,6.186294643194898,6.052660512803593,5.906482523278988,5.748897294582008,5.581564392513272,5.406589841224749,5.226398009847916,5.043569177280454,4.860667086629543,4.680081548503252,4.503905771044925,4.333858919344817,4.171254695366014,4.017009181632676,3.871677088426478,3.7355047476880263,3.6084897125110595,3.490439450667963,3.381024400377397,3.279823014551597,3.1863581357775366,3.1001251293424024,3.0206127787615364,2.9473181690133115,2.8797567821900545,2.8174689107860265,2.7600233241387118,2.707018945220284,2.658085130284021,2.6128810025487583,2.5710941755354604,2.5324391103486237,2.496655280890879,2.46350526799809,2.432772864234173,2.404261242490281,2.3777912210297796,2.353199643164586,2.3303378797515104,2.309070455947501,2.289273799249856,2.270835103095734,2.253651298708287,2.237628127093242,2.2226793028490395,2.208725761569688,2.1956949829604175,2.1835203822599225,2.1721407631060043,2.1614998255506532,2.151545723497772,2.14223066638377,2.133510560437182,2.125344685332596,2.117695402493869,2.1105278917016315,2.103809913021661,2.0975115913958065,2.091605221528345,2.086065090960698,2.080867319459116,2.075989713046005,2.07141163118861,2.067113865821223,2.063078531021169,2.0592889622865846,2.055729624477291,2.0523860275804435,2.049244649551757,2.0462928655620756,2.043518883049165,2.0409116820368975,2.038460960239266,2.036157082515906,2.033991034289496,2.031954378574429,2.0300392163008345,2.0282381496490074,2.02654424813698,2.024951017228617,2.0234523692517854,2.0220425964358806,2.0207163458957402,2.0194685964048853,2.0182946368153067,2.0171900459938525,2.0161506741568322,2.015172625494862,2.0142522419893467,2.0133860883305013
