series,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,3330.5991954759693,3328.9090883304343,3326.81157336444,3324.209062163532,3320.980925258746,3316.9782330381768,3312.0173944782973,3305.8725168248925,3298.2663125591116,3288.8594063975183,3277.2379602526375,3262.899660842644,3245.238335196488,3223.527816964166,3196.90623559346,3164.3627022015044,3124.7294751279696,3076.6841243583744,3018.76790833675,2949.4282854233124,2867.094669071993,2770.296250869753,2657.8275549885084,2528.959698150197,2383.6818901600495,2222.939056469437,2048.8116215809805,1864.571058031461,1674.5514134144128,1483.8114974479427,1297.6218583122516,1120.8749034690213,957.5540611778163,810.3848579171951
I,6.0,7.450107145535174,9.249617825708118,11.482144313587543,14.250995445829911,17.683647848566064,21.937140494502763,27.204532528127544,33.722555492783265,41.78055943466526,51.73078320215963,63.999851284066466,79.10118287885979,97.64765379602746,120.363329014892,148.0923292462523,181.8018631499367,222.5751393935345,271.58834983941733,330.0644387592785,399.195477560227,480.02607666005815,573.2937294749004,679.229837134216,797.3384516389949,926.1877472640475,1063.2676722619422,1204.9775289209838,1346.7980723811927,1483.666065452415,1610.5090619700095,1722.8356543344394,1817.243070452267,1891.7225508947975
R,0.0,0.24,0.5380042858214069,0.9079889988497316,1.3672747713932334,1.9373145892264299,2.6446605031690726,3.522146122949183,4.610327424074285,5.959229643785616,7.630452021172226,9.69968334925861,12.259677400621268,15.42372471577566,19.329630867616757,24.144164028212437,30.067857198062526,37.339931724059994,46.242937299801376,57.10647129337807,70.30904884374921,86.27686794615829,105.47791101256061,128.4096601915566,155.57885367692526,187.47239174248506,224.51990163304697,267.05060852352466,315.249709680364,369.12163257561167,428.4682751937083,492.88863767250865,561.8020638458862,634.4917866639769
G,6.0,7.690107145535174,9.787622111529524,12.390133312437275,15.618270217223145,19.620962437792492,24.581800997671834,30.726678651076725,38.33288291685754,47.73978907845086,59.361235223331846,73.69953463332507,91.36086027948105,113.0713785118031,139.69295988250875,172.23649327446472,211.86972034799922,259.9150711175945,317.8312871392187,387.1709100526566,469.50452640397623,566.3029446062164,678.771640487461,807.6394973257727,952.9173053159202,1113.6601390065325,1287.7875738949892,1472.0281374445087,1662.047782061557,1852.787698028027,2038.9773371637182,2215.7242920069484,2379.0451342981532,2526.2143375587743
