series,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,70910.35,70907.55136855938,70903.41220214174,70897.29297452577,70888.25211981787,70874.90698223212,70855.23496010258,70826.29401783625,70783.84025528241,70721.82633812554,70631.78829398904,70502.18564015329,70317.8695993335,70060.0182918293,69707.03671111878,69236.89880832026,68630.96100066551,67878.36044514323,66979.2736155213,65945.4659243004,64797.91015065767,63562.72642090042,62267.133548567996,60936.49850234977,59592.72559622482,58253.71234475023,56933.46657656011,55642.5499592813,54388.63231623576,53177.03980882601,52011.24401216831,50893.27476611807,49824.05748999394,48803.68322788349,47831.621984900754,46906.88972547884,46028.17820843943,45193.95535698392,44402.542433773044,43652.17303970393,42941.0379115686,42267.31864794929,41629.21281823054,41024.952376957626
I,5.0,7.398631440627214,10.945907343003903,16.189462371536585,23.935160089719414,35.36548486830077,52.20826820837607,76.97254901803973,113.2685076504356,166.22094419527753,242.9613127961529,353.1270616082193,509.1929374993532,726.3088100035997,1021.185685913824,1409.6287338392353,1902.7962427868426,2503.1730988861764,3202.006080597215,3979.653285370351,4808.836796183449,5659.313582246023,6502.1613679987695,7312.623504777093,8071.386530519881,8764.688859552876,9383.759518978764,9923.975374739272,10383.974987805674,10764.849496190967,11069.457333153394,11301.869992551363,11466.937669271389,11569.956917840127,11616.421607395654,11611.840138225914,11561.604444207253,11470.898940126182,11344.639948126962,11187.438146345921,11003.578222773576,10797.011228571006,10571.356160004076,10329.908108476664
IH,0.2,0.28041570027777807,0.4086943821586938,0.6021635184245822,0.889695499940681,1.315133836897365,1.9434064369975446,2.8697326761125383,4.232759774519648,6.232642012895461,9.154849128049545,13.399420529693668,19.512701390387534,28.213355233070068,40.39633599140921,57.08992567358087,79.33978111280595,108.01267000183331,143.55649644079693,185.8012241774438,233.8928091883019,286.39674205140807,341.52651613653165,397.4069245126961,452.29372084071645,504.7130426840356,553.5218182159392,597.9096039134693,637.3656124971235,671.6300098218826,700.6419676846269,724.491365702934,743.3772022930807,757.5734982355234,767.4022935760836,773.2128284592951,775.3658608506151,774.2221211272123,770.1340278100048,763.4399336955153,754.4603102945634,743.4953998315783,730.823965296655,716.7028511457286
IN,0.2,0.3909113393813396,0.6690922945283133,1.0765228243108265,1.6751805661802757,2.556461231564113,3.854906583703899,5.76805762375932,8.584839993624783,12.725456813804414,18.796007790625076,27.66030762349775,40.52841434483794,59.054386827848674,85.42311282838563,122.38863185750492,173.21203751839917,241.45256010951587,330.6070821932525,443.6634475762409,582.6880464714285,748.5622488141213,940.9176509468983,1158.2456996690314,1398.1161294735416,1657.4365756630364,1932.7047373793714,2220.2266309679308,2516.291214230605,2817.3016294235376,3119.8681174200287,3420.8692982751163,3717.4884976130834,4007.2310478410436,4287.927509482718,4557.726784323013,4815.082230175598,5058.733166738845,5287.683579779639,5501.179370127315,5698.685134493837,5879.861187604682,6044.54132265266,6192.711645667529
D,0.01,0.05000000000000001,0.10608314005555564,0.1878220164872944,0.30825472017221084,0.48619382016034707,0.7492205875398201,1.137901874939329,1.7118484101618368,2.5584003650657663,3.8049287676448587,5.635898593254767,8.315782699193502,12.218322977271008,17.86099402388502,25.94026122216686,37.358246356883036,53.22620257944423,74.8287365798109,103.54003586797029,140.70028070345904,187.47884254111943,244.75819095140105,313.0634941787074,392.5448790812466,483.00362324938993,583.946231786197,694.6505954293849,814.2325162120787,941.7056387115034,1076.03164067588,1216.1600342128054,1361.0583073533921,1509.7337478120082,1661.2484474591129,1814.7289061743295,1969.3714718661886,2124.4446440363117,2279.2890682617544,2433.3158738237553,2586.0038605628583,2736.895922621771,2885.595002588087,3031.759795647418
R,0.0,0.08867296034088232,0.21802069850761438,0.41105474346778637,0.6995893061202489,1.1297440109691448,1.769238080813767,2.717740970913929,4.121788888862026,6.196218487437498,9.254607528505861,13.751671492071388,20.340564732756143,29.946833128933633,43.8571601237315,63.81363908726462,92.09269155956794,131.5350232798101,185.4879886676373,257.63608270761983,351.73191679571346,471.28216344693004,619.2627253984297,797.9218745127273,1008.6931438598249,1252.2055541004581,1528.3611170796426,1836.4478356686668,2175.263353018786,2543.2334170261233,2938.5169288977886,3359.09454313974,3802.8408334751484,4267.58156038784,4751.138157185711,5251.36161733864,5766.157784460949,6293.505770987562,6831.470942248627,7378.213636303596,7931.994560306597,8491.17761342171,9054.23073122802,9619.725222105073
G,5.0,7.798631440627213,11.93779785825408,18.057025474227075,27.097880182132833,40.443017767891746,60.11503989743111,89.05598216376487,131.5097447176039,193.52366187448067,283.56170601097824,413.16435984673694,597.4804006665283,855.331708170723,1208.3132888812354,1678.4511916797528,2284.388999334499,3036.98955485678,3936.0763844787125,4969.884075699626,6117.439849342352,7352.623579099602,8648.21645143203,9978.851497650256,11322.62440377521,12661.637655249797,13981.883423439916,15272.800040718725,16526.71768376427,17738.310191174016,18904.10598783172,20022.075233881962,21091.292510006097,22111.666772116547,23083.728015099285,24008.460274521196,24887.17179156061,25721.39464301612,26512.807566226995,27263.17696029611,27974.312088431438,28648.031352050755,29286.137181769507,29890.39762304242
H,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786,35453.416448632786
beta,11.194525762508853,11.194525762508853,11.189447179554184,11.181944414298046,11.170870950685412,11.154550538935826,11.130547062096097,11.095351404235558,11.043975241491376,10.969466090954125,10.862416840535905,10.710658971424214,10.49951349887381,10.21317766143941,9.837848035806987,9.366634002977303,8.80491818662497,8.173193743375881,7.504452861403083,6.83623207837836,6.201307240523595,5.621732149694724,5.107894264273968,4.661030720532135,4.276759172618291,3.9480541866064756,3.6671974862812187,3.4268359827044383,3.220445362380741,3.0424568833129033,2.888218127961222,2.7538856904450064,2.636300354190259,2.532868111171749,2.441456051608696,2.3603051762583744,2.2879591075548995,2.2232065536707633,2.1650351740573464,2.1125946785190184,2.06516730811118,2.0221441781650236,1.9830062636848398,1.947309060263414
