series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11
S,1117298.0251556449,1117156.1955342477,1117066.1918548385,1116995.941387166,1116932.5374585406,1116870.7594137045,1116808.4740342714,1116744.7888413514,1116679.3096906098,1116611.8421559099,1116542.2713805162,1116470.5137238507,1116396.497297986,1116320.1541319075,1116241.4170174468,1116160.2182414352,1116076.4890789466,1115990.1595947682,1115901.1585708635,1115809.4134865508,1115714.8505219934,1115617.394573278,1115516.969274473,1115413.4970249336,1115306.8990212795,1115197.095293938,1115084.0047483337,1114967.5452108881,1114847.6334800145,1114724.1853823122,1114597.1158341605,1114466.3389089154,1114331.767909905,1114193.3154494127,1114050.893533831,1113904.4136551563,1113753.7868889836,1113598.9239991487,1113439.7355491435,1113276.132020418,1113108.0239376596,1112935.3220011166,1136911.184670484,1160878.1967055101,1184836.0470690874,1208784.048558553,1232721.3024583037,1256646.7616781234,1280559.2499827798,1304457.461852785,1328339.9532783316,1352205.1277020397,1376051.2187381752,1399876.270196447,1423678.113466641,1447454.3421109174,1471202.283410119,1494918.9665553416,1518601.087140689,1542244.9675880352,1565846.5131171823,1589401.162865665,1612903.8357640954,1636348.8707890662,1659729.9612511536,1683040.0828365758,1706271.415214935,1729415.2571609274,1752461.9353249224,1775400.7070371015,1798219.657854318,1812013.1150565245,1810406.7550944062,1808662.8009212438,1806769.2788276987,1804715.8665367558,1802492.8651994346,1800090.9435784027,1797501.1500747702,1794715.0227014788,1791724.7381516723,1788523.2776848814,1785104.5992878259,1781463.8090682179,1777597.3257096892,1773503.0319727685,1769180.407347492,1764630.6362933752,1759856.6871247466,1754863.3575218227,1749657.283834168,1744246.9127262987,1738642.435207129,1732855.6845867364,1726900.0013160352,1720790.0688975065,1714541.7260362068,1708171.760881793,1701697.6935725745,1695137.5533359018
E,0.0,141.8296213971643,203.4195403359181,232.91749074747437,249.65936298264407,261.4213302950343,271.3342716742021,280.66109483470507,289.91336544061,299.30044528470717,308.9101837862752,318.7816146938534,328.93419919018856,339.3795827445863,350.12631495915457,361.18173763173843,372.55273348188825,384.2460166506603,396.2682390098509,408.62602245904077,421.3259614388798,434.3746133545789,447.77848393703346,461.54401028966765,475.67754265966954,490.1853252958356,505.0734764931457,520.3479678275983,536.0146025538155,552.0789931324914,568.5465378589873,585.4223965720712,602.7114654305666,620.4183507547185,638.5473419381277,657.102383445147,676.0870459177306,695.5044964249226,715.3574678975441,735.648227800219,756.3785461027112,777.5496626226221,799.1622538218435,825.295671643406,855.355263089516,889.2416718811,927.0869594460805,969.1451049983674,1015.7483512627637,1067.2916646168455,1124.2293752676478,1187.0773417172436,1256.4179051334659,1332.9065465957367,1417.2798498101938,1510.364660933402,1613.0884593299343,1726.4910054185134,1851.7373538370075,1990.1323275760774,2143.136547011044,2312.3840980722866,2499.7019052834203,2707.130846099062,2936.948600153426,3191.6941672983994,3474.1939076786725,3787.588851044213,4135.36288611668,4521.37126901865,4949.868677678112,5425.535782691442,5944.958667533183,6497.915995880152,7089.663277897497,7722.751716818852,8398.597986729048,9117.967337432447,9881.092072227682,10687.668343570605,11536.814495705632,12427.020935005234,13356.10376853302,14321.168497529605,15318.587923322193,16343.997433454218,17392.310080546507,18457.75305293817,19533.926193537278,20613.8821694227,21690.226788100565,22755.23687453216,23800.99214915515,24819.516758502883,25802.925569054656,26743.570081919694,27634.178875089823,28467.98781885804,29238.855902206793,29941.36329851723
I,288.8783509319555,177.3702736285173,134.47698422643566,119.24548989578702,115.2119685130152,115.7540064500088,118.20753087400072,121.50131669662193,125.20534128327475,129.14780897214007,133.26098634900467,137.51912483196884,141.91345277616222,146.44209332782495,151.1059938156248,155.9072774127585,160.84857148632346,165.93273020358805,171.1627165911474,176.5415492875149,182.0722756726498,187.7579558227354,193.6016509317996,199.60641356320167,205.77527860737916,212.1112544432408,218.6173140599096,225.2963860074873,232.15134509683944,239.18500279432556,246.400097272335,253.79928308642295,261.38512045732773,269.1600641423283,277.1264518858235,285.28649244397684,293.6422531829444,302.1956472547164,310.9484203590312,319.9021371042276,329.05816698433705,338.41766999421213,347.9815819090661,357.75059925947136,368.46066809273844,380.4564390763542,393.93161227620783,409.02892987837106,425.8818282253578,444.6321410314047,465.43816721411804,488.4790187288436,513.9576803825089,542.1037818350458,573.1764999180839,607.4677763476894,645.3059449298903,687.0598285280154,733.1433547246877,784.0207361312255,840.2122608051986,902.3007376246362,970.9386393444615,1046.8559814196694,1130.8689665477582,1223.8894121692374,1326.9349595889316,1441.1400374371185,1567.767517139618,1708.220951955041,1864.057231848095,2036.9994118228249,2228.9493792730236,2440.459347708728,2670.025439184832,2917.671860968936,3183.8734651996,3469.1772396260926,3774.057009414272,4098.845586444189,4443.692531470846,4808.5307093038755,5193.046715291832,5596.654358194738,6018.4718325983295,6457.303719232803,6911.629083309148,7379.596885700406,7859.029741180293,8347.436777078057,8842.035983246353,9339.786022158594,9837.427013747367,10331.529355119354,10818.549214045677,11294.888978950105,11756.960683804498,12201.250272912222,12624.380537453433,13023.17064211516
A,32.09901826995178,26.553886998688704,24.808171098241644,24.597953961962894,25.015029509340835,25.695470422515108,26.49401007931602,27.353202465382033,28.25082717118453,29.178751357301994,30.134441603508797,31.117562161586747,32.128617306808394,33.168414096091,34.237853478096184,35.33785204911837,36.46931515215565,37.633129623509035,38.83016361243874,40.06126856183036,41.327281493755336,42.62902695055154,43.967318408719755,45.34295915528545,46.75674267311989,48.20945259449199,49.701862279140116,51.23473406543478,52.808818234883326,54.42485172272348,56.083556601035966,57.78563835566554,59.531783974141426,61.32265985857307,63.15890957501897,65.04115144895725,66.96997601512172,68.9459433290201,70.96958014685232,73.0413769802385,75.16178503210386,77.33121302021299,79.5500238951673,81.81853146015388,84.21872319801852,86.8065095959373,89.62615200325126,92.71691137387033,96.1163546538711,99.86221539519028,103.99362161308565,108.55204421775815,113.58212496769238,119.13246065186796,125.25638517863764,132.01277608735822,139.46690524722896,147.69135037044995,156.7669824198439,166.78404315362985,177.84332650590005,190.05747701675025,203.5524179310075,218.46892072142157,234.96432649124466,253.214427777032,273.41551647580445,295.7865996917498,320.5717799227973,348.0427888286853,378.5016544414677,412.28346967,449.7592148777339,491.16738706628104,536.5005030425698,585.8576640050288,639.3719634920004,697.1818854219963,759.4173219234023,826.1903802416257,897.5877135630616,973.6633421096926,1054.4317100713115,1139.8610131288042,1229.8669512693023,1324.3071181628832,1422.9762653388025,1525.6026865769584,1631.8459575707086,1741.2962384622908,1853.475303025918,1967.8393998474817,2083.7839808437334,2200.650255039835,2317.7334456756635,2434.292551818544,2549.5613469812884,2662.7602914143063,2773.1089953440614,2879.8388497040237
IH,0.0,55.77308117473967,63.336003153139345,58.99955373820716,53.79692933405221,50.30447049817147,48.587435721098856,48.16551773648379,48.58136678868307,49.51340336800688,50.7607217251674,52.20545123525841,53.781138743999136,55.45142841709912,57.19699450134537,59.0079394813355,60.87951067744076,62.809736326847705,64.79813899529113,66.8450417153148,68.9511957840033,71.11758143251114,73.34530075643228,75.63551963230952,77.9894355388588,80.40825902658445,82.89320234578383,85.44547180075048,88.06626201457121,90.75675114204309,93.51809651823858,96.35143046785393,99.25785612633187,102.2384431908408,105.29422355538193,108.42618680421815,111.63527554916844,114.92238060313466,118.28833598665688,121.73391376745971,125.25981873545358,128.86668291781692,132.5550599407802,136.3254192466573,140.17814017657633,144.2555080135972,148.69828042023454,153.6172745574271,159.0978521427868,165.21030054362893,172.01866552860753,179.58691611494265,187.98299961140276,197.28154750118415,207.5658220285385,218.9292918925598,231.4770753737311,245.3273933725389,260.6131183141109,277.483473200261,296.1059179943885,316.6682515123574,339.38095217340197,364.4797780415802,392.2286441673325,422.9227924058872,456.8922649570414,494.50568723333504,536.174357714197,582.3566315301618,633.5625699262025,690.3588086935151,753.3735743059061,823.3017460190864,900.612391084889,985.2598271674273,1077.2248997629968,1176.5892963964052,1283.5012313791217,1398.1294944102597,1520.6263823068452,1651.1002092375802,1789.5945108021506,1936.0714870793,2090.3982468330596,2252.335225149092,2421.526666856003,2597.4933648011884,2779.6279861448065,2967.1933601247806,3159.3240675370944,3355.031584874102,3553.213109036583,3752.66403458499,3952.0938874494605,4150.145350037312,4345.415855769325,4536.481098202056,4721.919700963466,4900.338236734971
IN,55.734996128698505,107.77464591393365,134.85005054474502,151.85464531563798,164.79309841247448,176.0954941577462,186.7530960826389,197.17744967006752,207.5461363351386,217.9419966838468,228.40923327187124,238.97604972813383,249.66381189714363,260.49077665847267,271.47362831013277,282.6281277201042,293.96940041425825,305.5120759779515,317.27036469580366,329.2581063550787,341.48880553996537,353.97565940149485,366.731580490557,379.76921584315454,393.10096291942773,406.73898274131346,420.69521045386557,434.9813634734038,449.608947349501,464.5892594439636,479.9333905126866,495.65222426302006,511.7564349488323,528.2564830571418,545.1626091336205,562.4848257891813,580.2329079260696,598.4163812192397,617.044508887198,636.1262767858673,655.6703768592758,675.6851889819806,696.1787612300159,717.1587886198158,738.632590357928,760.7489907635971,783.7134422702673,807.755147077916,833.1156508911558,860.0462290881353,888.8088617771406,919.6787007790344,952.9472118968308,988.925699194098,1027.94913042487,1070.3802687909701,1116.6141515674265,1167.082971603747,1222.2614256234538,1282.6725984469815,1348.8944565458442,1421.5670282398867,1501.400351376386,1589.1832722132838,1685.7931810257414,1792.2067700640189,1909.5118971393563,2038.9206323351043,2181.7835549386486,2339.6053512152353,2514.061739366207,2707.0177139062494,2920.5470554460644,3156.952990922093,3418.492580321401,3706.9830838517046,4024.125944033709,4371.601410215516,4751.083861270965,5164.2280791375815,5612.643341613219,6097.8610836599555,6621.298250125395,7184.217372462868,7787.684176343198,8432.52359570996,9119.275230410343,9848.149460820032,10618.985586812127,11431.21346729867,12283.82018404625,13175.323227860568,14103.751599891675,15066.636034820309,16061.009291341577,17083.41713007382,18129.940226580344,19196.22686844961,20277.5358834728,21368.788864310976
D,1936.0,1936.0,1936.5613575245798,1937.198836057197,1937.792668112737,1938.3341356172189,1938.8404514319336,1939.3294852465908,1939.8142724456688,1940.3032451763622,1940.8015988796676,1941.3125068749466,1941.8379561106303,1942.3792646824093,1942.9373847635484,1943.5130740131,1944.1069904713645,1944.7197443427965,1945.3519259860066,1946.0041209542171,1946.6769180519814,1947.3709136456773,1948.0867139677352,1948.8249363432067,1949.5862098317211,1950.3711755455624,1951.1804867812373,1952.0148090365833,1952.8748199509225,1953.7612091874898,1954.6746782676787,1955.6159403614906,1956.5857200358048,1957.5847529605878,1958.613785572336,1959.673574693586,1960.7648871070662,1961.8884990829172,1963.045195857335,1964.235771060955,1965.461026095293,1966.7217694555948,1968.0188159984762,1969.3529861528152,1970.7251050724392,1972.136001729254,1973.5879372002707,1975.0845892920645,1976.6307511888415,1978.232075242734,1979.8949212500697,1981.6262936295172,1983.433840649581,1985.32589447021,1987.3115384191885,1989.4006938609728,1991.6042229249263,1993.9340457586625,1996.403272406258,1999.0263502762334,2001.8192287105346,2004.7995425400313,2007.9868167955992,2011.4026949789231,2015.071193502785,2019.0189850918703,2023.2757140878794,2027.8743467159084,2032.8515594254975,2038.2481683961678,2044.1096031638488,2050.4864270442763,2057.4349065572833,2065.017631338636,2073.3041850020313,2082.368872335356,2092.2855383325896,2103.1278351971278,2114.9702373194464,2127.888710870953,2141.960920895803,2157.2660653096086,2173.88443221293,2191.8967478932805,2211.3833581809745,2232.4232713525516,2255.0930844574063,2279.4658138598043,2305.609652691453,2333.5866812631016,2363.451560242447,2395.2502398302045,2429.0187207120616,2464.7819038315934,2502.5525657470375,2542.330494361277,2584.101816140032,2627.838540679623,2673.498341894666,2721.02458750932
R,0.0,9.240477614726421,47.09355925380787,89.98216409303812,131.93100557053032,172.37319983025859,212.04669084090528,251.76061297416913,292.11652090097795,333.5097142231222,376.18897484365243,420.31148759895245,465.98104696458597,513.2718291414515,562.2423337008203,612.9432712322607,665.4219203456296,719.724493082163,775.8974012215959,833.9879250919524,894.0445610011742,956.1171970902728,1020.2571980106216,1086.5174412154815,1154.952327466088,1225.6177773908116,1298.571220229022,1373.8715778764547,1451.5792457607024,1531.7560712405186,1614.465329784367,1699.7716989538994,1787.7412300978185,1878.4413175988802,1971.9406654844206,2068.3092511944924,2167.6182862940764,2269.9401739130353,2375.348462697542,2483.9177970586334,2595.7238635068697,2710.8433328665515,2829.3537981685677,2951.3337080276515,3076.8622953177064,3206.033619251736,3339.0279014167886,3476.112552507805,3617.628861136885,3763.9805980509227,3915.627630243936,4073.0839484713433,4236.918909353955,4407.760727947825,4586.301606694643,4773.304164756994,4969.609018567541,5176.143482138384,5393.931428989966,5624.104404656948,5867.914111193648,6126.746409750239,6402.137007893843,6695.789016825777,7009.592580796236,7345.6467969282685,7706.28415791997,8094.097761870186,8511.97154154732,8963.113768153997,9451.094079929966,9979.88427115972,10553.903049113114,11178.064921333662,11857.803737280556,12598.921379609312,13407.335944527995,14289.092358820233,15250.409133207479,16297.707645358518,17437.617404284905,18676.960912005292,20022.722266650002,21482.00239700597,23061.962743276294,24769.75860568258,26612.463183102438,28596.983383440915,30729.968698829427,33017.71472604054,35466.063221146294,38080.30086611119,40865.05916099737,43824.218012877674,46960.815652163714,50276.96745684574,53773.7961009409,57451.37516920418,61308.688007603174,65343.60312671952
G,124506.0,124506.0,124531.57227099486,124568.24937384458,124610.24503831976,124655.25930842571,124702.39429360219,124751.31660938569,124801.92057704862,124854.19275456024,124908.15744839715,124963.85480452795,125021.3320068135,125080.63974801952,125141.83082062179,125204.95955861296,125270.08161973198,125337.2539026911,125406.53451678067,125477.98277064181,125551.6591668624,125627.62539702609,125705.94433503471,125786.68002779131,125869.89768282637,125955.66365263742,126044.04541557725,126135.11155314403,126228.93172352755,126325.57663126037,126425.11799281713,126527.628498,126633.1817669443,126741.8523025762,126853.71543835413,126968.84728112599,127087.32464893741,127209.22500363065,127334.62637807919,127463.60729791148,127596.24669758609,127732.62383069195,127872.8181743606,128016.90932769145,128165.71240816398,128319.9353156859,128480.26803595445,128647.42436570568,128822.16389482675,129005.30611748231,129197.74174136168,129400.44339114061,129614.47670220223,129841.01230764459,130081.33902560797,130336.87848230165,130609.20138657207,130900.04567434713,131211.33675321928,131545.21009333787,131904.03642802782,132290.44984448675,132707.37906010187,133158.08219177893,133646.18533224444,134175.72524613014,134751.19648672742,135377.6032078387,136060.51589957313,136806.13320676264,137621.34888752614,138513.82383012006,139492.0628605887,140563.95526643304,141735.54740009014,143013.8331969408,144406.26658132873,145920.55690783323,147564.551507679,149346.1395970146,151273.15560744048,153353.27500559823,155593.90107424476,158002.04333423125,160584.18942031817,163346.1729733647,166293.04068259447,169428.92204662145,172756.90571023274,176278.92635228118,179995.66602837772,183906.47360088082,188009.3054224385,192300.68979750038,196775.71696218965,201428.05544135912,206249.9947144661,211232.51320357178,216365.36973953914,221637.21591204708
H,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,715704.94342054,691551.6959760676,667398.4485315952,643245.2010871228,619091.9536426504,594938.706198178,570785.4587537056,546632.2113092332,522478.9638647608,498325.71642028843,474172.46897581604,450019.22153134365,425865.97408687125,401712.72664239886,377559.47919792647,353406.2317534541,329252.9843089817,305099.7368645093,280946.4894200369,256793.24197556454,232639.99453109218,208486.7470866198,184333.49964214745,160180.2521976751,136027.00475320272,111873.75730873036,87720.509864258,63567.262419785635,39414.01497531327,15260.767530840905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
