beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
4.4456015737384105,0.2,0.1,0.04,0.054735407255732414,0.04,0.5,0.020973437316236493,0.08555543161364484,0.0,0.05,0.8,0.43398856023088545,1.0662512506030324,0.451010660869796,0.7994681947307896,-0.625531444419221,0.6909416280829568
