series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,3656.786643428988,3654.1748303559493,3650.9507563755797,3646.97256620842,3642.0664146085633,3636.019711910732,3628.573186041479,3619.411686011187,3608.153730392099,3594.339942024153,3577.420734479697,3556.743961222204,3531.543744644562,3500.9324073213243,3463.898352803707,3419.3138628644588,3365.9579729182497,3302.5605762506816,3227.874171701732,3140.778405872062,3040.418748777741,2926.3733433716866,2798.8310856934945,2658.7508415953166,2507.960507540855,2349.1519476372528,2185.740398156271,2021.5869646740532,1860.6234943270238,1706.4543101214208,1562.021153490621,1429.3981800644267,1309.7416068543378,1203.3738406066511,1109.9532831217139,1028.675290295858
I,6.0,7.411813073038845,9.153524438800588,11.301009718199847,13.946959374416737,17.20427019736458,21.209942027144535,26.129453652007435,32.16151854069381,39.543003200500976,48.55361010485714,59.519661341378665,72.81594565074454,88.86409384383363,108.12532959268427,131.08475361339563,158.22369283692552,189.97635093710826,226.66748529863634,268.4297540685787,315.10346034918416,366.1281736854017,420.44479662651355,476.4360813993889,531.9391991739728,584.3599192427804,630.8994848752058,668.8730213823826,696.0618874529355,711.0186941679513,713.2481119651609,703.221462998323,682.2337436087474,652.1547611346847,615.144366392685,573.3934859400038
R,0.0,1.2000000000000002,2.6823626146077695,4.513067502367887,6.773269446007857,9.562661320891205,13.003515360364121,17.24550376579303,22.471394496194517,28.90369820433328,36.81229884443348,46.52302086540491,58.42695313368064,72.99014226382955,90.76296103259628,112.38802695113313,138.60497767381224,170.24971624119735,208.244986428619,253.57848348834628,307.264434302062,370.28512637189885,443.5107611089792,527.5997204342818,622.8869367141597,729.2747765489543,846.1467603975103,972.3266573725515,1106.101261649028,1245.3136391396151,1387.5173779732054,1530.1670003662375,1670.811292965902,1807.2580416876517,1937.6889939145885,2060.7178671931256
G,6.0,8.611813073038844,11.835887053408356,15.814077220567732,20.72022882042459,26.76693151825578,34.213457387508655,43.37495741780046,54.632913036888326,68.44670140483426,85.36590894929063,106.04268220678358,131.2428987844252,161.85423610766318,198.88829062528055,243.47278056452876,296.82867051073777,360.2260671783056,434.9124717272553,522.0082375569249,622.367894651246,736.4133000573004,863.9555577354926,1004.0358018336706,1154.8261358881323,1313.6346957917344,1477.0462452727159,1641.1996787549338,1802.1631491019632,1956.332333307566,2100.765489938366,2233.3884633645603,2353.045036574649,2459.412802822336,2552.8333603072733,2634.1113531331293
