series,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,5246.224971150215,5243.756817951086,5240.565441479218,5236.440232392357,5231.110131270396,5224.226869931683,5215.343965301984,5203.890661600967,5189.140061321956,5170.170911068621,5145.823056711458,5114.6476711783835,5074.855300344219,5024.267976856242,4960.286568893792,4879.891473542031,4779.703492548503,4656.140671354386,4505.711974488826,4325.4821770460985,4113.71299837251,3870.622544204347,3599.1093360332493,3305.1877057000593,2997.845193624801,2688.1408953974747,2387.638892857968,2106.600832041052,1852.5280689633753,1629.497222243752,1438.357694859171,1277.5139785366339,1143.893883303434,1033.7966960349152,943.486794451102,869.5330035837042,808.9567305570182,759.2608915390156,718.3962427598761,684.7017692215749,656.8396928805504,633.7350690931415
I,5.0,6.468153199129086,8.36589903117188,10.817928311798223,13.984443771399192,18.07081635583229,23.33955771436468,30.12494987250836,38.85056017701805,50.049598394949726,64.38753307312274,82.68541199157241,105.94070042742214,135.33988382991475,172.2533150263819,218.19774737286608,274.7461788918207,343.3597643075741,425.1165083116193,520.3230040920233,628.0275819472076,745.5125197259292,867.923223951841,988.2602094946628,1097.9506796709884,1188.0648419641172,1250.9538761108004,1281.8011617055563,1279.5136924421217,1246.6418006733206,1188.4529679232376,1111.6060906611272,1022.9049677621015,928.4211614782,833.0468307663731,740.3912554804963,652.889277411083,572.007260946869,498.4704575366346,432.470839567609,373.8387479951117,322.1756221834982
R,0.0,1.0,2.2936306398258175,3.966810446060194,6.130396108419839,8.927284862699677,12.541448133866135,17.20935967673907,23.23434965124074,31.00446168664435,41.01438136563429,53.89188798025884,70.42897037857333,91.61711046405776,118.68508723004071,153.1357502353171,196.7752997098903,251.72453548825445,320.39648834976924,405.41979001209313,509.4843908304978,635.0899072199393,784.1924111651251,957.7770559554933,1155.429097854426,1375.0192337886235,1612.632202181447,1862.822977403607,2119.183209744718,2375.0859482331425,2624.414308367807,2862.1049019524544,3084.42612008468,3289.0071136371002,3474.69134593274,3641.3007120860148,3789.378963182114,3919.956818664331,4034.3582708537047,4134.052362361032,4220.546530274553,4295.314279873575
G,5.0,7.468153199129086,10.659529670997696,14.784738757858415,20.11483987981903,26.998101218531964,35.881005848230814,47.33430954924743,62.084909828258795,81.05406008159407,105.40191443875703,136.57729997183125,176.36967080599547,226.9569942939725,290.9384022564226,371.33349760818317,471.521478601711,595.0842997958285,745.5129966613886,925.7427941041165,1137.5119727777055,1380.6024269458687,1652.1156351169664,1946.0372654501564,2253.3797775254147,2563.0840757527412,2863.5860782922477,3144.624139109164,3398.696902186841,3621.727748906464,3812.867276291045,3973.710992613582,4107.331087846782,4217.4282751153005,4307.738176699114,4381.691967566511,4442.268240593197,4491.9640796112,4532.828728390339,4566.52320192864,4594.385278269665,4617.489902057074
