beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
24.32515273268022,0.3,0.1,0.2,0.2,0.2,0.11955647695651091,0.0030592510827554477,0.011732808351874048,0.019740915494001265,0.8400000000000001,6.0935980816229314e-06,0.001659001015232697,0.03333333333333333,1.54491109379921,2021-03-22,0.39999152738262916,0.03473837700799229,1.6864214659523165,2021-08-06,0.011564616451098084,0.052784052551008716,0.9989568076877658,0.9782933600653395
