series,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,23123.37051317983,23120.41732520304,23116.31103547578,23110.6019984838,23102.665786950656,23091.635770204924,23076.310168029304,23055.024368833263,23025.476403444492,22984.490072137174,22927.696700065942,22849.113825719305,22740.59949275426,22591.168617036637,22386.181323302117,22106.466191932785,21727.545352959005,21219.309587540294,20546.766618293295,19672.818676810643,18564.23940742054,17201.680652666302,15592.957968631777,13785.602863566073,11870.895683050858,9971.308016602003,8210.999054394892,6682.1660181300595,5425.882395153893,4435.694302911757,3675.917379417545,3100.8696483018,2667.2514913376567,2339.3237615116723,2089.6407916580624,1897.8869974488994,1749.2650915999413
I,5.0,6.953187976788286,9.668840108691736,13.444109078934588,18.691498796288357,25.98321578276154,36.11217480183035,50.17553903750386,69.68839661877297,96.73704860233784,134.1830109531014,185.92928310911662,257.2577594523391,355.2370832794926,489.1769603581144,671.0566996558232,915.7661986984392,1240.8487243774623,1665.221948748968,2206.125500481828,2873.4796697755637,3661.3424905746892,4537.796676494276,5437.592446261125,6264.781137524115,6911.4125764681485,7289.43902338163,7360.384254970137,7144.591026952276,6705.8609138039565,6124.465654537377,5474.620254745646,4813.314360760661,4178.579218434513,3592.54634460122,3065.790869890139,2601.2546017610694
R,0.0,1.0,2.3906375953576573,4.324405617096005,7.013227432882923,10.751527192140594,15.948170348692903,23.170605309058974,33.20571311655975,47.143392440314344,66.49080216078191,93.3274043514022,130.51326097322553,181.96481286369334,253.01222951959187,350.84762159121476,485.0589615223794,668.2122012620672,916.3819461375597,1249.4263358873534,1690.651435983719,2265.347369938832,2997.6158680537696,3905.175203352625,4992.69369260485,6245.649920109673,7627.932435403303,9085.820240079629,10557.897091073657,11986.815296464112,13327.987479224903,14552.880610132379,15647.804661081507,16610.46753323364,17446.183376920544,18164.692645840787,18777.850819818814
G,5.0,7.953187976788286,12.059477704049394,17.768514696030593,25.704726229171282,36.73474297490213,52.060345150523254,73.34614434656284,102.89410973533272,143.8804410426522,200.6738131138833,279.25668746051883,387.7710204255646,537.2018961431859,742.1891898777062,1021.9043212470378,1400.8251602208184,1909.0609256395294,2581.6038948865275,3455.5518363691813,4564.131105759282,5926.68986051352,7535.412544548044,9342.767649613748,11257.474830128964,13157.062496577819,14917.37145878493,16446.204495049762,17702.48811802593,18692.676210268066,19452.45313376228,20027.500864878024,20461.11902184217,20789.046751668153,21038.729721521762,21230.483515730924,21379.105421579883
