series,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29
S,33619.55,33617.166647336424,33613.842196823,33609.20745968918,33602.750688261505,33593.76465241476,33581.276040931516,33563.95311392953,33539.98835599691,33506.95580016743,33461.64943170475,33399.92188201764,33316.563354158185,33205.28832378206,33058.92332489423,32869.891788375724,32631.040267247452,32336.72538248648,31983.915308504253,31572.955513151017,31107.714205037875,30595.05679257269,30043.85728543489,29463.877489274455,28864.794700992028,28255.518755404188,27643.810059897423,27036.138179505117,26437.701131696344,25852.53560320679,25283.667972482344,24733.274672894808,24202.834415953752,23693.26398919337,23205.034839579654,22738.270654923315,22292.827613997728,21868.359541769947,21464.370289632276,21080.255505909412,20715.335707542163,20368.88228408225,20040.1377971862,19728.331699070455,19432.692387107898,19152.45633846913,18886.87492541271,18635.219394541586,18396.784398013755,18170.890387577318,17956.885120112092,17754.144473318684,17562.072729985226,17380.102456981713,17207.694079234137,17044.335228163967,16889.539927433172,16742.84766549914,16603.822393805433,16472.051480889964,16347.144645861861,16228.732889245059,16116.46743483988,16010.01869279633,15909.075251349688,15813.342902500084,15722.543705209751,15636.415088353868,15554.708994619792,15477.191065746221,15403.63986888056,15333.846163371298,15267.612206971497,15204.751100184634,15145.086167314872,15088.450372674275,15034.685770336411,14983.642985798799,14935.180727917332,14889.165329497446,14845.470314964025,14803.975993580607,14764.5690767449,14727.142317949405,14691.594174060867,14657.828486638706,14625.754182079416,14595.284989439933,14566.339174857767,14538.839291548435,14512.711944421333,14487.887568413158,14464.300219693327,14441.88737894845,14420.589766002633,14400.351165077476,14381.118260039868,14362.840479027398,14345.469847880282,14328.96085184541,14313.270305052449,14298.35722729411,14284.18272767269,14270.709894703172,14257.903692489257,14245.730862613334,14234.159831404131,14223.160622267156,14212.704772782932
I,5.0,6.979259713399626,9.739656297296412,13.587248141741618,18.945917332147157,26.40077085318411,36.755709260223554,51.10809166405197,70.9423656889841,98.24145954970939,135.60809176857325,186.3759866815623,254.67187008096806,345.364678995495,463.8177914789017,615.3642280567834,804.4828799153281,1033.780592613988,1303.0419766952677,1608.691756735146,1943.9208652674995,2299.4733342615136,2664.8326487004674,3029.4444275128276,3383.6917885732914,3719.5025346945267,4030.6062797144587,4312.5302435927115,4562.43467762962,4778.87066834487,4961.516709692505,5110.927224365983,5228.309549260615,5315.335369981522,5373.986609428432,5406.432773442039,5414.935540497263,5401.776157209877,5369.201476635405,5319.384967401002,5254.39957284779,5176.199831347924,5086.611146133345,4987.3245033606145,4879.895280912934,4765.7450734282775,4646.165689182418,4522.324659983309,4395.271753809302,4265.946098280777,4135.183616916246,4003.724554253304,3872.2209242221957,3741.243761824782,3611.290093763218,3482.789571246902,3356.110729439782,3231.56685421806,3109.4214491489693,2989.893304718618,2873.1611785032997,2759.3680997292295,2648.625314925833,2541.0158934852057,2436.5980131630185,2335.407946105911,2237.462766034666,2142.7627968830866,2051.2938225929197,1963.029076976356,1877.9310316424398,1795.9529989907753,1717.0405662424264,1641.1328754321178,1568.1637632488348,1498.06277359917,1430.7560547903392,1366.16715229529,1304.2177071756741,1244.8280694025166,1187.9178345304288,1133.4063114492797,1081.2129282565168,1031.2575826623527,983.4609427568806,937.744703430617,894.0318032455497,852.246606099986,812.3150516147589,774.1647777881125,737.7252191193666,702.927683084813,669.7054075609306,637.9936015277002,607.7294711464881,578.8522330906712,551.3031168110908,525.0253572408078,499.96417928292806,476.066775279985,453.28227653215214,431.56171981316106,410.85800972605864,391.12587764479645,372.32183790112964,354.4041417985212,337.33272996488745,321.06918349333273,305.57667426383233
IH,853.0,363.55332904207347,155.14237366141492,66.47575031445271,28.860236909639248,13.051462904376558,6.6155765494548575,4.288272640956534,3.8710037837151865,4.486630280018186,5.840833116367717,7.9123496463717675,10.825471571077326,14.798212591985818,20.11819772156702,27.122482018426922,36.16796201005469,47.58582094224104,61.621407121398086,78.37061625165236,97.73128611245005,119.38753585398496,142.83457064909518,167.436701900708,192.50096940936132,217.3475168872667,241.36385733152858,264.0382735471328,284.97387760756817,303.88801678717573,320.60233266065745,335.0279894555832,347.1493226099956,357.00795294937257,364.6884771657913,370.3062079193113,373.99704530160653,375.90934596014597,376.19755540052586,375.01733706338916,372.5219378173482,368.8595541297824,364.1714949444578,358.59096991367767,352.2423619428194,345.24086966742755,337.69242815992175,329.6938350282683,321.333024526143,312.68944482146037,303.83450364072155,294.832055550861,285.7389105320582,276.6053485499881,267.4756288158767,258.3884855417019,249.37760442984919,240.47207602181524,231.69682348195235,223.07300350012179,214.61837983374278,206.34766963275408,198.27286314642026,190.40351773531614,182.74702733430695,175.30886865602042,168.09282550750095,161.10119262994328,154.33496047407874,147.79398230094228,141.47712495646653,135.38240461415427,129.5071087172792,123.84790528397272,118.40094066771718,113.1619267941129,108.12621882375149,103.2888841216743,98.64476334697142,94.18852441210267,89.91471000083467,85.81777927647612,81.89214435844652,78.13220209513241,74.53236161441255,71.08706809006941,67.7908231224149,64.63820209468932,61.62386883297915,58.7425878663665,55.989234555593406,53.35880333252655,50.84641426896674,48.44731817170036,46.15690038097655,43.97068343166396,41.88432872005151,39.893637304475575,37.99454995455406,36.18314655167185,34.45564493238015,32.80839925644666,31.23789797232877,29.7407614447543,28.31373930180314,26.953707552316654,25.657665518553667,24.422732623700412,23.246145069072114
IN,0.20409295017663143,0.3679686816569125,0.5803427267014364,0.8635432312801005,1.2479913752551826,1.7754160092990843,2.5032064124857016,3.5102571960066244,4.904709167882222,6.83398667649832,9.49740392854992,13.161238880236937,18.175376426432088,24.989202566828588,34.16229338674785,46.36288410678745,62.34521827451338,82.89773517208937,108.75991716604446,140.51673718195872,178.4919595140753,222.66761305404077,272.65145239786267,327.69925613416876,386.7826392896437,448.6833161226696,512.0935725849248,575.7074358627582,638.2937070082274,698.747884528163,756.1239701470043,809.6492543837758,858.7259235744483,902.9232470860304,941.9636070895136,975.7049906034935,1004.121924963112,1027.2862755063047,1045.348863529053,1058.5225038453032,1067.0667933018592,1071.2747889172595,1071.461581315818,1067.954681815379,1061.0860881713884,1051.1858651703974,1038.5770646848002,1023.5718098954087,1006.4683760375747,987.5491122330516,967.0790636021122,945.305168430709,922.455920703437,898.7414031676451,874.353609885462,849.4669897570685,824.2391536826648,798.8116978775502,773.3111044229087,747.8496875143264,722.5265601675128,697.4286014693246,672.6314089347034,648.200224254403,624.1908237947927,600.6503677311213,577.6182037415762,555.1266228340596,533.2015661846826,511.86328289201265,491.12693934196255,471.00318147586535,451.49865169363113,432.6164624344763,414.35662868441597,396.7164617833516,379.6909269625241,363.27296704972616,347.4537947468417,332.22315582173036,317.56956547212997,303.48052001952266,289.94268598095925,276.94206845076553,264.46416060509887,252.4940760230068,241.01666539989046,230.01661911454818,219.47855700033318,209.38710656514823,199.72697080452048,190.48298665714603,181.6401750632064,173.18378350245598,165.0993218114847,157.3725920075285,149.98971277953206,142.93713924563636,136.2016785196034,129.7705015766384,123.63115186134262,117.77155103685324,112.18000223432229,106.84519112548968,101.75618510795563,96.90243086260888,92.27375051528458,87.86033660988689,83.65274607770883
D,0.01,63.15667095792654,90.07013220608435,101.55515497423096,106.47628314748773,108.61277539121669,109.57896112807747,110.0687051322573,110.38616133558247,110.67272757498124,111.004867980611,111.43725856316601,112.02300128253707,112.82439927932863,113.91989501357432,115.40922351508698,117.4170716365171,120.09454689591652,123.61727395019848,128.17904032705587,133.98073260983784,141.21567442277788,150.05380507113574,160.62769444299403,173.02285308449981,187.27349244484543,203.36349494473126,221.23140125194107,240.77787016164774,261.87417928344087,284.3706817501661,308.10452701261187,332.9062881050473,358.6053784310971,385.034292539253,412.0317875799746,439.4451571757053,467.1317554862531,494.95991935419534,522.8094190564854,550.5715484668718,578.1489461596752,605.4552215340256,632.4144449379105,658.9605480863545,685.0366706268541,710.5944802377772,735.5934868567665,760.0003662440901,783.7883038380733,806.936366539313,829.4289074854626,851.255006898967,872.4079505838959,892.8847465160045,912.6856791327697,931.8139003236475,950.2750556943482,968.0769443920259,985.229210598839,1001.7430647039018,1017.6310321281511,1032.906727787277,1047.5846542222043,1061.6800214949637,1075.2085870326175,1088.1865136973631,1100.630244462557,1112.5563921787732,1123.9816430185872,1134.922672291646,1145.3960714214227,1155.4182849708516,1165.0055566952155,1174.1738836867694,1182.9389777564684,1191.3162332737402,1199.3207007555552,1206.9670655612326,1214.2696311096427,1221.24230609096,1227.8985951961183,1234.251592933881,1240.3139801482325,1246.0980228878802,1251.6155733152923,1256.8780723751368,1261.8965539714768,1266.6816504298417,1271.2435990445551,1275.5922495336695,1279.7370722437142,1283.6871669644033,1287.4512722296236,1291.037774995605,1294.454720600289,1297.7098229196963,1300.8104746476902,1303.7637576350062,1306.5764532319286,1309.2550525865838,1311.8057668576132,1314.2345373060343,1316.5470452364868,1318.7487217628527,1320.844757377483,1322.8401113070283,1324.7395206412002,1326.5475092237116
R,0.0,426.54021721869634,608.3893912356799,686.0749365992931,719.4829759241504,734.1590153773502,741.0345986684246,744.8356523873817,747.6714969771073,750.5734887015436,754.1634644513327,758.9553771612038,765.5050194309787,774.4992757344858,786.8225904551585,803.6134868773702,826.3106938663126,856.6800148394664,896.8082095130188,949.0504293033489,1015.9250444084392,1099.9631427851696,1203.5343306967256,1328.6785236850242,1476.971141601353,1649.438477396681,1846.526828477112,2068.118559190519,2313.582828846773,2581.8477407997407,2871.482426217502,3180.7804248374186,3507.838593446321,3850.628155308787,4207.056267147535,4575.017678482043,4952.436811014763,5337.301017017649,5727.6859883987245,6121.774359674586,6517.868532974143,6914.398688313284,7309.926851836332,7703.147793852138,8092.887426728782,8478.09927558809,8857.859505272547,9231.360906644835,9597.906174319309,9956.900746199495,10307.845422139688,10650.328933911154,10984.020600608292,11308.66317184215,11624.065934735476,11930.098139107764,12226.682777641056,12513.790743639256,12791.435377698881,13059.667405728302,13318.570263879852,13568.255800745654,13808.860343316057,14040.541110456712,14263.472955813402,14477.84542092442,14683.860078759315,14881.728147786658,15071.668356899927,15253.905042016055,15428.6664558371,15596.18327307666,15756.68727435449,15910.410192919759,16057.582709347565,16198.433580342797,16333.188888763409,16462.07140292913,16585.300034202122,16703.089382706738,16815.649361891796,16923.18489342817,17025.89566467547,17123.975941644287,17217.614431025035,17306.99418545248,17392.292546727764,17473.681122229536,17551.32579021449,17625.386730137554,17696.018474515688,17763.369979218813,17827.584709399336,17888.80073857024,17947.150858612982,18002.76269874254,18055.75885167993,18106.25700548416,18154.370079677792,18200.20636446453,18243.869661985256,18285.459428691982,18325.07091803873,18362.795322795468,18398.71991638717,18432.928192745905,18465.500004240283,18496.51169731489,18526.03624553291
G,5.0,7.383352663576258,10.707803177000358,15.342540310821747,21.79931173850295,30.785347585249887,43.273959068489404,60.596886070477474,84.5616440030945,117.59419983257399,162.9005682952579,224.6281179823642,307.98664584181654,419.2616762179471,565.6266751057728,754.6582116242784,993.5097327525493,1287.8246175135246,1640.634691495751,2051.5944868489855,2516.8357949621254,3029.4932074273106,3580.6927145651107,4160.672510725547,4759.755299007974,5369.031244595813,5980.73994010258,6588.411820494886,7186.84886830366,7772.014396793215,8340.88202751766,8891.275327105199,9421.715584046253,9931.286010806634,10419.515160420351,10886.279345076688,11331.722386002275,11756.190458230056,12160.179710367729,12544.29449409059,12909.214292457838,13255.667715917753,13584.412202813806,13896.218300929548,14191.857612892105,14472.093661530875,14737.67507458729,14989.330605458415,15227.765601986246,15453.659612422685,15667.664879887909,15870.40552668132,16062.477270014779,16244.44754301829,16416.855920765865,16580.214771836036,16735.01007256683,16881.702334500864,17020.72760619457,17152.49851911004,17277.40535413814,17395.817110754942,17508.08256516012,17614.53130720367,17715.47474865031,17811.207097499915,17902.006294790248,17988.13491164613,18069.841005380207,18147.358934253778,18220.91013111944,18290.7038366287,18356.937793028505,18419.798899815367,18479.463832685127,18536.099627325726,18589.86422966359,18640.907014201202,18689.36927208267,18735.384670502557,18779.079685035977,18820.574006419396,18859.980923255105,18897.407682050598,18932.955825939138,18966.7215133613,18998.79581792059,19029.26501056007,19058.210825142236,19085.710708451566,19111.838055578668,19136.662431586843,19160.249780306673,19182.66262105155,19203.960233997364,19224.19883492252,19243.431739960128,19261.7095209726,19279.080152119714,19295.589148154584,19311.279694947545,19326.192772705886,19340.367272327305,19353.840105296822,19366.64630751074,19378.81913738666,19390.390168595863,19401.389377732838,19411.84522721706
H,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026,16809.387111862026
beta,9.533410654305033,9.533410654305033,9.527331961161964,9.5188659527864,9.507088261760451,9.490728957807299,9.468054819373773,9.436722077838933,9.393602259736006,9.334595329452855,9.254466029027633,9.146774656872028,9.00402145717959,8.818169427249776,8.581712292168566,8.289341796415563,7.939979521626485,7.538525235235503,7.096406022397994,6.6302697052268575,6.159026686044562,5.700362196408233,5.268064346040652,4.870899016388077,4.512901389808833,4.194465761721254,3.9136177197455333,3.6671000108555614,3.451147747844405,3.2619723680236006,3.0960266628598303,2.9501255110460636,2.821480486281561,2.707687780227451,2.606693879756769,2.516753097212187,2.43638451989593,2.364332063007257,2.299529120404285,2.241068139390893,2.188174868748895,2.140186781257659,2.0965350990712066,2.056729864936001,2.0203475559326245,1.9870208034420445,1.956429850365577,1.9282954382861435,1.9023728710144874,1.8784470464956973,1.8563282869348867,1.8358488281699041,1.816859854786142,1.7992289881918195,1.782838151699669,1.767581750315186,1.7533651140142734,1.7401031622977103,1.7277192551375677,1.7161442014054022,1.7053154007546323,1.6951760989293057,1.6856747397566973,1.6767643997867099,1.668402293775447,1.6605493410606609,1.6531697844134854,1.6462308542306288,1.6397024719999598,1.63355698786746,1.6277689478850652,1.6223148871517348,1.6171731455942822,1.6123237035866316,1.6077480349898252,1.6034289755214248,1.599350604641241,1.5954981393781296,1.591857838726371,1.5884169174150762,1.5851634680046018,1.582086390393798,1.5791753279340643,1.5764206094433726,1.573813196497674,1.571344635450399,1.569007013694578,1.5667929197377954,1.5646954067088752,1.5627079589578239,1.560824461447954,1.5590391716719592,1.5573466938526324,1.555741955214409,1.5542201841344085,1.5527768900015515,1.551407844629938,1.5501090650882963,1.5488767978211877,1.5477075039499686,1.5465978456525182,1.545544673530511,1.544545014881766,1.5435960628030112,1.5426951660554018,1.54183981963139,1.541027655967169,1.5402564367499647,1.5395240452739858
