series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08
S,21685.703864703908,21683.61096750612,21681.31148010703,21678.78511145582,21676.009598596644,21672.960519408338,21669.61108847195,21665.931934737942,21661.890859602525,21657.45257394736,21652.578412652445,21647.226025062108,21641.34903987402,21634.8967029367,21627.813486489624,21620.03866847069,21611.505880658508,21602.14262462466,21591.869754758136,21580.600928007643,21568.242020487298,21554.69051173024,21539.834838178525,21523.553718495536,21505.715454511508,21486.177213098177,21464.78429605317,21441.369407197028,21415.75192838481,21387.73721904695,21357.115957232276,21323.663543952796,21287.13959693405,21247.287564644426,21203.83449667155,21156.491012053826,21104.951512931253,21048.894696657906,20987.98442504934,20921.871014358916,20850.193013422162,20772.57953959802,20688.6532419741,20598.033957984222,20500.343122216193,20395.208973822573,20282.272590659428,20161.194753246396,20031.663609273444,19893.403069460976,19746.18181844657,19589.82277108844,19424.212747102083,19249.312078254858,19065.163806455046,18871.902082969133,18669.75934437427,18459.07182566613,18240.282980810818,18013.944420452706,17780.714048015067,17541.35117886875,17296.708559090046,17047.72135353299,16795.393337164256,16540.780686012655,16284.973910624973,16029.078591986705,15774.195656044018,15521.401950600693,15271.731864677095,15026.160657910057,14785.590053681364,14550.836505704407,14322.622387402982,14101.570190737883,13888.19966915741,13682.927728522782,13486.070767282485,13297.849096302225,13118.393029669187,12947.750227777075,12785.893888415952,12632.731414727816,12488.113234766632,12351.841500402788,12223.678448606035,12103.354261912618,11990.574314388696,11885.025732908776,11786.383240203593,11694.31427570813,11608.48341306458,11528.556109838424,11454.201836400678,11385.096637896931,11320.92518663371,11261.382382870584,11206.174560623693,11155.020352266929,11107.651261956044,11063.811993591758,11023.260574482603,10985.768311290818,10951.119610404527,10919.111690684009,10889.554212645648,10862.268844609855,10837.088783161495,10813.858242449656,10792.431924373226,10772.674479537985,10754.45996700388,10737.671319240111,10722.199817342562,10707.944580415808,10694.81207205452
I,6.0,6.592897197787488,7.244160297431703,7.959488874281637,8.745129514887832,9.607926324470402,10.555375679739901,11.595685493811981,12.737839255778123,13.99166509699865,15.367910117665206,16.87832017858613,18.535725322024174,20.35413092883968,22.34881464370703,24.53642900171328,26.93510956346819,29.56458820645078,32.446311021359705,35.60356001651286,39.06157753273121,42.847691906603885,46.99144248166995,51.524701544240756,56.48179014220637,61.89958401998493,67.8176050599964,74.27809265114136,81.32604830057544,89.00924556328937,97.37819598714043,106.4860602698349,116.38849222112378,127.14340145546429,138.8106190644753,151.45144891607757,165.12808580963218,179.90288063057184,195.83743208149357,212.99148475154504,231.4216145004143,251.17968469945168,272.3110611485092,294.85257985126094,318.83027065647656,344.2568513859765,371.12902170262714,399.4246036900015,429.0995967404536,460.0852373678085,492.28517904026296,525.5729316383278,559.7897227151017,594.7429608835532,630.2054924624777,665.9158428327725,701.5796207194414,736.8722342477195,771.4430205411016,804.9208257639393,836.9209917605931,867.053612966761,894.9328295037757,920.1868276848878,942.4681371323995,961.4637540008996,976.9045908883561,988.573761804535,996.3132572960882,1000.0286484153903,999.6915722351423,995.3398859433938,987.075518686239,975.0601869916374,959.5092585451533,940.6841405739638,918.8836270109466,894.4346608928374,867.682956909925,838.9838886627031,808.6939831300648,777.1632892396601,744.7288062908663,711.7090784062873,678.399988765899,645.0717259382682,611.9668462504537,579.2993213812575,547.2544385598665,515.9894103998193,485.6345505050473,456.2948773742497,428.0520206742374,400.9663187318333,375.0790124866214,350.41445786871316,326.9822946647554,304.7795247616933,283.7924658181624,263.9985577203865,245.36800860117484,227.8652748151663,211.4503752205291,196.08004460718274,181.70873434167817,168.28947047677656,155.77458089594333,144.11630370775075,133.26728922917238,123.181007633717,113.81207380171732,105.11650018652938,97.05188767400105,89.57756351926962,82.65467453700215,76.24624282950658,70.31719048341873
R,0.0,1.5,3.148224299446872,4.959264373804798,6.949136592375207,9.135418971097165,11.537400552214766,14.176244472149742,17.075165845602736,20.259625659547268,23.75754193379693,27.59951946321323,31.81909950785976,36.453030838365805,41.541563570575725,47.12876723150248,53.2628744819308,59.99665187279785,67.38779892441055,75.49937667975047,84.40026668387868,94.16566106706148,104.87758404371245,116.62544466412993,129.50662005019012,143.6270675857417,159.10196359073794,176.05636485573703,194.62588801852237,214.95740009366622,237.20971148448857,261.5542604812737,288.1757755487324,317.27289860401333,349.0587489678794,383.76140373399824,421.62426596301765,462.9062874154257,507.8820075730687,556.8413655934421,610.0892367813284,667.944640406432,730.7395615812949,798.8173268684222,872.5304718312375,952.2380394953566,1038.3022523418508,1131.0845077675076,1230.940658690008,1338.2155578751212,1453.2368672170733,1576.308161977139,1707.701394886721,1847.6488255654963,1996.3345657863847,2153.885938902004,2320.364899610197,2495.7598047900574,2679.9778633519873,2872.8386184872625,3074.0688249282475,3283.299072868396,3500.062476110086,3723.79568348603,3953.842390407252,4189.459424690352,4429.825363190576,4674.051510912665,4921.194951363799,5170.273265687822,5420.280427791669,5670.2033208504545,5919.038292336303,6165.807172007863,6409.572218755773,6649.449533392061,6884.620568535553,7114.341475288289,7337.950140511499,7554.87087973898,7764.616851904656,7966.7903476871725,8161.081169997087,8347.263371569803,8525.190641171375,8694.79063836285,8856.058569847417,9009.050281410031,9153.875111755346,9290.688721395312,9419.686073995266,9541.094711621528,9655.16843096509,9762.18143613365,9862.423015816608,9956.192768938263,10043.79638340544,10125.54195707163,10201.736838262053,10272.684954716595,10338.68459414669,10400.026596296984,10456.992915000776,10509.855508805907,10558.875519957703,10604.302703543122,10646.375071162316,10685.318716386302,10721.34779231324,10754.664614620533,10785.459866528963,10813.912884979392,10840.192010026025,10864.454981944526,10886.849372824343,10907.513041458593,10926.574602165969
G,6.0,8.092897197787488,10.392384596878575,12.918753248086434,15.694266107263038,18.743345295567565,22.092776231954666,25.77192996596172,29.81300510138086,34.25129075654592,39.12545205146214,44.47783964179936,50.35482482988394,56.807161767205486,63.890378214282755,71.66519623321577,80.197984045399,89.56124007924863,99.83410994577025,111.10293669626333,123.46184421660989,137.01335297366538,151.86902652538242,168.1501462083707,185.98841019239651,205.52665160572667,226.91956865073436,250.33445750687844,275.95193631909785,303.9666456569556,334.587907471629,368.0403207511086,404.5642677698562,444.41630005947763,487.8693680323547,535.2128526500758,586.7523517726498,642.8091680459976,703.7194396545623,769.8328503449872,841.5108512817427,919.1243251058836,1003.0506227298041,1093.669906719683,1191.3607424877139,1296.494890881333,1409.4312740444777,1530.5091114575089,1660.0402554304615,1798.3007952429298,1945.5220462573363,2101.881093615467,2267.4911176018227,2442.3917864490495,2626.5400582488624,2819.8017817347763,3021.9445203296386,3232.632039037777,3451.420883893089,3677.7594442512022,3910.9898166888406,4150.352685835157,4394.995305613862,4643.982511170918,4896.310527539652,5150.923178691252,5406.729954078934,5662.625272717201,5917.508208659889,6170.301914103213,6419.972000026813,6665.54320679385,6906.113811022544,7140.867358999502,7369.081477300928,7590.133673966026,7803.5041955465,8008.776136181128,8205.633097421425,8393.854768401685,8573.310835034723,8743.953636926835,8905.809976287957,9058.972449976094,9203.590629937278,9339.862364301121,9468.025416097875,9588.349602791292,9701.129550315214,9806.678131795134,9905.320624500317,9997.38958899578,10083.22045163933,10163.147754865486,10237.502028303232,10306.607226806978,10370.778678070199,10430.321481833325,10485.529304080217,10536.683512436983,10584.052602747868,10627.891871112153,10668.443290221308,10705.935553413094,10740.584254299385,10772.592174019903,10802.149652058264,10829.435020094057,10854.615081542417,10877.845622254255,10899.271940330686,10919.029385165926,10937.243897700031,10954.0325454638,10969.50404736135,10983.759284288104,10996.891792649392
