beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
81.71954697844782,0.2,0.15584102707977487,0.09973937256193756,0.2,0.04,0.06826896625169974,0.02028686338913534,0.06810583870646453,0.3839862233100631,0.04929625584159598,0.9700000000000002,0.039535070385051295,1.0672794644001815,0.46151018481916284,0.9937774636413066,0.9990052403721591,0.9859741424662701
