beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0,0.2,0.9,0.2,0.2,0.1812171623473834,0.5,0.011205290757313014,0.2,0.18196396469954157,0.9800000000000002,0.0,0.1499008390832903,0.03618350516357173,6.608624070096333,2021-03-19,0.9999999999592728,0.06745142846659598,4.3070841606829315,2021-06-18,0.05948275682130018,0.10721685724645955,0.9978451510120376,0.9428111940333915
