beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0,0.3,0.9,0.2,0.1999747084577768,0.2,0.49997439713534486,0.019018142855551264,0.2,0.33837037890042626,0.9900000000000002,5.8897351278630365e-06,2.6367363989102116e-07,0.07142857142857142,2.0977277817726954,2021-03-16,0.5685581474791006,0.03333333333333333,1.8504057494927548,2021-07-28,0.024268983755805735,0.049112326659058854,0.9935010523351681,0.9807651732972023
