county,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305
AL-Jefferson,,,,,,,59.28163728893489,63.855162167725844,65.43368334695948,66.31133851958269,63.854728329281635,64.59767666497976,64.3926880000937,63.91373035769329,64.38140820054443,64.64518197462002,64.54409761712066,67.99983774442188,68.21979383563293,68.26686530682899,68.42022719685484,68.15428423055823,67.32370052913106,67.90677939814027,67.7924629680927,67.2228330908538,67.50873262558376,67.77337407654775,67.11762726813451,67.7030922485868,68.28053121782139,68.64300323795322,68.28855722903914,68.36426203755262,68.28248349082031,67.4466937280627,66.65710775961271,65.79203390187138,66.28205442459898,66.98856033098403,65.99550413220271,66.00678393175201,67.24517577073026,68.10048826347703,68.61350222374742,68.08682235248463,68.21805848185612,69.22391291474142,69.15059421767107,69.3135005534694,69.32521419146289,69.1174055766895,69.2889886813719,68.95341464478066,68.64235248028692,66.73606635645771,67.38422099209741,68.26187616472066,68.76968406366058,69.34733995211725,69.58898796553848,69.28204726626467,72.65123662394731,71.20351773564097,70.56577522266217,70.80048182097615,71.23323566906889,71.36273644466358,71.94516455600647,70.60525452108466,70.62347573574118,69.96382438133011,67.51762631368992,64.258848840057,60.92957261924103,58.15278965711795,54.34759266301099,50.18946809454467,45.363232322005295,38.79339984221296,31.925520351252953,28.61511610275984,25.864580366511053,24.038554354859453,21.12749839425545,20.335960152806575,20.797781176660965,21.887149510055398,21.947236134577555,22.389317509220696,22.733785233918095,24.76566758734415,25.025319896199818,25.575860881893774,25.90080587660203,25.47781339350383,24.967402463898676,24.619030193203443,24.034866728083724,23.74723183957696,23.356994159016107,23.243111567412743,22.45547787196169,22.74983725635361,23.345063601800515,24.149616996575492,24.562848114679113,25.094517128050235,25.60037275399126,26.28648825349874,26.724231243699844,27.212733331872744,27.151128272795876,26.948091880908738,27.33160506558444,27.553730349016515,28.651558532072915,28.914464629260106,29.13637299347008,29.241795735411483,30.192986524327168,30.942225517466227,31.301443749266536,31.50968620248412,31.876279687835886,32.39753657854612,33.2268187646407,33.57540795455802,33.06044172128873,33.77302136589262,34.02790145186204,34.7096785669275,35.3324536535813,36.11705047992294,36.982341256886365,38.2827719933857,38.778866254332144,39.244808743406466,39.574092122556756,40.0576050686213,40.695564500822215,41.25434841695604,41.74415202046156,41.60011765698607,41.88471567638342,40.07582628327785,39.40099058331965,38.9582584510102,39.18450519966222,39.85023029229214,41.19990169220854,42.239378604519594,44.51876579036363,45.323102265916496,45.99186422765586,45.764749802115446,45.56887174455766,45.4016270243173,45.23611765785373,45.308134839591496,45.82700561885861,46.38448801965983,47.40400836353753,48.083833205604066,48.55823554434035,49.151292697566234,49.95129078867708,50.53718960757361,50.754976506563644,50.980138659105144,52.04846582795571,53.5679849787777,53.493364766374754,53.09336572081932,52.54260781590325,52.227858024633775,51.96017970456037,51.43133064107656,50.34586685367995,50.529380515577934,50.57710274444031,50.866689905946,50.42894691574489,49.99055316787747,48.263225402282124,45.01529388975426,43.77842048533072,43.35629567912093,42.80401933965016,42.602284463095636,42.52918268524739,43.7356873985767,47.165397219225724,47.89966878603977,48.5384958951291,49.319188175472895,50.020488020527495,50.10855722470076,49.963004426670565,49.52526143646946,49.50855865636763,48.75780122867385,47.828736200412536,47.63979955796201,48.194678928098,48.96669443955774,49.730900859021816,50.041529185071354,50.31159361658789,50.88252500915941,50.985127801213494,50.8430457107369,50.57536739066349,50.72742776535674,51.30638516914602,51.99770672998394,52.3374022317951,52.712238647586744,52.660178034282346,52.2586605541722,51.37167785499861,50.532851223131566,49.99272236009849,49.471682388610354,49.14304976712636,48.8291676527453,49.016152022196906,49.88708269893499,50.49163657093226,50.470161567944196,50.73827372646182,50.59922850509468,50.85389167184199,51.794236499652605,52.281870910937094,52.265168130835264,52.05215345473145,51.36083189389353,51.17753515121764,50.6308987115215,48.2348089841868,47.36626441889184,46.69468250726516,46.55715572045273,47.14956211601231,47.38318411821577,48.36517743666989,49.81181172886571,49.82547763985812,50.46018328372753,49.07862475816217,48.63892949496215,48.61702065352989,47.80595968209185,47.905959443480725,48.33459182635356,48.381012539883315,49.97276579166515,50.00378524042567,49.57189906922132,49.764740257669665,49.3721164656657,49.13242072524339,48.93502423313089,48.09250997448813,48.138496849573684,48.67363657049842,48.063225879504415,48.708126726812594,48.859970182283725,49.33697555168524,49.97493498388615,50.238491838739655,50.69619139737411,51.61614581830716,51.98122086910421,52.46993987649921,52.5879439333225,53.007899547311276,52.83609952340679,52.829591946743726,53.1026932473697,52.820047500971256,51.13545282212992,50.98230785132616,51.029379322522225,51.44152584451534,51.36473643989136,51.19532252742997,51.34933517512214,52.4291590627441,52.587510094878304,52.42482067830206,52.10443098725794,51.93501707479657,51.771676900554034,51.87688272327332,51.15128792534334,51.19055030454374,51.196624042762586,51.61788117208397,51.25258920206481,51.40226346531493,51.186211920101705,51.22655889541262
AL-Mobile,,,,,,,44.03744896230557,46.49036982233178,47.031084159904864,47.42555670413177,45.922343187656224,46.33721352339004,45.759852306160475,45.50989292888086,46.185094400287646,46.67360422061422,46.71232545194937,48.69817145899525,48.81226080132205,48.98166618841336,48.872417000003445,48.40707077342203,47.30973873540607,47.831783907871134,46.92978665292984,45.847320801944356,46.011540309839,45.957952891473376,45.28932020038237,45.783707350465164,45.527524918149545,46.269451368553526,46.31647000660335,46.19408325756188,46.159165004304285,45.78059582294717,45.06114151572877,45.46736871946814,46.322347336359584,46.894868399672255,46.794953793816354,46.966433532586336,47.52443413414833,48.326862508513486,48.676390766369224,50.127054040318484,50.20795375578657,50.32377172451227,50.227660096733935,50.42368633036816,50.47796519929334,50.2819389656591,50.6719170812489,53.04048097300923,54.153024923335416,54.32899909074251,55.15355388301348,55.360989050880384,55.08302592593873,53.08473380882083,50.959906239304125,49.97839217001387,50.573385376512114,49.07155476115569,48.670513436613,48.26152043063541,47.59427064066351,47.07568272099624,46.48933264649245,45.78923895494163,46.358302765456514,46.4678976791462,45.998402749207436,44.24350122905337,43.06008359637265,42.14806030831781,40.80007744246267,38.40212690192119,35.252915328421736,30.61431924963785,26.472184672615445,24.024103966506136,22.44863386655696,20.604535224220133,18.357320905661943,17.922052778421214,18.403993818432,19.53174968106843,19.30495389753394,18.99933275021003,19.018001915318052,20.23115192205969,20.06900676584372,20.02371675419278,19.688017507528166,19.44082393248677,19.18325859905202,19.06190902584988,18.907715551068808,18.91117280386659,18.80226934073647,19.028027948431614,18.60105722790556,18.640815635080052,18.80572659353425,19.20400211583871,19.37893910740647,19.578076868558707,19.80832990489097,20.670568752657758,21.09753947318382,21.54767378745501,21.568417304241702,21.230989431178198,21.84292317638558,22.255719160440734,22.723139738700834,23.026686534346076,23.260396823476132,23.13835579971443,24.208721265907688,24.59282205174124,24.862833495248008,25.05816827832268,25.41080806369642,25.735444101408135,26.470801771496333,26.58005095990624,26.466998793418774,26.869768744360353,26.954125712626237,27.409100180814324,28.12129425715738,28.824845201505976,29.47066002413162,30.292103288884586,30.95485865021936,31.631443022745266,31.948127379022086,32.31805342838474,32.604659685320854,33.284701310644536,34.04149394807898,34.42213748111476,34.947985631657374,33.95540835341421,33.750393262505746,33.77424830681045,33.9111555176026,34.17044947743624,34.40761701936407,34.6797028145495,36.4290727302271,36.78171251560085,37.392954810248675,37.515687284569935,37.62493647297985,37.41127825007692,36.113425549789625,35.56821678357944,35.89700152464848,35.98931017434927,36.24756695834356,36.29043689303606,36.868835286104954,38.494781276901755,39.114666703544025,39.046213098147945,39.04967035094572,39.03653279031417,39.051398977344626,39.35183424547186,38.89547687616466,38.65623498255816,38.69391903805398,38.70532797228666,38.73817187386558,38.9376553602976,39.27473750808133,39.93299844077898,40.05745954149913,40.18745224669572,39.953396232285904,39.84276414275689,39.467306488917785,36.69770127261476,35.71687865388405,35.363547417950755,34.827327509014786,34.35783257907602,34.23406292891543,34.351955249319786,36.314983387900305,36.55664535846525,36.63892797505246,37.09874259715745,37.263999280891426,37.183791015982884,37.14783558688595,37.11291733362835,37.09701397075855,37.0773076298112,36.87263826418252,37.2086832361269,37.111880157789024,36.95803240828772,37.13988390545104,37.2453301157834,37.138501004331935,37.1153374105868,37.21767209340114,37.415772678714035,37.96028999436468,38.14421584320667,38.37446887953894,38.82460319381015,39.168599847189434,39.181737407821,39.13229869281271,38.79383364390988,38.47058050731727,38.31396695557777,38.04775849014855,37.59935280227626,37.360456633949525,37.1295121470577,37.15094711440395,37.414389777594934,37.57549775797157,37.42026710735116,37.470397272918994,37.381545876016,37.32311830373349,37.65501457232054,37.54991408726797,37.29891753414902,36.87989849505785,36.38032546577838,36.16009846255968,36.11826570370652,35.06760657846063,34.90857294976266,34.64997044048858,34.66933105615616,35.05101176503127,35.28230197720288,35.63355886145751,36.687675239501196,37.359073732830424,38.12278087586043,37.56962042821533,37.241872862985616,37.13366085041503,36.834608483406925,36.4560393020498,36.293202695274275,35.933648404304975,36.45396495037113,33.55125550135351,30.15208455057442,29.36728816547795,28.5043578671516,28.214294357417714,28.046617596725294,28.077387146625554,31.426082206557027,35.34003809892583,36.42838127966755,37.46797719596055,37.40643809616003,37.94576953261399,38.37274025314005,38.43427935294057,38.362714220026476,38.51379616728955,38.95010147036962,39.41786777390949,39.234633375627055,39.33938813539985,39.107406472668686,39.25468544185419,39.25330254073509,38.83877793028103,38.26003381193237,38.55217167334493,38.58708992660252,38.79694517142788,38.67213834542796,38.66038368591549,39.08597150532245,39.92366385822498,39.91018057231362,39.86696491234136,39.67093867870712,39.48320985178758,39.35356287187076,39.09668898899557,38.707056598685554,38.63964016912881,38.469543331477944,38.53695976103468,37.219400719800035,36.29354842055406,36.388622872493066,36.18671930910259
AZ-Maricopa,,,,,,,39.37932405538739,40.97204214116499,41.31142791788163,41.8244558919199,42.37213586718448,42.67604156176314,42.57444240375581,42.338057152743154,42.53673287300953,42.490041849298315,42.15667558382411,42.5050747027715,42.96545584038778,43.158780883994204,43.02421773584971,42.82130606322754,42.54590546156943,42.455166903211165,41.36114462184698,40.564658181894856,40.483155910628156,40.39442385601737,39.941240652479344,40.440541592943575,41.15199049312154,41.85372536722045,41.08345087304889,40.60185812438781,40.15122286211644,39.587904897327846,38.39916289937626,37.304121441505416,37.19898701499062,37.8142829816187,37.791606304345606,37.84036753033594,38.13204310683473,38.4448347465808,38.795845505326504,38.597551976250124,39.15386310255546,39.27196018026429,39.27938105920339,39.3630172312809,39.665871900087076,39.34097753932445,39.001910255266125,38.67580562240185,38.88556488717812,38.60258416025175,39.46888419090985,39.61319321439925,39.718518736509054,40.01376143078114,39.72463379554899,39.27374373915094,39.7737453634635,38.54630650752481,38.02178094852083,37.57003096194528,37.06200332264281,36.86565259878224,36.618279351057204,36.08610996825328,35.608370980758004,35.0498622551102,34.235635774089076,32.96634698284579,31.908409919670422,30.972296298306336,29.760368034828318,27.98607728453669,25.910651725793873,22.931662495368318,19.81460669755663,18.020505703916864,16.6953851496683,15.15868992249099,13.885515520816076,13.442938122800447,13.498706187274067,14.14460929836768,13.957654107927862,13.808408448234337,14.095561428984835,14.537055951962133,14.28853613066709,14.265095071013988,14.132506577351133,13.936665441743903,13.557340685672651,13.313630103518397,13.313439007923396,13.352135865910515,13.261492855349745,13.220279905361819,12.877454407935206,12.807194927507565,12.853344513699613,13.008163794913914,13.054408928903456,13.175690933195591,13.347517722364726,13.846054280448964,14.091229928831538,14.30729534824274,14.400964039057646,14.544890871357058,14.721431351869478,14.811214432252758,14.898640666964392,15.026993208271458,15.1070941118415,15.134102289267899,15.17999708133328,15.348415999058282,15.357747833947355,15.305578736512869,15.29882669215627,15.441224759695695,15.490591121736875,15.540148579373055,15.571965995940236,15.867781976997312,16.247234130131897,16.554802490281357,16.77809769303665,17.155798136550416,17.5750937212421,18.019613924473546,18.476873834038187,18.75122340992381,19.16023168175143,19.583763218798914,20.087523056479768,20.582906537246537,20.97669086000598,21.216356585399442,21.47315721581107,21.216165489804446,21.248365097561628,21.24170860100253,21.26167809067983,21.31954820669842,21.488858903866753,21.47955891824351,21.97815917485941,22.061986442531918,22.173076681757482,22.22397180855865,22.37675273675964,22.551223014992914,22.807545906417047,23.070811937792783,23.404942585646978,23.60562480966082,23.755794098063507,23.767960517611723,23.788758088200684,23.79601972081061,23.594350169555938,23.29334275816808,23.169512812609305,23.09989031749832,23.038644179301432,22.926885105493366,22.779932592939822,22.72913301393616,22.79850071492047,22.793500380184685,22.770537059519082,22.72929226026532,22.559249029982833,22.45516562924053,22.34977640859907,22.17049689122501,21.8141673050852,21.453378821728766,20.93414024085307,19.85107410693544,19.381934421215075,19.055288350831642,18.698289930109336,18.37396885613171,18.225551277349837,18.244501590520493,18.824030831618092,18.872378017152613,18.870785553860966,18.961524112219234,19.18606143634201,19.22864390476076,19.30317118681002,19.422733330747175,19.566851258641584,19.613701528681947,19.75603589768971,19.88091686902098,20.02898410587868,20.19157460795624,20.43627251735132,20.57236443025581,20.607748964596293,20.657688613422465,20.73084637704091,20.858689330094645,21.036153439316223,21.381367631680313,21.743621181265063,22.035296757763845,22.27716008249979,22.35796166991816,22.38203971488792,22.41006706882097,22.348629835029083,22.201072186424703,22.031888886319713,21.786331046747136,21.73798386121262,21.735340372148475,21.91936543013166,22.229768374940257,22.529947705416458,22.730375135303646,23.00924730693755,23.22110862325879,23.571068356232,24.03450702336825,24.306945643303894,24.29563915393317,24.124990787599856,23.948864347543267,23.800701562888058,23.484597599495356,22.694672108304832,22.384301012762066,22.142819879216116,22.24505602254011,22.630846179575464,22.94058028980157,23.352837186744154,24.094351793868494,24.50020698837865,25.108464267257638,25.120152947818358,24.95447306695499,25.02823596662426,24.99622745446208,25.0076294916303,25.137956687419013,24.963454559919903,25.11706356903255,24.993934307322107,24.952498412473343,24.78939832214246,24.556293545510595,24.456095755199918,24.3504517404318,24.064317936187962,24.29207203615987,24.43985262962508,24.71060323847157,25.06381159655975,25.19802440278008,25.44667162113846,25.831347053869656,25.85937440780271,25.92651266017872,25.905205501336425,25.90947330295805,25.79497519228835,25.571775537330556,25.52489341802435,25.419599745180395,25.42654288513199,25.639455227225724,25.805612847076578,26.172739334333784,26.670161168113868,26.95607202749688,27.173921005794718,27.203222330361097,27.18427201719045,27.325491661894056,27.51977218347547,27.509707815472233,27.397184359284175,27.422217882228935,27.420370624810616,27.42798259934471,27.510886238308057,27.53837215472194,27.546875908699366,27.604172737932966,27.615479227303688,27.662711688534053,27.662520592939053,27.378138498316037,26.57187433375317
AZ-Pima,,,,,,,28.74264778399207,29.98723358340996,30.15706143525951,30.302335862745267,30.57228712283383,30.7269736963257,30.632852236264508,30.495898691479812,30.87033841302761,30.83814614552842,31.015885656339634,31.788363668407094,32.475313918940685,32.67787966994195,32.56452469412912,32.21600247607643,32.198269447369256,32.17467087839739,31.020932749125524,30.345577171208163,30.538457960377045,30.55046185673268,30.194710019283985,30.335619393549518,30.603388127027955,30.91276127401171,30.362082528697155,29.952313157648128,29.671449264508993,29.375853316751588,28.733917677551606,28.002907671076326,28.127720911592256,28.631475334789346,28.607058318338694,28.635567572183312,28.74169292860014,28.906746503490066,29.261679893459963,29.182972527582702,29.25513231362962,29.043154416622233,28.92707128254676,29.005505832597756,29.25690561650034,28.6223360046095,28.084479603129363,27.83089729261666,28.178601063190552,28.233982675922213,29.053930641759674,29.395086832503225,29.909617480837756,30.377087399141697,30.384180610624572,30.129370628893682,30.277646030468336,29.27054640781355,28.733099230072813,28.48183585408336,28.40803917307887,28.418815398216303,28.45414504771753,28.18501223510777,27.84617497888747,27.258120465374688,26.568987688230983,25.36095920953251,24.392326618380995,23.40296002443339,22.449877935378936,20.993996278519315,19.410436814967987,17.041849811341034,14.717049747829511,13.419264862290074,12.514334766571277,11.387332588273312,10.560837042605511,10.289658111298763,10.272334306330977,10.710749339137761,10.5739322022662,10.37068441169927,10.539966631896288,10.821785380427347,10.627676920040273,10.697790587390207,10.64513713292119,10.577478808007635,10.347767882293065,10.190353150538545,10.204130349764894,10.235776985611556,10.163890015390905,9.965689317609865,9.637628286527004,9.52468253445357,9.553055380385059,9.707332730137542,9.74498131416202,9.781675042794573,9.952457750036045,10.324987760799992,10.559609371387321,10.686059506860843,10.689333296776011,10.793139718669593,10.956829214428192,11.104558984350328,11.16812507186992,11.30030433969499,11.412158828463365,11.47531569224356,11.485000654075943,11.561116269603694,11.537381292718695,11.525923028015592,11.484182206597149,11.503415722348786,11.492093865558818,11.568345888999698,11.590171155100844,11.865169507975294,12.076056141677622,12.199368895149103,12.363604022560233,12.61391254315776,12.863675432102758,13.202921912062456,13.447228484482167,13.65511414409559,13.978400898218828,14.321330391833094,14.640252092736104,14.95671845120273,15.210027945889163,15.301012023948319,15.460063650660423,15.21657552571951,15.215075038675051,15.198296865359795,15.229397869553932,15.268001308970335,15.490346207375767,15.623889554332157,16.1448313745839,16.22653971455007,16.404824857013818,16.46361666757378,16.56196677294207,16.601797883576666,16.60466244975244,16.600160988619077,16.737114533403773,16.757166496634206,16.78949517204653,16.740661139145214,16.75252862758771,16.810911214408275,16.796042751876872,16.617075569847465,16.574107077210833,16.642583849603184,16.75143736428265,16.79795246266072,16.77776409151716,16.751573772195783,16.849651061737816,16.864246708442952,16.78403885552124,16.762622813159492,16.608481871320137,16.518998280305436,16.481076880454694,16.399368540488528,16.266643641010933,16.04648126921561,15.705597894298325,14.989729166180712,14.722506064354796,14.504662627082727,14.316283299047203,14.078524306457835,14.071703910801226,14.120401535789412,14.603694772016679,14.612561286370271,14.661531727184721,14.704500219821353,14.846500857391936,14.872554768800182,14.93352910597026,14.930528131881353,15.017283564633415,14.966267005121983,15.080849652153,15.285870745590648,15.32938486987981,15.40754660410454,15.645305596693909,15.79385381409484,15.892476735289392,15.967091863772685,15.990008393178893,16.155334783895082,16.28355822223932,16.528137610485295,16.766442234727194,16.95550360232837,17.13638049514163,17.192307739525816,17.17252859212165,17.110872215385914,16.93954387649191,16.704649450078318,16.5548735614592,16.267052864750326,16.02192784485182,15.915938896348127,16.038023978601416,16.319979135045607,16.59129447426549,16.68459748684789,16.98264877704167,17.382869594171453,17.907903651817165,18.752268634105278,19.277575507577257,19.426805764543847,19.427624212022636,19.28998862767228,19.07173596666081,18.67015107039971,17.699063136811816,17.13651690305476,16.82427918989523,16.84951465382468,17.07104110475132,17.243597114863512,17.585980976825255,18.053723710955452,18.30771524520755,18.670287478312847,18.586533019649693,18.460492107915574,18.459810068349913,18.35272985654116,18.350820145757314,18.355594422716937,18.195042308960378,18.285071531627608,18.140479143707513,18.159030619893485,17.97951780621155,17.617900428498178,17.42024536236967,17.25764712991612,16.96218759007185,16.98346722452047,16.948410390845503,17.030255138724804,17.31452922969224,17.50877409799244,17.766585053812236,18.09069025541427,18.247695763429395,18.378920175862536,18.421615852672904,18.469904253921694,18.456672686347876,18.268975397878013,18.27525016188209,18.192041334871465,18.18958599243509,18.37851095212314,18.529650919873582,18.682018558842213,19.002440746789674,19.157263728194682,19.278666770882314,19.280985705405563,19.341141595096847,19.376880468337472,19.429397514893356,19.426123724978186,19.359283847543423,19.384519311472875,19.33664013396348,19.21987496032235,19.137757396616784,19.080602481014406,19.07964762562248,19.14553264766532,19.216191946667777,19.2764842442722,19.348507622405986,19.33895906848673,19.02276552584637
AZ-Yuma,,,,,,,20.691489326158415,21.776013375128382,22.07671320386312,22.594585131128518,22.808416120450996,22.92535494273673,22.81376189518406,22.616636451902394,22.78903768704365,22.682122192382405,22.374740145231335,22.727561277613436,22.95809781297673,22.910654062220807,22.80908434229263,22.367389704973373,22.158236268542325,22.195656691673754,21.68780809203286,21.339664512542193,21.526766628199365,21.39846803460587,21.206020144215643,21.454598669303028,21.607621471036932,21.516075078733238,20.971474277802532,20.64337735356085,20.38611194453224,20.109468102096276,19.513414219359856,19.252139479281443,19.420531383372904,19.977160177452994,19.903655774873393,20.073384122648115,20.203687381766496,20.434892138971428,20.396135272156734,20.145552081544444,19.881604454099506,19.75731519155581,19.49403578595251,19.423872492581065,19.435232263888825,19.10780356148877,19.14656042830347,19.30893833582023,19.67178279582682,19.687820120026007,20.471644340261236,20.738933076914336,20.88527366023191,20.989516267526625,20.944077182295597,20.631349360411463,20.76232084137148,19.94575375089625,19.629684819803956,19.41919493968964,19.298246786354103,19.23342926771573,19.30559722661207,19.218060165358178,19.12718199489612,19.033630937067535,19.03764026811733,18.692169575993198,18.416193955398867,17.959130215722055,17.541491564701584,16.843199740195345,15.853563192737232,14.273218537275753,12.539851080080371,11.353089089340592,10.608021735920065,9.590988092955005,8.583309555772804,8.070783403240476,7.771420018188998,8.079470287181701,7.9277839291310634,7.834232871302477,7.993937891452708,8.283277948879693,8.171684901327023,8.269245290205404,8.114886044788236,8.007302328285363,7.786789120546553,7.715289383491848,7.661163414319593,7.685219400618373,7.474061298662421,7.4199353294901655,7.199422121751357,7.096515958139911,7.082483299465624,7.145964374420735,7.068450640791335,7.130595272063182,7.245529428824017,7.514822831002018,7.632429875129386,7.685219400618372,7.66049519247796,7.693906284559598,7.804162888429004,7.756719137673078,7.823541321836353,7.981241676461685,7.969881905153928,8.028017205375978,8.134264478195588,8.185049338159676,8.28728727992949,8.229820201549071,8.187722225526208,8.1957408876258,8.18304467263478,8.099516942430684,8.09350294585599,8.153642911602937,8.268577068363772,8.348763689359703,8.498445381885443,8.734327691981807,9.014312643625933,9.163326114310037,9.371143107057826,9.562254553764797,9.760048218888093,9.969869877160779,10.090149808654674,10.169668207808977,10.42960650420412,10.559909763322509,10.718946561631105,10.57461064383843,10.553227544906177,10.575947087521692,10.66749347982538,10.62405906011925,10.604680626711902,10.537190220706991,10.758371650287437,10.811829397618057,10.845240489699693,10.829203165500507,10.908053342813176,11.004945509849925,11.026328608782173,11.077113468746262,11.111861004511168,11.103842342411571,11.085800352687487,11.101169455045042,11.06441725375524,11.181356076040974,11.048379929556052,10.958169980935631,10.886002022039293,10.890011353089086,10.916740226754401,10.877315138098066,10.733647442147022,10.802474291835196,10.799801404468665,10.88266091283113,10.86127781389888,10.69422235349069,10.570601312788629,10.566591981738833,10.53251266781556,10.57060131278863,10.6841990258662,10.903375789921744,10.92342244517073,10.784432302111114,10.832544274708674,10.857268482849086,10.738324995038454,10.44029805367024,10.265892153004092,10.229808173555922,10.446312050244936,10.31667701296818,10.247850163280006,10.370802982140434,10.531176224132295,10.489746469951067,10.565255538055567,10.510461347041682,10.620049729069454,10.581961084096386,10.549218213856383,10.583297527779651,10.66214770509232,10.718278339789471,10.871969363365006,10.92876821990379,11.053725704289114,11.137921656334843,11.238154932579755,11.342397539874469,11.39919639641325,11.445971925327544,11.546873423414093,11.540859426839399,11.630401153618186,11.591644286803486,11.472032577151223,11.457331696635302,11.315000444367525,11.068426584805035,10.9554970935691,10.805815401043365,10.648783268259661,10.590647968037613,10.581292862254754,10.583965749621285,10.694222353490693,10.743002547929882,10.859273148373981,10.800469626310301,10.79579207341887,10.904712233605009,11.037020158248298,11.036351936406664,11.000267956958496,10.797796738943767,10.765722090545395,10.720951227156002,10.343405886633494,10.124229122577944,10.052061163681609,10.157640214659583,10.684199025866201,11.071767694013202,11.436616819544687,12.094147111711322,12.57793972505344,13.0116157002731,13.170652498581699,12.914723533236353,12.84389201802328,12.726284973895915,12.523145534039553,12.470356008550567,12.280581005526862,12.215763486888486,12.07142756909581,12.058063132263154,11.953820524968442,12.00661005045743,12.304636991825642,12.450309353301584,12.235810142137467,12.342057414957075,12.396183384129332,12.49508021669098,12.712252315221628,12.68953277260611,12.837878021448583,13.159960949115574,13.195376706722111,13.215423361971094,13.154615174382512,13.174661829631496,13.246829788527833,13.091802321269032,13.010279256589838,12.91672819876125,12.935438410326968,13.26019422536049,13.34706306477275,13.573590269086253,13.696543087946681,13.783411927358943,13.961827159074888,14.006598022464283,13.820164128648742,13.856916329938546,13.858252773621812,13.98922425458183,13.893668531228345,13.840210783897723,13.814150132074047,13.837537896531193,13.88030409439569,14.084111756093682,14.092798640034909,14.11752284817532,14.068742653736132,14.04201378007082,14.061392213478166,13.92173384857692,13.507436306764612
