series,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,9327.75370079045,9325.163983232436,9322.134959380444,9318.592585831253,9314.450515702294,9309.608119181386,9303.948209655302,9297.33444066802,9289.608338448472,9280.585935972482,9270.053978350217,9257.765676924068,9243.436002361614,9226.736527226976,9207.289858532085,9184.663743706518,9158.36499295352,9127.833441216195,9092.436278266076,9051.463209634594,9004.123076688948,8949.542760500615,8886.76941520043,8814.777307449667,8732.48075183997,8638.754782543145,8532.465223452695,8412.509624563096,8277.87001671217,8127.677493625993,7961.287180636675,7778.3601876391185,7578.946793981099,7363.562683281446,7133.2480523579625,6889.598539645731,6634.757854326978,6371.36521594649,6102.456208261624,5831.322673173185,5561.344393787307,5295.810754971966,5037.7527644024685,4789.804035348492,4554.104002521971,4332.249218841279,4125.290997313724,3933.7716379290973,3757.7880061801493,3597.0704238826675,3451.066129815794,3319.019086089401,3200.0407907637587,3093.1693865475277,2997.416398983411,2911.8018098546336,2835.37894337179,2767.2509558291667,2706.5807261563814,2652.595775018005,2604.589589560667,2561.9204620714263,2524.008699548475,2490.3328445518996,2460.425370844741,2433.8681786732864,2410.288109264355,2389.3526203519136,2370.765708512376,2354.2641246923235,2339.6139023345213
I,7.0,8.189717558014614,9.580797898403956,11.207011867915396,13.107679623291409,15.328540219540933,17.922741701716312,20.95196234865512,24.487672098472352,28.61254015476791,33.42198974607957,39.02589322301402,45.550389140865605,53.13978644732987,61.958497852754746,72.19291310777012,84.05308123921313,97.77401672869658,113.61637633307632,131.8661696979425,152.83306870400082,176.8467711515328,204.25076222141195,235.39271752789242,270.61072963201065,310.2145530024345,354.4612014923982,403.5245600835183,457.4592559177414,516.15992782037,579.3182552456138,646.3815971940475,716.5186714132569,788.5990478302585,861.1938691876907,932.6046080623844,1000.92437176866,1064.132135795416,1120.2147163211985,1167.3053081453984,1203.8225259021963,1228.5916595370975,1240.9313181991754,1240.6937836133172,1228.2550597171746,1204.4588314544314,1170.5252866911,1127.9395887375067,1078.3353027389535,1023.3858244886446,964.7129536577894,903.8174066526243,842.0322206477417,780.4971807344243,720.1507321516561,661.7351748501022,605.8110063629254,552.7767926329633,502.8916637791558,456.29828216170114,413.04481118669923,373.10497643860003,336.39574367383165,302.7924499356403,272.14143365567094,244.27033909599126,218.99634068572408,196.13256146102094,175.49296100835448,156.89595262673603,140.16698445919127
R,0.0,1.4000000000000001,3.037943511602923,4.954103091283715,7.195505464866795,9.817041389525077,12.882749433433263,16.467297773776526,20.65769024350755,25.55522466320202,31.277732694155603,37.962130643371516,45.76730928797432,54.877387116147446,65.50534440561341,77.89704397616437,92.3356265977184,109.14624284556103,128.70104619130035,151.42432145791562,177.79755539750414,208.3641691383043,243.73352336861086,284.58367581289326,331.6622193184717,385.78436524487387,447.82727584536076,518.7195161438403,599.424428160544,690.9162793440923,794.1482649081663,910.0119159572891,1039.2882353960986,1182.59196967875,1340.3117792448018,1512.5505530823398,1699.0714746948167,1899.2563490485488,2112.082776207632,2336.1257194718714,2569.586781100951,2810.3512862813905,3056.0696181888097,3304.2558818286448,3552.394638551308,3798.0456504947433,4038.9374167856295,4273.042474123849,4498.630391871351,4714.297452419141,4918.9746173168705,5111.917208048429,5292.6806893789535,5461.087133508502,5617.186569655387,5761.216716085718,5893.563751055738,6014.725952328323,6125.281310854915,6225.859643610746,6317.119300043087,6399.728262280427,6474.349257568147,6541.628406302913,6602.186896290042,6656.615183021176,6705.469250840374,6749.268518977519,6788.495031269724,6823.5936234713945,6854.972813996742
G,7.0,9.589717558014614,12.61874141000688,16.16111495919911,20.3031850881582,25.14558160906601,30.805491135149577,37.419260122431645,45.145362341979904,54.16776481796993,64.69972244023518,76.98802386638555,91.31769842883993,108.01717356347731,127.46384225836817,150.0899570839345,176.38870783693153,206.9202595742576,242.31742252437667,283.2904911558581,330.6306241015049,385.210940289837,447.9842855900227,519.9763933407855,602.2729489504823,695.9989182473082,802.2884773377588,922.2440762273585,1056.8836840782853,1207.0762071644622,1373.46652015378,1556.3935131513365,1755.8069068093555,1971.1910175090086,2201.5056484324923,2445.155161144724,2699.9958464634765,2963.3884848439643,3232.29749252883,3503.4310276172696,3773.409307003147,4038.9429458184877,4297.000936387985,4544.949665441962,4780.649698268483,5002.504481949175,5209.46270347673,5400.982062861357,5576.965694610305,5737.683276907786,5883.68757097466,6015.734614701053,6134.712910026696,6241.584314242927,6337.337301807043,6422.95189093582,6499.374757418664,6567.502744961286,6628.172974634072,6682.157925772448,6730.164111229787,6772.833238719028,6810.7450012419795,6844.420856238555,6874.328329945713,6900.885522117168,6924.465591526099,6945.401080438541,6963.987992278078,6980.489576098131,6995.1397984559335
