series,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,40195.350000000006,40192.39565262418,40188.710565275986,40184.115714083724,40178.389167381676,40171.25632500749,40162.37822426382,40151.337688868065,40137.62316679772,40120.61024341058,40099.541061634845,40073.50227300913,40041.402726241555,40001.95290868316,39953.649192802506,39894.76713596016,39823.3692482739,39737.33342145023,39634.40806001288,39512.29822996199,39368.78331468865,39201.86071825637,39009.90295547974,38791.8089314398,38547.126863163685,38276.12820111981,37979.81944789659,37659.89006334087,37318.60619914526,36958.66832945092,36583.05399341228,36194.865010303685,35797.1933911502,35393.013937017044,34985.105917281035,34576.00216777997,34167.961601242685,33762.960193077226,33362.69554458426,32968.60070766739,32581.863760595385,32203.45045060081,31834.127958151,31474.488446243624,31124.97153083196,30785.885159423142,30457.424635283172,30139.689696538753
I,9.0,11.234347375822797,14.020686933949914,17.493883171494428,21.820919219820755,27.208088056420294,33.90954175557469,42.23731381088553,52.57285077635926,65.37994610139275,81.21873218901459,100.76002223961196,124.79876722801937,154.2646834081723,190.22722461617303,233.8911034892259,286.5777028963482,349.6873134883102,424.63768984659964,512.7765047097594,615.2692996063236,732.9703520700904,866.2904866811192,1015.0812717865672,1178.556838319757,1355.2709532980512,1543.1580302574323,1739.6347723925549,1941.747854796762,2146.34589610736,2350.2525604574143,2550.4213387294185,2744.0592507845513,2928.71396485494,3102.324867402551,3263.242627511413,3410.2237838477818,3542.4072893054217,3659.279354653956,3760.631843198505,3846.518242814634,3917.2100933840375,3973.1557783631233,4014.9428280014467,4043.264317172993,4058.889543207973,4062.6389038913035,4055.36273032442
IH,0.36,0.7126138190824336,1.1473668958039545,1.6846536524085216,2.3498446552123866,3.1744692635841747,4.197661662790746,5.467919198368998,7.045225527355008,9.00359147410354,11.434061108338176,14.44821582931905,18.182180229871868,22.80108405051033,28.503857687076923,35.52812820026463,44.154835721640204,54.712011601312305,67.57696854070225,83.17598803594868,101.98051240314223,124.49893295774035,151.26338136590553,182.81150444156302,219.66398074186492,262.2993712112323,311.1285687589042,366.47141247621045,428.5378473895088,497.4153780512588,573.0636584137025,655.3161167810932,743.8877386726526,838.3876380923803,938.3348556476848,1043.175875329697,1152.3025644745262,1265.0695291257025,1380.8101750995222,1498.8510332687315,1618.5241267183267,1739.1773230437238,1860.1827313465026,1980.9432786103107,2100.897643276888,2219.5237435123304,2336.3409810172707,2450.9114339203725
IN,0.36,0.6679094787870556,1.0206396158391793,1.4337847333092808,1.9260772988767165,2.520218594350357,3.2438768384119907,4.130882855125315,5.222653627024366,6.569871131561031,8.234435610214266,10.291695889912376,12.83293065985615,15.968008996861698,19.828091023801058,24.568136685982697,30.368872366652568,37.43772939853895,46.00813627862951,56.33645554252131,68.69586202952333,83.36662496296964,100.6226308622034,120.71456897547628,143.85091758047096,170.17855424179723,199.76525462449553,232.58636407471914,268.5174634935442,307.33400371831334,348.7178716733079,392.26993050346204,437.5269364523865,483.9809560268029,531.0994583527358,578.3445430446533,625.190168456615,671.1366705546552,715.7222427537828,758.5313484156575,799.2002518787946,837.4199880528164,872.9371594220421,905.5529693886745,935.1208876159947,961.5433091000577,984.7675237732619,1004.7812644096646
D,0.01,0.0137861809175664,0.021280861038133137,0.03334791283352294,0.05106570036534984,0.075779414234268,0.10916584464866652,0.15331336266549533,0.21082039413121664,0.28491622316350335,0.37960851824354325,0.49986247373987136,0.6518168044783397,0.8430418706619339,1.0828447299171278,1.3826246245055693,1.756279960696388,2.220663839661814,2.796079323791148,3.5067977370016807,4.381573677839015,5.454119983462405,6.7634963285234475,8.354358906451672,10.277018433196815,12.587261689201044,15.345908561338916,18.618100366740887,22.472342224382647,26.97934728060804,32.21074898194624,38.23775644871499,45.129826938521354,52.95342016344918,61.77088482141845,71.63951127903147,82.61076848136182,94.72972953935148,108.03467984649161,122.5568941124453,138.32056405810295,155.3428561781078,173.63407838025327,193.19793493750515,214.03185060488232,236.12734662359114,259.4704534118465,284.04214685422414
R,0.0,0.055690521212944405,0.15946041738455696,0.3186164462304915,0.5429257440469182,0.8451196639182317,1.2415296347492517,1.7528819048868227,2.4052828774068837,3.231431659198139,4.27210093934165,5.577930558287507,7.211578836221402,9.250272990635347,11.788789140527982,14.942871039864034,18.853060780765844,23.688860221949795,29.653065997404767,36.98602401278398,45.96943759453181,56.92925176936987,70.23704928251713,86.30936445014808,105.60438176103173,128.6156584399144,155.86278990125047,187.87928734891318,225.19829295055243,268.3370453915489,317.7811670613613,373.96984723364073,437.2828560017039,508.03008384539606,586.4440164945846,672.6752750552461,766.7911134970379,868.7765883976543,978.5380030620007,1095.9081733372795,1220.65305393477,1352.4792887405167,1491.0422943370897,1635.9545428184474,1786.7937704972883,1943.1108981329137,2104.437502623152,2270.2927279525743
G,9.0,11.954347375822795,15.639434724015736,20.234285916276242,25.960832618322122,33.093674992507324,41.97177573617535,53.012311131932165,66.72683320227674,83.73975658941896,104.80893836515222,130.84772699087074,162.94727375844712,202.3970913168416,250.70080719749615,309.5828640398429,380.98075172610334,467.01657854977316,569.9419399871274,692.0517700380151,835.5666853113601,1002.4892817436328,1194.447044520269,1412.5410685602064,1657.2231368363214,1928.221798880196,2224.5305521034215,2544.4599366591387,2885.7438008547506,3245.68167054909,3621.2960065877332,4009.4849896963306,4407.156608849817,4811.336062982969,5219.244082718975,5628.347832220041,6036.388398757323,6441.389806922785,6841.654455415754,7235.749292332619,7622.486239404629,8000.899549399202,8370.222041849012,8729.861553756386,9079.378469168047,9418.464840576866,9746.925364716833,10064.660303461254
H,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554,20092.29314205554
beta,6.565216390717323,6.565216390717323,6.560876386925062,6.555470945215946,6.548743487493985,6.540378384149232,6.529988861562401,6.517103258136275,6.5011498834602355,6.481441087918994,6.457157683877522,6.427335620409997,6.390857826913763,6.346455376587626,6.2927234361560345,6.2281585343730494,6.151223913679145,6.060448278075406,5.954559155477968,5.832644704619677,5.694327488585811,5.539922676151573,5.370545501320722,5.1881337173236295,4.9953636129941135,4.795461534193099,4.5919395309986895,4.388303354935419,4.187785587694848,3.9931452065926725,3.8065535425769004,3.6295645424245677,3.4631516793962858,3.3077873405381633,3.1635415950515475,3.0301826209999905,2.907267610502071,2.7942186962287656,2.690382537739344,2.5950746646781644,2.507610854275379,2.427328158090906,2.353598054586018,2.2858338471623254,2.2234940087733426,2.1660827774408142,2.1131489681925455,2.064283695384821
