beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
10.35997021587084,0.20006737116837067,0.6491158238633895,0.2,0.2,0.1894426260400575,0.5,0.010899278972282664,0.03138448332057025,0.1119291769699218,0.03333483785469075,0.6261861351642151,0.06756154097031648,0.9500000000000002,0.00025488137000307347,0.010279846686367155,0.021656329559533404,0.9994870382655949,0.9947231189673815,2021-03-18,2021-04-20
