series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22
S,2528837.705353651,2528090.291973507,2527542.926880426,2527069.7942024427,2526614.0890708202,2526149.3839452188,2525662.730245252,2525147.1783955456,2524598.446228102,2524013.429844594,2523389.5371641796,2522724.3906576824,2522015.696892306,2521261.1923107347,2520458.624570408,2519605.751090463,2518700.3464581454,2517740.214836558,2516723.2055292986,2515647.2307543526,2514510.285069702,2513310.46605183,2512045.995880884,2510715.243490815,2509316.746927006,2507849.235531823,2506311.6515578106,2504703.1707935804,2503023.221781797,2501271.503214085,2499447.9991052975,2497552.991379851,2495587.069545531,2493551.1371842595,2491446.415053293,2489274.440661999,2487037.0642661885,2484736.4413011605,2482375.0213531316,2479955.5338437734,2477480.9706714125,2474954.566112848,2472379.774339809,2469760.2449425794,2467099.7968795127,2605613.0071796305,2743886.213853072,2881917.350440095,3019691.464271168,3157184.6419214876,3294366.076540996,3431199.0317728245,3567641.163381053,3703644.4732417352,3839155.0584378964,3974112.754268839,4108450.735468146,4242095.122795246,4374964.634933904,4506970.323685314,4638015.430874831,4767995.406247121,4896798.125477216,5024304.345164993,5150388.426460143,5274919.350239208,5397762.034375942,5518778.947951274,5637831.999123957,5754784.654231067,5869504.227303265,5981864.263522268,6091746.929047281,6199045.3144923365,6303474.360553624,6264128.729956437,6223385.906652528,6181277.955154828,6072670.330930166,5963809.043177666,5854929.245887481,5746309.329194261,5638227.450793685,5530942.260598608,5424684.154959496,5384944.657942218,5345826.958084138,5307516.186271208,5270136.342326555,5233774.761975781,5198494.346871525,5164340.100619007,5131342.960021096,5099522.300875655,5068887.761879024,5039440.690685525,5011175.358103872,4984080.012262786,4958137.809615569,4933327.643131664,4909624.880220858,4887002.019255402,4865429.271806849,4844875.076851597,4825306.552723484,4806689.892269684,4788990.70639168,4772174.320882429,4756206.031189076,4741051.319436328,4726676.037742828
E,0.0,747.4133801442634,1145.2454430839791,1389.25187592684,1567.0130368417417,1718.2099835755548,1861.1059290128233,2004.3112080361307,2152.0461010849035,2306.508278515511,2468.9439110691446,2640.135299716673,2820.6241361495822,3010.8138617476616,3211.0159876773346,3421.46994018816,3642.3500760404954,3873.766293039738,4115.761361529999,4368.306580518505,4631.296651147052,4904.544322923357,5187.775204403265,5480.623047114819,5782.625765522974,6093.222425347722,6411.751406776385,6737.449922467662,7069.455039884802,7406.806322173705,7748.450161330655,8093.245832370425,8439.97324878869,8787.342349443967,9134.003997000651,9478.562220373507,9819.58759029786,10155.631480177637,10485.240935412425,10806.973854755528,11119.414177710085,11421.18677280807,11710.971732588492,11987.517801451982,12249.654691148142,12496.30407394273,12933.610589797418,13525.496427048767,14255.987976759294,15121.268183212385,16125.177084247762,17276.715958239987,18588.693100514185,20077.008172447255,21760.284624989123,23659.6817479402,25798.786113333284,28203.519363894775,30902.019143097103,33924.460552624216,37302.79161672961,41070.36068312976,45261.41825291543,49910.48149461659,55051.55726778202,60717.22904211852,66937.62440099067,73739.2921741884,81144.03055909045,89167.71846670841,97819.21026248587,107099.35769119137,117000.2211137717,127504.52489905659,138585.39930502773,150204.61338093953,160896.39454836262,170814.2273583027,179954.43261641212,187519.6445644302,193589.8139833621,198185.6599671363,201323.98883399804,203037.752289106,203381.563038982,202431.04539493678,201048.89815798623,199136.34544015065,196675.5042485158,193688.73349107546,190218.35286084047,186316.1133085126,182037.47891048103,177438.37819618415,172573.28732272546,167494.07458768375,162249.30798029923,156883.86129988014,151438.72223808675,145950.94167072096,140453.68336191756,134976.34512624034,129544.73003547096,124181.2514038102,118905.1590151639,113732.77688644282,108677.74507709705,103751.25982426663,98962.30770917305,94317.89071379109,89823.2399580368
I,605.0167925887389,363.0100755532433,270.2748194183673,242.5616654083733,243.06314041883184,255.84294330530832,274.1249224717382,295.12547317460235,317.77888216390886,341.74198717989543,366.9631683689652,393.49893559655425,421.4381126814407,450.87202092877715,481.8837748980317,514.5451115566436,548.9158809214525,585.0442329299069,622.9667724225837,662.7084648022891,704.2822744873895,747.6885880990731,792.9144925366056,839.9329775299126,888.7021261003579,939.1643494368458,991.2457163999845,1044.8554222812152,1099.8854362219447,1156.2103614332996,1213.6875367188745,1272.1574015788135,1331.4441402777327,1391.3566127226181,1451.6895719531317,1512.22515971167,1572.7346632108138,1632.9805081651757,1692.7184557288097,1751.6999644914752,1809.6746734149383,1866.3929577571696,1921.6085077911148,1975.080879550214,2026.5779679174793,2075.8783550319995,2122.7734910583977,2181.609697678489,2258.4620883963,2355.854376384095,2475.032830421954,2617.014784257156,2783.0425321529074,2974.760599079107,3194.2718637939906,3444.1454286498147,3727.4081472463254,4047.5319202967194,4408.4195998534215,4814.388173076709,5270.146138725211,5780.761362522561,6351.6156337432385,6988.342427387361,7696.744950071248,8482.692423448216,9351.993755551182,10310.249261853784,11362.682872094298,12513.95918791937,13767.991677407794,15127.75000206419,16595.075751678403,18170.51651369383,19853.188083067536,21640.6736681289,23528.839362984814,25412.306893285222,27238.62398276046,28976.060984458993,30549.604655467105,31919.8596328161,33064.64318895398,33971.82549886839,34636.44189289638,35059.34740716289,35246.36392589607,35261.546444990905,35136.39384775888,34888.55006959518,34530.17107769193,34071.52131490311,33522.39238824678,32892.55286642531,32191.79009997622,31429.800751310744,30616.043996987755,29759.604838842664,28869.08443998995,27952.520853709873,27017.337901040093,26070.317986588445,25117.594293657283,24164.658120115906,23216.377669982496,22277.0252096361,21350.31005264036,20439.415325781854,19547.03688629466,18675.423110786942,17826.4145676821
A,1119.2467500145228,907.2137065049719,832.4130156202436,823.447979374236,847.8696612878041,890.7501259272317,945.1426809667223,1007.7884204937506,1077.1640117585953,1152.5827808908518,1233.773543949991,1320.6783271199406,1413.351734295774,1511.9083728861035,1616.493532450989,1727.2654335030938,1844.3834163896306,1967.9992787753476,2098.2503334636717,2235.2534348118093,2379.0995726718174,2529.8488247033197,2687.5255696560403,2852.113933540067,3023.5534860234357,3201.735235240623,3386.4979902372634,3577.6251739849686,3774.842177551671,3977.8143482721216,4186.145702007298,4399.378442091808,4616.993355649197,4838.4111420060635,5062.994708493149,5290.052446670811,5518.842477786012,5748.577831002573,5978.432492665972,6207.548240612886,6435.042155327041,6660.014680501975,6881.558090084211,7098.765207741989,7310.7382183287455,7516.597409453932,7715.489684676211,7933.494924998893,8187.067056849264,8487.468488605511,8843.332339247574,9262.154940821467,9751.181468631454,10317.947926508905,10970.627517607381,11718.26366178819,12570.934461003497,13539.871910014273,14637.546548290436,15877.720611988165,17275.46792991221,18847.15569591204,20610.381306073512,22583.856465835517,24787.230723572626,27240.847530922925,29965.427936710315,32981.68011560472,36309.83704541567,39969.12957974593,43977.20757368308,48349.52713637799,53098.72694452531,58234.02027443409,63760.63148255042,69679.30571951116,75985.68203773754,82485.87030332925,89042.64400080964,95544.29536060484,101796.72740998607,107652.99637624371,112996.68662527655,117735.6191908111,121799.35706769259,125137.8994046966,127720.5387377661,129634.42092134531,130937.35495234665,131673.8759307094,131882.9857920789,131601.7937701818,130867.09976341396,129715.93514824705,128185.57924449,126313.3237291645,124136.13162089925,121690.27094103767,119010.96662276734,116132.09343973985,113085.92052178137,109902.91072514706,106611.5737455466,103238.36929191841,99807.65522401004,96341.67489434725,92860.57776575537,89382.4675260972,85923.47227363526,82497.83181675721,79117.99766282365
IH,0.0,121.00335851774778,131.78484500845448,118.51102659783453,106.47616164041051,100.69019551435491,100.41623588755448,103.93863786983988,109.86155735969795,117.28914335063797,125.71460201749942,134.87973616426453,144.6695633292809,155.04561027140443,166.00732396168178,177.57105682514674,189.75915423816176,202.59451534378525,216.09797011688767,230.28702748131263,245.1752441448976,260.77184358689397,277.08141434189156,294.10361804532,311.83288714880894,330.25811516470884,349.36235213968314,369.1225216114552,389.5091759239749,410.486306035717,432.01122054073335,454.0345068023118,476.50008496423743,499.34536318132365,522.5014997183564,545.8937746409381,569.442070723759,593.0614600166697,616.662889340939,640.1539549534507,663.4397538347727,686.4237966420262,709.0089654196322,731.0984977600809,752.5969783067794,773.411318316623,793.4517044460576,812.6324989569176,833.7810807060819,859.495345431874,891.5506684475155,931.0646408548139,978.7873440169333,1035.334102122068,1101.3347756683092,1177.5180056310674,1264.7539913072378,1364.0737185203184,1476.675823322591,1603.9271298819617,1747.3595503165266,1908.6640436995235,2089.6812324776274,2292.3877242715444,2518.8769742937725,2771.3335343214485,3051.999714534556,3363.134012065475,3706.9611225848203,4085.613932296812,4501.068557711133,4955.074212453261,5449.080370469576,5984.1642884703315,6560.962370977923,7179.609042894531,7839.686693202615,8540.164286873762,9259.461889062162,9976.534282821065,10674.742307977322,11330.945090710207,11925.945340355056,12445.9171026956,12881.672128553295,13227.723504697344,13481.558585135332,13643.112809746317,13725.165601307592,13740.267161376141,13698.084589661572,13605.777265040524,13468.899733454466,13292.127048731963,13079.699496811889,12835.648474711812,12563.885074102016,12268.214048050222,11952.313304392268,11619.701943125427,11273.708769251789,10917.44666790557,10553.794634371952,10185.387423981232,9814.611957039046,9443.609318791552,9074.281168852238,8708.29947302194,8347.118616336693,7991.98911101309,7643.972258799557
IN,121.00335851774778,238.20908914836235,303.335035073826,347.8699856086804,385.46459892929244,421.9796197372921,459.90459606108817,500.295712431303,543.6192846240705,590.1138506858277,639.94182981772,693.2502198074635,750.1927069662454,810.935919003538,875.6595183652755,944.5541517962483,1017.8188300851523,1095.658288173273,1178.2804654890356,1265.894096357458,1358.7063571651768,1456.9205150586515,1560.7335350742112,1670.333617982141,1785.8976559147754,1907.5886059405443,2035.5527930422627,2169.9171636408846,2310.7865190678212,2458.2407653471278,2612.332221335805,2773.0830316512784,2940.482733813625,3114.486030555373,3295.0108182217823,3481.9365205468284,3675.102773836776,3874.308504772077,4079.3114357583495,4289.828045189142,4505.534001355084,4726.065079322281,4951.018560219795,5179.955102354967,5412.401063753847,5647.851246427724,5885.772024193551,6125.604808483249,6369.677806078699,6621.461176895676,6884.820914308409,7163.750933242574,7462.323268416934,7784.730614697181,8135.3629863809065,8518.893195186849,8940.36121952275,9405.25423139803,9919.581570906339,10489.944548517877,11123.600693416553,11828.521460734379,12613.441698747465,13487.898474886788,14462.256235649631,15547.71478605832,16756.296275371933,18100.807325513226,19594.77269228756,21252.337449974955,23088.13565733696,25117.124784377764,27354.386800934615,29814.898654971938,32513.276768169246,35463.501992355064,38678.63303921277,42170.4919983281,45929.45427424338,49935.70687920258,54163.71271644316,58573.73350920721,63119.399073427194,67751.3579837936,72419.38171897893,77073.82521991289,81666.77251927857,86152.97584448168,90501.41850007125,94688.3570102196,98694.32186289919,102502.88578009642,106100.18993400129,109474.76877035765,112617.47028914613,115521.38719124686,118181.76829203618,120595.90335567683,122762.98420605002,124683.9482638498,126361.31113996214,127798.99425833263,129002.15245196404,129977.00540874917,130730.67587446379,131271.03669199132,131606.56807238478,131746.2259423676,131699.32177688766,131475.41398650946,131084.21067134218
D,4387.0,4387.0,4388.318849361068,4389.755209151134,4391.046893891315,4392.207407280932,4393.304857811617,4394.399322379902,4395.532178590044,4396.729590352037,4398.007957445836,4399.378155964114,4400.848247836276,4402.4250417657995,4404.114927125575,4405.924287260876,4407.859683746616,4409.927921706202,4412.136055847189,4414.491367908837,4417.001330465053,4419.673563848086,4422.515788919456,4425.535776552403,4428.741293932237,4432.140047562004,4435.739622892044,4439.547420630428,4443.5705899684235,4447.815959139083,4452.289963902868,4456.998574714698,4461.947223467379,4467.140730823721,4472.5832352405505,4478.278124849417,4484.227973388461,4490.4344813758335,4496.898423676264,4503.619604539045,4510.596821079293,4517.827836037641,4525.309360490455,4533.037046998414,4541.005493481717,4549.20825790198,4557.637883620633,4566.285935098424,4575.143043406498,4584.230656006925,4593.598535552165,4603.3157950055,4613.463728267405,4624.131804584385,4635.4161997929305,4647.419954754816,4660.254051993075,4674.038958575641,4688.906378572553,4705.001080322571,4722.482729562367,4741.527688766149,4762.3307506427955,4785.106769358713,4810.092142678184,4837.546085517872,4867.7516228336835,4901.016219145723,4937.671954964397,4978.075158378855,5022.605404400003,5071.6638062838665,5125.670542453759,5185.061589553896,5250.284665549905,5321.7944247578425,5400.046986628274,5485.493918952781,5578.575551984544,5679.497010246652,5788.234040571661,5904.581034943535,6028.080166506802,6158.0643717795265,6293.71589434771,6434.11683250629,6578.2894811522065,6725.228749152769,6873.928841716517,7023.523250545946,7173.282255491479,7322.581500820127,7470.874662866545,7617.675958511169,7762.550559350322,7905.1098530397,8045.009166555738,8181.946454954074,8315.661142355451,8445.932739424148,8572.579112477048,8695.454409405393,8814.446706303914,8929.475458240113,9040.488837214863,9147.461030939334,9250.389563410092,9349.292685342343,9444.206870672991,9535.18444508718,9622.291363951557
R,0.0,215.8306713966842,455.673366780579,688.7803102626476,914.9496909426618,1140.9080342126895,1373.2427873082993,1616.9350848410854,1875.5240110892562,2151.5767792035213,2447.090077923442,2763.760922720876,3103.150861207329,3466.779117434226,3856.17261988544,4272.891183179198,4718.538755205241,5194.766888246076,5703.273766604328,6245.80052853965,6824.125754988853,7440.058544723033,8095.430368956885,8792.085793192664,9531.87211312394,10316.627944257498,11148.170815474468,12028.283836575609,12958.701534357373,13941.094978286601,14977.056343638933,16068.083085712164,17215.561922280624,18420.75284178022,19684.773370852097,21008.583345980715,22392.97043934052,23838.53668810246,25345.686269058344,26914.61474645763,28545.300000638752,30237.495018855556,31990.72269837012,33804.27277633574,35677.200962323375,37608.33030875799,39596.25481328972,41639.345206484766,43740.852510170735,45908.631580201625,48154.07870969531,50491.23469236132,52936.24458924491,55507.1288458144,58223.77479554994,61108.07083357981,64184.12953850834,67478.56598780591,71020.81078249622,74843.44489340838,78982.54703633141,83478.04528263025,88374.06400739084,93719.25573254845,99567.10539439846,105976.1924016853,113010.39385603691,120739.01077301764,129236.7983569601,138583.8816159541,148865.5390804468,160171.84025641033,172597.1267350034,186239.33248829137,201199.14554772674,217579.02059167012,235482.05945603765,255010.73886279442,276230.65999043535,299170.33543562266,323825.97115294426,350147.8818080939,378045.7270503887,407396.05849610845,438049.50329000404,469837.1742848203,502576.4104995982,536075.9735098752,570159.6816726788,604667.7211016477,639454.2446807615,674385.0164323885,709335.8945773898,744192.0511268374,778847.6510994256,813205.7547182682,847178.2857561978,880685.976789723,913658.2484217398,946033.0079487168,977756.3689636628,1008782.3015619296,1039072.2263167866,1068594.5660325384,1097324.268689592,1125242.3136891176,1152335.2118991297,1178594.5083316427,1204016.294668874,1228600.737370677,1252351.6257654857
G,261540.0,261540.0,261592.46877408642,261672.86554784377,261770.3916890176,261880.3967480716,262001.01590456016,262131.6664242517,262272.3700225109,262423.44468039245,262585.3626564535,262758.6836910287,262944.0224423522,263142.03159567213,263353.3921580129,263578.80700463074,263818.9958186182,264074.69052299525,264346.6307556599,264635.55915700865,264942.2163526147,265267.33557602135,265611.63691569853,265975.8211977065,266360.5635372889,266766.50661106553,267194.2537178034,267644.3617102446,268117.3338930978,268613.612992798,269133.5743126569,269677.51919220435,270245.6688915348,270838.15902009077,271455.0346244103,272096.2460409501,272761.6456083339,273450.9853185726,274163.91546940233,274899.9843604565,275658.6390551766,276439.2272088848,277240.9999420216,278063.1157168972,278904.6451570845,279764.57673136605,280641.82320940524,281549.76881244866,282499.2650822379,283500.04220558424,284561.56241017574,285693.5574961797,286906.39115777833,288211.3262375657,289620.74174191226,291148.3240522857,292809.2449423421,294620.331974291,296600.2324219664,298769.56883513107,301151.08207001025,303769.7557492977,306652.9145655274,309830.2876126688,313334.0271063077,317198.67255971313,321461.05086119537,326160.10386971844,331336.63718470046,337032.98664936324,343292.6028140194,350159.55780963897,357677.98356007884,365891.4546227656,374842.33279761684,384571.0936159052,395115.52877801267,406410.532053507,418401.7719002963,431034.65849509905,444198.62655989075,457788.72339942656,471701.45080869086,485834.49039418687,500087.8369877622,514365.31925918726,528576.0747407856,542689.802830239,556669.2688110033,570475.9825719432,584073.023607878,597426.4422761659,610505.9218754709,623285.0393089481,635741.2976890692,647856.0243803941,659614.1879265954,671004.1663672455,682017.4879039299,692648.5580936458,702894.38348246,712754.2987284245,722229.7022301287,731323.8037740502,740041.3865719632,748388.5851796098,756372.6801064685,764001.9094006661,771285.2970914916,778232.4980705018,784853.6587717118
H,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4236127.276521916,4094916.660627225,3953706.0447325343,3812495.4288378437,3671284.812943153,3530074.1970484625,3388863.581153772,3247652.965259081,3106442.3493643906,2965231.7334697,2824021.1175750094,2682810.5016803187,2541599.885785628,2400389.2698909375,2259178.653996247,2117968.0381015562,1976757.4222068654,1835546.8063121745,1694336.1904174837,1553125.5745227928,1411914.958628102,1270704.3427334111,1129493.7268387203,988283.1109440295,847072.4950493388,705861.879154648,564651.2632599573,423440.6473652666,282230.03147057584,141019.41557588507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
