beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
25.583445240182893,0.20015671805122004,0.698903464661233,0.05053709395048452,0.19996386108980385,0.04001322290488944,0.491042983087922,0.0594496187973816,0.08442394615662241,0.09496389504248394,0.9500000000000002,0.0,3.5566992416896726e-16,0.05787145959685485,0.0,0.044400492763871195,0.0398950092730565,0.9958537980932547,0.997378975166735,2021-06-10
