beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
7.445483504469688,0.20127578754877218,0.7776628975095615,0.07955174768282623,0.2,0.10868907572872177,0.5,0.001,0.13738896582353086,0.1042349080887589,0.07142857142857142,0.7569473596335741,0.9000000000000001,0.0005291601537390397,0.024463440915161953,0.17448619569906507,0.9952691265815293,0.7472479894415748,2021-03-15
