beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
4.34485443607822,0.246180605261114,0.8926078393078168,0.10194051304724312,0.2,0.19801241821038712,0.4761717972238667,0.016758177122715694,0.11155926987710842,0.17310141969484538,0.03333333333333333,0.5486113156794697,0.8300000000000001,0.0006666725285157275,0.007268522228237518,0.027509467016058758,0.9996222318016859,0.9857342727831073,2021-03-18
