series,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,2168.883350017421,2167.3003833218313,2165.364518630058,2162.9978422386494,2160.1056155199917,2156.572828877385,2152.2601433622303,2146.999159095232,2140.586970895048,2132.780012302772,2123.2872591545424,2111.762975899428,2097.799358330865,2080.9196744244214,2060.5728500312566,2036.1309024653585,2006.8911906337282,1972.0860889592839,1930.9033058715966,1882.5204617174577,1826.1573925629496,1761.1484974831637,1687.0347670485191,1603.670505886201,1511.3332526130887,1410.818022736671,1303.491108326897,1191.2777845168566,1076.5658756534774,962.0243801967632,850.359784539111,744.0539694701059,645.1368193451942,555.0381233101156,474.5399727863044,403.8228615486764,342.5775752256435,290.14703487189416,245.66659962221388,208.18238218372431,176.73891979550126,150.4363886677692,128.46244181405297,110.10538138337641
I,6.0,7.342966695589682,8.985112719539426,10.992384602166297,13.444915936737377,16.439905941874606,20.09499521935401,24.552179677578465,29.982280690659007,36.58994805530896,44.61910328132611,54.358622405187255,66.14789507754298,80.38166318088466,97.51322104681395,118.0546397708394,142.57216601163623,171.67438104561512,205.99018889147789,246.13342548995763,292.6511576248674,345.9540063996586,406.2295765783169,473.3446546775023,546.7481217635145,625.3934267693915,707.70460410839,791.6097437540946,874.65726286731,954.2124678093318,1027.7085647546105,1092.9060372334313,1148.1069458690058,1192.2813640693241,1225.0882600303623,1246.8018408667758,1258.1750535551378,1260.2785917666815,1254.3478833456945,1241.6581854503563,1223.4353204205652,1200.8004387314747,1174.742368035932,1146.1097337451713
R,0.0,0.24,0.5337186678235872,0.8931231766051643,1.3328185606918161,1.8706151981613113,2.5282114358362957,3.332011244610456,4.314098431713594,5.513389659339954,6.976987581552312,8.761751712805356,10.936096609012846,13.582012412114565,16.79727893934995,20.697807781222508,25.419993372056084,31.122880012521534,37.98985525434614,46.22946281000526,56.07479982960356,67.78084613459826,81.61900639058462,97.86818945371729,116.80197564081739,138.67190051135796,163.68763758213362,191.99582174646923,223.66021149663302,258.6465020113254,296.8150007236987,337.9233433138831,381.6395848032204,427.5638626379806,475.2551172007536,524.258647601968,574.130721236639,624.4577233788445,674.8688670495118,725.0427823833395,774.7091098013537,823.6465226181764,871.6785401674354,918.6682348888727
G,6.0,7.582966695589682,9.518831387363013,11.88550777877146,14.777734497429194,18.310521140035917,22.623206655190305,27.884190922188917,34.2963791223726,42.10333771464891,51.59609086287842,63.12037411799261,77.08399168655583,93.96367559299922,114.3104999861639,138.7524475520619,167.9921593836923,202.79726105813663,243.980044145824,292.36288829996283,348.7259574544709,413.73485253425685,487.8485829689015,571.2128441312196,663.5500974043318,764.0653272807493,871.3922416905235,983.6055655005638,1098.3174743639431,1212.8589698206572,1324.5235654783094,1430.8293805473145,1529.7465306722263,1619.8452267073048,1700.343377231116,1771.0604884687439,1832.305774791777,1884.7363151455263,1929.2167503952066,1966.7009678336963,1998.1444302219193,2024.4469613496512,2046.4209082033674,2064.777968634044
