series,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
G_high,6.0,8.714841459615485,12.412389543492448,17.42239117168623,24.16438666936229,33.15643607925921,45.013042194293575,60.42479495279493,80.11317789088547,104.75933718656441,134.91330195359626,170.89341610653318,212.77372388401105,260.33762548919424,313.1251630559521,370.5017430446536,431.7364225041034,496.07163229622336,562.7750200090846,631.7954901708961,701.8007786007555,773.2276139864182,847.194146935291,919.1246408703097,989.7705683793497,1060.2075997440718,1132.1727557361594,1200.2768498054365,1265.7775548920254,1334.5763831263932,1403.3068335498863,1467.0482679761353,1533.7126726171828,1592.2120008493262,1650.9374221687367,1709.058820302334,1767.0545382896796,1821.042350448197,1873.4937020145408,1925.619768242679,1977.8206517022259,2026.1535309239662,2073.0865394442462,2118.831043884075,2162.434618247667,2204.229449190734,2243.5172005738896,2281.296247268619,2316.822154862847,2351.218386425034,2383.6694638301333,2414.6705117485576,2445.240000446459,2474.166265081223,2501.9148386521865,2528.9781487568425,2555.44788370336,2579.8880163843032,2603.2152605759316,2625.3324662720684,2646.7282150459137,2667.007550521037,2686.6914863088064,2705.6072544879926,2723.9378973897396,2742.04881780023,2759.360449750569,2776.003573671758,2792.2187655312932,2807.649199130169,2823.5715766999006,2837.047208087849,2850.006727299796,2863.007778947712,2875.3503132623396,2888.2769649794927,2900.4351827109667,2911.9324596756956,2923.223277736498,2933.9384076422766,2945.1828846835556,2956.092847524088,2965.775976539892,2975.0473300275044,2983.9242724837186,2992.423452995151,3001.050192725084,3009.8330647764055,3017.3197957889356,3026.1330822440414,3034.2259515225633,3041.7453666850215,3048.3437094260994,3054.6720214960783,3061.4646175769385,3067.793400659958,3074.342755433199,3080.4232412276583,3086.5761684852905,3094.0521837955075,3101.716892888276,3110.073859158444,3118.8026304673376,3128.3276479259007,3138.7176172667423,3150.326211450374,3162.397992003939,3175.4995082678447,3190.0166437684466,3206.1121884574686,3223.95409423887,3244.617736249812,3264.5024194827324,3286.3453364864295,3309.3287671831554,3334.3200546150833,3360.3198012600074,3387.961812978326,3416.5312524612127,3446.3345291371015,3477.70808231744,3510.9340234323295,3545.9011194829013,3582.711373648744,3620.34191155485,3658.241204481441,3698.32664606856,3740.3711973428685,3783.880649978828,3828.708037853722,3874.812516620385,3922.1502148320724,3971.694447793073,4022.1201093419672,4073.753989113909,4127.6625898930115,4183.816647559876,4240.328054464435,4297.359418515761,4355.4178704563865,4414.055835821327,4473.171357955898,4532.662356579249,4592.427358796351,4655.25845363805,4719.649637988977,4782.847013270524,4841.252192436118,4901.433787422169,4963.990421812576,5024.794643196805,5084.220103817362,5142.315063121653,5199.22643556409,5255.096574900395,5310.201119594803,5366.388025807481,5420.6810263125735,5476.0405729562935,5526.32575930917,5575.761192503452,5628.261266670014,5681.9901971539175,5736.502009474128,5787.537565634287,5838.201372416871,5890.766061339623,5941.130059537922,5993.138005420493,6043.786520510573,6092.562469929657,6140.204333197716,6185.915409362772,6237.121431404289,6283.242815673552,6328.100748980905,6377.0917715071755,6420.3623178076705,6462.6602169359185,6509.782033210602,6557.148257240455,6598.948997067664
G_low,6.0,8.17048981750964,10.943174400236256,14.47852377804221,18.953323192916734,24.638169389668015,31.813852520795546,40.82752667404555,52.082867826663616,66.03651514077664,83.18720466327792,104.079367559301,129.3564029134952,159.46271290950784,194.82324572524834,235.1634380937746,280.75559929368717,331.55419771685035,387.2647413481791,447.47007653254946,513.288636519749,582.7613303404922,653.7324561074997,727.1586793763637,803.2705832053048,873.3009706736296,944.5970384929976,1019.8367725786766,1093.7043461514927,1163.6816901626119,1231.800140413802,1296.1563723986114,1359.0142688866317,1423.8835483947166,1485.0734991420957,1543.9508693758346,1601.2038870485408,1656.014335414038,1709.9852031566506,1763.0852061893236,1812.4010863045955,1859.677428773528,1905.4995500619566,1950.8651404708019,1995.2831530941696,2038.8787968975719,2081.0481332676354,2121.8219782440938,2161.2325289079404,2199.313009979998,2235.864998969573,2270.352419053749,2303.5857499052095,2334.789396447174,2365.0455004476808,2396.144230680217,2424.742193540109,2452.2741501746314,2478.7759473421675,2504.9331005200156,2530.234757937124,2555.0247253142797,2578.6972439535098,2600.7692677607165,2622.589603042716,2643.6119720395222,2663.863801581952,2683.371751676244,2702.1617171447833,2717.376699753597,2734.111261002447,2749.057604416174,2763.4475657040275,2777.30124354082,2791.263374863427,2803.476808354552,2815.914490517343,2828.137580448935,2839.182855446292,2850.204551415811,2860.874173264155,2871.022925010659,2880.325492226211,2888.427408682835,2896.174760100311,2904.226259446646,2911.255461366483,2917.5069690547366,2923.9200545196627,2929.658194445248,2936.0392327304467,2941.7045330958717,2947.5024554676024,2952.6652572470443,2957.6054563653183,2962.3326652225223,2966.856080715982,2971.1845021345966,2976.2044160157056,2981.715396906128,2987.7261714725532,2994.3639038276037,3001.4216536835147,3009.3113905849427,3017.6318559249894,3026.711517158302,3036.8819427529656,3048.1424554090795,3060.712557405434,3074.8536296777474,3089.996206032979,3107.2784796403553,3126.0788776604154,3146.3031055356414,3168.026741059539,3191.324210873681,3216.26786058095,3242.9253312697024,3270.6519891879298,3299.7844684538413,3331.105016045073,3363.291458311334,3397.4799132984476,3433.7151418409417,3468.931921890802,3507.1305888628804,3545.479908486797,3585.475734706997,3627.110181532005,3670.3674313232736,3715.223583665416,3761.6466081827507,3811.2861404292353,3860.13423446878,3910.7250460001997,3963.521788618148,4015.591387121176,4068.462587128127,4124.61904212247,4181.387287155873,4237.243104844043,4294.170029442561,4349.685234367926,4406.363072054822,4461.300959141633,4518.584404497451,4578.475395026329,4638.912525616178,4699.770791106005,4756.308656726183,4816.633618207158,4874.447454655406,4932.154629281777,4989.6876531544585,5048.972109285641,5109.07651730841,5168.5001202575595,5224.906389780471,5283.687213602897,5339.009164720025,5390.967811492729,5442.309897457892,5492.99821422009,5541.2422126345045,5587.374652656183,5632.734379758487,5688.57957187465,5735.96790393299,5781.490628904243,5823.70983980548,5869.4971518598095,5911.086598721127,5953.813999792262,5989.176336692377,6023.201487942928,6058.042349324557,6088.4363044348,6119.542318189018,6147.137828221842,6177.376063316462,6204.036850046326,6230.22888237664
D_high,1.0,1.0,1.0151518362583993,1.0419960903990524,1.0807039429009782,1.1338167776152888,1.2048449382943078,1.302598703716843,1.4341630999605912,1.6114171111721427,1.8434323155656869,2.145073555820592,2.5260943180067414,3.0059791006799013,3.6017451589958718,4.329149830357004,5.202205032059647,6.23233946090785,7.427820085215922,8.79347566486943,10.33070292807365,12.037695841229658,13.90982348095663,15.940086153663186,18.072485528804922,20.32139151094055,22.68442159835727,25.169453571288688,27.768597963601973,30.444606519853597,33.20417565056076,36.07886071410082,38.961784788870574,41.8612635271216,44.75365261518179,47.654881317089824,50.63662532253537,53.62215368733316,56.62921911693065,59.58160458642098,62.52875643413521,65.54165452001949,68.53097962090028,71.49734104039139,74.4244317938869,77.3831115777628,80.2687410578651,82.99132661076668,85.75742610326358,88.44414531062498,91.16160378855233,93.77873750937789,96.32507595189868,98.820527618511,101.26964344854582,103.72126386122244,106.1005112036539,108.52842177512679,110.84780618539722,113.11269032021572,115.18669830432518,117.19208764498718,119.15967988154408,121.1602918671681,123.10559793834061,124.99393583968968,126.80756116497916,128.56960834661004,130.27386462195722,131.9215221383705,133.51381601797507,135.0520157915728,136.53741764449802,138.04306624864455,139.38995604177606,140.72219147240136,142.00046317532085,143.37364432842332,144.5862039631685,145.86477427502209,147.1567328720928,148.36398902987605,149.43792430124276,150.5311231716377,151.51000765918397,152.42397186988086,153.4206237532617,154.41481363695914,155.2461578784932,156.02822084635216,156.8181346660716,157.6392648938295,158.4316587428575,159.05679937948753,159.64408765798592,160.32344061448487,160.97856490763044,161.60925793803312,161.7076322958483,161.8590573733409,162.02926070039712,162.20273675641778,162.37303218634855,162.55848016255902,162.7467892387393,162.92414806888723,163.0932343701798,163.25637442110275,163.41562798917482,163.5728604565579,163.72980530394446,163.88811963315308,164.04943504938774,164.21540596504866,164.387484729553,164.56696444165323,164.75501309161316,164.95270061186753,165.16102016422664,165.3809047306039,165.6132398652812,165.86634937379475,166.2067579358387,166.5604017704631,166.78762760706496,167.01354682748948,167.3142551454239,167.6560061152579,168.02635573187806,168.42669478384764,168.84289740296165,169.27520036290198,169.76086114901813,170.2865121302434,170.83007245995742,171.34084107483284,171.84466120234202,172.36452669707649,172.90551372000058,173.51325009340343,174.19014310920474,174.8931117317436,175.6946607145225,176.42845893713113,177.3049612959714,178.08887988929814,178.89486573242758,179.8292184806142,180.68458542897883,181.49329946638574,182.59238213681917,183.67312443711435,184.7509422179251,185.64684636529063,186.6859362833564,187.83024728558766,189.03880269648388,190.1393940136347,191.14652358055068,192.14988530927283,193.23759258032706,194.24610831603442,195.2501896416269,196.24876016840525,197.35236821282606,198.64137498075382,199.84893065852188,201.00554442021735,202.1402339188155,203.46215471815802,204.52973905225411,205.54219307771066,206.54118548985363,207.70637443253412,208.92130308586158,210.0804139315271,211.51811387966848,212.77508316981235,213.70477149562728,214.61731693748408,215.51246395840934,216.48144894193047
D_low,1.0,1.0,1.0056866091483787,1.0177233893266964,1.0374708142343114,1.0667010519621776,1.1078680728157044,1.1628532738307027,1.2379978220549461,1.3433125337156708,1.4652438372946772,1.6261063740390838,1.8400009348789172,2.1122022994295024,2.4443917845567733,2.859659179842881,3.357916219757574,3.9781083257731824,4.721403030337423,5.599160215973318,6.621729561834601,7.797329138647528,9.131761883935978,10.607540461256342,12.224995690369987,13.992757728333057,15.958907647534168,18.128729853540516,20.397614328388332,22.760513197033145,25.323678752668226,27.963580448441675,30.706644629025618,33.54135758340682,36.45609101838632,39.46535505762417,42.59828570504059,45.68340468995898,48.802599346543076,51.87405395589473,54.9842792646891,57.98625184334535,60.98261340245311,64.09330188465471,67.06148469425455,69.89350264353044,72.94727512346019,75.76254886205571,78.6427881023052,81.35984973526585,84.08594125655851,86.81561788577274,89.4669336440744,91.96606891553164,94.34837212774362,96.67249575234361,98.9654825425691,101.32566138224604,103.59790047509007,105.69979911340286,107.8323878050971,109.88645370795747,111.8552308816191,113.74967827938573,115.50679846301003,117.21091508648425,118.86288815853989,120.46363387429446,122.0141161135804,123.58153146017584,125.06385782277098,126.4488982826249,127.78762711190457,129.08118682650257,130.41460713200226,131.80076545042803,133.14341098554488,134.42096613492478,135.50992055664884,136.51918552656798,137.48794007143934,138.41759085038066,139.40640199082927,140.35362533274423,141.26175856002558,142.08220482415157,142.91962300448878,143.70811142377238,144.45655079506093,145.10044718304934,145.73973272731726,146.38929606642662,147.01375826067408,147.68977597031486,148.2113198228819,148.78514182343702,149.35640034207768,149.8747729437071,150.04827408106283,150.26465011526366,150.506786294485,150.72261809101275,150.92390424572352,151.11910018810744,151.3050778506399,151.46995327300374,151.63146236716418,151.79133042369577,151.96001056387271,152.13870778122376,152.321761569843,152.53258200343606,152.7361089010854,152.92391717121276,153.1649767849861,153.42199126445252,153.69087832057414,153.94581456828547,154.23228465348035,154.55211373826947,154.89378871079833,155.2583491149294,155.6228459570136,155.97558546853878,156.36468070886818,156.7471902993766,157.16776895529836,157.69668019426092,158.26210941983402,158.85871817676318,159.37966466344574,159.92273066205897,160.49402384086605,161.17994808238305,161.86850199965946,162.42752058191473,163.07082038351314,163.78895071525068,164.4347426995022,165.1196270060353,165.85361989033,166.61087007513316,167.39061667652055,168.19199286263364,169.01403155675072,169.85393409575028,170.71576852170017,171.3908197365423,172.03577495220702,172.6883399999501,173.3476196662651,174.11171537354832,174.91597783873988,175.67863686669247,176.3329573011225,176.98800671695957,177.64279264935695,178.2963520408183,178.97419661352347,179.65307996597872,180.46306341628045,181.11545272253346,181.6550688617439,182.1889110961569,182.78644044341925,183.44295139163444,184.16925100030994,184.8124169762765,185.3863703053758,186.00276623644734,186.62367261152562,187.21682760487954,187.68080841144513,188.13764039599772,188.67985579883103,189.22619279066683,189.76254030319134,190.2887234242788,190.80459637364353,191.3100411564427,191.80496618673197,192.2893048929085
G_high_100,6.0,8.831235303543203,12.73898427407768,18.100751936635753,25.399564784600376,35.23233499597273,48.30259301725786,65.38776948790087,87.2739713701682,114.66080371981961,148.05402115517228,187.67668029688747,233.42888247696877,284.90859395529037,341.4817565084161,402.3746570829626,466.762001499642,533.8348419571361,602.8442049020787,673.12366802932,744.0968273731862,815.2753671244873,886.2520773657782,956.6916977993408,1026.3213036749125,1095.1845994800963,1164.2797571646947,1232.0453714903856,1298.3598922776644,1363.3119186847975,1430.2700165045728,1495.2399784467102,1558.1768178839948,1620.9286737390812,1686.2409760501503,1749.1109549248795,1809.5456430173015,1867.569767258075,1923.222028711322,1976.55199134937,2027.6174952011206,2076.482516934901,2123.2154095602,2167.8874616119647,2210.5717243849413,2251.3420632516095,2290.2723957259955,2327.436084722073,2362.9054604464254,2396.751448632501,2429.043286449755,2459.8483104872194,2489.231803794733,2517.256891136421,2545.340029825302,2573.096590119409,2599.6283670933794,2624.9871090970328,2649.2227730706804,2672.383520404115,2694.5157260533006,2715.6639983209484,2735.8712071299287,2755.1785189748193,2773.6254370372835,2791.2498452041323,2808.088054940246,2824.17485414825,2839.5435572981796,2854.2260562377774,2868.252871201242,2881.6532016243586,2894.454976449614,2906.684903668405,2918.368518900633,2929.530232856489,2940.1933775623706,2950.3802512638113,2960.1121619440037,2969.409469417752,2978.291625978225,2986.777215588258,2994.883991619672,3005.1550023370046,3015.811347722734,3026.075891885955,3035.962751318026,3045.485558005187,3054.6574739226307,3063.491205302495,3071.9990166551706,3080.1927445269225,3088.0838109800166,3095.683236784341,3103.0016543119664,3110.049320128261,3116.8361272750512,3123.371617242987,3130.6296071025827,3138.329167266762,3146.4840763686348,3155.12020222742,3164.2762804125546,3174.0049882355192,3184.3744214459443,3195.470086191826,3207.397533914791,3220.285791926039,3234.2917781243646,3249.6059358411217,3266.459385661614,3285.132966934254,3305.968633853985,3328.0388409505267,3351.3056672860926,3375.8044683124654,3401.5682562727548,3428.627298509787,3457.008712874053,3486.7360664291846,3517.828984173399,3550.30277487129,3584.16808129212,3619.430562153551,3656.090612855815,3694.1431316515677,3738.1612821390445,3785.2746771321945,3833.951982305728,3884.1350404400887,3935.756739773144,3988.741490360316,4043.0058236460786,4098.459102580432,4155.004326718946,4212.5390144900075,4270.9561432768505,4330.145127178892,4389.9928122770325,4450.384469880963,4511.204769500393,4572.3387150491935,4633.672529939784,4695.094479127323,4756.4956186950085,4817.770466118823,4878.8175868133,4939.540094858577,4999.846067882351,5059.648877877307,5118.867441252139,5177.426392636058,5235.256187889135,5292.293142431145,5348.479411414511,5403.762918461639,5458.097239695593,5511.4414496478685,5563.759935359603,5615.022184632172,5665.202553956384,5714.280021179669,5762.237927477643,5809.063712696717,5854.748647641277,5899.2875664026815,5942.678601375555,5984.922923185061,6026.024487360296,6065.989789235714,6110.615165494425,6167.579746871907,6224.028234079565,6279.939059338161,6335.292236469296,6390.069319153253,6444.253356667979,6497.828847579578,6550.781691816059,6603.099141518415,6654.7697510268845,6705.783326325474
G_low_100,6.0,8.116185728189555,10.800107898380736,14.198106857141129,18.490692108619555,23.89845575157688,30.687813828160465,39.17576815429559,49.732484493662014,62.78006686568624,78.78559884049966,98.24653025976343,121.66707547805368,149.5256705397506,182.2356918535636,220.10412760401152,263.2948332232199,311.8033755730998,365.448704730694,423.88335172861827,486.6197896648552,552.9788920431366,620.3932479349406,689.9457423926935,761.0583896793312,833.191730982046,905.85556615524,978.6142275145586,1051.0877792338242,1122.9504112004054,1193.9270664071482,1263.7890881542676,1332.3494454958536,1398.2839108880523,1458.7366480115809,1517.734449081939,1575.2384681908052,1631.2227182540155,1685.6721213327432,1738.5808239691457,1789.9507445023075,1838.7137251538352,1885.25305262282,1930.3691912274003,1974.0848063251603,2016.424963197847,2057.4166562318683,2097.088404784705,2135.46990640016,2172.591739395176,2207.4539539904995,2241.0747830080936,2273.552282785608,2304.918841701391,2335.2066479454547,2364.4475899701347,2392.67317304726,2419.9144497639077,2446.201962584938,2471.5656968637813,2496.0350428999272,2519.6387658278463,2542.4049822822235,2564.361142922355,2585.5340200176156,2605.9496993987864,2625.633576169135,2644.610353646372,2662.904045073697,2680.5379776964805,2697.534798851945,2713.916483763508,2729.704344770138,2744.919041754904,2759.5805935664807,2773.7083902533236,2786.354541736088,2798.203945698499,2809.6112076196705,2820.5924726031953,2831.1633270083466,2841.3388149086204,2851.1334543638086,2860.5612534697293,2869.6357261556077,2878.369907704235,2886.776369974528,2894.8672363100395,2902.6541961204225,2908.419032752665,2913.660379255312,2918.6682037532933,2923.4529762359407,2928.0246927289145,2932.3928969941717,2936.5667012346016,2940.5548058466225,2944.3655182626862,2948.8534131780984,2953.845438247434,2959.3486793585334,2965.38542179792,2971.994729107623,2979.234426671799,2987.1837532842756,2995.9469538972653,3005.658126913126,3016.4877113752377,3028.5904836634036,3041.9179475738993,3056.9316854968242,3073.898781603204,3092.008847029168,3111.3171948508693,3131.8787794669947,3153.747724395318,3176.9768059373296,3201.616896550167,3227.716373367702,3255.3204989834335,3284.4707832839176,3315.2043367279134,3347.553226919071,3381.543851529704,3417.1963415111345,3454.5240089902854,3493.53285423415,3534.2211455153606,3576.579084611413,3620.588569025669,3666.223059871341,3713.4475617835733,3762.21871832181,3812.485023220025,3864.187144676256,3917.2583567904276,3971.6250694012742,4027.2074450651453,4083.92008986489,4141.67280321021,4200.371370833838,4259.9183848095345,4317.073228105524,4369.654257159111,4423.01297487095,4477.099763170136,4531.8637343816645,4587.252987980087,4643.214864478661,4699.696193986291,4756.643537212138,4814.003416965816,4871.7225384811645,4929.747997175791,4988.02747274009,5046.509408722114,5105.14317703354,5163.879227043112,5222.669219144357,5281.466142882132,5340.224419896497,5398.899992092221,5456.5864328086245,5510.165483411342,5562.635119945718,5614.03606483745,5664.932476317848,5709.47602819383,5748.837175839026,5787.109855742258,5824.30090603638,5860.419375301604,5895.476301242811,5929.484500291773,5962.4583685463695,5994.413694270826,6025.3674820213355,6055.337788327747,6084.343568751666,6112.404536051776,6139.541029116112,6165.773892266026
D_high_100,1.0,1.0,1.0161792496451552,1.044334946711717,1.0840031287242868,1.1382765522221272,1.2132902267934893,1.3162075648460814,1.4591491303424107,1.6514893658050387,1.907073561958442,2.241704782003335,2.672471678695725,3.216750205410592,3.891021670079935,4.709717482942348,5.684291638868685,6.822645495094547,8.128929918852617,9.603670661816006,11.24412304777073,13.044757682838025,14.997795539874332,17.093734708954592,19.321833719687895,21.670533932848926,24.12781550845288,26.681488776527356,29.319426748986203,32.0297461859896,34.80094495868963,37.622003042567684,40.48245371886548,43.372430685497335,46.28269590978259,49.22155908310965,52.18321453699855,55.14158607370699,58.089650366809416,61.02101236344389,64.00646485558298,67.03823193923351,70.04296587421476,73.0157719522736,75.95227771091976,78.84860321603583,81.70133102100755,84.50747624838313,87.26445714031519,89.97006634238255,92.62615597384233,95.45520637907639,98.21663929261956,100.90897474313087,103.5311201091014,106.08233391397289,108.56219164556086,110.97055364979147,113.30753510865627,115.57347808106823,117.76892556139359,119.89459749251262,121.95136865722296,123.9402483627157,125.86236182695872,127.7189331724743,129.51126993167145,131.24074896814983,132.90880371987453,134.51691267253412,136.06658897449825,137.5593711083907,138.99681453823095,140.38048425524545,141.72524005344192,143.1540227041893,144.53158980957784,145.8593598054365,147.13875057488764,148.3711748930338,149.5580363974999,150.70072604113895,151.80061898600633,152.85907190041914,153.8774206235319,154.8569781643638,155.79903300460177,156.70484767677073,157.57565759150825,158.41267008970377,159.2170636971644,159.98998756125295,160.73256105061247,161.4458735006494,162.24943174214263,163.0414327744228,163.80513209470547,164.54144296152958,164.65604129841486,164.78368722914786,164.9202408235009,165.0625604556113,165.20830900485282,165.35579760898068,165.50386049466772,165.65175556257464,165.79908639156636,165.945742174997,166.09185283557937,166.23775720763092,166.38398274893632,166.5312357709533,166.68040167722916,166.83255519741712,166.98898112021377,167.1508639153351,167.31929854622797,167.49530476896769,167.67983865994395,167.87380173565873,168.0780479748517,168.29338900984874,168.52059771909293,168.7604104250352,169.01352787982265,169.28061520452545,169.56230093505857,169.85917531862577,170.17178799763613,170.5006452128721,170.8462066535351,171.20888207804052,171.5890278255292,172.01223653443014,172.46959753466166,172.94369552706675,173.4343975952217,173.94150866970756,174.4647714597652,175.00386691972756,175.55841525700333,176.17764253045885,176.88863925861534,177.76638068524656,178.6944350002547,179.6418772536224,180.6073608957838,181.58946829364785,182.58672102749208,183.5975905297555,184.62050890072263,185.6538797425416,186.6960888628098,187.745514711471,188.80053842935664,189.85955340272903,190.92097423503247,191.98324506417242,193.04484717052802,194.10430583714248,195.1821875777351,196.3805756468518,197.71424290352383,199.0652197620085,200.4226727234678,201.78526601918617,203.15168826060247,204.52065615054607,205.89091780244533,207.2612556747692,208.63048913118848,209.99747663962253,211.3611176255036,212.7203539962869,214.0741713555011,215.42159992551586,216.76171519874484,218.0936383372468,219.41653634067364,220.72962200228383,222.0321536723253,223.323434847529
D_low_100,1.0,1.0,1.0046634094214386,1.0148444190874992,1.0318153709624838,1.0573743533610749,1.0939803646444601,1.144915250950874,1.2144662472671652,1.301420330015877,1.4122081051310156,1.5546014453370915,1.7363763501130869,1.9667544943655237,2.256410545574636,2.617363940263989,3.0627303554077105,3.606326395677143,4.262145979128089,5.043751998144592,5.963644327584706,7.032669837203524,8.259531218772839,9.650433104487114,11.208882139739934,12.935637783000972,14.82879590239233,16.883978687973237,19.094601338141295,21.45218697174434,23.94670471116098,26.56691056687543,29.30067569101443,32.13529117011228,35.057742490047325,37.96825035308383,40.905608054841665,43.88911753231662,46.908511691319596,49.953973285942084,53.01619027531737,56.086395354090705,59.08970283902849,62.06888671814747,65.02942821490737,67.96540167182977,70.8714554076121,73.74278862871793,76.57512563676615,79.36468822165999,82.10816696808521,84.80269206462206,87.38582238606028,89.88551905363904,92.33575776195634,94.73533129505047,97.08327260484253,99.37883550907041,101.62147634552608,103.81083659874,105.9467265014531,108.02910960222002,110.05808828183163,111.96639620846702,113.76919925763814,115.52189783352914,117.22513049587405,118.8795973261778,120.48605202242535,122.04529461948586,123.55816479762315,125.02553574270101,126.44830852298786,127.82740694888014,129.16377288334124,130.45836197236764,131.71213976632143,132.9260782044922,134.10115243675645,135.2383379576771,136.1992740257981,137.08392409398968,137.93441815089398,138.7519225432504,139.53757739883736,140.29249585806792,141.01776348669412,141.7144378506517,142.38354823567877,143.0260954958283,143.64305201637214,144.23536177786818,144.80394050934044,145.34967591960876,145.87342799680727,146.37602936705355,146.85828570407932,147.32097618241448,147.44800738615885,147.63913864124163,147.85255488109888,148.06935342969845,148.28173876102548,148.48724041148412,148.6858988100578,148.87891283600385,149.0680071774079,149.25515471872666,149.4424754188215,149.63222525400386,149.82683457185232,150.02897823167942,150.24167187568108,150.4683953846885,150.71142650791214,150.97246538228217,151.25293969880576,151.55415179252248,151.8773471881459,152.2237438239812,152.59454130787884,152.99091977499805,153.4140331095603,153.86499894127056,154.34488668781066,154.85470437335843,155.39538470539364,155.96777078705472,156.57260180438675,157.21049901862995,157.88195239342366,158.45331074859456,158.96646121588455,159.5062361900713,160.073196546665,160.66783573124457,161.2905739698922,161.9417530064845,162.62163145747982,163.33038086370834,164.0680825054172,164.83472503187969,165.6302029407601,166.45431592568846,167.17282363314538,167.880826219754,168.60937076109715,169.35796360077086,170.12604989735217,170.91301692576081,171.7181977592132,172.4483657992951,173.12940996254036,173.81401842987287,174.50102059205574,175.18926371086076,175.87761964352578,176.56499094198858,177.25031629390315,177.93257528714662,178.61079249291126,179.28404087435948,179.9337023737506,180.4220426179904,180.90633671672583,181.3861258340831,181.8609798229411,182.33049750404064,182.79430674383764,183.25206434836784,183.70345579059784,184.1481947886708,184.5860227521559,185.0167081129199,185.4400455565877,185.85585516978873,186.26398151751835,186.66429266401335,187.05667914956643,187.44105293471088,187.81734632220764,188.18551086628085
