beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
2.1854139880931154,0.20001674352204743,0.8497241162405818,0.04465720828223454,0.19998759838166222,0.1225405403455975,0.43765010490369965,0.03821127405848936,0.04665250897957868,0.28029307626718686,0.07142857142857142,0.5507710597020778,0.0,0.81,0.0006184590111877891,0.006936181271063578,0.010812464085167844,0.999796231593386,0.9997774204474209,2021-03-19,2021-04-20
